lex,default
ἀσκέω,"zich inzetten, trainen"
ἀσκός,wijnzak
ἀσμένως,"graag, met plezier"
ἀσπάζομαι,"groeten, respect betuigen (aan)"
ἀσπίς,"adder, (gif)slang"
ἀσπασμός,groet
ἀσσάριον,"as, assarion, (koperen) munt [Romeinse munteenheid gelijk aan 1/16 denarius]"
ἀστήρ,ster
ἀστήρικτος,"instabiel, wankel"
ἀστατέω,"altijd onderweg zijn, dakloos zijn"
ἀστεῖος,"verfijnd, knap, van goede komaf"
ἀστοχέω,"(het doel) missen, afwijken"
ἀστράπτω,"schijnen, schitteren"
ἀστραπή,"bliksem(schicht), (licht)straal"
ἀσφάλεια,"zekerheid, stabiliteit, betrouwbaarheid"
ἀσφαλής,"zeker, betrouwbaar, veilig"
ἀσφαλίζω,"verzekeren, zekeren, veilig stellen"
ἀσφαλῶς,"zeker, veilig, zonder twijfel"
ἀσχήμων,"onfatsoenlijk, ongepast"
ἀσχημονέω,"ongepast handelen, oneervol handelen"
ἀσχημοσύνη,"onfatsoenlijkheid, schaamte, naaktheid"
ἀσωτία,losbandigheid
ἀσύμφωνος,"tegenstrijdig, dissonant"
ἀσύνετος,"dom, onverstandig"
ἀσύνθετος,"onbetrouwbaar, trouweloos"
ἀσώτως,"roekeloos, losbandig"
ἀτάκτως,ongedisciplineerd
ἀτακτέω,"ongepast handelen, ongedisciplineerd handelen"
ἀτενίζω,"aandachtig kijken, turen"
ἀτιμάζω,"onteren, te schande maken"
ἀτιμία,"oneer, schande"
ἀτμίς,"mist, damp, stoom"
ἀφίημι,"wegsturen, achterlaten, scheiden (van), laten (gaan), toestaan, vergeven"
ἀφίστημι,"(act./aor.1) wegleiden, verleiden; (med./aor.2/pf.act./plpf.act.) weggaan, terugtrekken, afwenden (van)"
ἀφαιρέω,"wegnemen, verwijderen, afhakken"
ἀφανής,"onzichtbaar, verborgen"
ἀφανίζω,"(act.) verbergen, vernietigen; (med./pas.) verdwijnen, teloorgaan"
ἀφανισμός,verdwijning
ἀφεδρών,"latrine, riool, afvoer"
ἀφειδία,hardvochtige behandeling
ἀφελότης,"eenvoud, oprechtheid"
ἀφθαρσία,"onvergankelijkheid, onsterfelijkheid"
ἀφθορία,"onvergankelijkheid, onsterfelijkheid"
ἀφικνέομαι,bereiken
ἀφιλάγαθος,zonder liefde voor wat goed is
ἀφιλάργυρος,niet geldzuchtig
ἀφομοιόω,"gelijkmaken, gelijkstellen, doen lijken op"
ἀφοράω,"aandachtig kijken (naar), inzicht hebben (in)"
ἀφορίζω,"(af)scheiden, buitensluiten, apart zetten"
ἀφορμή,"gelegenheid, mogelijkheid, dekmantel"
ἀφρίζω,schuimbekken
ἀφροσύνη,"onverstandigheid, dwaasheid"
ἀφρός,schuim
ἀφυπνόω,in slaap vallen
ἀφυστερέω,"stelen, roven, ontzeggen; (med./pas.) verliezen"
ἀφόβως,"zonder angst, onbevreesd"
ἀχάριστος,ondankbaar
ἀχειροποίητος,niet door handen gemaakt
ἀχλύς,mist
ἀχρειόω,nutteloos maken; (pas.) nutteloos worden/zijn
ἀχρεῖος,"nutteloos, waardeloos"
ἀψευδής,"niet leugenachtig, eerlijk, oprecht"
ἀόρατος,"onzichtbaar, ongezien"
ἁγιάζω,"heilig maken, toewijden, heiligen"
ἁγιασμός,"heiligheid, toewijding"
ἁγιωσύνη,(staat van) heiligheid
ἁγιότης,(mate van) heiligheid
ἁγνίζω,reinigen
ἁγνεία,reinheid
ἁγνισμός,reiniging
ἁγνός,"puur, oprecht"
ἁγνότης,"puurheid, oprechtheid"
ἁγνῶς,oprecht
ἁδρότης,overvloed
ἁλίζω,zouten
ἁλιεύς,visser
ἁλιεύω,vissen
ἁλληλουϊά,halleluja
ἁλυκός,zout
ἁμάρτημα,"zonde, misstap, overtreding"
ἁμαρτάνω,"zondigen, een misstap maken"
ἁμαρτία,"zonde, misstap, zondigheid"
ἁμαρτωλός,"zondig, in overtreding; (subst.) zondaar, overtreder"
ἁπαλός,"teer, kwetsbaar"
ἁπλοῦς,"oprecht, uit één stuk, hartelijk, eenvoudig"
ἁπλότης,"oprechtheid, hartelijkheid, eenvoud"
ἁπλῶς,"oprecht, eenvoudigweg"
ἁρμόζω,(med.) verloven
ἁρμός,gewricht
ἁρπάζω,"roven, (weg)nemen"
ἁρπαγή,"buit, (het) plunderen"
ἁρπαγμός,"buit, roof"
ἁφή,(gewrichts)band
ἄβυσσος,afgrond
ἄγαμος,ongetrouwd
ἄγγελος,"engel, boodschapper"
ἄγγος,"vat, kruik"
ἄγκιστρον,vishaak
ἄγκυρα,anker
ἄγναφος,nog niet gekrompen
ἄγνοια,onwetendheid
ἄγνωστος,onbekend
ἄγρα,vangst
ἄγριος,wild
ἄγω,"leiden, brengen"
ἄδηλος,onduidelijk
ἄδικος,"onrechtvaardig, partijdig"
ἄδολος,zuiver
ἄζυμος,ongedesemd; (pl.) Pesach; onbedorven
ἄθεος,goddeloos
ἄθεσμος,wetteloos
ἄθλησις,"wedstrijd, worsteling"
ἄκακος,"onschuldig, naïef"
ἄκανθα,doornstruik
ἄκαρπος,onvruchtbaar
ἄκρατος,"ongemixt, niet aangelengd"
ἄκρον,"uiteinde, grens"
ἄκων,onvrijwillig
ἄλαλος,"niet in staat te spreken, stom"
ἄλευρον,tarwebloem
ἄλλος,ander
ἄλλως,anders(zins)
ἄλογος,"redeloos, onredelijk"
ἄλυπος,"zonder pijn, zonder verdriet"
ἄλφα,(de letter) alfa
ἄμαχος,"niet strijdlustig, vredelievend"
ἄμεμπτος,onberispelijk
ἄμετρος,onmetelijk
ἄμμος,zand
ἄμπελος,wijnstok
ἄμφοδον,"straat, rondweg"
ἄμωμον,onberispelijk
ἄμωμος,onberispelijk
ἄν,"[geeft mogelijkheid aan, vertaling afhankelijk van modus en tempus werkwoord]"
ἄναλος,"zouteloos, flauw"
ἄνεμος,wind
ἄνεσις,"verlichting, rust"
ἄνευ,zonder
ἄνηθον,dille
ἄνθος,bloem
ἄνθραξ,houtskool
ἄνθρωπος,"mens, iemand"
ἄνιπτος,ongewassen
ἄνοια,"domheid, onzinnigheid"
ἄνοιξις,opening
ἄνομος,"wetteloos, illegaal"
ἄντικρυς,tegenover (+gen.)
ἄντλημα,emmer
ἄνυδρος,"zonder water, droog"
ἄνω,"boven, naar boven"
ἄνωθεν,"van boven, vanaf het begin, opnieuw"
ἄξιος,"waardig, waard, geschikt"
ἄπειμι (I),"afwezig zijn, weg zijn"
ἄπειμι (II),"weggaan, vertrekken"
ἄπειρος,onervaren (met) (+gen.)
ἄπιστος,"ontrouw, trouweloos, ongelovig, ongeloofwaardig"
ἄπταιστος,zonder te struikelen
ἄρα,"dan, natuurlijk"
ἄραφος,"ongenaaid, uit één stuk stof"
ἄργυρος,"zilver, zilveren munt"
ἄριστον,"ontbijt, lunch, maaltijd"
ἄρκος,beer
ἄροτρον,ploeg
ἄρρητος,"onuitsprekelijk, geheim"
ἄρρωστος,ziek
ἄρσην,"man, mannelijk persoon"
ἄρτι,(juist) nu
ἄρτιος,"bruikbaar, bekwaam"
ἄρτος,"brood, voedsel"
ἄρχω,"(act.) heersen, regeren; (med.) beginnen"
ἄρχων,"heerser, leider, ambtelijke autoriteit"
ἄρωμα,"kruid, aroma"
ἄσβεστος,on(uit)blusbaar
ἄσημος,"onopmerkelijk, onbelangrijk"
ἄσιτος,"vastend, zonder te eten"
ἄσοφος,"onverstandig, dwaas"
ἄσπιλος,"onbevlekt, smetteloos, zuiver"
ἄσπονδος,"onverzoenlijk, onverbiddelijk"
ἄστοργος,"liefdeloos, harteloos"
ἄστρον,ster
ἄτακτος,ongedisciplineerd
ἄτεκνος,kinderloos
ἄτερ,zonder (dat)
ἄτιμος,"zonder eer, ongeëerd, veracht"
ἄτομος,(ondeelbaar) moment
ἄτοπος,"afwijkend, verkeerd, ongebruikelijk"
ἄφαντος,"onzichtbaar, verborgen"
ἄφεσις,"vrijlating, vergeving"
ἄφθαρτος,"onvergankelijk, onsterfelijk"
ἄφιξις,vertrek
ἄφνω,"plotseling, onverwacht, onmiddellijk"
ἄφρων,"dwaas, onverstandig, onbezonnen"
ἄφωνος,"geluidloos, stil, stom, onbegrijpelijk"
ἄχρηστος,"nutteloos, waardeloos"
ἄχρι,"tot, binnen; (+οὗ) totdat; (+gen.) tot aan"
ἄχυρον,kaf
ἄψινθος,alsem
ἄψυχος,"levenloos, zielloos"
ἅγιος,"heilig, toegewijd"
ἅλας,zout
ἅλλομαι,"opspringen, opborrelen"
ἅλυσις,"boei, keten"
ἅλων,dorsvloer
ἅλωσις,vangst
ἅμα,tegelijk(ertijd)
ἅπαξ,"eenmaal, eenmalig, (nog) één keer"
ἅπας,"geheel, iedereen, allen, alles"
ἅπτω,"(act.) aansteken; (med.) aanraken, vasthouden"
ἅρμα,"wagen, koets, strijdwagen"
ἅρπαξ,"roofzuchtig; (subst.) rover, afperser"
ἆρα,"dan, natuurlijk"
Ἀαρών,Aäron
Ἀβαδδών,Abaddon
Ἀβιά,Abia
Ἀβιαθάρ,Abjatar
Ἀβιληνή,Abilene
Ἀβιούδ,Abiud
Ἀβραάμ,Abraham
Ἀγρίππας,Agrippa
Ἀδάμ,Adam
Ἀδδί,Addi
Ἀδρίας,Adriatische Zee
Ἀδραμυττηνός,van Adramyttium
Ἀζώρ,Azor
Ἀθηναῖος,Athener
Ἀθῆναι,Athene
Ἀκύλας,Aquila
Ἀλέξανδρος,Alexander
Ἀλεξανδρεύς,iemand uit Alexandrië
Ἀλεξανδρῖνος,afkomstig uit Alexandrië
Ἀμιναδάβ,Amminadab
Ἀμπλιᾶτος,Ampliatus
Ἀμφίπολις,Amfipolis
Ἀμώς,Amos
Ἀνδρέας,Andreas
Ἀνδρόνικος,Andronikus
Ἀντιοχεύς,(iemand) uit Antiochië
Ἀντιπατρίς,Antipatris
Ἀντιπᾶς,Antipas
Ἀντιόχεια,Antiochië
Ἀπελλῆς,Apelles
Ἀπολλωνία,Apollonia
Ἀπολλύων,"Apollyon, Verwoester"
Ἀπολλῶς,Apollos
Ἀππίου Φόρον,Markt van Appius
Ἀπφία,Apfia
Ἀράμ,Aram
Ἀρίσταρχος,Aristarchus
Ἀραβία,Arabia
Ἀρεοπαγίτης,"Areopagiet, lid van de Areopagus-raad"
Ἀριμαθαία,Arimatea
Ἀριστόβουλος,Aristobulus
Ἀρνί,Aram
Ἀρτεμᾶς,Artemas
Ἀρφαξάδ,Arpachsad
Ἀρχέλαος,Archelaüs
Ἀσήρ,Aser
Ἀσία,Asia
Ἀσιάρχης,"Asiarch, (ambtelijke) autoriteit in Asia"
Ἀσιανός,uit (de provincie) Asia
Ἀσύγκριτος,Asynkritus
Ἀττάλεια,Attalia
Ἀχάζ,Achaz
Ἀχίμ,Achim
Ἀχαΐα,Achaje
Ἀχαϊκός,Achaïkus
Ἁγάρ,Hagar
Ἁκελδαμάχ,Akeldama
Ἁλφαῖος,Alfeüs
Ἁνανίας,Ananias
Ἁρέτας,Aretas
Ἁριμαθαία,Arimatea
Ἁρμαγεδών,Armageddon
Ἄζωτος,Azotus
Ἄραψ,Arabier
Ἄρειος Πάγος,Areopagus
Ἄρτεμις,Artemis
Ἄρχιππος,Archippus
Ἅβελ,Abel
Ἅγαβος,Agabus
Ἅννα,Anna
Ἅννας,Annas
ἐάν,"als, indien, wanneer"
ἐάνπερ,"als, indien, wanneer"
ἐάω,"toestaan, (toe)laten"
ἐγγίζω,"naderen, komen bij"
ἐγγράφω,"graveren, beschrijven, inschrijven"
ἐγγύς,"dichtbij, nabij (+gen.)"
ἐγείρω,"(op)wekken, wakker maken, ontwaken, opstaan, verschijnen"
ἐγκάθετος,"loerend, spionerend; (subst.) spion"
ἐγκαίνια,feest van de tempelwijding
ἐγκαινίζω,"inwijden, inhuldigen"
ἐγκακέω,moe(deloos) worden/zijn
ἐγκαλέω,"beschuldigen, aanklagen"
ἐγκαταλείπω,"achterlaten, in de steek laten"
ἐγκατοικέω,leven/wonen (onder/bij)
ἐγκαυχάομαι,"opscheppen, (be)roemen"
ἐγκεντρίζω,enten (op)
ἐγκομβόομαι,"zich kleden (met), aantrekken"
ἐγκοπή,"hindernis, obstakel"
ἐγκράτεια,zelfbeheersing
ἐγκρίνω,"rekenen onder, classificeren als"
ἐγκρατής,beheerst
ἐγκρατεύομαι,zelfbeheersing uitoefenen
ἐγκρύπτω,"verstoppen (in), wegstoppen (in)"
ἐγκόπτω,"hinderen, onderbreken, vertragen"
ἐγχρίω,"zalven, aanbrengen"
ἐγώ,ik
ἐδαφίζω,met de grond gelijk maken
ἐθίζω,"(act.) gewennen, in overeenstemming brengen; (med./pas.) gewend zijn (aan), in overeenstemming zijn (met)"
ἐθελοθρησκία,"zelfopgelegde aanbidding, zelfzuchtige aanbidding"
ἐθνάρχης,"leider van een etnische minderheid, plaatsvervangend leidinggevende"
ἐθνικός,"niet-Joods, heidens; (subst.) niet-Jood, heiden"
ἐθνικῶς,"als een niet-Jood, op heidense wijze"
ἐκ,"uit, vanuit, van(af)"
ἐκβάλλω,"uitwerpen, wegsturen, uitzenden, uithalen"
ἐκβαίνω,"uitweg, uitkomst"
ἐκβολή,"(het) uitwerpen, (het) lozen"
ἐκδέχομαι,"wachten op, verwachten"
ἐκδίδωμι,"verhuren, verpachten"
ἐκδίκησις,"het recht ten uitvoer brengen, straf, wraak"
ἐκδαπανάω,(volledig) uitgeven
ἐκδημέω,"op reis zijn, weg (van huis) zijn"
ἐκδιηγέομαι,"verhalen, in detail vertellen"
ἐκδικέω,"recht doen, straffen, vrijspreken"
ἐκδιώκω,"wegjagen, vervolgen"
ἐκδοχή,verwachting
ἐκδύω,"ontkleden, strippen"
ἐκεῖ,daar(heen)
ἐκεῖθεν,"daarvandaan, vandaar"
ἐκεῖνος,"die (daar), dat (daar)"
ἐκεῖσε,"daar, op die plek"
ἐκζήτησις,discussie
ἐκζητέω,"opsporen, eisen"
ἐκθαμβέω,"(act.) overweldigende indruk maken; (med./pas.) zeer verbaasd, verontrust, opgewonden zijn"
ἐκθαυμάζω,"bewonderen, verwonderd/verbaasd zijn (over)"
ἐκκαίω,"(act.) verbranden; (med./pas.) ontbranden, in vuur en vlam staan"
ἐκκαθαίρω,"(grondig) reinigen, opruimen"
ἐκκεντέω,doorboren
ἐκκλάω,afbreken
ἐκκλίνω,"(act.) afbuigen; (med.) afwijken (van), afkeren (van)"
ἐκκλείω,"afsluiten, buitensluiten"
ἐκκλησία,"vergadering, gemeente"
ἐκκολυμβάω,(van boord springen en) wegzwemmen
ἐκκομίζω,uitvoeren
ἐκκρεμάννυμι,hangen aan (de lippen)
ἐκκόπτω,"afhakken, omhakken"
ἐκλάμπω,schijnen
ἐκλέγω,"uitkiezen, selecteren"
ἐκλαλέω,"kletsen, verklappen"
ἐκλανθάνομαι,(helemaal) vergeten
ἐκλείπω,"falen, uitgeven, opgeven"
ἐκλεκτός,"uitgekozen, geselecteerd, keuze, selectie"
ἐκλογή,"keuze, selectie, uitgekozen(e)"
ἐκλύω,"(act.) losmaken, bevrijden; (med.) opgeven, instorten"
ἐκμάσσω,"afvegen, afdrogen"
ἐκμυκτηρίζω,"sneren, honen"
ἐκνήφω,"ontnuchteren, nuchter worden"
ἐκνεύω,zich terugtrekken
ἐκπέμπω,uitzenden
ἐκπίπτω,"afvallen, wegvallen, verliezen"
ἐκπαδάω,naar binnen snellen
ἐκπειράζω,"uitdagen, in verzoeking brengen"
ἐκπερισσῶς,"uitermate, buitengewoon, maximaal"
ἐκπετάννυμι,uitstrekken
ἐκπλέω,"wegvaren, wegzeilen"
ἐκπλήρωσις,vervulling
ἐκπλήσσω,"(act.) wegdrijven, schokken; (med./pas.) verbluft/geschokt zijn"
ἐκπληρόω,vervullen
ἐκπνέω,"uitademen, de laatste adem uitblazen"
ἐκπορεύομαι,"(weg)gaan, (uit)komen"
ἐκπορνεύω,seksuele overtredingen begaan
ἐκπτύω,"uitspugen, minachten"
ἐκριζόω,"ontwortelen, met wortel en al verwijderen"
ἐκστρέφω,"afkeren, omkeren"
ἐκτένεια,"ernst, serieusheid"
ἐκτίθημι,"buiten plaatsen, blootstellen, uiteenzetten"
ἐκταράσσω,verontrusten
ἐκτείνω,"uitstrekken, uitwerpen"
ἐκτελέω,"afmaken, voltooien"
ἐκτενής,"serieuzer, vasthoudender [comp. van ἐκτενής]"
ἐκτενῶς,"ernstig, serieus, vasthoudend"
ἐκτινάσσω,"afschudden, uitschudden"
ἐκτρέπω,"afkeren, afbuigen, omdraaien"
ἐκτρέφω,(op)voeden
ἐκτός,"buiten, tenzij, behalve (+gen.)"
ἐκφέρω,"naar buiten brengen, ontkomen"
ἐκφεύγω,"wegvluchten, ontsnappen"
ἐκφοβέω,"(zeer) bang maken, verschrikken"
ἐκφύω,"(doen) ontspruiten, (doen) groeien"
ἐκχέω,"uitgieten, uitstorten, (zichzelf) verliezen"
ἐκχωρέω,"weggaan, verlaten"
ἐκψύχω,"doodgaan, sterven, de laatste adem uitblazen"
ἐλάσσων,"minder, kleiner [comp. van μικρός]"
ἐλάχιστος,"minst (belangrijk), kleinst [superl. van μίκρος]"
ἐλέγχω,"aan de kaak stellen, terechtwijzen, confronteren"
ἐλαία,"olijfboom, olijf"
ἐλαιών,olijfgaard
ἐλαττονέω,"minder hebben, (te) weinig hebben"
ἐλαττόω,(act.) als minder (belangrijk) behandelen; (pas.) minder (belangrijk) worden
ἐλαφρία,lichtzinnigheid
ἐλαφρός,"licht, niet zwaar"
ἐλαύνω,"voortdrijven, roeien"
ἐλεάω,"medelijden hebben (met), compassie betonen (aan)"
ἐλεέω,"medelijden hebben (met), compassie betonen (aan)"
ἐλεήμων,"barmhartig, vol van medelijden/mededogen"
ἐλεγμός,"(het) aantonen, terechtwijzing"
ἐλεεινός,"meelijwekkend, beklagenswaardig"
ἐλεημοσύνη,"barmhartigheid, liefdadigheid, aalmoes"
ἐλευθερία,vrijheid
ἐλευθερόω,bevrijden
ἐλεφάντινος,"ivoren, van ivoor"
ἐλεύθερος,vrij
ἐλλογέω,in rekening brengen
ἐλπίζω,"hopen (op), verwachten"
ἐλπίς,"hoop, verwachting"
ἐλωΐ,mijn God [Aram.]
ἐμέω,"overgeven, braken"
ἐμαυτοῦ,mijzelf [komt alleen in gen./dat./acc. sg. voor]
ἐμβάλλω,gooien in
ἐμβάπτω,dopen (in)
ἐμβαίνω,"gaan in, aan boord gaan, inschepen"
ἐμβατεύω,[dub.] tot in detail ingaan op
ἐμβιβάζω,"in (...) doen gaan, aan boord brengen"
ἐμβλέπω,"kijken naar, (aandachtig) bekijken"
ἐμβριμάομαι,"ernstig aanspreken, ongenoegen uiten, kreunen"
ἐμμένω,blijven in/bij
ἐμμαίνομαι,woedend zijn
ἐμπίπλημι,"(act.) (ver)vullen; (pas.) vervuld zijn van, genieten van"
ἐμπίπρημι,"in brand steken, verbranden"
ἐμπίπτω,(ver)vallen (in)
ἐμπαίζω,"(be)spotten, belachelijk maken"
ἐμπαίκτης,spotter
ἐμπαιγμονή,"spot, hoon"
ἐμπαιγμός,"spot, hoon"
ἐμπεριπατέω,"rondlopen, bewegen"
ἐμπλέκω,(act.) nauw verbinden; (pas.) verwikkeld/verstrikt zijn in
ἐμπλοκή,vlecht(werk)
ἐμπνέω,"ademen (in), inademen (+gen.)"
ἐμπορία,"handel, (zakelijke) onderneming"
ἐμπορεύομαι,"ondernemen, handelen, uitbuiten"
ἐμπτύω,spugen op
ἐμπόριον,markt(plaats)
ἐμφανής,"zichtbaar, openbaar"
ἐμφανίζω,"(act.) zichtbaar/bekend maken, informeren, aangifte doen; (pas.) verschijnen"
ἐμφυσάω,"blazen op, ademen op/in"
ἐμός,"(pron. poss.) mijn, van mij"
ἐν,"(+dat.) in, op, bij, door"
ἐνάλιος,van/uit de zee
ἐνάρχομαι,"beginnen, starten"
ἐνέδρα,hinderlaag
ἐνέργεια,"activiteit, uitvoering, (het) bewerken"
ἐνέργημα,uitwerking
ἐνέχω,"(act.) zich inhouden, vijandig gezind zijn (+dat.); (med./pas.) onderworpen zijn (aan)"
ἐνίστημι,"aanwezig zijn, erbij zijn"
ἐναγκαλίζομαι,"omarmen, omhelzen"
ἐναντίον,"voor, ten overstaan van, in de ogen van"
ἐναντίος,"tegen(over), tegenstand biedend aan"
ἐνδέχομαι,"accepteren, mogelijk zijn"
ἐνδεής,"behoeftig, gebrek lijdend"
ἐνδείκνυμι,"aanwijzen, (aan)tonen, demonstreren"
ἐνδημέω,(thuis) blijven
ἐνδιδύσκω,aankleden
ἐνδοξάζομαι,"prijzen, eren"
ἐνδυναμόω,"versterken, in staat stellen"
ἐνδύνω,binnensluipen
ἐνδύω,"aandoen, aankleden"
ἐνδώμησις,constructiemateriaal
ἐνεδρεύω,"in hinderlaag liggen, azen op"
ἐνειλέω,"inpakken, oprollen"
ἐνεργέω,"bewerken, activeren, werkzaam/actief zijn"
ἐνεργής,"werkzaam, actief"
ἐνευλογέω,zegenen
ἐνεός,"stom, sprakeloos"
ἐνθάδε,"hier, hiernaartoe"
ἐνθυμέομαι,"overdenken, reflecteren op, stil staan bij"
ἐνθύμησις,"reflectie, overdenking"
ἐνιαυτός,jaar
ἐνισχύω,"versterken, bekrachtigen, sterker worden"
ἐννέα,negen
ἐννεύω,"knikken, een teken geven (aan)"
ἐνοικέω,wonen in
ἐνορκίζω,bezweren
ἐνοχλέω,"verstoren, ergeren, onrust veroorzaken"
ἐντέλλομαι,"opdragen, instrueren"
ἐνταφιάζω,voorbereiden voor begrafenis
ἐνταφιασμός,(voorbereiding voor) begrafenis
ἐντεῦθεν,"hiervandaan, (weg) van hier"
ἐντολή,"opdracht, instructie, bevel"
ἐντρέπω,"beschamen, respecteren"
ἐντρέφω,(op)voeden
ἐντροπή,schaamte
ἐντρυφάω,zwelgen (in)
ἐντυγχάνω,"benaderen, in beroep gaan (bij)"
ἐντυλίσσω,"oprollen, opvouwen"
ἐντυπόω,"graveren, uithouwen"
ἐντόπιος,"lokaal, inheems"
ἐντός,binnen(in)
ἐνυβρίζω,beledigen
ἐνυπνιάζομαι,dromen
ἐνωτίζομαι,(aandachtig) luisteren naar
ἐνύπνιον,droom
ἐνώπιον,"voor, in aanwezigheid van, voor het aangezicht van"
ἐξάγω,"uitleiden, leiden uit, brengen uit"
ἐξάλλομαι,opspringen
ἐξάπινα,"meteen, opeens"
ἐξέλκω,"wegslepen, weglokken"
ἐξέραμα,"overgeven, braken"
ἐξέρχομαι,"uitgaan, komen uit"
ἐξίστημι,"(act.) verbazen; (med./aor.2) verbaasd zijn, gek geworden zijn"
ἐξαίρω,"wegnemen, opheffen"
ἐξαίφνης,"plotseling, opeens"
ἐξαγγέλλω,"verkondigen, aankondigen"
ἐξαγοράζω,"(act.) vrijkopen, verlossen; (med.) de gelegenheid benutten, de kans grijpen"
ἐξαιρέω,"(act.) uitnemen, uithalen; (med.) redden, verlossen"
ἐξαιτέω,"vragen om, eisen"
ἐξακολουθέω,(na)volgen
ἐξαλείφω,"uitvegen, wissen, annuleren"
ἐξανάστασις,opstanding
ἐξανίστημι,"grootbrengen, opstaan"
ἐξανατέλλω,"opschieten, groeien"
ἐξαπατάω,"verleiden, misleiden"
ἐξαπορέομαι,"geen uitweg zien, wanhopig zijn"
ἐξαποστέλλω,"wegsturen, uitzenden"
ἐξαρτίζω,"volbrengen, toerusten"
ἐξαστράπτω,"fliltsen, flikkeren, stralen"
ἐξαυτῆς,"onmiddellijk, meteen, zonder uitstel"
ἐξεγείρω,"doen opstaan, verhogen"
ἐξεραυνάω,uitzoeken
ἐξετάζω,"navraag doen, ondervragen"
ἐξηγέομαι,"beschrijven, uitleggen"
ἐξηχέω,doen weerklinken
ἐξισχύω,goed in staat zijn (om)
ἐξολεθρεύω,"verdelgen, uitroeien, volkomen vernietigen"
ἐξομολογέω,"(act.) instemmen, accepteren; (med.) toegeven, erkennen"
ἐξορκίζω,"doen zweren, bezweren"
ἐξορκιστής,exorcist
ἐξορύσσω,"uitgraven, uitrukken"
ἐξουδενέω,"verachten, minachten"
ἐξουθενέω,"met minachting behandelen, neerkijken op, afwijzen"
ἐξουσία,"autoriteit, volmacht, recht"
ἐξουσιάζω,"autoriteit uitoefenen, met volmacht handelen"
ἐξοχή,"eminentie, verhevenheid"
ἐξυπνίζω,"wakker maken, wekken"
ἐξωθέω,"uitdrijven, verjagen, aan wal komen"
ἐξώτερος,"uiterst, buitenst [comparativus gebruikt als superlativus]"
ἐπάγγελμα,belofte
ἐπάγω,brengen tot/over
ἐπάν,wanneer (+conj.)
ἐπάναγκες,"noodzakelijk(erwijs), nodig"
ἐπάνω,"boven, over, op, meer dan"
ἐπάρατος,vervloekt
ἐπάρχειος,"provincie, deelgebied"
ἐπέκεινα,voorbij
ἐπέρχομαι,"komen op/over, naderen (van boven)"
ἐπέχω,"vasthouden aan, (aandachtig) observeren, (aan)blijven"
ἐπί,"(+gen.) op, over, tijdens; (+dat.) op (grond van), bij, voor, over; (+acc.) op, naar, tegen, gedurende"
ἐπίβλημα,lap
ἐπίγειος,"aards, van deze wereld"
ἐπίγνωσις,"kennis, bekendheid, herkenning"
ἐπίθεσις,oplegging
ἐπίκειμαι,"liggen op, opleggen, druk zetten"
ἐπίλοιπος,"resterend, overgebleven"
ἐπίλυσις,"uitleg, oplossing"
ἐπίνοια,"gedachtegang, denken"
ἐπίορκος,(adj.) meinedig; (subst.) pleger van meineed
ἐπίσημος,"befaamd, berucht"
ἐπίσκοπος,"toezichthouder, supervisor, opziener"
ἐπίσταμαι,"begrijpen, weten"
ἐπίτροπος,"bewindvoerder, voogd, gemachtigde"
ἐπαίρω,"optillen, opheffen, zich verheffen"
ἐπαγγέλλομαι,beloven
ἐπαγγελία,belofte
ἐπαγωνίζομαι,"strijden, worstelen"
ἐπαθροίζω,(act.) bijeenbrengen; (med.) toenemen
ἐπαινέω,"loven, aanbevelen"
ἐπαισχύνομαι,"zich schamen (voor), beschaamd zijn (over)"
ἐπαιτέω,"smeken, bedelen"
ἐπακολουθέω,"(na)volgen, snel volgen op, aandacht hebben voor"
ἐπακούω,"(goed) luisteren, (aandachtig) horen (naar)"
ἐπακροάομαι,"luisteren naar, afsluisteren (+gen.)"
ἐπανάγω,"weggaan, op weg gaan, terugkeren"
ἐπανέρχομαι,"terugkeren, terugkomen"
ἐπανίστημι,"opstaan tegen, in opstand komen (tegen)"
ἐπαναμιμνῄσκω,"herinneren (aan), geheugen opfrissen"
ἐπαναπαύομαι,"rusten (in), vertrouwen (op)"
ἐπανόρθωσις,"verbetering, correctie"
ἐπαρκέω,"helpen, verlichten (+dat.)"
ἐπαρχεία,"provincie, deelgebied"
ἐπαφρίζω,opschuimen
ἐπαύριον,morgen
ἐπεί,"toen, nadat, aangezien, want, nu"
ἐπεγείρω,"wekken, opjutten, oproer veroorzaken"
ἐπειδή,"toen, nadat, aangezien, want, nu"
ἐπειδήπερ,"nadat, aangezien, nu"
ἐπεισαγωγή,introductie
ἐπεισελεύσεται,"komen op/over, naderen (van boven)"
ἐπεκτείνομαι,"uitreiken naar, zich uitstrekken naar"
ἐπενδύτης,"mantel, bovenkleed"
ἐπενδύω,(eroverheen) aantrekken
ἐπερωτάω,"vragen (om), ondervragen"
ἐπερώτημα,"[dub.] gelofte, verzoek"
ἐπεῖδον,"[aor.2 van ἐφοράω] aandacht geven (aan), zich druk maken (om)"
ἐπηρεάζω,"beledigen, mishandelen"
ἐπιβάλλω,"leggen op, stoten tegen, behoren tot"
ἐπιβαίνω,"binnengaan in, aan boord gaan, bestijgen"
ἐπιβαρέω,"bezwaren, een last leggen (op)"
ἐπιβιβάζω,plaatsen op
ἐπιβλέπω,"letten op, (bewonderend) kijken naar"
ἐπιβουλή,plot
