lex,default
χείμαρρος,bæk
χείρ,hånd
χείρων,ringere
χειμάζω,opvækker storm
χειμών,vintervejr
χειραγωγέω,fører ved hånden
χειραγωγός,ledende ved hånden
χειροποίητος,kunstig
χειροτονέω,udstrækker hånden
χειρόγραφον,gældsbevis
χεῖλος,kant
χιλίαρχος,tribun
χιλιάς,antal
χιτών,underklædning
χιών,sne
χλαμύς,overklædning
χλευάζω,skæmter
χλιαρός,varm
χλωρός,bleggrøn
χολάω,gal
χολή,galde
χορηγέω,bekoster
χορτάζω,mætter
χορός,kordans
χοϊκός,af grus
χοῖνιξ,kornmål
χοῖρος,gris
χοῦς,støv
χράομαι,bruger
χρή,nødvendig
χρήσιμος,brugbar
χρίω,salver
χρεία,nød
χρεοφειλέτης,skyldner
χρηματίζω,advarer
χρηματισμός,profetisk udsagn
χρηστεύομαι,opfører mig kærlighedsfuld
χρηστολογία,ædelt sprog
χρηστός,brugbar
χρηστότης,godhjertighed
χρονίζω,tøver
χρονοτριβέω,hendriver tiden
χρυσίον,"guld, lille stykke guld"
χρυσοδακτύλιος,med gyldne ringe
χρυσοῦς,gylden
χρυσόλιθος,krysolit
χρυσόπρασος,krysopras
χρυσός,guld
χρυσόω,forgylder
χρόνος,tid
χρώς,hud
χρῄζω,behøver
χρῆμα,formue
χρῆσις,brug
χρῖσμα,salve
χωλός,lam; halt
χωρέω,viger
χωρίζω,sondrer
χωρίον,plads
χωρίς,uden
χόρτασμα,foder
χόρτος,foder
χώρα,land
χῆρος,enke
χῶρος (II),nordvestvind
ψάλλω,salme
ψαλμός,salme
ψευδάδελφος,falsk bror
ψευδής,lyvende
ψευδαπόστολος,falsk apostel
ψευδοδιδάσκαλος,falsk lærer
ψευδολόγος,løgn
ψευδομαρτυρέω,falskt vidnesbyrd
ψευδομαρτυρία,falsk vidnesbyrd
ψευδοπροφήτης,falsk profet
ψευδόμαρτυς,falskt vidne
ψευδόχριστος,falsk Kristus
ψευδώνυμος,opdigtet navn
ψεύδομαι,bedrager
ψεύστης,løgner
ψεῦδος,løgn
ψεῦσμα,løgn
ψηλαφάω,berører
ψηφίζω,tæller
ψιθυρισμός,bagtalelse
ψιθυριστής,bagtaler
ψιχίον,"krumme, lille krumme"
ψυχή,liv
ψυχικός,åndelig; kødeligsindet
ψυχρός,kold
ψωμίζω,bespiser
ψωμίον,"bid, lille bid"
ψύχω,afkøler
ψώχω,sønderriver
ψῆφος,lille sten
ψῦχος,kulde
ἀΐδιος,evig
ἀήρ,luft
ἀβαρής,ubesværlig
ἀββά,"abba, fader"
ἀγάπη,kærlighed
ἀγέλη,hjord; skare
ἀγαθοεργέω,handler godt
ἀγαθοποιΐα,god handlemåde
ἀγαθοποιέω,handler godt
ἀγαθοποιός,en der handler ret
ἀγαθωσύνη,godhed
ἀγαθός,god
ἀγαλλίασις,heftig glæde
ἀγαλλιάω,jubler
ἀγανάκτησις,harme
ἀγανακτέω,klager
ἀγαπάω,modtager
ἀγαπητός,elsket
ἀγγέλλω,melder
ἀγγαρεύω,afsender
ἀγγελία,besked
ἀγγεῖον,kar
ἀγενής,uden slægt; uadelig
ἀγενεαλόγητος,uden slægtregister
ἀγκάλη,arm
ἀγνοέω,kender ikke
ἀγνωσία,ubekendtskab
ἀγνόημα,uvidenhed; vildfarelse
ἀγορά,marked
ἀγοράζω,købe
ἀγοραῖος,kræmmer
ἀγράμματος,ulærd
ἀγραυλέω,er på marken
ἀγρεύω,jager
ἀγριέλαιος,vildt olietræ
ἀγρυπνέω,er søvnløs
ἀγρυπνία,søvnløshed
ἀγρός,mark
ἀγωγή,transport
ἀγωνία,kamp
ἀγωνίζομαι,kæmper
ἀγών,forsamling
ἀδάπανος,uden udgift
ἀδήλως,dunkel
ἀδίκημα,uret; forbrydelse
ἀδίκως,uretfærdigt
ἀδελφή,søster
ἀδελφός,bror
ἀδελφότης,brorskab
ἀδηλότης,uvished
ἀδημονέω,er angst
ἀδιάκριτος,uskelnelig
ἀδιάλειπτος,uafbrudt
ἀδιαλείπτως,uafbrudt
ἀδικέω,synder
ἀδικία,krænkelse
ἀδμίν,Amminadab
ἀδυνατέω,uformënde
ἀδόκιμος,ugyldig
ἀδύνατος,umulig
ἀεί,altid
ἀετός,ørn
ἀθέμιτος,lovløs
ἀθέτησις,afskaffelse
ἀθανασία,udødelighed
ἀθετέω,afskaffer
ἀθλέω,kæmper
ἀθροίζω,forsamler
ἀθυμέω,mister modet
ἀθῷος,ustraffet
ἀκάθαρτος,uren
ἀκάνθινος,tornet
ἀκέραιος,ublandet
ἀκαίρως,utidig
ἀκαθαρσία,urenhed
ἀκαιρέομαι,har mulighed for
ἀκατάγνωστος,ustraffelig
ἀκατάκριτος,udømt
ἀκατάλυτος,uophørlig
ἀκατάπαυστος,uden ende
ἀκατάστατος,urolig
ἀκατακάλυπτος,utilhyllet
ἀκαταστασία,oprør
ἀκλινής,fast
ἀκμάζω,rigtige tid
ἀκμήν,endnu
ἀκοή,hørelse; rygte; sagn
ἀκολουθέω,følger
ἀκούω,hører
ἀκρίβεια,grundighed
ἀκρίς,græshoppe
ἀκρασία,uafholdenhed
ἀκρατής,uden styrke
ἀκριβής,nøje
ἀκριβόω,kender nøje
ἀκριβῶς,nøjagtigt
ἀκροατήριον,høresal
ἀκροατής,læser
ἀκροβυστία,forhud
ἀκρογωνιαῖος,hjørnesten; grundsten
ἀκροθίνιον,bytte
ἀκυρόω,afkræfter
ἀκωλύτως,uhindret
ἀλάβαστρος,alabast
ἀλάλητος,usigelig
ἀλέκτωρ,hane
ἀλήθεια,sandhed
ἀλήθω,knuser
ἀλίσγημα,besmittelse
ἀλαζονεία,praleri
ἀλαζών,praler
ἀλαλάζω,skriger; råber
ἀλείφω,salver
ἀλεκτοροφωνία,hanegal
ἀληθής,sand
ἀληθεύω,er sandfærdig
ἀληθινός,ægte
ἀληθῶς,sand
ἀλλά,men
ἀλλάσσω,veksler
ἀλλήλων,en anden
ἀλλαχοῦ,fra et andet sted
ἀλλαχόθεν,fra et andet sted
ἀλληγορέω,taler billedligt
ἀλλογενής,fremmed
ἀλλοτριεπίσκοπος,går andres ret for nær
ἀλλότριος,fremmed
ἀλλόφυλος,fremmed
ἀλοάω,tærsker
ἀλυσιτελής,unyttig
ἀλόη,aloe
ἀλώπηξ,ræv
ἀμάραντος,uvisnelig
ἀμάρτυρος,uden vidner
ἀμάω,mejer
ἀμέθυστος,ædelsten
ἀμέμπτως,ulastelig
ἀμέριμνος,ubekymret
ἀμήν,amen
ἀμήτωρ,moderløs
ἀμίαντος,uplettet
ἀμαθής,uvidende
ἀμαράντινος,uvisnelig
ἀμελέω,er ubekymre
ἀμετάθετος,uomsættelig
ἀμετακίνητος,urokkelig
ἀμεταμέλητος,ufortrydt
ἀμετανόητος,som ikke føler nogen anger
ἀμνός,lam; gimmerlam
ἀμοιβή,veksel
ἀμπελουργός,vingårdsmand
ἀμπελών,vingård
ἀμφίβληστρον,net
ἀμφιέζω,påklæder
ἀμφιέννυμι,påklæder
ἀμφιβάλλω,kaster
ἀμφότεροι,begge
ἀμύνομαι,forsvarer
ἀμώμητος,dadelfri
ἀνά,i; på
ἀνάβλεψις,syn til blinde
ἀνάγαιον,rum ovenpå
ἀνάγκη,tvang
ἀνάγνωσις,genkendelse
ἀνάγω,fører op
ἀνάδειξις,udnævnelse af embeder
ἀνάθεμα,tempelgave
ἀνάθημα,tempelgave
ἀνάκειμαι,ligger
ἀνάκρισις,undersøgelse
ἀνάλημψις,genoprettelse
ἀνάλυσις,udløsning
ἀνάμνησις,erindring
ἀνάξιος,ikke god nok
ἀνάπαυσις,ro
ἀνάπηρος,lemlæstet
ἀνάπτω,antænder
ἀνάστασις,genopstandelse
ἀνάχυσις,udgydelse
ἀνάψυξις,forfriskning
ἀνέγκλητος,udadlet
ἀνέκλειπτος,uophørlig
ἀνέλεος,ubarmhjertig
ἀνένδεκτος,umulig
ἀνέρχομαι,går op
ἀνέχω,løfter
ἀνήκω,det passer sig
ἀνήμερος,utæmmet
ἀνήρ,mand
ἀνίημι,sender op
ἀνίστημι,rejser sig
ἀναίδεια,skamløshed
ἀναίρεσις,ødelæggelse
ἀναίτιος,uskyldig
ἀναβάλλω,hæver
ἀναβαίνω,går op
ἀναβαθμός,trappe
ἀναβιβάζω,sætter op på
ἀναβλέπω,ser op
ἀναβοάω,skriger op
ἀναβολή,udsættelse
ἀναγγέλλω,forkynder
ἀναγεννάω,avler igen
ἀναγινώσκω,læser
ἀναγκάζω,tvinger
ἀναγκαστῶς,af tvang
ἀναγκαῖος,tvingende
ἀναδέχομαι,venligt
ἀναδίδωμι,giver op
ἀναδείκνυμι,opviser
ἀναζάω,bliver levende igen
ἀναζητέω,opsøger
ἀναζωπυρέω,genopliver
ἀναζώννυμι,opgjorder
ἀναθάλλω,fremspirer
ἀναθεματίζω,sætter i band
ἀναθεωρέω,betragter nøje
ἀναιρέω,tager op
ἀνακάμπτω,går op og ned
ἀνακαίνωσις,fornyelse
ἀνακαθίζω,sætter mig op
ἀνακαινίζω,fornyer
ἀνακαινόω,opfrisker
ἀνακαλύπτω,afslører
ἀνακεφαλαιόω,rekapitulerer
ἀνακλίνω,ligger ved
ἀνακράζω,skriger op
ἀνακρίνω,undersøger
ἀνακυλίω,bortvælter
ἀνακύπτω,dukker op
ἀναλίσκω,forbruger
ἀναλαμβάνω,optager
ἀναλογία,overensstemmelse
ἀναλογίζομαι,overregner
ἀναλύω,opløser
ἀναμάρτητος,som ikke fejler
ἀναμένω,venter
ἀναμιμνῄσκω,erindrer
ἀνανήφω,bliver ædru igen
ἀνανεόω,fornyer
ἀναντίρρητος,uimodsigelig
ἀναντιρρήτως,indvending
ἀναξίως,uværdig
ἀναπέμπω,sender op
ἀναπίπτω,falder tilbage
ἀναπαύω,standser
ἀναπείθω,overtaler
ἀναπηδάω,løber ind
ἀναπληρόω,opfylder
ἀναπολόγητος,uforsvaret
ἀναρίθμητος,utallig
ἀνασείω,ryster op
ἀνασκευάζω,sammenpakker
ἀνασπάω,trækker op
ἀναστατόω,oprører
ἀνασταυρόω,korsfæster; spidde
ἀναστενάζω,sukker
ἀναστρέφω,drejer
ἀναστροφή,levevis
ἀνατάσσομαι,ordner
ἀνατέλλω,står op; spire frem
ἀνατίθημι,sætter på
ἀνατολή,"opgang, øst"
ἀνατρέπω,vender
ἀνατρέφω,nærer
ἀναφέρω,fører op
ἀναφαίνω,lader lyse
ἀναφωνέω,udråber
ἀναχωρέω,viger tilbage
ἀναψύχω,afkøler
ἀνδρίζομαι,hærder
ἀνδραποδιστής,menneskeraner
ἀνδροφόνος,morder
ἀνεκδιήγητος,uudsigelig
ἀνεκλάλητος,uudsigelig
ἀνεκτός,"udholdelig,"
ἀνελεήμων,ubarmhjertig
ἀνεμίζω,bevæger ved vind
ἀνεξίκακος,tålmodig
ἀνεξεραύνητος,uransagelig
ἀνεξιχνίαστος,usporlig
ἀνεπίλημπτος,ulastelig
ἀνεπαίσχυντος,ikke behøver at skamme sig
ἀνετάζω,udforsker
ἀνευρίσκω,opfinder
ἀνεψιός,fætter
ἀνεύθετος,uegnet
ἀνθίστημι,modstår
ἀνθομολογέομαι,priser
ἀνθρακιά,trækul
ἀνθρωπάρεσκος,der søger at behage menneskene
ἀνθρωποκτόνος,morder
ἀνθρώπινος,menneskelig
ἀνθύπατος,prokonsul
ἀνοίγω,åbner
ἀνοικοδομέω,genopbygger
ἀνομία,lovløshed
ἀνορθόω,sætte op
ἀνοχή,overbærenhed
ἀντάλλαγμα,giver som vederlag
ἀντέχω,holder imod
ἀντί,foran
ἀντίδικος,modpart
ἀντίθεσις,modsættelse
ἀντίκειμαι,er modsat
ἀντίλημψις,hjælpe
ἀντίλυτρον,løsesum
ἀντίτυπος,tilbagestødende
ἀντίχριστος,antikrist
ἀνταγωνίζομαι,kæmper mod én
ἀνταναπληρόω,fylder
ἀνταποδίδωμι,giver tilbage
ἀνταποκρίνομαι,svarer derimo
ἀνταπόδομα,gengældelse
ἀνταπόδοσις,ἀνταπόδοσις
ἀντιβάλλω,kaster imod
ἀντιδιατίθημι,sætter sig imod
ἀντικαθίστημι,stiller imod
ἀντικαλέω,råber
ἀντιλέγω,modsiger
ἀντιλαμβάνω,tager derfor
ἀντιλογία,modsigelse; ordstrid
ἀντιλοιδορέω,svarer med skældsord
ἀντιμετρέω,tilmåler
ἀντιμισθία,gengæld
ἀντιπέρα,hinsides
ἀντιπίπτω,anfalder
ἀντιπαρέρχομαι,går forbi overfor
ἀντιστρατεύω,strid
ἀντιτάσσω,opstiller imod
ἀντλέω,øser
ἀντοφθαλμέω,ser i ansigtet
ἀνυπόκριτος,uden hykleri
ἀνυπότακτος,ulydig
ἀνωτερικός,inde i
ἀνωφελής,frugtløs
ἀνόητος,forunderlig; uforstandig
ἀνόμως,lovløs
ἀνόσιος,vanhellig
ἀνώτερος,højere
ἀξίνη,økse
ἀξίως,ligegældende
ἀξιόω,vurderer
ἀπάγχω,kvæler
ἀπάγω,leder
ἀπάντησις,sammenkomst
ἀπάρτι,aldeles
ἀπάτη,bedrag
ἀπάτωρ,faderløs
ἀπέκδυσις,afklædning
ἀπέναντι,modsat
ἀπέραντος,ubegrænset
ἀπέρχομαι,går bort
ἀπέχω,er nok
ἀπαίδευτος,udannet
ἀπαίρω,bortfører
ἀπαγγέλλω,melder
ἀπαιτέω,affordrer
ἀπαλγέω,er sløv
ἀπαλλάσσω,bortfjerner
ἀπαλλοτριόω,afhænder
ἀπαντάω,møder
ἀπαράβατος,uovertrædelig
ἀπαρασκεύαστος,uforberedt
ἀπαρνέομαι,afslår
ἀπαρτισμός,fuldendelse
ἀπαρχή,førstegrøde
ἀπασπάζομαι,hilser
ἀπατάω,skuffer
ἀπαύγασμα,afglans
ἀπείθεια,ulydighed
ἀπείραστος,kan ikke fristes
ἀπειθέω,er ulydig
ἀπειθής,ulydig
ἀπειλέω,truer
ἀπειλή,trussel
ἀπεκδέχομαι,venter
ἀπεκδύομαι,afklæder mig
ἀπελαύνω,bortdriver
ἀπελεγμός,gendrivelse
ἀπελεύθερος,frigiven
ἀπελπίζω,fortvivler
ἀπερίτμητος,ubeskåren
ἀπερισπάστως,uforstyrret
ἀπεῖπον,beretter
ἀπιστέω,tvivler
ἀπιστία,vantro
ἀποβάλλω,bortkaster
ἀποβαίνω,går bort
ἀποβλέπω,vender mit blik imod
ἀποβολή,tab
ἀπογίνομαι,er fraværende
ἀπογράφω,afskriver
ἀπογραφή,indskrivelse
ἀποδέχομαι,modtager
ἀποδίδωμι,sælger
ἀποδείκνυμι,fremviser
ἀποδεκατεύω,kræver tiende
ἀποδεκατόω,kræver tiende
ἀποδημέω,er udenlands
ἀποδιορίζω,afgrænser
ἀποδοκιμάζω,forkaster
ἀποδοχή,modtagelse
ἀποθήκη,pakhus
ἀποθησαυρίζω,opbevarer
ἀποθλίβω,udtrykker
ἀποθνῄσκω,dør
ἀποκάλυψις,åbenbaring
ἀποκαθιστάνω,giver tilbage
ἀποκαλύπτω,åbenbarer
ἀποκαραδοκία,forventning
ἀποκατάστασις,genoprettelse
ἀποκαταλλάσσω,udsoner igen
ἀποκεφαλίζω,halshugger
ἀποκλείω,tillukker
ἀποκρίνομαι,svarer
ἀποκρύπτω,skjuler
ἀποκτείνω,dræber
ἀποκυέω,føder
ἀποκυλίω,bortvælter
ἀποκόπτω,afskærer
ἀπολαμβάνω,borttager
ἀπολείπω,forlader
ἀπολογέομαι,forsvarer mig
ἀπολογία,forsvar
ἀπολούω,afvasker
ἀπολύτρωσις,løskøben
ἀπολύω,løser
ἀπομάσσω,afvisker
ἀπονέμω,tildeler
ἀπονίζω,bortvasker
ἀποπίπτω,falder af
ἀποπλέω,afsejler
ἀποπλανάω,bringer bort fra
ἀποπνίγω,kvæler
ἀπορέω,er tvivlrådig
ἀπορία,rådvildhed
ἀπορίπτω,afkaster
ἀπορφανίζω,adskiller
ἀποσκίασμα,den kastede skygge
ἀποσπάω,bortriver
ἀποστάσιον,skilsmissebrev
ἀποστέλλω,bortsender
ἀποστασία,adskillelse
ἀποστεγάζω,aftager taget
ἀποστερέω,berøver
ἀποστολή,afsendelse
ἀποστοματίζω,udspørger
ἀποστρέφω,drejer bort
ἀποστυγέω,afskyr
ἀποσυνάγωγος,udstødt af synagogen
ἀποτάσσω,opstiller
ἀποτίθημι,bortlægger
ἀποτίνω,bøder
ἀποτελέω,fuldender
ἀποτινάσσω,bortkaster
ἀποτολμάω,vover dristigt
ἀποτομία,stejlhed
ἀποτρέπω,bortvender
ἀποτόμως,afskåret
ἀπουσία,fraværelse
ἀποφέρω,bortfører
ἀποφεύγω,undgår
ἀποφθέγγομαι,siger frit ud
ἀποφορτίζομαι,losser
ἀποχωρέω,går bort
ἀποχωρίζω,adskiller
ἀποψύχω,besvimer
ἀπροσωπολήμπτως,upartisk
ἀπρόσιτος,utilgængelig
ἀπρόσκοπος,uforudset
ἀπωθέω,fordriver
ἀπό,fra
ἀπόβλητος,bortkastet
ἀπόδειξις,fremstilling
ἀπόδεκτος,antagelig
ἀπόδημος,udenlands
ἀπόθεσις,aflæggelse
ἀπόκειμαι,"ligger borte,"
ἀπόκριμα,dom
ἀπόκρισις,svar
ἀπόκρυφος,skjult; hemmelig
ἀπόλαυσις,nydelse
ἀπόλλυμι,ødelægger
ἀπόστολος,apostel
ἀπόχρησις,forbrug
ἀπώλεια,tab
ἀρά,bøn
ἀρέσκω,behager
ἀρήν,lam
ἀργέω,gør intet
ἀργυροκόπος,sølvarbejder
ἀργυροῦς,af sølv
ἀργός,dovn
ἀργύριον,sølvmønt
ἀρεσκεία,behageligt
ἀρεστός,behagelig
ἀρετή,dygtighed
ἀριθμέω,tæller
ἀριθμός,antal
ἀριστάω,spiser frokost
ἀριστερός,venstre
ἀρκέω,afværger
ἀρκετός,tilstrækkelig
ἀρνέομαι,nægter
ἀρνίον,lam
ἀροτριάω,pløjer
ἀρραβών,håndpenge
ἀρσενοκοίτης,"en mand, der ligger i med mænd"
ἀρτέμων,bramsejl
ἀρτιγέννητος,nylig født
ἀρτύω,krydrer
ἀρχάγγελος,ærkeengel
ἀρχή,begyndelse
ἀρχαῖος,oprindelig
ἀρχηγός,fyrste
ἀρχιερατικός,ypperstepræst
ἀρχιερεύς,ypperstepræst
ἀρχιποίμην,overhyrde
ἀρχισυνάγωγος,leder af synagogen
ἀρχιτέκτων,bygmester
ἀρχιτελώνης,overtolder
ἀρχιτρίκλινος,hofmarchal
ἀσάλευτος,ubevæget
ἀσέβεια,ugudelighed
ἀσέλγεια,umådehold
ἀσεβέω,handler ugudeligt
ἀσεβής,forbryderisk
ἀσθένεια,svaghed
ἀσθένημα,svaghed
ἀσθενέω,er syg
ἀσθενής,er syg
ἀσιτία,fasten
ἀσκέω,øver
ἀσκός,lædersæk
ἀσμένως,glad
ἀσπάζομαι,hilser
ἀσπίς,giftig slange
ἀσπασμός,hilsen
ἀσσάριον,lille as
ἀστήρ,stjerne
ἀστήρικτος,ikke støttet
ἀστατέω,er ustadig; vakler
ἀστεῖος,fin
ἀστοχέω,forfejler målet
ἀστράπτω,lyner
ἀστραπή,lyn
ἀσφάλεια,sikkerhed
ἀσφαλής,sikker
ἀσφαλίζω,sikrer
ἀσφαλῶς,sikkert
ἀσχήμων,hæslig
ἀσχημονέω,opfører mig uanstændigt
ἀσχημοσύνη,hæslighed
ἀσωτία,udskejelse
ἀσύμφωνος,kke talende det samme sprog
ἀσύνετος,uforstandig
ἀσύνθετος,ubestandig
ἀσώτως,usund
ἀτάκτως,uordnet
ἀτακτέω,er uordentlig
ἀτενίζω,ser med ufravendt blik
ἀτιμάζω,vanærer
ἀτιμία,vanære
ἀτμίς,damp
ἀφίημι,afsender; tillader; forlader
ἀφίστημι,bortfjerner
ἀφαιρέω,adskiller
ἀφανής,usynlig
ἀφανίζω,gør usynlig
ἀφανισμός,usynliggørelse
ἀφεδρών,vandhus
ἀφειδία,hårdhed
ἀφελότης,jævnhed
ἀφθαρσία,udødelighed
ἀφθορία,udødelighed
ἀφικνέομαι,kommr for øre
ἀφιλάγαθος,fjende af det gode
ἀφιλάργυρος,ikke glad for penge
ἀφομοιόω,gør lig
ἀφοράω,får klarhed over
ἀφορίζω,afgrænser
ἀφορμή,anledning
ἀφρίζω,skummer
ἀφροσύνη,ufornuft
ἀφρός,skum
ἀφυπνόω,sover ind
ἀφυστερέω,berøver
ἀφόβως,frygtløs
ἀχάριστος,utaknemlig
ἀχειροποίητος,ikke bygget med hænder
ἀχλύς,tåge; mørke
ἀχρειόω,gør uduelig
ἀχρεῖος,uden nytte
ἀψευδής,lyver ikke
ἀόρατος,usynlig
ἁγιάζω,indvier
ἁγιασμός,indvielse; sakramente
ἁγιωσύνη,hellighed
ἁγιότης,hellighed
ἁγνίζω,renser
ἁγνεία,renhed
ἁγνισμός,renselse
ἁγνός,hellig
ἁγνότης,renhed
ἁγνῶς,ukendt
ἁδρότης,fylde
ἁλίζω,samler
ἁλιεύς,fisker
ἁλιεύω,fisker
ἁλληλουϊά,Halleluja
ἁλυκός,salt
ἁμάρτημα,fejl
ἁμαρτάνω,synd
ἁμαρτία,synd
ἁμαρτωλός,syndig
ἁπαλός,blød
ἁπλοῦς,simpelt
ἁπλότης,enkelthed
ἁπλῶς,simpelt
ἁρμόζω,forbinder
ἁρμός,sammenføining
ἁρπάζω,bortriver
ἁρπαγή,rov
ἁρπαγμός,røveri
ἁφή,led
ἄβυσσος,umålelig
ἄγαμος,ugift
ἄγγελος,"budbringer, engel"
ἄγγος,kar
ἄγκιστρον,krog
ἄγκυρα,anker
ἄγναφος,ny
ἄγνοια,ukyndighed
ἄγνωστος,ubekendt
ἄγρα,bytte
ἄγριος,vild
ἄγω,fører
ἄδηλος,dunkel
ἄδικος,uretdærdig
ἄδολος,ren
ἄζυμος,usyret
ἄθεος,uden gud
ἄθεσμος,lovløs
ἄθλησις,kamp
ἄκακος,uskyldig
ἄκανθα,tidsel
ἄκαρπος,ufrugtbar
ἄκρατος,ublandet
ἄκρον,øverst
ἄκων,ufrivillig
ἄλαλος,stum; ikke talende
ἄλευρον,ἄλευρον
ἄλλος,anden
ἄλλως,anderledes
ἄλογος,uden ord
ἄλυπος,sorgfri
ἄλφα,alfa
ἄμαχος,ikke stridbar
ἄμεμπτος,ulastelig
ἄμετρος,umålelig
ἄμμος,sand
ἄμπελος,vin
ἄμφοδον,gade
ἄμωμον,dadelfri
ἄμωμος,dadelfri
ἄν,hvis
ἄναλος,usaltet
ἄνεμος,vind
ἄνεσις,eftergivelse
ἄνευ,uden
ἄνηθον,dild
ἄνθος,skud
ἄνθραξ,kul
ἄνθρωπος,mand
ἄνιπτος,uvasket
ἄνοια,uforstandighed
ἄνοιξις,åbning
ἄνομος,lovløs
ἄντικρυς,lige over for
ἄντλημα,udøselse
ἄνυδρος,uden vand
ἄνω,op
ἄνωθεν,ovenfra
ἄξιος,værdig
ἄπειμι (I),er borte
ἄπειμι (II),"går bort,"
ἄπειρος,uerfaren
ἄπιστος,vantro
ἄπταιστος,ikke snublende
ἄρα,så
ἄραφος,uden sammensyninger; sømløs
ἄργυρος,sølv
ἄριστον,frokost
ἄρκος,bjørn
ἄροτρον,plov
ἄρρητος,usagt
ἄρρωστος,sygelig
ἄρσην,mandlig
ἄρτι,nu
ἄρτιος,passende
ἄρτος,brød
ἄρχω,begynder
ἄρχων,hersker
ἄρωμα,salve
ἄσβεστος,uslukket
ἄσημος,utydelig
ἄσιτος,fastende
ἄσοφος,dum
ἄσπιλος,uplettet
ἄσπονδος,uforsonlig
ἄστοργος,ukærlig
ἄστρον,stjerne
ἄτακτος,uordnet
ἄτεκνος,barnløs
ἄτερ,uden
ἄτιμος,foragtet
ἄτομος,udelelig
ἄτοπος,forkert
ἄφαντος,usynlig
ἄφεσις,tilgivelse
ἄφθαρτος,uforgængelig
ἄφιξις,ankomst
ἄφνω,pludselig
ἄφρων,uforstandig
ἄφωνος,stum
ἄχρηστος,ubrugbar
ἄχρι,indtil
ἄχυρον,skal
ἄψινθος,malurt
ἄψυχος,livløs
ἅγιος,hellig
ἅλας,salt
ἅλλομαι,hopper
ἅλυσις,kæde
ἅλων,tærskeplads
ἅλωσις,erobring
ἅμα,tillige
ἅπαξ,en gang
ἅπας,enhver
ἅπτω,beører; berører
ἅρμα,vogn
ἅρπαξ,røver
ἆρα,så
Ἀαρών,Aron
Ἀβαδδών,Abaddon
Ἀβιά,Abija
Ἀβιαθάρ,Ebjatar
Ἀβιληνή,Abilene
Ἀβιούδ,Abiud
Ἀβραάμ,Abraham
Ἀγρίππας,Agrippa
Ἀδάμ,Adam
Ἀδδί,Addi
Ἀδρίας,Adriaterhavet
Ἀδραμυττηνός,fra Adramyttion
Ἀζώρ,Azor
Ἀθηναῖος,Athensk
Ἀθῆναι,Athen
Ἀκύλας,Akvila
Ἀλέξανδρος,Alexander
Ἀλεξανδρεύς,Alexandrinsk
Ἀλεξανδρῖνος,Alexandrinsk
Ἀμιναδάβ,Amminadab
Ἀμπλιᾶτος,Ampliatus
Ἀμφίπολις,Amfipolis
Ἀμώς,Amos
Ἀνδρέας,Andreas
Ἀνδρόνικος,Andronikos
Ἀντιοχεύς,fra Antiokia
Ἀντιπατρίς,Antipatris
Ἀντιπᾶς,Antipas
Ἀντιόχεια,Antiochia
Ἀπελλῆς,Apelles
Ἀπολλωνία,Apollonia
Ἀπολλύων,Apollyon
Ἀπολλῶς,Apollos
Ἀππίου Φόρον,Appii
Ἀπφία,Appia
Ἀράμ,Ram
Ἀρίσταρχος,Aristark
Ἀραβία,Arabien
Ἀρεοπαγίτης,medlem af Areopagosforsamlingen
Ἀριμαθαία,Arimatæa
Ἀριστόβουλος,Aristobul
Ἀρνί,Ram
Ἀρτεμᾶς,Artemas
Ἀρφαξάδ,Arpakshad
Ἀρχέλαος,Arkelaos
Ἀσήρ,Asher
Ἀσία,Asien
Ἀσιάρχης,ypperstepræst
Ἀσιανός,asiatisk
Ἀσύγκριτος,Asynkritos
Ἀττάλεια,Attalia
Ἀχάζ,Akaz
Ἀχίμ,Akim
Ἀχαΐα,Akaja
Ἀχαϊκός,Akaikos
Ἁγάρ,Hagar
Ἁκελδαμάχ,Hakeldama
Ἁλφαῖος,Alfæus
Ἁνανίας,Ananias
Ἁρέτας,Aretas
Ἁριμαθαία,Arimatæa
Ἁρμαγεδών,Harmagedon
Ἄζωτος,Ashdod
Ἄραψ,araber
Ἄρειος Πάγος,Areopagos
Ἄρτεμις,Artemistempler
Ἄρχιππος,Arkippos
Ἅβελ,Abel
Ἅγαβος,Agabos
Ἅννα,Anna
Ἅννας,Annas
ἐάν,hvis
ἐάνπερ,hvis
ἐάω,tillader
ἐγγίζω,er nær
ἐγγράφω,skriver på
ἐγγύς,nær
ἐγείρω,oprejser
ἐγκάθετος,spion
ἐγκαίνια,indvielses fest
ἐγκαινίζω,indvier
ἐγκακέω,bliver træt
ἐγκαλέω,anklager
ἐγκαταλείπω,efterlader
ἐγκατοικέω,bor med
ἐγκαυχάομαι,praler
ἐγκεντρίζω,gør delagtig i
ἐγκομβόομαι,påklæder mig
ἐγκοπή,indsnit
ἐγκράτεια,selvbeherskelse
ἐγκρίνω,optager ved valg i
ἐγκρατής,fastholdende
ἐγκρατεύομαι,behersker mig selv
ἐγκρύπτω,skjuler i
ἐγκόπτω,slår i
ἐγχρίω,indsalver
ἐγώ,jeg
ἐδαφίζω,jævner
ἐθίζω,vænner
ἐθελοθρησκία,gudsdyrkelse
ἐθνάρχης,konge
ἐθνικός,hedensk
ἐθνικῶς,hedensk
ἐκ,"ud, ud af"
ἐκβάλλω,kaster ud; udkaster
ἐκβαίνω,udgang
ἐκβολή,udkastning
ἐκδέχομαι,modtager
