lex,default
Ἀσία,Asia
Ἀσιάρχης,"rafik, baadhi, ukumbi, asia, msih"
Ἀσιανός,sopatro
Ἀσύγκριτος,asinkrito
Ἀττάλεια,atalia
Ἀχάζ,"ahazi, anz, sitaitaka"
Ἀχίμ,akimu
Ἀχαΐα,Akaya
Ἀχαϊκός,nikiri
Ἁγάρ,hajiri
Ἁκελδαμάχ,akeldama
Ἁλφαῖος,alfayo
Ἁνανίας,Anania
Ἁρέτας,"areta, wadameski"
Ἁριμαθαία,arimathaya
Ἁρμαγεδών,harmagedoni
Ἄζωτος,azota
Ἄραψ,"waarabu, mwarabu"
Ἄρειος Πάγος,areopago
Ἄρτεμις,artemi
Ἄρχιππος,"arkipo, iangalie"
Ἅβελ,"habili, mchunga"
Ἅγαβος,agabo
Ἅννα,fanueli
Ἅννας,anasi
ἐάν,"kama, ikiwa,"
ἐάνπερ,"kama, ikiwa,"
ἐάω,ruhusu  / asingeruhusu
ἐγγίζω,karibia/umekaribia
ἐγγράφω,"yoianda, vyowati, ndinyi"
ἐγγύς,"karibu, imekaribia"
ἐγείρω,"amka,akaamka"
ἐγκάθετος,"pelele, wapelelezi, singizi, waipeleleze, ipelele"
ἐγκαίνια,"kuku, karamu, pak"
ἐγκαινίζω,"tuanzi, anzw"
ἐγκακέω,fadhaika
ἐγκαλέω,staki/wawastaki
ἐγκαταλείπω,"acha , umeniacha"
ἐγκατοικέω,"ish, hai, aish, pon, fufu"
ἐγκαυχάομαι,jivunia
ἐγκεντρίζω,pandikizwa
ἐγκομβόομαι,"vik, vikw, jivi, kuva, amevaa"
ἐγκοπή,"zui, zuiw, tusije"
ἐγκράτεια,"kias, akil, zui, waoe, timamu"
ἐγκρίνω,hatuthubutu
ἐγκρατής,"kias, akil, zui, waoe, timamu"
ἐγκρατεύομαι,"kias, akil, zui, waoe, timamu"
ἐγκρύπτω,"anga, changany, lain, nyik, mzit"
ἐγκόπτω,"zui, zuiw, tusije"
ἐγχρίω,"tope, uwek, huwaashiria, ununue"
ἐγώ,mimi
ἐδαφίζω,kujiwa
ἐθίζω,desturi
ἐθελοθρησκία,"dini, nyenyeke"
ἐθνάρχης,"wal, hesab, tirshatha, mkoa, wakuu"
ἐθνικός,"mataifa, taifa, ondokea"
ἐθνικῶς,"mataifa, taifa, ondokea"
ἐκ,"na kwa, na kutoka"
ἐκβάλλω,"tolea, nakutolea"
ἐκβαίνω,"njia, njiani, upande, safari, mwendo"
ἐκβολή,shehena
ἐκδέχομαι,"subiri, wakisubiri"
ἐκδίδωμι,"pangi, kondi"
ἐκδίκησις,"kisasi, lipiza kisasi"
ἐκδαπανάω,"tumiw, gharimi"
ἐκδημέω,"nikija, tulivyo, sipo, mnyenyekevu"
ἐκδιηγέομαι,"ambi, habari, tangaz, onesh, akamwambia"
ἐκδικέω,tetea/unitetee
ἐκδιώκω,"adha, udhi, loku, ameadhibiwa, asizuie"
ἐκδοχή,"zami, kuta, taza, tumai, taraji"
ἐκδύω,"mvu, chun, shambuli, kuvu, kuteka"
ἐκεῖ,"huko, pale"
ἐκεῖθεν,"pale, huko"
ἐκεῖνος,yule mwenyewe
ἐκεῖσε,"huko, hapo, humo, ndik, pale"
ἐκζήτησις,majadiliano
ἐκζητέω,tafuta
ἐκθαμβέω,"shanga, fadhai, hayupo, jeup"
ἐκθαυμάζω,"staajabu,shangaa/akashangaa"
ἐκκαίω,kian
ἐκκαθαίρω,"mkatoe, faach"
ἐκκεντέω,"chom, tajw, futa, tumbuli, tobo"
ἐκκλάω,"vunj, vunjik, pasu, vunja, meg"
ἐκκλίνω,"ondo, ondole, ach, geuk, ondok"
ἐκκλείω,"efungi, shauku"
ἐκκλησία,kanisa
ἐκκολυμβάω,"ogele, gele, aogelee, bubujiki, wajitupe"
ἐκκομίζω,"chuku, chukuli, chukulia, beb, mtoe"
ἐκκρεμάννυμι,"tundi, tundik, tungik, watundikwe, tung"
ἐκκόπτω,"usiozaa,"
ἐκλάμπω,"ng'a, anga, onekan, toke, angaz"
ἐκλέγω,"wateule,waliochaguliwa"
ἐκλαλέω,"ambi, akasema, akamwambia, sem, akawaambia"
ἐκλανθάνομαι,"saha, sahau, lish, uwasahau, nikasahau"
ἐκλείπω,"kata, pungu, kosekan, ekusudi, lolote"
ἐκλεκτός,chaguliwa /walichaguliwa
ἐκλογή,teua/niliyemteua
ἐκλύω,"fadhai, zimi, chok, hofu, haraka"
ἐκμάσσω,"fut, futw, futi, usifute, futili"
ἐκμυκτηρίζω,"dhihak, aliokoa, ajiokoe"
ἐκνήφω,"tumieni, nilitaabika, uon"
ἐκνεύω,"jiepu, epu, jiten, hawajaja, hain"
ἐκπέμπω,"tum, pelek, nitu, ruhusa, nyosh"
ἐκπίπτω,"anguka , dondoka"
ἐκπαδάω,ruki
ἐκπειράζω,"jarib, jaribi, kubali, ribi, mambo"
ἐκπερισσῶς,"zaidi, zid, kias, outend, mno"
ἐκπετάννυμι,"nyoshe, zid, niziitapo, nyembamba, zije"
ἐκπλέω,"safir, abir, bahari, pwan, twek"
ἐκπλήρωσις,"timi, timiz, jaz, timili, kamili"
ἐκπλήσσω,shangaa
ἐκπληρόω,"timi, timiz, jaz, timili, kamili"
ἐκπνέω,"akaf, kat, hakumpa"
ἐκπορεύομαι,"fuata, wakamfuata,endea, wakamendea"
ἐκπορνεύω,"kahab, uzinzi, hab, uasherati, zin"
ἐκπτύω,"mate, teme, mteme, nimeze"
ἐκριζόω,"ng'o, ng'ole, mizizi, yang'o, wang'o"
ἐκστρέφω,"poto, sokot, uchungu, ukaidi, tosh"
ἐκτένεια,tara
ἐκτίθημι,"tup, tupw, angush, tupi, bomo"
ἐκταράσσω,"mkutano, kuta, jami, wing, watu"
ἐκτείνω,"nyosha, akinyosha"
ἐκτελέω,"ish, timi, maliz, anga, zima"
ἐκτενής,ton
ἐκτενῶς,"juhudi, kuitii, kanis, roho, basi"
ἐκτινάσσω,"tikis, tikisi, tiki, tetemek, kama"
ἐκτρέπω,"geuk, zunguk, geuki, geuz, tazam"
ἐκτρέφω,"waleeni, vyolitende"
ἐκτός,nje
ἐκφέρω,toa / akamtoa
ἐκφεύγω,okoka epuka   / mkaokoka / mkaepuka
ἐκφοβέω,"hofu, tish, utisho, uharibifu, shid"
ἐκφύω,"zimi, mbali, zimw, mvue, uvueni"
ἐκχέω,mwagika
ἐκχωρέω,"end, akaenda, shuk, nend, tok"
ἐκψύχω,"akaf, kat, hakumpa"
ἐλάσσων,"mdog, shindw, punguki, pungu, nushik"
ἐλάχιστος,mdogo kuliko
ἐλέγχω,umwonye/ onya
ἐλαία,"mizeituni, mzeituni,"
ἐλαιών,"mizeituni, mzeituni, mafuta, zeituni"
ἐλαττονέω,"kidogo, acha, mdog, chach, tamb"
ἐλαττόω,"mdog, shindw, punguki, pungu, nushik"
ἐλαφρία,"laan, laani, jepesi, wepesi, pungu"
ἐλαφρός,"mwepesi, nyepesi"
ἐλαύνω,"fukuz, achw, vut, mto, peperush"
ἐλεάω,"unihurumie, unirehemu"
ἐλεέω,"unihurumie, unirehemu"
ἐλεήμων,"rehema, huruma, rehem, huru, unirehemu"
ἐλεγμός,"keme, maonyo, lawama, hoja, ony"
ἐλεεινός,"huru, huruma, taon, nawahurumia, hurumi"
ἐλεημοσύνη,", utoapo sadaka"
ἐλευθερία,uhuru
ἐλευθερόω,huru/ utakuweka huru
ἐλεφάντινος,pemb
ἐλεύθερος,"huru, hawahusiki"
ἐλλογέω,kuwam
ἐλπίζω,tumaini
ἐλπίς,matumaini
ἐλωΐ,"mungu, miungu, bwana, wake, wao"
ἐμέω,"matapiko, tapi, pik, yatapi, uvuguvugu"
ἐμαυτοῦ,mimi mwenyewe
ἐμβάλλω,"tup, tupw, angush, tupi, bomo"
ἐμβάπτω,"chovy, atatia, achovye, achovya, lowesh"
ἐμβαίνω,"panda/ingia alipopanda/alipoingia, mashuani,"
ἐμβατεύω,"uliza, hoj, hukumu, hoji, mbuliw"
ἐμβιβάζω,"aleksandria, ofis, safir, italia, kut"
ἐμβλέπω,"tazama,"
ἐμβριμάομαι,"kataz, wanalia"
ἐμμένω,"dum, wahi, wajal"
ἐμμαίνομαι,"kali, ghadhabu, hasira, kasirik, waka"
ἐμπίπλημι,"jaz, timi, taja, imejaa, jazw"
ἐμπίπρημι,"wak, tekete, chom, ondo, teketez"
ἐμπίπτω,angukia/akiangukia
ἐμπαίζω,"dhihaki,"
ἐμπαίκτης,"dhihak, dhara, chek, mzah, dhihaka"
ἐμπαιγμονή,jaribi
ἐμπαιγμός,jaribi
ἐμπεριπατέω,"tembe, end, enend, enda, uend"
ἐμπλέκω,"nasw, dunia"
ἐμπλοκή,"fumw, kusuka"
ἐμπνέω,"pumz, pulizi, fukuti, hakosi, tamk"
ἐμπορία,"biashara, huu, walitoa, dunda, nunueni"
ἐμπορεύομαι,fulani
ἐμπτύω,tema mate/temea mate
ἐμπόριον,"sokon, ovyo"
ἐμφανής,"funuli, funu, mateka, chukuli, chuku"
ἐμφανίζω,jitokeza
ἐμφυσάω,"pumz, pulizi, fukuti, hakosi, tamk"
ἐμός,mimi mwenyewe
ἐν,"kwenye, na"
ἐνάλιος,fugi
ἐνάρχομαι,"mbele, kabl, eleke, kabil, machoni"
ἐνέδρα,"waz, kusud, shaur, hila, mipango"
ἐνέργεια,matokeo
ἐνέργημα,"kazi, matendo, tend, fany, enda"
ἐνέχω,"shinda, pinga, mpingeni, washitaki, hukumu"
ἐνίστημι,"-po, vilivyopo/vitu vilivyopo"
ἐναγκαλίζομαι,"umba, wakumbatia, kunj, atakupatia, gandamani"
ἐναντίον,"mbele, kabl, eleke, kabil, machoni"
ἐναντίος,kinyume
ἐνδέχομαι,kutw
ἐνδεής,viuz
ἐνδείκνυμι,onesha
ἐνδημέω,"tuwapo, twajitahidi, kuwem"
ἐνδιδύσκω,"amevaa, yeva, vazi, ulikuwa, kava"
ἐνδοξάζομαι,"utukufu, tuku, heshima, fahari, tukuz"
ἐνδυναμόω,pata nguvu
ἐνδύνω,"vik, vikw, jivi, kuva, amevaa"
ἐνδύω,"vaa, utakachovaa"
ἐνδώμησις,yasp
ἐνεδρεύω,"vizi, waviziao, huotea, kuotea, ote"
ἐνειλέω,"funik, wavikwe, ajivikalo, sand, avaavyo"
ἐνεργέω,fanya kazi / zafanya kazi ndani yake
ἐνεργής,chem
ἐνευλογέω,"barik, heri, bariki, baraka, ahimidiwe"
ἐνεός,kimy
ἐνθάδε,"katika, kwa, ndani, huko, siku"
ἐνθυμέομαι,"usihofu, hali"
ἐνθύμησις,"waz, chong, akijua"
ἐνιαυτός,"miaka, mwaka,"
ἐνισχύω,"nguvu, jeshi, uwez, shik, hodari"
ἐννέα,tisa
ἐννεύω,"onesh, ashiri, nesh, aliyanena, hayana"
ἐνοικέω,kaa/ inayokaa ndani yangu
ἐνορκίζω,nakuapisha
ἐνοχλέω,"fadhai, taab, kazi, dhar, sumbu"
ἐντέλλομαι,amuru
ἐνταφιάζω,"kuzika, maziko"
ἐνταφιασμός,"maziko, zikw, kuzika"
ἐντεῦθεν,kutoka hapa
ἐντολή,"amri, maagizo"
ἐντρέπω,"heshimu , onea aibu, watamheshimu/ watamonea aibu"
ἐντρέφω,mzoefu
ἐντροπή,"aibu, haya, fedheha, aibish, hayar"
ἐντρυφάω,"anas, wauonapo"
ἐντυγχάνω,"wit, itw, wait, itwa, mwit"
ἐντυλίσσω,"sand, ziz, kunj, hori, baki"
ἐντυπόω,"chor, nakshi, michoro, maandishi, aliona"
ἐντόπιος,msih
ἐντός,"umo, kupate"
ἐνυβρίζω,"mwana, zaidi, kanya, adhabu, ovyo"
ἐνυπνιάζομαι,"ndot, akaota, nimeota, mwotaji, wataota"
ἐνωτίζομαι,"sikiliz, siki, lize, tegeni, ee"
ἐνύπνιον,"ndot, akaota, nimeota, mwotaji, wataota"
ἐνώπιον,"mbele ya, machoni pa"
ἐξάγω,toa nje / wakamtoa nje
ἐξάλλομαι,"ruk, ruka, oute, mnalia, furahieni"
ἐξάπινα,"ghafla, mara, liji, yadhihiri, sil"
ἐξέλκω,"burur, kokot, burut, waondole, nias"
ἐξέραμα,"matapiko, tapi, pik, yatapi, uvuguvugu"
ἐξέρχομαι,toka atatoka
ἐξίστημι,shangaa
ἐξαίρω,"wato, tup, mto, tupw, kumtoa"
ἐξαίφνης,"ghafla, mara, liji, yadhihiri, sil"
ἐξαγγέλλω,"hubiri, tangaz, hubir, mhubir, mpig"
ἐξαγοράζω,"kombo, kisasi, jamaa, kombole, bole"
ἐξαιρέω,ng'oa  uling'oe
ἐξαιτέω,"tak, weke"
ἐξακολουθέω,"fuat, fuata, nifuate, unifuate, hali"
ἐξαλείφω,"fut, likir"
ἐξανάστασις,"fufu, kiyama, fufuli, walivyo"
ἐξανίστημι,"tufufu, fufuli, amtwae, anguka, kusimami"
ἐξανατέλλω,"chipu, maua, chanu, staw, ikaota"
ἐξαπατάω,danganya
ἐξαπορέομαι,"tumain, tumai, pas, hatukati, ishw"
ἐξαποστέλλω,ondolea / akamondolea
ἐξαρτίζω,"ila, diri, mavazi, dari, vya"
ἐξαστράπτω,"etamet, gudulia, maka, umem, chup"
ἐξαυτῆς,"mara moja, papo hapo"
ἐξεγείρω,"tufufu, fufuli, amtwae, anguka, kusimami"
ἐξεραυνάω,"chungu, tafut, chimb, pelele, badilish"
ἐξετάζω,"onekan, pat, kut, won, mwon"
ἐξηγέομαι,tangaza/akatangaza
ἐξηχέω,"sauti, pig, mshindo, kelel, ngurumo"
ἐξισχύω,ulivyo
ἐξολεθρεύω,"ng'o, ng'ole, mizizi, yang'o, wang'o"
ἐξομολογέω,kiri
ἐξορκίζω,nakuapisha
ἐξορκιστής,wapunga
ἐξορύσσω,"chimb, tobo, ng'o, nichimbi, tumbuki"
ἐξουδενέω,andikiwa
ἐξουθενέω,dharau
ἐξουσία,mamlaka
ἐξουσιάζω,"mamlaka, uwez, amri, nguvu, lina"
ἐξοχή,bernike
ἐξυπνίζω,"amk, niamkapo, wasiamke, taharaki, aotapo"
ἐξωθέω,"wato, tup, mto, tupw, kumtoa"
ἐξώτερος,"nje, ule"
ἐπάγγελμα,"ahad, ahid, kimwa"
ἐπάγω,"let, pelek, lete, tanguli, chuku"
ἐπάν,"taka, lakini, ish, lini, hapo"
ἐπάναγκες,"lazima, wapa, sharti, mpas, lazim"
ἐπάνω,juu ya
ἐπάρατος,"laan, laani, amtukanaye, apiz, zilaa"
ἐπάρχειος,"jimb, miko, mkoa, ila, wal"
ἐπέκεινα,"ng'ambo, upande, pit, pande, kuwak"
ἐπέρχομαι,"ijia kukuijia, funika /kitakufunika"
ἐπέχω,"dhihiri, dhihirish, onesh, dhahiri, onekan"
ἐπί,"kwa msingi wa, wa, kwenye"
ἐπίβλημα,rak
ἐπίγειος,vya dunia/vitu vya dunia
ἐπίγνωσις,ujuzi
ἐπίθεσις,weke
ἐπίκειμαι,andama/wakimwandama
ἐπίλοιπος,"sali, bak, wengine, baki, mabaki"
ἐπίλυσις,"elez, tufafanulie, tueleze, nifahamu, fasiri"
ἐπίνοια,"waz, busara, fikira, mna, jivikeni"
ἐπίορκος,"uongo, waongo, usishuhudie, mshuhudi"
ἐπίσημος,mashuhuri
ἐπίσκοπος,"mamiz, amiz, askof, watumiki, chunge"
ἐπίσταμαι,"sijui, sielewi, sifahamu"
ἐπίτροπος,"shokoa, watu, mwenye, wakil, kubw"
ἐπαίρω,walipoinua
ἐπαγγέλλομαι,ahidi  / wakamahidi
ἐπαγγελία,ahadi
ἐπαγωνίζομαι,"shinda, tete, ishi, gomban, mgomvi"
ἐπαθροίζω,"kusanyik, kusany, nywa, sany, yakusan"
ἐπαινέω,sifu/akamsifu
ἐπαισχύνομαι,onea aibu  / atakayenionea aibu
ἐπαιτέω,"uliz, omb, tak, omba, uliza"
ἐπακολουθέω,"fuat, fuata, nifuate, unifuate, hali"
ἐπακούω,"sikiliz, siki, lize, tegeni, ee"
ἐπακροάομαι,"sikiliz, siki, lize, tegeni, ee"
ἐπανάγω,"let, pelek, lete, tanguli, chuku"
ἐπανέρχομαι,"rud, rudi, rudish, reje, tena"
ἐπανίστημι,"auaw, inuki"
ἐπαναμιμνῄσκω,"kumbuk, mbuk, buke, taj, kumbush"
ἐπαναπαύομαι,"wek, raha, stareh, pumzik, ach"
ἐπανόρθωσις,"umeamua, umejibu, kalege, hujali"
ἐπαρκέω,"saidi, msaada, msaidizi, faid, saidia"
ἐπαρχεία,"jimb, miko, mkoa, ila, wal"
ἐπαφρίζω,"povu, paga, ampagaapo"
ἐπαύριον,kesho yake
ἐπεί,sababu
ἐπεγείρω,"amk, niamkapo, wasiamke, taharaki, aotapo"
ἐπειδή,"kwa vile, kwa sababu"
ἐπειδήπερ,"kuwa, sababu, wenye, ngeku, hivyo"
ἐπεισαγωγή,zur
ἐπεισελεύσεται,"ijia kukuijia, funika /kitakufunika"
ἐπεκτείνομαι,"fik, wadi, yachuchumili, umekua, utii"
ἐπενδύτης,funz
ἐπενδύω,"amevaa, twapumua"
ἐπερωτάω,hoji
ἐπερώτημα,"rehani, mafungo, chwa"
ἐπεῖδον,"tazama, angali, tazam, lien, kuon"
ἐπηρεάζω,"jeur, dhar, mjuavyo, tushutum, waombeeni"
ἐπιβάλλω,bandika
ἐπιβαίνω,panda
ἐπιβαρέω,"mzig, leme, mizigo, wapagazi, alikuwa"
ἐπιβιβάζω,"pand, kwe, pandi, kutoka, let"
ἐπιβλέπω,"tazama, angali, tazam, lien, kuon"
ἐπιβουλή,"waz, kusud, shaur, hila, mipango"
ἐπιγίνομαι,"ondok, inuk, fufu, simam, inu"
ἐπιγαμβρεύω,"olew, mume, kuoa, mwo, kumwoa"
ἐπιγινώσκω,tambua
ἐπιγράφω,andikw
ἐπιγραφή,"anwani, julish, sahihi, letw, tekeli"
ἐπιδέχομαι,"karibish, poke, hatoshwi, atoavyo"
ἐπιδίδωμι,"kupa, atampa"
ἐπιδείκνυμι,", dhihirisha"
ἐπιδημέω,"mgen, wageni, kuka, akaaye, ugenini"
ἐπιδιατάσσομαι,"tena, ongez, zid, mara, ongeze"
ἐπιδιορθόω,"aliaye, nyok, awe, unyofu, ele"
ἐπιδύω,"wek, fany, kuwa, weke, wako, choo, sichw, kich, kuchwa, uliy"
ἐπιείκεια,"upol, unyenyekevu, mpol, wema, mjifunze"
ἐπιεικής,"upol, unyenyekevu, mpol, wema, mjifunze"
ἐπιζητέω,"tafuta, fuatilia"
ἐπιθανάτιος,"hukum, adhabu, hukumi, hati, tuhukum"
ἐπιθυμέω,"tamani, anayemtamani"
ἐπιθυμία,tamaa
ἐπιθυμητής,tusiwe
ἐπικάλυμμα,"funik, sitir, funika, pazi, funiki"
ἐπικαθίζω,"ket, aketiye, pand, kuketi, oka"
ἐπικαλέω,ita
ἐπικαλύπτω,"funik, sitir, funika, pazi, funiki"
ἐπικατάρατος,"laan, laani, amtukanaye, apiz, zilaa"
ἐπικουρία,"saidi, msaada, msaidizi, faid, saidia"
ἐπικρίνω,"viun, unon, kusudi, kaul, nawe"
ἐπιλέγω,"wit, itw, wait, itwa, mwit"
ἐπιλαμβάνομαι,shika akamshika
ἐπιλανθάνομαι,sahau / wakasahau
ἐπιλείπω,niseme
ἐπιλησμονή,"saha, sahau, lish, uwasahau, nikasahau"
ἐπιλύω,"elez, tufafanulie, tueleze, nifahamu, fasiri"
ἐπιμέλεια,"tunz, kitu, mambo, lele, hujali"
ἐπιμένω,"stahimili, endelea"
ἐπιμαρτυρέω,"shuhudi, shahid, ushuhuda, shuhuda, ushahidi"
ἐπιμελέομαι,"tunz, kitu, mambo, lele, hujali"
ἐπιμελῶς,"tunz, kitu, mambo, lele, hujali"
ἐπινεύω,"kubal, kubali, shitak, pendez, kibali"
ἐπιορκέω,usiape
ἐπιούσιος,riziki
ἐπιπίπτω,songelea / wakamsongelea
ἐπιπλήσσω,"keme, maonyo, lawama, hoja, ony"
ἐπιποθέω,tamani
ἐπιποθία,"tama, shauku, fukuz, sana, man"
ἐπιπορεύομαι,"ingi, tok, let, kuj, fik"
ἐπιπόθησις,"tama, shauku, fukuz, sana, man"
ἐπιπόθητος,"tama, shauku, fukuz, sana, man"
ἐπιράπτω,shona
ἐπιρίπτω,"tup, tupw, angush, tupi, bomo"
ἐπισιτισμός,"chakula, mkat, mikate, vyakula, mawindo"
ἐπισκέπτομαι,"tazama, tembelea, tunza"
ἐπισκηνόω,timili
ἐπισκιάζω,"vul, uvul, jeup"
ἐπισκοπέω,"mamiz, amiz, askof, watumiki, chunge"
ἐπισκοπή,askof
ἐπισπάομαι,"tahiri, kuta, tohara, katazo, hayataliwa"
ἐπισπείρω,panda mbegu
ἐπιστάτης,Mwalimu
ἐπιστέλλω,wajiepushe
ἐπιστήμων,"maarifa, ujuz, kumjua, elim, kuju"
ἐπιστηρίζω,"nguvu, jeshi, uwez, shik, hodari"
ἐπιστολή,"nyaraka, waraka"
ἐπιστομίζω,"kimy, nyamazish, utulivu, tuliz, nyamazeni"
ἐπιστρέφω,rudia / ikurudie
ἐπιστροφή,ngok
ἐπισυνάγω,kusanya / nikusanye
ἐπισυναγωγή,"kusany, kusanyi, sany, kuta, okot"
ἐπισυντρέχω,"mbio, walinzi, tarish, kimbili, upes"
ἐπισφαλής,"hatari, rin"
ἐπισχύω,"sisiti, manufaa, huwataharakisha"
ἐπισωρεύω,jikusanyi
ἐπιτάσσω,amuru / huwaamuru
ἐπιτήδειος,"lazima, wapa, sharti, mpas, lazim"
ἐπιτίθημι,"weka, wekea, umwekee"
ἐπιταγή,"amri,"
ἐπιτελέω,maliza / nikishamaliza
ἐπιτιμάω,kemea / akakemea
ἐπιτιμία,"liw, amiz, adhabu, umi, adhib"
ἐπιτρέπω,"ruhusu, niruhusu"
ἐπιτροπή,dameski
ἐπιτυγχάνω,"pat, chaguli, waid, waupate, safirish"
ἐπιφάνεια,mwonekano
ἐπιφέρω,"tuseme, laum"
ἐπιφαίνω,"onekan, uso, maon, mfano, sura"
ἐπιφανής,"utukufu, tuku, heshima, fahari, tukuz"
ἐπιφαύσκω,"ng'a, anga, onekan, toke, angaz"
ἐπιφωνέω,"kelel, mali, shangwe, sauti, gutu"
ἐπιφώσκω,"alfajiri, asubuhi, amba, pambazuk, anz"
ἐπιχέω,"mwag, mwagi, mimi, umwa, wag"
ἐπιχειρέω,"ushujaa, nawaapisha"
ἐπιχορηγέω,"ruzuki, kadiri, pay, zopunguki"
ἐπιχορηγία,"ruzuki, kadiri, pay, zopunguki"
ἐπιχρίω,"tope, uwek, huwaashiria, ununue"
ἐποικοδομέω,jenga
ἐπονομάζω,"jina, lake, majina, itw, sifa"
ἐποπτεύω,"fakari, tazam, vizi, mvizi, angali"
ἐπουράνιος,vya mbinguni
ἐπόπτης,"shuhudi, shahid, ushuhuda, shuhuda, ushahidi"
ἐρήμωσις,"ukiwa, uharibifu, anga, chukiz, ajab"
ἐρίζω,"ugomvi, hayana, husuda, iote, haimpasi"
ἐρίφιον,"mbuz, beber, mwit"
ἐραυνάω,"tazama, pitiapitia"
ἐργάζομαι,tenda
ἐργάτης,"mfanyakazi ,wafanyakazi"
ἐργασία,kazi
ἐρείδω,tikisw
ἐρεθίζω,"kasiri, amka, uchungu, ghadhibi, nikasiri"
ἐρεύγομαι,nitayatamka
ἐρημία,"shibi, ngin, nyik"
ἐρημόω,"ukiwa, haribik, achw, anga, staajabi, harib, pote"
ἐριθεία,"hasira,ubinafsi"
ἐρυθρός,"mwekundu, chekundu, kund, wekundu, jekundu"
ἐρωτάω,"omba, wakamomba"
ἐσθής,"joho,"
ἐσθίω,kula
ἐσχάτως,uwek
ἐσώτερος,"ndani, yeti, iliyo, yumo, usal"
ἐφάλλομαι,ruki
ἐφάπαξ,"tu, jito, ifi"
ἐφήμερος,riziki
ἐφίστημι,mbele ya
ἐφευρετής,ngizi
ἐφημερία,"zamu, fung, kund, gawa, waondoke"
ἐφικνέομαι,"fik, wadi, yachuchumili, umekua, utii"
ἐφφαθά,"fumbu, funu, fung, fungu, funguliw"
ἐχθές,"hapo, jana, napo, amwuaye, mwepesi"
ἐχθρός,"adui,"
ἑαυτοῦ,jisemea mwenyewe
ἑβδομήκοντα,sabini
ἑβδομηκοντάκις,sikuambii
ἑδραίωμα,"msingi, misingi, maka, wek, kuitia"
ἑδραῖος,"kaen, akakaa, huka, akae, kuka"
ἑκάστοτε,"zot, zote, hamk, mnao, wakati"
ἑκατοντάρχης,jemadari
ἑκατονταετής,"mia, mami, moja"
ἑκατονταπλασίων,"mia, mami, moja"
ἑκατόν,mara mia
ἑκουσίως,"hiar, sadaka, njuf, haibaki, yoahid"
ἑκούσιος,"hiar, sadaka, njuf, haibaki, yoahid"
ἑκών,"hiar, sadaka, njuf, haibaki, yoahid"
ἑλίσσω,"bingiri, vingiri, vingirisheni, isha, vingirish"
ἑλκόω,"pwepw, upel, madoadoa, dond, vujiv"
ἑνδέκατος,"kumi, pochukuli"
ἑνότης,"pamoja, unga, umoj, nia, moyo"
ἑξήκοντα,"sitini,"
ἑξακόσιοι,aihesabu
ἑξῆς,"baada, fuat, nyuma, baadaye, kwa"
ἑορτάζω,"kuku, karamu, pak"
ἑορτή,sikukuu
ἑπτά,saba
ἑπτάκις,saba
ἑπτακισχίλιοι,goti
ἑρμηνεία,"fsir, fasir, fasiri, elez, wafasiri"
ἑρμηνεύω,"fsir, fasir, fasiri, elez, wafasiri"
ἑρπετόν,"baav, aina"
ἑσπέρα,"jion, usiku, siku"
ἑτέρως,tuwaze
ἑταῖρος,"rafik, patan"
ἑτεροδιδασκαλέω,"fundi, hayakubali"
ἑτεροζυγέω,"nira, kongwa, miti, usogezwe, mizani"
ἑτερόγλωσσος,lugh
ἑτοίμως,"watatoa, haiwapasi, kuuawa"
ἑτοιμάζω,tayarisha
ἑτοιμασία,"tayari, tengenezw, upo, zite, anda"
ἔα,tuna
ἔγγυος,arabuni
ἔγερσις,"fufu, kiyama, fufuli, walivyo"
ἔγκλημα,"shitak, shitaki"
ἔγκυος,"mimb, mja, utazaa"
ἔδαφος,"nchi, dunia, duniani, chini, ardh"
ἔθνος,"mataifa, wapagani"
ἔθος,desturi
ἔκβασις,"njia, njiani, upande, safari, mwendo"
ἔκγονος,"terem, koshuki, ukoo, sikizi, shebarimu"
ἔκδηλος,"thibiti, imar, ishara, dhahiri, onesh"
ἔκδικος,"kisasi, lipi, adhibi, lipizi, patili"
ἔκδοτος,msulubi
ἔκθαμβος,"shanga, shtu, staajab, lisha, staajabu"
ἔκθετος,"tup, tupw, angush, tupi, bomo"
ἔκπαλαι,"milele, ish, aman, sasa, yapata"
ἔκστασις,shanga/wakashanga
ἔκτρωμα,zaliw
ἔκφοβος,"hofu, tish, utisho, uharibifu, shid"
ἔλαιον,mafuta ya zeituni
ἔλεγξις,"keme, maonyo, lawama, hoja, ony"
ἔλεγχος,"keme, maonyo, lawama, hoja, ony"
ἔλεος,huruma
ἔλευσις,"ingi, tok, let, kuj, fik"
ἔμπορος,"biashara, huu, walitoa, dunda, nunueni"
ἔμπροσθεν,"mbele ya , machoni pa"
ἔμφοβος,"ogop, mch, kumcha, na, bali"
ἔμφυτος,wekeeni
ἔναντι,"mbele, kabl, eleke, kabil, machoni"
ἔνατος,"tisa, saa tisa"
ἔνδειγμα,"thibiti, imar, ishara, dhahiri, onesh"
ἔνδειξις,"thibiti, imar, ishara, dhahiri, onesh"
ἔνδικος,"hukumu, haki, agiz, ilivyo, desturi"
ἔνδοξος,"heshima, heshim, mzit, tuku, waheshimu"
ἔνδυμα,kanzu
ἔνδυσις,"sura, vali, mstah, amlipizaye, amevaa"
ἔνειμι,"katika, kwa, ndani, huko, siku"
ἔνθεν,"katika, kwa, ndani, huko, siku"
