lex,default
ἅλυσις,cadeia
ἅλων,eira
ἅλωσις,"captura, captura"
ἅμα,"ao mesmo tempo, junto com"
ἅπαξ,"uma vez, uma vez por todos"
ἅπας,"tudo, o todo"
ἅπτω,"eu desmaio, eu morro"
ἅρμα,carruagem
ἅρπαξ,"rapaz, voraz, um ladrão, um extorsor"
ἆρα,"então, portanto, desde que, uma vez que"
Ἀαρών,Aaron
Ἀβαδδών,Abaddon
Ἀβιά,Abijah
Ἀβιαθάρ,Abiathar
Ἀβιληνή,Abilene
Ἀβιούδ,Abiud
Ἀβραάμ,Abraão
Ἀγρίππας,Agripa
Ἀδάμ,Adão
Ἀδδί,Addi
Ἀδρίας,mar Adriático
Ἀδραμυττηνός,Pertencendo a Adramyttium
Ἀζώρ,Azor
Ἀθηναῖος,ateniense
Ἀθῆναι,Atenas
Ἀκύλας,Aquila
Ἀλέξανδρος,Alexander
Ἀλεξανδρεύς,Alexandriano
Ἀλεξανδρῖνος,Alexandriano
Ἀμιναδάβ,Amminadab
Ἀμπλιᾶτος,Inscrito
Ἀμφίπολις,Amphipolis
Ἀμώς,Amos
Ἀνδρέας,André
Ἀνδρόνικος,Andronicus
Ἀντιοχεύς,Antiochiano
Ἀντιπατρίς,Antipatris
Ἀντιπᾶς,Antipas
Ἀντιόχεια,Antioquia
Ἀπελλῆς,Apelles
Ἀπολλωνία,Apollonia
Ἀπολλύων,"Apollyon, destruidor"
Ἀπολλῶς,Apolo
Ἀππίου Φόρον,Appius
Ἀπφία,APHIA
Ἀράμ,RAM
Ἀρίσταρχος,Aristarco
Ἀραβία,Arábia
Ἀρεοπαγίτης,Membro do Conselho de Areopgus
Ἀριμαθαία,Arimathaa
Ἀριστόβουλος,Aristobulus
Ἀρνί,RAM
Ἀρτεμᾶς,Artemas
Ἀρφαξάδ,Arphaxad
Ἀρχέλαος,Archelau
Ἀσήρ,Asher
Ἀσία,Ásia Menor
Ἀσιάρχης,Asiarch
Ἀσιανός,pertencente à província romana Ásia
Ἀσύγκριτος,Assincrito
Ἀττάλεια,Attalia
Ἀχάζ,Ahaz
Ἀχίμ,Achim
Ἀχαΐα,Acaia
Ἀχαϊκός,Achaico
Ἁγάρ,Hagar
Ἁκελδαμάχ,Akeldama
Ἁλφαῖος,Alphaeus
Ἁνανίας,Ananias
Ἁρέτας,Aretas
Ἁριμαθαία,Arimathaa
Ἁρμαγεδών,Armageddon
Ἄζωτος,"Azotus, Ashdod"
Ἄραψ,árabe
Ἄρειος Πάγος,areópago
Ἄρτεμις,Artemis persa ou efésia
Ἄρχιππος,Archippus
Ἅβελ,Abel
Ἅγαβος,Agabus
Ἅννα,Anna
Ἅννας,Annas
ἐάν,se
ἐάνπερ,se
ἐάω,"eu permito, eu deixo"
ἐγγίζω,"eu me aproximo, eu me achego"
ἐγγράφω,"Eu escrevo, eu inscrevo"
ἐγγύς,próximo
ἐγείρω,"eu levanto, eu ergo, eu ressuscito, eu acordo, eu desperto,"
ἐγκάθετος,um espião
ἐγκαίνια,"Renovação, dedicação"
ἐγκαινίζω,"Eu consagre, dedico"
ἐγκακέω,"Eu sou fraco, estou cansado"
ἐγκαλέω,"Eu trago uma carga contra, eu acuso"
ἐγκαταλείπω,"eu abandono, eu deserto"
ἐγκατοικέω,"Eu habito, entrei"
ἐγκαυχάομαι,"eu me glorio, eu me gabo"
ἐγκεντρίζω,"Eu me gabei, eu glória"
ἐγκομβόομαι,"Eu me gabei, eu glória"
ἐγκοπή,"impedimento, impedimento"
ἐγκράτεια,"Auto-maestria, autocontrole"
ἐγκρίνω,"Eu interrompe, eu estou impedindo"
ἐγκρατής,auto-controlado
ἐγκρατεύομαι,"Eu interrompe, eu estou impedindo"
ἐγκρύπτω,"Eu me escondo, eu me misturo com"
ἐγκόπτω,"Eu interrompe, eu estou impedindo"
ἐγχρίω,"Eu esfrego, eu unjo"
ἐγώ,eu
ἐδαφίζω,"Eu esfrego, eu unjo"
ἐθίζω,"Eu esfrego, eu unjo"
ἐθελοθρησκία,adoração arbitrária
ἐθνάρχης,"Ethnarch, senhor tribal"
ἐθνικός,"pagão, pagãos, gentio; Um gentio, não-judeu"
ἐθνικῶς,na maneira de gentios
ἐκ,"de, de fora, de dentro de, a partir de"
ἐκβάλλω,"eu expulso, eu lanço fora, eu envio, eu tiro, eu removo"
ἐκβαίνω,"saída, escapar, resultado"
ἐκβολή,"jogando fora, descartando"
ἐκδέχομαι,"Eu espero, eu espero"
ἐκδίδωμι,"Eu dei, eu deixo, eu deixo sair para minha própria vantagem"
ἐκδίκησις,"defesa, vingança, punição completa"
ἐκδαπανάω,"Eu logo, eu coloco, eu bani, eu trago, eu produzo, eu produzo"
ἐκδημέω,"Eu vou para o exterior, estou ausente"
ἐκδιηγέομαι,"Narrar de comprimento, declaro"
ἐκδικέω,"Eu dou justiça, defendo, vingo, eu vindique"
ἐκδιώκω,"Eu perseguio, expulso por perseguindo"
ἐκδοχή,"esperando, expectativa"
ἐκδύω,"Eu adiei, eu decolo, eu me despi"
ἐκεῖ,"lá, ali, para lá"
ἐκεῖθεν,"daí, a partir desse lugar"
ἐκεῖνος,"aquele, aquela, aquilo"
ἐκεῖσε,"lá, lá"
ἐκζήτησις,"pergunta, debate, controvérsia"
ἐκζητέω,"Eu procuro, eu preciso"
ἐκθαμβέω,"Eu procuro, eu preciso"
ἐκθαυμάζω,"eu admiro, eu me maravilho, eu me pergunto"
ἐκκαίω,"Eu limpo, limpo completamente"
ἐκκαθαίρω,"Eu limpo, limpo completamente"
ἐκκεντέω,"Eu penso através, eu transfix"
ἐκκλάω,"Eu penso através, eu transfix"
ἐκκλίνω,"Eu me apaixono de, eu me viro"
ἐκκλείω,"Eu desliguei para fora, excluo"
ἐκκλησία,"assembleia, congregação, reunião, igreja,"
ἐκκολυμβάω,"Eu me apaixono de, eu me viro"
ἐκκομίζω,"Eu me apaixono de, eu me viro"
ἐκκρεμάννυμι,"Eu saio, eu espero"
ἐκκόπτω,eu corto
ἐκλάμπω,"Eu falo, divulgo"
ἐκλέγω,"eu escolho, eu elejo"
ἐκλαλέω,"Eu falo, divulgo"
ἐκλανθάνομαι,"Eu falo, divulgo"
ἐκλείπω,"Eu falho totalmente, cejo, eu morro"
ἐκλεκτός,"escolhido, escolhida, eleito, eleita, escolha, seleção"
ἐκλογή,"Escolhendo, selecionando, escolha por Deus"
ἐκλύω,"Eu não sou desnatado, fico fraco, eu falho"
ἐκμάσσω,"Eu limpei, limpo completamente"
ἐκμυκτηρίζω,"Eu Deride, eu scoff, eu zomio muito"
ἐκνήφω,"Eu me aposento, retiro"
ἐκνεύω,"Eu me aposento, retiro"
ἐκπέμπω,"Eu coloquei no teste, faço julgamento de, eu tento"
ἐκπίπτω,"eu caio, eu me apaixono, eu desapareço, eu murcho"
ἐκπαδάω,"Eu pulo, me apresse"
ἐκπειράζω,"Eu coloquei no teste, faço julgamento de, eu tento"
ἐκπερισσῶς,"muito, extremamente"
ἐκπετάννυμι,"Eu coloquei no teste, faço julgamento de, eu tento"
ἐκπλέω,"Eu saio, eu saio"
ἐκπλήρωσις,"Conclusão, Cumprimento"
ἐκπλήσσω,"eu fico atônito, eu me maravilho, eu me admiro"
ἐκπληρόω,"Eu preencho completamente, eu cumpro em todos os particulares"
ἐκπνέω,"Eu respiro meu último, expiro"
ἐκπορεύομαι,"eu saio, eu vou"
ἐκπορνεύω,"Eu jourei, eu venho"
ἐκπτύω,"Eu cuspo, eu desdém, rejeito, eu detesto"
ἐκριζόω,"Eu corra fora, eu toro"
ἐκστρέφω,"Eu mudo para o pior, eu corrox, eu pervertimo"
ἐκτένεια,"Seriedade, estrenização, intenções"
ἐκτίθημι,"Eu coloquei ou exponho um filho, eu estabeleci, eu explico"
ἐκταράσσω,"Eu mudo para o pior, eu corrox, eu pervertimo"
ἐκτείνω,"eu lanço, eu estendo"
ἐκτελέω,"Eu completei, executo"
ἐκτενής,mais sinceramente
ἐκτενῶς,"sinceramente, tenazmente"
ἐκτινάσσω,"Eu coloquei ou exponho um filho, eu estabeleci, eu explico"
ἐκτρέπω,"Eu viro de lado, eu vago, eu abandonar"
ἐκτρέφω,"Eu nutrir, eu nutrio, trago"
ἐκτός,"sem, fora, exceto, o exterior, além de"
ἐκφέρω,"Eu trago, eu realizo"
ἐκφεύγω,"Eu figo para fora, eu distância, eu escape"
ἐκφοβέω,"Eu figo para fora, eu distância, eu escape"
ἐκφύω,"Eu coloquei, eu cause brotar"
ἐκχέω,eu derramo
ἐκχωρέω,"Eu saio, eu me afasto de"
ἐκψύχω,"Eu respiro meu último, eu morro, eu expiro"
ἐλάσσων,"Menos, menores, inferiores"
ἐλάχιστος,"menos, menor, muito pouco"
ἐλέγχω,"eu repreendo, eu exponho"
ἐλαία,oliveira
ἐλαιών,"Oliveira, oliveira, monte olivet"
ἐλαττονέω,"Eu tenho menos, falta"
ἐλαττόω,"Eu faço menos, faço inferior"
ἐλαφρία,"Levismo, Fickless"
ἐλαφρός,"Luz, não onerosa"
ἐλαύνω,"Eu dirijo, eu impulsiono, eu lembro"
ἐλεάω,"eu tenho compaixão, eu tenho piedade, eu tenho misericórdia"
ἐλεέω,"eu tenho compaixão, eu tenho piedade, eu tenho misericórdia"
ἐλεήμων,"cheio de pena, misericordioso"
ἐλεγμός,"Prova, persuasão, repreensão"
ἐλεεινός,"misericordioso, lamentável"
ἐλεημοσύνη,esmola
ἐλευθερία,liberdade
ἐλευθερόω,"Eu livre, eu defini grátis, eu liberto"
ἐλεφάντινος,feito de marfim
ἐλεύθερος,"livre, livre de obrigação"
ἐλλογέω,"Eu cobro, eu coloquei a conta de alguém"
ἐλπίζω,"eu espero, eu estou na expectativa, eu aguardo"
ἐλπίς,esperança
ἐλωΐ,meu Deus
ἐμέω,"Eu bufo, eu expressei descontentamento indignado"
ἐμαυτοῦ,de mim mesmo
ἐμβάλλω,"Eu lanço, eu jogo"
ἐμβάπτω,"Eu lanço, eu jogo"
ἐμβαίνω,eu espero
ἐμβατεύω,"Eu entro, eu pus o pé"
ἐμβιβάζω,"Eu embarco, coloquei a bordo"
ἐμβλέπω,"eu olho para, eu olho"
ἐμβριμάομαι,"Eu bufo, eu expressei descontentamento indignado"
ἐμμένω,"Eu permaneço ou cumpro, eu permaneço, eu mantenho"
ἐμμαίνομαι,"Eu bufo, eu expressei descontentamento indignado"
ἐμπίπλημι,"Eu me encho, eu satisfaço"
ἐμπίπρημι,"Eu queimo, eu incendi, eu sofro inflamação"
ἐμπίπτω,"Eu caio, eu sou lançado em"
ἐμπαίζω,"eu permaneço, eu cumpro, eu mantenho"
ἐμπαίκτης,zombaria
ἐμπαιγμονή,zombaria
ἐμπαιγμός,zombaria
ἐμπεριπατέω,"Eu permaneço ou cumpro, eu permaneço, eu mantenho"
ἐμπλέκω,"Eu envolvo, eu emarange"
ἐμπλοκή,"Enlitando, trançando"
ἐμπνέω,"Eu respiro, respiro, eu inalo"
ἐμπορία,"Negociação, Comércio, Tráfico, Negócios"
ἐμπορεύομαι,"Eu viajo como comerciante, eu me envolvo no comércio"
ἐμπτύω,"Eu viajo como comerciante, eu me envolvo no comércio"
ἐμπόριον,"mercado, casa de mercado"
ἐμφανής,"manifesto, visível"
ἐμφανίζω,"eu manifesto, eu torno visível, eu notifico, eu informo, eu declaro, eu apareço"
ἐμφυσάω,"Eu respiro, eu respiro"
ἐμός,"meu, minha"
ἐν,"em, dentro de, entre"
ἐνάλιος,Vivendo no mar
ἐνάρχομαι,"Eu respiro, eu respiro"
ἐνέδρα,"Embush, enredo, traição, fraude"
ἐνέργεια,"trabalho, atividade"
ἐνέργημα,"trabalhando, efeito"
ἐνέχω,"Estou com raiva de, eu enredo"
ἐνίστημι,"Eu coloco ou sobre, estou à mão, estou presente, eu ameaço"
ἐναγκαλίζομαι,"Eu respiro, eu respiro"
ἐναντίον,"antes, na presença de, aos olhos de"
ἐναντίος,"oposto, oposto, contrariamente, o adversário"
ἐνδέχομαι,"Eu permito, é possível"
ἐνδεής,"Em necessidade, necessitada"
ἐνδείκνυμι,eu respiro
ἐνδημέω,"Eu permito, é possível"
ἐνδιδύσκω,"Eu coloquei, eu vesti"
ἐνδοξάζομαι,"Eu coloquei, eu vesti"
ἐνδυναμόω,"Eu preencho com poder, fortaleço"
ἐνδύνω,"Eu vesti, entrei, eu me entro"
ἐνδύω,"eu visto, eu me visto"
ἐνδώμησις,"Material de construção, estrutura"
ἐνεδρεύω,"Eu deito espera, procuro prosperar, defraudi, enganei"
ἐνειλέω,"Eu encerrei, eu enrolo em algo"
ἐνεργέω,"eu trabalho, eu realizo"
ἐνεργής,eficaz
ἐνευλογέω,"Eu trabalho, eu realizo, estou operativo"
ἐνεός,"mudo, sem palavras"
ἐνθάδε,"Aqui, neste lugar"
ἐνθυμέομαι,"Eu medito, eu reflito sobre"
ἐνθύμησις,"pensamento interior, reflexão, pensamentos"
ἐνιαυτός,ano
ἐνισχύω,"Eu revigoro, fortalecer"
ἐννέα,nove
ἐννεύω,"Eu revigoro, fortalecer"
ἐνοικέω,"Eu habito, estou resolvido em"
ἐνορκίζω,"Eu adjure, eu cobro solenemente por"
ἐνοχλέω,"Eu perturbe, eu cause tumulto"
ἐντέλλομαι,"eu ordeno, eu dou ordens"
ἐνταφιάζω,"I Embalm, me preparo para o enterro"
ἐνταφιασμός,"embalsamamento, preparação do corpo para enterro"
ἐντεῦθεν,"daí, a partir deste lugar, deste lado"
ἐντολή,"mandamento, ordem"
ἐντρέπω,"Eu me volto para confusão, eu coloco vergonha, reverência"
ἐντρέφω,"Eu nourish, sou educado em"
ἐντροπή,vergonha
ἐντρυφάω,"Eu me delimento, moro luxuosamente"
ἐντυγχάνω,"Eu encontro, eu encontro, eu chamo, faço uma petição"
ἐντυλίσσω,"Eu encerei, eu rolo, eu envolvo"
ἐντυπόω,"Eu encerei, eu rolo, eu envolvo"
ἐντόπιος,"pertencente ao lugar, nativo, residente"
ἐντός,"dentro, dentro, o interior"
ἐνυβρίζω,"Eu insulto, eu indigno, trato com desprezo"
ἐνυπνιάζομαι,"Eu insulto, eu indigno, trato com desprezo"
ἐνωτίζομαι,"Eu levo para o meu ouvido, eu ouço"
ἐνύπνιον,"Sonho, Vision"
ἐνώπιον,"perante, diante de, na presença de"
ἐξάγω,"eu resgato, eu redimo"
ἐξάλλομαι,"Eu limpo, eu obrigado"
ἐξάπινα,De repente
ἐξέλκω,"Eu saio, eu mexo"
ἐξέραμα,vomitar
ἐξέρχομαι,eu saio
ἐξίστημι,"eu surpreendo, eu estou surpreso"
ἐξαίρω,"Eu levanto, removo"
ἐξαίφνης,"de repente, inesperadamente"
ἐξαγγέλλω,"Eu anuncio publicamente, proclamar"
ἐξαγοράζω,"Eu resgatei, eu resgato"
ἐξαιρέω,"Eu removo, escolho, eu resgatar"
ἐξαιτέω,"Eu exijo, peço"
ἐξακολουθέω,"Eu sigo depois, imito"
ἐξαλείφω,"Eu limpo, eu obrigado"
ἐξανάστασις,ressurreição
ἐξανίστημι,"Eu levanto, me levanto"
ἐξανατέλλω,"Eu limpo, eu obrigado"
ἐξαπατάω,"Eu levanto, me levanto"
ἐξαπορέομαι,"Eu sou totalmente sem recurso, estou em desespero"
ἐξαποστέλλω,"eu envio, eu mando embora, eu expulso"
ἐξαρτίζω,"Eu mobili completamente, eu equipa, termino"
ἐξαστράπτω,"Eu mobili completamente, eu equipa, termino"
ἐξαυτῆς,"Imediatamente, instantaneamente"
ἐξεγείρω,"Eu levanto, eu desperto"
ἐξεραυνάω,"Eu procuro diligentemente, examino cuidadosamente"
ἐξετάζω,"Eu examino, eu questiono, eu procuro"
ἐξηγέομαι,"Eu explico, eu faço declaração"
ἐξηχέω,"Eu explico, eu faço declaração"
ἐξισχύω,"Eu tenho força para, sou perfeitamente capaz"
ἐξολεθρεύω,"Eu destruo totalmente, eu aniquilato"
ἐξομολογέω,"eu consinto completamente, eu confesso"
ἐξορκίζω,"Eu adjude, eu coloquei juramento"
ἐξορκιστής,exorcista
ἐξορύσσω,"Em você, em Gouge"
ἐξουδενέω,"Eu ignoro, desprezo"
ἐξουθενέω,"eu ignoro, eu desprezo"
ἐξουσία,"autoridade, poder"
ἐξουσιάζω,"Eu ignoro, desprezo"
ἐξοχή,"eminência, distinção"
ἐξυπνίζω,"Eu ignoro, desprezo"
ἐξωθέω,"Eu expulso, eu expele, eu impulsiono"
ἐξώτερος,"mais externo, externo"
ἐπάγγελμα,promessa
ἐπάγω,"Eu prometo, professo"
ἐπάν,"Depois de, quando"
ἐπάναγκες,necessariamente
ἐπάνω,"no topo, acima, superior a"
ἐπάρατος,amaldiçoado
ἐπάρχειος,"Esfera do dever, província"
ἐπέκεινα,além
ἐπέρχομαι,"Eu me aproximo, eu ultrapasse, eu ataque"
ἐπέχω,"Eu me aguento, eu presto atenção, notei, eu atraso"
ἐπί,"sobre, em, em cima, acima, no tempo de, durante"
ἐπίβλημα,patch na roupa
ἐπίγειος,terreno
ἐπίγνωσις,"conhecimento, discernimento, reconhecimento"
ἐπίθεσις,deitando
ἐπίκειμαι,"Eu deito, eu sou insistente"
ἐπίλοιπος,"restante, isso é deixado"
ἐπίλυσις,"Solução, Explicação, Interpretação"
ἐπίνοια,"pensou, propósito"
ἐπίορκος,Perjurado
ἐπίσημος,"notável, conspícuo"
ἐπίσκοπος,"supervisor, supervisor, governante"
ἐπίσταμαι,"eu sei, eu entendo"
ἐπίτροπος,"Steward, guardião"
ἐπαίρω,eu levanto
ἐπαγγέλλομαι,"eu prometo, eu confesso"
ἐπαγγελία,promessa
ἐπαγωνίζομαι,"Eu prometo, professo"
ἐπαθροίζω,"Eu me junho juntos, eu me multi, eu pressiono ao redor"
ἐπαινέω,"Eu louvo, recomendo"
ἐπαισχύνομαι,eu levanto
ἐπαιτέω,"Eu imploro, peço esmolas"
ἐπακολουθέω,"Eu sigo perto depois, eu endossse"
ἐπακούω,"Eu ouço, ouço favoravelmente"
ἐπακροάομαι,"Eu ouço, eu ouço"
ἐπανάγω,"Eu coloquei fora, eu subo"
ἐπανέρχομαι,"Eu volto, volto novamente"
ἐπανίστημι,"Eu volto, volto novamente"
ἐπαναμιμνῄσκω,"Eu coloquei fora, eu subo"
ἐπαναπαύομαι,"Eu descanso, confio em contato"
ἐπανόρθωσις,"Correção, Reforma"
ἐπαρκέω,"Eu ajuda, eu alivio, eu serviço, eu procuro ajuda"
ἐπαρχεία,"Esfera do dever, província"
ἐπαφρίζω,"Eu ajuda, eu alivio, eu serviço, eu procuro ajuda"
ἐπαύριον,amanhã
ἐπεί,"depois, pois, caso contrário"
ἐπεγείρω,"Eu desperto, eu estimulei, eu exceto contra"
ἐπειδή,"quando, desde então"
ἐπειδήπερ,desde
ἐπεισαγωγή,"trazendo, introdução, importação"
ἐπεισελεύσεται,"Eu me aproximo, eu ultrapasse, eu ataque"
ἐπεκτείνομαι,"Eu me aproximo, eu ultrapasse, eu ataque"
ἐπενδύτης,"casaco, envoltório externo"
ἐπενδύω,"Eu me aproximo, eu ultrapasse, eu ataque"
ἐπερωτάω,eu pergunto
ἐπερώτημα,"Inquérito, pedido, apelo"
ἐπεῖδον,"Eu olhei, considi"
ἐπηρεάζω,"Eu insulto, trato injustamente, eu molesto"
ἐπιβάλλω,"eu jogo, eu lanço, eu agarro, eu prendo, eu me lembro, eu reflito"
ἐπιβαίνω,"Eu passo em frente, eu montaria, eu embarco"
ἐπιβαρέω,"Eu logo, eu deito, eu atiro"
ἐπιβιβάζω,"Eu logo, eu deito, eu atiro"
ἐπιβλέπω,"Eu logo, eu deito, eu atiro"
ἐπιβουλή,"enredo, projeto contra"
ἐπιγίνομαι,"Eu surgiri, eu espremo"
ἐπιγαμβρεύω,"Eu logo, eu deito, eu atiro"
ἐπιγινώσκω,"eu conheço, eu venho a saber, eu discirno, eu reconheço"
ἐπιγράφω,"Eu escrevo, eu inscrevo"
ἐπιγραφή,"Inscrição, título"
ἐπιδέχομαι,"Eu aceito, admito, saúdo"
ἐπιδίδωμι,"Eu entrei, desisto, dou caminho"
ἐπιδείκνυμι,"Eu mostro, eu provar"
ἐπιδημέω,"Eu sojourn, sou residente"
ἐπιδιατάσσομαι,"Eu sojourn, sou residente"
ἐπιδιορθόω,"Eu entrei, desisto, dou caminho"
ἐπιδύω,"Eu afundo, coloco"
ἐπιείκεια,"consideração, tolerância, justiça"
ἐπιεικής,"Gentil, leve, tolerante, justo, razoável"
ἐπιζητέω,"eu procuro, eu desejo"
ἐπιθανάτιος,"No ponto da morte, condenado à morte"
ἐπιθυμέω,"eu desejo, eu cobiço"
ἐπιθυμία,"desejo, ansiedade, luxúria"
ἐπιθυμητής,desejoso ansioso de
ἐπικάλυμμα,"cobrindo, manto, pretexto"
ἐπικαθίζω,"Eu desejo, eu cobiçar, eu luxi depois"
ἐπικαλέω,"eu apelo a, eu chamo por um nome adicional"
ἐπικαλύπτω,"Eu chamo por um nome adicional, eu apelo para"
ἐπικατάρατος,amaldiçoado
ἐπικουρία,"ajuda, ajuda"
ἐπικρίνω,"Eu decreto, dou sentença"
ἐπιλέγω,"Eu chamo, eu escolho para mim, estou nomeado"
ἐπιλαμβάνομαι,"eu tomo, eu seguro, eu pego, eu agarro, eu prendo, eu me apodero"
ἐπιλανθάνομαι,"Eu esqueço, negligencio"
ἐπιλείπω,"Eu falho, eu caio curto"
ἐπιλησμονή,esquecimento
ἐπιλύω,"Eu explico, interpreto, decido"
ἐπιμέλεια,"Cuidado, atenção"
ἐπιμένω,"eu permaneço, eu persisto em"
ἐπιμαρτυρέω,"Eu explico, interpreto, decido"
ἐπιμελέομαι,"Eu cuido, eu cuido"
ἐπιμελῶς,"cuidadosamente, diligentemente"
ἐπινεύω,"Eu aceno para, eu pareço"
ἐπιορκέω,"Eu tomo um juramento, eu juro falsamente"
ἐπιούσιος,"Por dia, necessário, suficiente"
ἐπιπίπτω,"eu caio, eu pressiono"
ἐπιπλήσσω,"Eu repreeto, eu canide, eu reprovo"
ἐπιποθέω,"Eu desejo, eu covo depois, desejo muito"
ἐπιποθία,desejo ansioso
ἐπιπορεύομαι,"Eu desejo, eu covo depois, desejo muito"
ἐπιπόθησις,"anseio ansioso, desejo"
ἐπιπόθητος,"ansiava, perdido"
ἐπιράπτω,"Eu desejo, eu covo depois, desejo muito"
ἐπιρίπτω,"Eu logo, eu lanço"
ἐπισιτισμός,"Provisão, nutrição, alimentos"
ἐπισκέπτομαι,"eu olho, eu visito, eu olho para fora, eu seleciono"
ἐπισκηνόω,"Eu levanto uma tenda, morar"
ἐπισκιάζω,"Eu ofusco, eu envolvimento"
ἐπισκοπέω,"Eu exercito supervisão, eu me importo com"
ἐπισκοπή,"Visitação do julgamento, supervisão"
ἐπισπάομαι,"Eu exercito supervisão, eu me importo com"
ἐπισπείρω,"eu semeio, eu espalho"
ἐπιστάτης,Professor mestre
ἐπιστέλλω,"Eu escrevo, eu envio por carta para"
ἐπιστήμων,"hábil, experiente"
ἐπιστηρίζω,"Eu me suponho, defendo, confirmo"
ἐπιστολή,"carta, epístola, despacho"
ἐπιστομίζω,"Eu focinho, eu silêncio"
ἐπιστρέφω,"eu volto, eu retorno"
ἐπιστροφή,Virando-se para Deus
ἐπισυνάγω,"Eu coleciono, junho-me"
ἐπισυναγωγή,reunindo-se
ἐπισυντρέχω,"Eu coleciono, junho-me"
ἐπισφαλής,"perigoso, provável que caia"
ἐπισχύω,"Eu persista, insisto"
ἐπισωρεύω,"Eu subo, obtenho uma infinidade de"
ἐπιτάσσω,"eu ordeno, eu peço, eu comando"
ἐπιτήδειος,necessário
ἐπιτίθημι,"eu coloco, eu deito em"
ἐπιταγή,"Instrução, Comando, Ordem, Autoridade"
ἐπιτελέω,"eu completo, eu realizo, eu aperfeiçoo"
ἐπιτιμάω,"eu repreendo, eu admoesto, eu aviso"
ἐπιτιμία,punição
ἐπιτρέπω,eu permito
ἐπιτροπή,"Comissão, poder total"
ἐπιτυγχάνω,"Eu alcanco, obtenho, eu adquirir"
ἐπιφάνεια,"aparecendo, manifestação"
ἐπιφέρω,"Eu brilhe, dou luz para"
ἐπιφαίνω,"Eu apareço, eu brilhe sobre"
ἐπιφανής,"manifesto, glorioso, ilustre"
ἐπιφαύσκω,"Eu brilhe, dou luz para"
ἐπιφωνέω,"Eu chamo de fora, eu grito"
ἐπιφώσκω,"Eu amanhecer, estou perto de começar"
ἐπιχέω,"Eu tomo na mão, tento"
ἐπιχειρέω,"Eu tomo na mão, tento"
ἐπιχορηγέω,"Eu fornece, eu forneço"
ἐπιχορηγία,"fornecimento, provisão, equipamento"
ἐπιχρίω,"Eu me espalhando, eu undo"
ἐποικοδομέω,"Eu me espalhando, eu undo"
ἐπονομάζω,"Eu nomeio, imponho um nome em"
ἐποπτεύω,"Eu sou uma testemunha ocular de, eu vejo"
ἐπουράνιος,"celestial, celeste"
ἐπόπτης,testemunha ocular
ἐρήμωσις,"desolação, devastação"
ἐρίζω,"Eu lendo, eu dispute"
ἐρίφιον,"cabra, garoto"
ἐραυνάω,"Eu sou uma testemunha ocular de, eu vejo"
ἐργάζομαι,"eu trabalho, eu faço, eu realizo"
ἐργάτης,trabalhador
ἐργασία,"Trabalhando, Atividade, Comércio, Desempenho"
ἐρείδω,"Eu estou imitando, eu provoco"
ἐρεθίζω,"Eu estou imitando, eu provoco"
ἐρεύγομαι,"Eu pronto, eu declaro"
ἐρημία,lugar do deserto
ἐρημόω,"Eu destruo, fira, eu roubo"
ἐριθεία,"ambição, rivalidade"
ἐρυθρός,vermelho
ἐρωτάω,"eu pergunto, eu solicito, eu peço, eu questiono"
ἐσθής,"vestuário, reaiment"
ἐσθίω,eu como
ἐσχάτως,estar na extremidade
ἐσώτερος,interno
ἐφάλλομαι,"Eu rezo, desejo"
ἐφάπαξ,"uma vez, uma vez por todos"
ἐφήμερος,"Para o dia, diariamente"
ἐφίστημι,"eu chego, eu apareço ao lado, eu sobrevenho, eu invisto, eu estou presente"
ἐφευρετής,"inventor, contradição, descobridor"
ἐφημερία,classe de sacerdotes
ἐφικνέομαι,"Eu venho, eu alcanço o mais longe que"
ἐφφαθά,ser aberto
ἐχθές,ontem
ἐχθρός,"odiado, hostil, inimigo"
ἑαυτοῦ,"ele mesmo, ela mesma, de si mesmo"
ἑβδομήκοντα,setenta
ἑβδομηκοντάκις,setenta vezes
ἑδραίωμα,"Fundação, Ficar, Suporte"
ἑδραῖος,"firmes, firmes"
ἑκάστοτε,"em toda vez, sempre"
ἑκατοντάρχης,centurião
ἑκατονταετής,cem anos de idade
ἑκατονταπλασίων,cem vezes
ἑκατόν,cem
ἑκουσίως,de boa vontade
ἑκούσιος,"disposto, voluntário, espontâneo"
ἑκών,"disposto, de bom grado"
ἑλίσσω,"Eu rolo, eu enrolo"
ἑλκόω,"Eu rolo, eu enrolo"
ἑνδέκατος,décima primeira
ἑνότης,"unidade, unidade"
ἑξήκοντα,sessenta
ἑξακόσιοι,seiscentos
ἑξῆς,"Em seguida, em ordem, no dia seguinte"
ἑορτάζω,"Eu sou como, eu se assemelham"
ἑορτή,"festival, Festa"
ἑπτά,sete
ἑπτάκις,sete vezes
ἑπτακισχίλιοι,sete mil
ἑρμηνεία,"Tradução, interpretação"
ἑρμηνεύω,"Eu traduto, interpreto"
ἑρπετόν,"Criatura rastejante, réptil"
ἑσπέρα,tarde
ἑτέρως,"caso contrário, diferentemente"
ἑταῖρος,"companheiro, camarada"
ἑτεροδιδασκαλέω,"Eu pergunto, eu questiono, peço"
ἑτεροζυγέω,"Eu pergunto, eu questiono, peço"
ἑτερόγλωσσος,Falando outra língua
ἑτοίμως,prontamente
ἑτοιμάζω,"eu apronto, eu arrumo, eu preparo"
ἑτοιμασία,"Preparação, prontidão"
ἔα,uma interjeição: ho!
