lex,default
συκομορέα,figuier sycomore
συκοφαντέω,porter des fausses accusations
συκῆ,figuier
συλάω,oler
συλαγωγέω,"contrôler complètement, prendre contrôle sur, rendre captif à"
συλλέγω,"rassembler, ramasser"
συλλαλέω,"discuter avec, parler à, échanger"
συλλαμβάνω,"saisir, attraper, prendre, arrêter"
συλλογίζομαι,"parler avec, discuter avec, dialoguer"
συλλυπέω,"compatir à, s'affliger avec"
συμβάλλω,réfléchir
συμβαίνω,"se produire, arriver"
συμβασιλεύω,"être rois ensemble, regner avec (employé au figuré en 1 Co 4.8)"
συμβιβάζω,"réunir ensemble, produire une unité, unir, combiner"
συμβουλεύω,"conseiller, instruire"
συμβούλιον,se concerter
συμμέτοχος,participant
συμμαθητής,condisciple
συμμαρτυρέω,"soutenir par témoignage, pourvoir appui d'évidence, testifier en soutien de (quelqu'un)"
συμμερίζω,profiter
συμμιμητής,"se joindre dans la condition d'imitateur, être un imitateur ensemble avec d'autres,"
συμπάρειμι,"être avec, être présent avec"
συμπάσχω,"réjoindre dans la souffrance, assumer sa part de souffrance, souffrir avec"
συμπέμπω,"envoyer avec, envoyer ensemble"
συμπίνω,boire ensemble
συμπίπτω,tomber
συμπαθέω,"souffrir avec, prend part aux souffrances de quelqu'un"
συμπαθής,compatissant
συμπαραγίνομαι,"rassembler, se réunir, se retrouver, s'assembler"
συμπαρακαλέω,"être encouragé ensemble, être encouragé mutuellement"
συμπαραλαμβάνω,"prendre avec, ramener avec (soi,toi,eux,nous,vous)"
συμπεριλαμβάνω,prendre dans les bras
συμπληρόω,être submergé
συμπνίγω,faire mourir des plantes
συμπολίτης,concitoyen
συμπορεύομαι,"venir avec, aller avec, accompagner"
συμπρεσβύτερος,compagnon ancien
συμπόσιον,un groupe mangeant ensemble
συμφέρω,"rassembler, convoquer"
συμφυλέτης,compatriote
συμφωνέω,"être en accord avec, accord"
συμφωνία,musique
συμφύω,croître avec
συμφώνησις,accord
συμψηφίζω,"compter, calculer, ajouter, se rendre compte"
συνάγω,"rassembler, convoquer"
συνέδριον,conseil de la ville
συνέκδημος,compagnon de voyage
συνέπομαι,"accompagner, suivre"
συνέρχομαι,"se rassembler, venir ensemble, se retrouver, s'assembler"
συνέχω,"contrôler, restreindre"
συνήδομαι,"se réjouir en, se régaler en"
συνήθεια,coutume
συνίημι,comprendre
συνίστημι,recommander
συναίρω,"vérifier les comptes, régler les comptes"
συναγωγή,assemblée
συναγωνίζομαι,"s'associer avec intensité, participer vivement à"
συναθλέω,"labourer à côté de, peiner avec"
συναθροίζω,"convoquer, rassembler, réunir"
συναιχμάλωτος,compagnon de captivité
συνακολουθέω,"accompagner, suivre"
συναλίζομαι,manger avec
συνανάκειμαι,"manger ensemble, s'associer par un repas"
συναναβαίνω,"monter ensemble avec quelqu'un, voyager avec, accompagner"
συναναμίγνυμι,s'associer
συναναπαύομαι,"se reposer ensemble, en compagnie de quelqu'un d'autre, se réposer avec quelqu'un"
συναντάω,"venir à, arriver à, advenir à"
συναντιλαμβάνομαι,"se joindre en aide, venir en aide, contribuer"
συναπάγω,faire s'égarer ensemble
συναποθνῄσκω,mourir en même temps que
συναποστέλλω,"envoyer avec, envoyer ensemble"
συναπόλλυμι,"être détruit avec, périr avec"
συναρμολογέω,"ajuster, s'ajuster à, être réjoint à"
συναρπάζω,"saisir, retirer"
συναυξάνω,"croîte avec, grandir ensemble"
συνδέω,"être en prison avec, être emprisonné avec quelqu'un"
συνδοξάζω,être honoré en même temps que
συνδρομή,"se presser ensemble, accourir, se rassembler rapidement"
συνείδησις,savoir
συνεγείρω,réveiller avec d'autres
συνεισέρχομαι,entrer avec
συνεκλεκτός,"celui qui est aussi choisi, ce qui est choisi avec"
συνεπιμαρτυρέω,"ajouter son témoignage à, témoigner avec"
συνεπιτίθημι,"être d'accord en, s'arranger ensemble, accord conjoint, arragement conjoint, accord mutuel"
συνεργέω,"travailler avec, être active ensemble, agir ensemble, contribuer"
συνεργός,compagnon de travail
συνεσθίω,manger ensemble
συνετός,intelligent
συνευδοκέω,"approuver, consentir avec, être en accord avec"
συνευωχέομαι,se régaler avec d'autres
συνεφίστημι,se joindre dans un attaque
συνηλικιώτης,contemporain
συνθάπτω,ensevelir en même temps que
συνθλάω,"casser en morceaux, briser"
συνθλίβω,"compresser, presser autour de"
συνθρύπτω,"faire souffrir, briser le coeur de quelqu'un"
συνοδία,"un groupe de voyageurs, un groupe de gens qui voyagent ensemble, caravane"
συνοδεύω,voyager avec
συνοικέω,vivre avec
συνοικοδομέω,être construit ensemble
συνομιλέω,"discuter avec, parler avec, converser"
συνομορέω,"être proche à, à la frontière"
συνοχή,détresse
συντάσσω,"ordonner, instruire, dire, commander"
συντέλεια,fin
συντέμνω,"réduire, abréger, amener à la fin"
συντίθημι,"être d'accord en, s'arranger ensemble, accord conjoint, arragement conjoint, accord mutuel"
συντελέω,achever
συντηρέω,maintenir ensemble
συντρέχω,"se presser ensemble, accourir, se rassembler rapidement"
συντρίβω,"casser en morceaux, briser"
συντυγχάνω,"atteindre, s'approcher de"
συντόμως,"brièvement, dans une courte période de temps"
συνυποκρίνομαι,"faire semblant ensemble, se joindre à quelqu'un dans l'hypocrisie"
συνυπουργέω,"se joindre en aide, venir en aide, contribuer"
συνωδίνω,souffrir ensemble
συνωμοσία,"conspiration, intrigue, complot"
συσπαράσσω,"jeter dans une crise convulsive, jeter dans une crise"
συστέλλω,"s'approcher, arriver à la fin"
συστατικός,"élogieux, recommander"
συσταυρόω,crucifier ensemble avec
συστενάζω,"gemir ensemble, soupirer ensemble"
συστοιχέω,correspondre à
συστρέφω,"rassembler, convoquer"
συστρατιώτης,"compagnon de combat, celui qui combat ensemble, celui qui travaille laborieusement avec"
συστροφή,tumulte
συσχηματίζω,"façonner son comportement, rendre sa vie conforme à"
σφάγιον,sacrifice
σφάζω,abattre
σφαγή,abattre
σφοδρῶς,excesivamente
σφραγίζω,"sceller, mettre un sceau sur, rendre sécurisé"
σφραγίς,sceau
σφυδρόν,cheville
σφόδρα,"excessivement, grandement, extrêmement, terrible"
σχίζω,"rompre, déchirer"
σχίσμα,déchirure
σχεδόν,"presque, proche de"
σχοινίον,corde
σχολάζω,"donner du temps à, se dévouer à, se consacrer à"
σχολή,salle de cours
σχῆμα,"forme, nature, structure"
σωματικός,"corporel, physique, forme corporelle"
σωματικῶς,"corporel, physique, forme corporelle"
σωρεύω,"provoquer un embarassement, rendre timide"
σωτήρ,secoureur
σωτήριος,qui sauve
σωτηρία,délivrer
σωφρονέω,avoir l'esprit clair
σωφρονίζω,"enseigner, instruire"
σωφρονισμός,avoir un jugement sûr
σωφροσύνη,avoir un jugement sûr
σωφρόνως,raisonnable
σός,"sien, vôtre, à toi, à vous"
σύγχυσις,tumulte
σύζυγος,compagnon de travail
σύμβουλος,conseiller
σύμμορφος,"similaire en forme, de la même forme que"
σύμφημι,"être d'accord avec, consentir à"
σύμφορος,"rassembler, convoquer"
σύμφυτος,"être semblable, être uni à"
σύμφωνος,accord
σύμψυχος,"harmonieux, uni en esprit, être un en esprit"
σύν,"avec, ensemble avec"
σύνδεσμος,"reliures, liens, ce qui attache, jointures"
σύνδουλος,compagnon d'esclavage
σύνειμι (II),"se réunir, se rassembler"
σύνεσις,compréhension
σύντριμμα,"ruine, destruction"
σύντροφος,"nourri ou élévé avec, frère ou soeur adotive"
σύρω,"tirer, attraper"
σύσσημον,signal
σύσσωμος,co-membre
σώφρων,raisonnable
σῖτος,grain
σῦκον,figue
σῴζω,délivrer
σῶμα,corps
τάγμα,"bon ordre, en ordre, de manière ordonné"
τάλαντον,talent
τάξις,"un ordre, dans une séquence"
τάραχος,"commotion, trouble sérieux"
τάσσω,"nommer à, désigner, assigner à, donner une tâche à"
τάφος,tombe
τάχα,"peut-être, possiblement"
τάχος,très peu de temps
τέ,et
τέκνον,enfant
τέκτων,bâtisseur
τέλειος,parfait
τέλος,fin
τέρας,présage
τέσσαρες,quatre
τέταρτος,quatrième
τέχνη,"artisanat, occupation"
τήκω,"devenir liquide, fondre"
τήρησις,garder
τίθημι,mettre
τίκτω,"engendrer, donner naissance"
τίλλω,"cuiller, ramasser"
τίμιος,précieux
τίνω,souffrir
τίς,qui ? quoi ?
τίτλος,inscription
ταβέρνη,auberge
τακτός,déterminé
ταλαίπωρος,"misérable, pathétique"
ταλαιπωρέω,être triste
ταλαιπωρία,"difficulté, misère"
ταλαντιαῖος,pesant un talent
ταλιθά,"fille, petite fille"
ταμεῖον,pièce intérieure
ταπείνωσις,humilité
ταπεινοφροσύνη,attitude modeste
ταπεινός,découragé
ταπεινόφρων,attitude modeste
ταπεινόω,faire baisser
ταράσσω,mettre en mouvement
ταρταρόω,"maintenir dans le Tartare, lancer dans l'enfer"
ταφή,"sépulture, cimetière"
ταχέως,"rapidement, promptement, vite"
ταχύς,"rapidement, promptement, vite"
ταῦρος,taureau
τεκμήριον,preuve
τεκνίον,mon enfant
τεκνογονέω,"engendrer, donner naissance"
τεκνογονία,"engendrer, donner naissance"
τεκνοτροφέω,élever
τελέω,achever
τελείως,"complètement, totalement, entièrement"
τελείωσις,"rendre parfait, perfectionner, apporter la perfection"
τελειωτής,"celui qui complète, perfectionneur"
τελειότης,maturité
τελειόω,rendre parfait
τελεσφορέω,produire fruit mûr
τελευτάω,mourir
τελευτή,mort
τελώνης,collecteur d'impôts
τελώνιον,"bureau de douanes, bureau des taxes"
τεσσαρεσκαιδέκατος,quatorze
τεταρταῖος,le quatrième jour
τετράγωνος,carré
τετράδιον,"escouade, groupe de quatre soldats"
τετράμηνος,pour quatre mois
τετράπους,"animal, quadrupède"
τετρακισχίλιοι,quatre mille
τετρακόσιοι,quatre cents
τετραπλοῦς,quatre fois
τεφρόω,réduire en cendres
τεχνίτης,artisan
τεῖχος,muraille
τηλαυγῶς,"clairèment, distinctivement, manifestement"
τηλικοῦτος,si grande
τηρέω,faire durer
τιμάω,honorer
τιμή,honneur
τιμιότης,richesses
τιμωρέω,punir
τιμωρία,punir
τοίνυν,"pour cette raison, de ce fait, ainsi donc, dès lors"
τοιγαροῦν,"pour cette raison, de ce fait, ainsi donc, dès lors"
τοιοῦτος,"tel, comme tel, comme"
τοιόσδε,"d'un tel type, distinctive, spécial"
τολμάω,"oser, défier, avoir l'audace"
τολμηρός,audacieusement
τολμητής,personne audacieuse
τομός,"coupant, tranchant, aiguisé"
τοπάζιον,topaze
τοσοῦτος,tellement
τοῖχος,mur
τράγος,bouc
τράπεζα,table
τράχηλος,cou
τρέμω,trembler
τρέφω,pourvoir à la nourriture de
τρέχω,"courrir, se dépêcher"
τρίβολος,plante épineuse
τρίβος,sentier
τρίζω,grincement de dent
τρίμηνος,pour trois mois
τρίς,trois fois
τρίστεγον,deuxième étage
τρίτος,troisième
τρίχινος,"de cheveux, cheveulu"
τραπεζίτης,banquier
τραυματίζω,blesser
τραχηλίζω,"être facilement connu, être exposé"
τραχύς,rugueux
τραῦμα,plaies
τρεῖς,trois
τριάκοντα,trente
τριακόσιοι,trois cents
τριετία,"une période de trois années, pour trois ans"
τρισχίλιοι,trois mille
τροπή,"tournant, variation"
τροποφορέω,"supporter, être patience avec, tolérér"
τροφή,nourriture
τροφός,nourrice
τροχιά,"vivre, se comporter ou se conduire correctement"
τροχός,"course, modèle"
τρυγάω,"prendre, cueillir"
τρυγών,"colombe, pigeon"
τρυμαλιά,trou
τρυφάω,"faire la fête, faire la bringue, vivre une vie de luxure"
τρυφή,"faire la fête, faire la bringue, vivre une vie de luxure"
τρόμος,"trembler, tremblant, frémir, secouer"
τρόπος,manière
τρύβλιον,plat
τρώγω,manger
τρῆμα,trou
τυγχάνω,"expérimenter, faire arriver"
τυμπανίζω,torturer
τυπικώς,"cicatrice, plaie"
τυφλός,incapable de voir
τυφλόω,faire que quelqu'un ne comprenne pas
τυφωνικός,"violent, vent fort"
τυφόω,"être terriblement arrogant, être extrêmement fier, être très arrogant"
τόκος,intérêts
τόξον,arc
τόπος,"espace, lieu, salle"
τότε,alors
τύπος,"cicatrice, plaie"
τύπτω,"heurter, frapper, battre"
τύφω,"brûler, flamboyer"
τὶς,"quelqu'un, quelque chose"
υἱοθεσία,adopter
υἱός,fils
φάγος,glouton
φάντασμα,fantôme
φάραγξ,[Glosses - fr]
φάρμακος,sorcier
φάσις,rapport
φάσκω,"déclarer, affirmer"
φάτνη,"une cage pour alimentation, mangeoire, étable"
φέγγος,lumière
φέρω,"porter, apporter, prendre avec soi"
φήμη,rapport
φίλανδρος,"avoir de l'amour pour son mari, porter de l'affection pour son mari"
φίλαυτος,amour égoïste
φίλημα,embrasser
φίλος,ami
φαίνω,briller
φανέρωσις,faire connaître
φανερός,"bien connu, largement connu"
φανερόω,faire paraître
φανερῶς,"publiquement, ouvertement"
φαντάζω,la vue de
φαντασία,"pompe et cérémonie, ostensible"
φανός,lanterne
φαρμακεία,pratiquer la magie
φαῦλος,méchant
φείδομαι,"éparger, prévenir quelqu'un de troubles"
φειδομένως,"occasionnellement, de manière limitée"
φεύγω,"fuir, échaper, fuite"
φημί,dire
φθάνω,"venir à, atteindre, parvenir à"
φθέγγομαι,parler
φθαρτός,"périssable, mortel"
φθείρω,détruire
φθινοπωρινός,fin de l'automne
φθονέω,"être envieux, être jaloux"
φθορά,"ruine, destruction"
φθόγγος,son
φθόνος,envie
φιάλη,coupe
φιλάγαθος,"apprécier ce qui est bon, aimer ce qui est bon"
φιλάδελφος,"celui qui aime ses frères et soeurs dans la foi, aimer les uns les autres comme des frères"
φιλάργυρος,"celui qui aime les richesses, l'amant des richesses"
φιλέω,aimer
φιλήδονος,"donné aux plaisirs, aimant du plaisir, celui qui aime le plaisir"
φιλία,"aimer, avoir de l'affection pour"
φιλαδελφία,amour pour un compagnon croyant
φιλανθρωπία,"aimer l'être humain, porter de l'affection pour les gens"
φιλανθρώπως,"aimable, dans une manière amicale"
φιλαργυρία,"l'amour des richesses, l'amour de l'argent"
φιλονεικία,"désire de discuter, promptitude à débattre, vouloir argumenter, querelleur"
φιλοξενία,"faire preuve d'hospitalité, recevoir un étranger en tant qu'invité, hospitalité"
φιλοπρωτεύω,"désirer être le premier, vouloir commander d'autres"
φιλοσοφία,compréhension humaine
φιλοτιμέομαι,"aspirer à, faire de quelque chose son ambition pour"
φιλοφρόνως,"aimable, dans une manière amicale"
φιλόθεος,"celui qui aime Dieu, avoir de l'affection pour Dieu"
φιλόνεικος,"querelleur, quelqu'un donné aux disputes"
φιλόξενος,être hospitalier
φιλόσοφος,"philosophe, savant"
φιλόστοργος,"très aimable, intensement dévoué à, très affectionné"
φιλότεκνος,"aimer ses propres enfants, celui qui aime ses enfants"
φιμόω,museler
φλογίζω,enflammer
φλυαρέω,dire de bêtises
φλόξ,flamme
φλύαρος,"celui qui dit de bêtises, bavard"
φοβέω,craindre
φοβερός,"craintif, qui provoque la peut, terrifiant"
φονεύς,assassin
φονεύω,assassiner
φορέω,"vêtir, s'habiller"
φορτίζω,faire transporter
φορτίον,charge
φοῖνιξ,palmier
φράζω,"expliquer, signification, explication"
φράσσω,"provoquer la fin, arrêter"
φρέαρ,puits
φρήν,"planification réfléchie, manière de penser, point de vue"
φρίσσω,"trembler de peur, avoir très peur"
φραγέλλιον,fouet
φραγελλόω,fouetter
φραγμός,clôture
φρεναπάτης,"celui qui égare, trompeur"
φρεναπατάω,tromper
φρονέω,"avoir une attitude, penser d'une manière particulière"
φρονίμως,"sage, sagement, avec entendement, avec discernement"
φροντίζω,"pondérer, laisser son esprit s’attarder, de continuer à penser, fixer son attention sur"
φρουρέω,se garder de
φρυάσσω,"s'énérver, être furieux"
φρόνημα,"planification réfléchie, manière de penser, point de vue"
φρόνησις,"planification réfléchie, manière de penser, point de vue"
φρόνιμος,"sage, sagement, avec entendement, avec discernement"
φρύγανον,"bois sec, bois de feu, bâtons"
φυγή,"fuir, s'en fuir, fuite"
φυλάσσω,garder attentivement
φυλή,tribu
φυλακή,prison
φυλακίζω,emprisonner
φυλακτήριον,phylactère
φυσίωσις,orgueil
φυσικός,"naturel, naturèllement, par nature, par instinct"
φυσικῶς,"naturel, naturèllement, par nature, par instinct"
φυσιόω,rendre fier
φυτεία,plante
φυτεύω,planter
φωλεός,"trou, tanière, antre"
φωνέω,appeler
φωνή,son
φωστήρ,lumière
φωσφόρος,étoile du matin
φωτίζω,éclairer
φωτεινός,"rempli de lumière, bien iluminé"
φωτισμός,vérité
φόβητρον,"vue terrifiante, événement terrifiant, chose craintive"
φόβος,peur
φόνος,meurtre
φόρος,tribut
φύλαξ,gardien
φύλλον,feuille
φύραμα,masse
φύσις,nature
φύω,grandir
φῶς,lumière
χάλαζα,grêle
χάραγμα,marque
χάραξ,palissade
χάριν,"à cause de, en raison de"
χάρις,montrer de la bonté
χάρισμα,"don, don gracieux"
χάρτης,feuille de papier
χάσμα,abîme
χίλιοι,mille
χαίρω,se réjouir
χαλάω,"descendre, baisser"
χαλεπός,"troubleux, violent, éprouvant"
χαλιναγωγέω,"contrôler, exercer auto-contrôle"
χαλινός,mors
χαλκίον,récipient de bronze
χαλκεύς,"chaudronnier, ferronier"
χαλκηδών,agate
χαλκολίβανον,fin bronze
χαλκοῦς,en bronze (laiton ou cuivre)
χαλκός,bronze
χαμαί,"sur la terre, au sol"
χαρά,joie
χαρίζομαι,donner
χαρακτήρ,répresentation exacte
χαριτόω,montrer de la bonté
χείμαρρος,ruisseau
χείρ,main
χείρων,pire
χειμάζω,"subir le mauvais temps, se trouver au millieu d'une tempête"
χειμών,hiver
χειραγωγέω,"conduire quelqu'un par la main, prendre par la main"
χειραγωγός,"un guide, celui qui conduit en prennant par la main"
χειροποίητος,"fabriqué par l'homme, fait par les mains des hommes"
χειροτονέω,"choisir, élire, sélectionner"
χειρόγραφον,compte
χεῖλος,rive
χιλίαρχος,chef d'armée
χιλιάς,un groupe de mille
χιτών,tunique
χιών,neige
χλαμύς,manteau
χλευάζω,se moquer
χλιαρός,tiède
χλωρός,"vert, vert clair"
χολάω,"être très faché, être rempli de rage"
χολή,fiel
χορηγέω,"pourvoir pour, soutenir, fournir aux besoins de, provision, soutien"
χορτάζω,"faire manger à sa faim, satisfaire avec de la nourriture"
χορός,"danser, dansant"
χοϊκός,"fait de la poussière, fait de terre"
χοῖνιξ,une mesure de
χοῖρος,cochon
χράομαι,"traiter, se porter envers quelqu'un"
χρή,"doit, devrait"
χρήσιμος,"utilité, usage"
χρίω,oindre
χρεία,"nécessité, manque, ce qui est nécessaire"
χρεοφειλέτης,débiteur
χρηματίζω,faire connaître le message de Dieu
χρηματισμός,"révélation divine, révélation de Dieu"
χρηστεύομαι,"agir en bonté, être bon, gentillesse"
χρηστολογία,"discours attractif, beau discours"
χρηστός,bon
χρηστότης,"ce qui est utile, ce qui est bienveillant, bienveillance"
χρονίζω,être en retard
χρονοτριβέω,passer du temps
χρυσίον,or
χρυσοδακτύλιος,porter une bague en or
χρυσόλιθος,chrysolithe
χρυσόπρασος,chrysoprase
χρυσός,or
χρυσόω,"être adorné avec de l'or, porter de l'or, être couvert avec des parures en or"
χρόνος,temps
χρώς,"peau, superficie du corps"
χρῄζω,"nécessaire, manque, être sans quelque chose"
χρῆμα,richesse
χρῆσις,"fonction sexuelle, usage sexuel"
χρῖσμα,oindre
χωλός,boiteux
χωρέω,"se déplacer, avancer"
χωρίζω,séparer
χωρίον,champ
χωρίς,sans
χόρτασμα,nourriture
χόρτος,petites plantes
χώρα,terre
χῆρος,veuve
χῶρος (II),Nord Ouest
ψάλλω,"chanter, chanter un psaume, chanter une chanson de louange, chanter des louanges"
ψαλμός,chant de louange
ψευδάδελφος,faux frère
ψευδής,menteur
ψευδαπόστολος,faux apôtre
ψευδοδιδάσκαλος,faux enseignants
ψευδολόγος,menteur
ψευδομαρτυρέω,donner un faux témoignage
ψευδομαρτυρία,faux témoignage
ψευδοπροφήτης,faux prophète
ψευδόχριστος,faux Christ
ψευδώνυμος,"faussement appelé, faussement nommé"
ψεύδομαι,mentir
ψεύστης,menteur
ψεῦδος,mensonge
ψεῦσμα,mensonge
ψηλαφάω,"toucher, sentir, manier, tâtonner"
ψηφίζω,"compter, calculer, ajouter, se rendre compte"
ψιθυρισμός,commérage
ψιθυριστής,"commère, diffamateur"
ψιχίον,miette
ψυχή,for intérieur
ψυχικός,physique
ψυχρός,froid
ψωμίζω,"nourrir, donner à manger"
ψωμίον,morceau de pain
ψύχω,"réduire considérablement, devenir froid"
ψώχω,frotter
ψῆφος,"caillou, petite pierre"
ψῦχος,froid
ἀΐδιος,éternel
ἀήρ,air
ἀβαρής,ne pas être une charge financière
ἀββά,Père
ἀγάπη,aimer
ἀγέλη,troupeau
ἀγαθοεργέω,faire le bien
ἀγαθοποιΐα,faire le bien
ἀγαθοποιέω,faire le bien
ἀγαθοποιός,celui qui fait le bien
ἀγαθωσύνη,bien
ἀγαθός,bien
ἀγαλλίασις,être extrêmement joyeux
ἀγαλλιάω,être extrêmement joyeux
ἀγανάκτησις,indignation
ἀγανακτέω,être indigné
ἀγαπάω,aimer
ἀγαπητός,objet de (mon) affection
ἀγγέλλω,dire
ἀγγαρεύω,obliger quelqu'un à porter une charge
ἀγγελία,message
ἀγγεῖον,récipient
ἀγενής,bas
ἀγενεαλόγητος,sans trace d'ancêtres
ἀγκάλη,bras plié
ἀγνοέω,ne pas savoir
ἀγνωσία,manquer de connaissance
ἀγνόημα,pécher en toute ignorance
ἀγορά,marché
ἀγοράζω,acheter
ἀγοραῖος,vaurien
ἀγράμματος,sans instruction
ἀγραυλέω,demeurer à l'extérieur
ἀγρεύω,piéger
ἀγριέλαιος,olivier sauvage
ἀγρυπνέω,faire attention
ἀγρυπνία,insomnie
ἀγρός,champ
ἀγωγή,vivre
ἀγωνία,angoisse
ἀγωνίζομαι,lutter
ἀγών,lutter
ἀδάπανος,gratuitement
ἀδήλως,sans raison
ἀδίκημα,injustice
ἀδίκως,injuste
ἀδελφή,sœur
ἀδελφός,frère
ἀδελφότης,fraternité
ἀδηλότης,incertain
ἀδημονέω,être inquiet
ἀδιάκριτος,impartial
ἀδιάλειπτος,sans cesse
ἀδιαλείπτως,sans cesse
ἀδικέω,faire du mal
ἀδικία,acte injuste
ἀδμίν,Amminadab
ἀδυνατέω,impossible
ἀδόκιμος,ne pas convenir
ἀδύνατος,incapable
ἀεί,toujours
ἀετός,aigle
ἀθέμιτος,non autorisé
ἀθέτησις,rejeter
ἀθανασία,immortalité
ἀθετέω,ne pas compter sur
ἀθλέω,concourir
ἀθροίζω,"convoquer, rassembler, réunir"
ἀθυμέω,se décourager
ἀθῷος,non-coupable
ἀκάθαρτος,souillé
ἀκάνθινος,couronne d'épines
ἀκέραιος,pur
ἀκαίρως,non-favorable
ἀκαθαρσία,impureté
ἀκαιρέομαι,manquer une occasion
ἀκατάγνωστος,exempt de critique
ἀκατάκριτος,sans procès
ἀκατάλυτος,ne peut mettre fin à
ἀκατάπαυστος,sans cesse
ἀκατάστατος,non contrôlé par
ἀκατακάλυπτος,découvert
ἀκαταστασία,se rebeller contre
ἀκλινής,sans hésitation
ἀκμάζω,mûrir
ἀκμήν,encore
ἀκοή,entendre
ἀκολουθέω,suivre
ἀκούω,entendre
ἀκρίβεια,rigueur
ἀκρίς,sauterelle
ἀκρασία,manque de maîtrise de soi
ἀκρατής,incontrôlable
ἀκριβής,précis
ἀκριβόω,apprendre exactement
ἀκριβῶς,précis
ἀκροατήριον,hall d'audience
ἀκροατής,celui qui écoute
ἀκροβυστία,être incirconcis
ἀκρογωνιαῖος,pierre d'angle
ἀκροθίνιον,le meilleur du butin
ἀκυρόω,infirmer l'autorité de
ἀκωλύτως,sans obstacle
ἀλάβαστρος,flacon d'albâtre
ἀλάλητος,que les mots ne peuvent exprimer
ἀλέκτωρ,coq
ἀλήθεια,vérité
ἀλήθω,moudre du grain
ἀλίσγημα,une chose souillée
ἀλαζονεία,fausse arrogance
ἀλαζών,fanfaron
ἀλαλάζω,résonner
ἀλείφω,faire une onction
ἀλεκτοροφωνία,avant l'aube
ἀληθής,vrai
ἀληθεύω,dire la vérité
ἀληθινός,réel
ἀληθῶς,réel
ἀλλά,mais
ἀλλάσσω,changer
ἀλλήλων,l'un l'autre
ἀλλαχοῦ,d'ailleurs
ἀλλαχόθεν,d'ailleurs
ἀλληγορέω,parler de façon allégorique
ἀλλογενής,étranger
ἀλλοτριεπίσκοπος,fouineur
ἀλλότριος,appartenant à autrui
ἀλλόφυλος,étranger
ἀλοάω,battre
ἀλυσιτελής,sans avantage
ἀλόη,aloès
ἀλώπηξ,renard
ἀμάραντος,inaltérable
ἀμάρτυρος,sans témoignage
ἀμάω,faucher
ἀμέθυστος,améthyste
ἀμέμπτως,irréprochable
ἀμέριμνος,sans inquiétude
ἀμήν,vraiment
ἀμήτωρ,sans mère
ἀμίαντος,immaculé
ἀμαθής,inculte
ἀμαράντινος,inaltérable
ἀμελέω,négliger
ἀμετάθετος,ne changeant pas
ἀμετακίνητος,ferme
ἀμεταμέλητος,ne pas regretter
ἀμετανόητος,impénitent
ἀμνός,agneau
ἀμοιβή,compensation
ἀμπελουργός,vigneron
ἀμπελών,vignoble
ἀμφίβληστρον,filet à lancer
ἀμφιέζω,habiller
ἀμφιέννυμι,habiller
ἀμφιβάλλω,jeter
ἀμφότεροι,les deux
ἀμύνομαι,aider
ἀμώμητος,irréprochable
ἀνά,chacun
ἀνάβλεψις,voir de nouveau
ἀνάγκη,difficulté
ἀνάγνωσις,lire
ἀνάγω,amener
ἀνάδειξις,faire connaître
ἀνάθεμα,malédiction
ἀνάθημα,offrande
ἀνάκειμαι,s'allonger
ἀνάκρισις,examiner au tribunal
ἀνάλημψις,être repris
ἀνάλυσις,quitter ce monde
ἀνάμνησις,en souvenir de
ἀνάξιος,être indigne
ἀνάπαυσις,cesser
ἀνάπηρος,estropié
ἀνάπτω,enflammer
ἀνάστασις,revenir à la vie
ἀνάχυσις,excessif
ἀνάψυξις,repos
ἀνέγκλητος,sans reproche
ἀνέκλειπτος,indéfectible
ἀνένδεκτος,impossible
ἀνέρχομαι,se lever
ἀνέχω,supporter
ἀνήκω,convenir
ἀνήμερος,cruel
ἀνήρ,homme
ἀνίημι,desserrer
ἀνίστημι,faire se lever
ἀναίδεια,insolence
ἀναίρεσις,tuer
ἀναίτιος,innoncent
ἀναβάλλω,reporter une audience
ἀναβαίνω,se lever
ἀναβαθμός,marche
ἀναβιβάζω,remonter
ἀναβλέπω,lever les yeux
ἀναβοάω,crier
ἀναβολή,remettre
ἀναγγέλλω,annoncer
ἀναγεννάω,faire renaître
ἀναγινώσκω,lire
ἀναγκάζω,obliger
ἀναγκαστῶς,par obligation
ἀναγκαῖος,nécessaire
ἀναδέχομαι,accueillir
ἀναδίδωμι,remettre
ἀναδείκνυμι,faire connaître
ἀναζάω,revenir à la vie
ἀναζητέω,chercher
ἀναζωπυρέω,réactiver
ἀναζώννυμι,avoir l'esprit prêt à agir
ἀναθάλλω,être à nouveau en position de
ἀναθεματίζω,jurer
ἀναθεωρέω,observer
ἀναιρέω,tuer
ἀνακάμπτω,reculer
ἀνακαίνωσις,rendre neuf
ἀνακαθίζω,se redresser
ἀνακαινίζω,renouveler
ἀνακαινόω,rendre neuf
ἀνακαλύπτω,dévoiler
ἀνακεφαλαιόω,rassembler
ἀνακλίνω,déposer
ἀνακράζω,crier
ἀνακρίνω,examiner attentivement
ἀνακυλίω,faire rouler
ἀνακύπτω,se redresser
ἀναλίσκω,détruire
ἀναλαμβάνω,(trans)porter
ἀναλογία,par rapport à
ἀναλογίζομαι,penser avec sérieux
ἀναλύω,reculer
ἀναμάρτητος,non-coupable
ἀναμένω,attendre
ἀναμιμνῄσκω,rappeler
ἀνανήφω,retrouver ses esprits
ἀνανεόω,rendre neuf
