# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
H5014	נָבַב	be hollow	نبب
H5015	נְבוֹ	Nebo	نبو
H5016	נְבוּאָה	prophecy	نبوة
H5017	נְבוּאָה	prophesying	نبوة
H5018	נְבוּזַרְאֲדָן	Nebuzaradan	نبوزراذان
H5019	נְבוּכַדְנֶאצַּר	Nebuchadnezzar	نبوخذنصر
H0502	אָלַף	teach	ألف
H5020	נְבוּכַדְנֶצַּר	Nebuchadnezzar	نبوخذنصر
H5021	נְבוּשַׁזְבָּן	Nebushazban	نبوشزبان
H5022	נָבוֹת	Naboth	نابوث
H5023	נְבִזְבָּה	reward	نبزبة
H5024	נָבַח	bark	نبح
H5025	נֹבַח	Nobah	نوبح
H5026	נִבְחַז	Nibhaz	نبحاز
H5027	נָבַט	look	نظر
H5028	נְבָט	Nebat	نبط
H5029	נְבִיא	prophet	نبي
H0503	אָלַף	produce thousands	ألف
H5030	נָבִיא	prophet	نبي
H5031	נְבִיאָה	prophetess	نبية
H5032	נְבָיוֹת	Nebaioth	نبايوت
H5033	נֵבֶךְ	spring	ينبوع
H5034	נָבֵל	be senseless	ذبل
H5035	נֶבֶל	bag	نبل
H5036	נָבָל	foolish	نبل
H5037	נָבָל	Nabal	نابل
H5038	נְבֵלָה	carcass	جيفة
H5039	נְבָלָה	folly	فحشاء
H5040	נַבְלוּת	lewdness	فحش
H5041	נְבַלָּט	Neballat	نبلاط
H5042	נָבַע	bubble	فار
H5043	נֶבְרְשָׁא	lampstand	منارة
H5044	נִבְשָׁן	Nibshan	نبشان
H5045	נֶגֶב	Negeb	جنوب
H5046	נָגַד	tell	أخبر
H5047	נְגַד	flow	سال
H5048	נֶגֶד	before	قدام
H5049	נֶגֶד	before	قدام
H0505	אֶלֶף	thousand	ألف
H5050	נָגַהּ	shine	أضاء
H5051	נֹגַהּ	brightness	لمعان
H5052	נֹגַהּ	Nogah	نوجه
H5053	נֹגַהּ	daylight	فجر
H5054	נְגֹהָה	brightness	لمعان
H5055	נָגַח	gore	نطح
H5056	נַגָּח	goring	طاعن
H5057	נָגִיד	leader	نقيب
H5058	נְגִינָה	music	نغمة
H5059	נָגַן	play	عزف
H0506	אֲלַף	thousand	ألف
H5060	נָגַע	touch	مس
H5061	נֶגַע	plague	ضربة
H5062	נָגַף	strike	ضرب
H5063	נֶגֶף	plague	طاعون
H5064	נָגַר	pour	صب
H5065	נָגַשׂ	oppress	ضغط
H5066	נָגַשׁ	approach	اقترب
H5067	נֵד	heap	كومة
H5068	נָדַב	be willing	طاع
H5069	נְדַב	be willing	طاع
H0507	אֶלֶף	Haeleph	ألف
H5070	נָדָב	Nadab	نادب
H5071	נְדָבָה	voluntariness	طوع
H5072	נְדַבְיָה	Nedabiah	نادبيا
H5073	נִדְבָּךְ	layer	طبقة
H5074	נָדַד	wander	تشرد
H5075	נְדַד	flee	فر
H5076	נָדֻד	tossing	أرق
H5077	נָדָה	drive away	نفر
H5078	נֵדֶה	gift	هدية
H5079	נִדָּה	impurity	نجاسة
H0508	אֶלְפַּעַל	Elpaal	ألفعال
H5080	נָדַח	banish	نفى
H5081	נָדִיב	noble	نديم
H5082	נְדִיבָה	honor	كرم
H5083	נָדָן	gift	جهاز
H5084	נָדָן	sheath	غمد
H5085	נִדְנֶה	sheath	غمد
H5086	נָדַף	drive	طرد
H5087	נָדַר	vow	نذر
H5088	נֶדֶר	vow	نذر
H5089	נֹהַּ	eminency	رفعة
H0509	אָלַץ	urge	أجبر
H5090	נָהַג	lead	قاد
H5091	נָהָה	wail	ندب
H5092	נְהִי	wailing	ندب
H5093	נִהְיָה	lament	رثى
H5094	נְהִיר	light	مضيء
H5095	נָהַל	guide	هدى
H5096	נַהֲלָל	Nahalol	نهلول
H5097	נַהֲלֹל	watering	مسقى
H5098	נָהַם	groan	زمجر
H5099	נַהַם	roaring	زمجرة
H0051	אֲבִישׁוּר	Abishur	أبيشور
H0510	אַלְקוּם	army	جيش
H5100	נְהָמָה	groaning	همهمة
H5101	נָהַק	bray	نهق
H5102	נָהַר	flow	جرى
H5103	נְהַר	River	نهر
H5104	נָהָר	River	نهر
H5105	נְהָרָה	light	نور
H5106	נוּא	forbid	منع
H5107	נוּב	bear fruit	أثمر
H5108	נִיב	fruit	ثمرة
H5109	נוֹבַי	Nebai	نيباي
H0511	אֶלְקָנָה	Elkanah	ألقانة
H5110	נוּד	wander	تذبذب
H5111	נוּד	flee	فر
H5112	נוֹד	wandering	تيه
H5113	נוֹד	Nod	نود
H5114	נוֹדָב	Nodab	نودب
H5115	נָוָה	beautify	زيّن
H5116	נָוֶה	pasture	مرعى
H5117	נוּחַ	rest	استراح
H5118	נוּחַ	rest	راحة
H5119	נוֹחָה	Nohah	نوحة
H0512	אֶלְקֹשִׁי	Elkoshite	ألقوشي
H5120	נוּט	shake	تراجع
H5121	נָוִית	Naioth	نايوت
H5122	נְוָלוּ	dunghill	مزبلة
H5123	נוּם	slumber	نام
H5124	נוּמָה	drowsiness	نعاس
H5125	נוּן	propagate	تكاثر
H5126	נוּן	Nun	نون
H5127	נוּס	flee	فر
H5128	נוּעַ	shake	تذبذب
H5129	נוֹעַדְיָה	Noadiah	نوعديا
H0513	אֶלְתּוֹלַד	Eltolad	ألتولاد
H5130	נוּף	sprinkle	رفع
H5131	נוֹף	elevation	جمال
H5132	נוּץ	flee	تفتح
H5133	נוֹצָה	plumage	ريش
H5134	נוּק	suckle	أرضع
H5135	נוּר	fire	نار
H5136	נוּשׁ	be sick	مرض
H5137	נָזָה	sprinkle	نضح
H5138	נָזִיד	stew	طبيخ
H5139	נָזִיר	Nazirite	نذير
H0514	אֶלְתְּקֵא	Eltekeh	إلتقة
H5140	נָזַל	flow	سال
H5141	נֶזֶם	ring	خزام
H5142	נְזַק	suffer injury	ضرر
H5143	נֵזֶק	injury	ضرر
H5144	נָזַר	dedicate	نذر
H5145	נֶזֶר	consecration	نذر
H5146	נֹחַ	Noah	نوح
H5147	נַחְבִּי	Nahbi	نحبي
H5148	נָחָה	lead	قاد
H5149	נְחוּם	Nehum	نحوم
H0515	אֶלְתְּקֹן	Eltekon	إلتقون
H5150	נִחוּם	comfort	تعزية
H5151	נַחוּם	Nahum	ناحوم
H5152	נָחוֹר	Nahor	ناحور
H5153	נָחוּשׁ	bronze	نحاس
H5154	נְחוּשָׁה	bronze	نحاس
H5155	נְחִילָה	flute	ناي
H5156	נְחִיר	nostril	منخر
H5157	נָחַל	inherit	ورث
H5158	נַחַל	torrent	وادي
H5159	נַחֲלָה	inheritance	ميراث
H0516	אַל תַּשְׁחֵת	Do Not Destroy	لا تفسد
H5160	נַחֲלִיאֵל	Nahaliel	نحليئيل
H5161	נֶחֱלָמִי	Nehelam	النحلامي
H5162	נָחַם	sorry	ندم
H5163	נַחַם	Naham	ناحم
H5164	נֹחַם	repentance	ندم
H5165	נֶחָמָה	comfort	عزاء
H5166	נְחֶמְיָה	Nehemiah	نحميا
H5167	נַחֲמָנִי	Nahamani	نحماني
H5168	נַחְנוּ	we	نحن
H5169	נָחַץ	urge	استعجل
H0517	אֵם	mother	أم
H5170	נַחַר	snorting	شخير
H5171	נַחֲרַי	Naharai	نحراي
H5172	נָחַשׁ	divine	عرّف
H5173	נַחַשׁ	divination	عرافة
H5174	נְחָשׁ	bronze	نحاس
H5175	נָחָשׁ	serpent	حية
H5176	נָחָשׁ	Nahash	ناحاش
H5177	נַחְשׁוֹן	Nahshon	نحشون
H5178	נְחֹשֶׁת	bronze	نحاس
H5179	נְחֻשְׁתָּא	Nehushta	نحوشتا
H0518	אִם	if	إن
H5180	נְחֻשְׁתָּן	Nehushtan	نحوشتان
H5181	נָחַת	descend	نزل
H5182	נְחַת	descend	نزول
H5183	נַחַת	quietness	سكينة
H5184	נַחַת	Nahath	ناحث
H5185	נָחֵת	descended	نزل
H5186	נָטָה	stretch	مدّ
H5187	נְטִיל	laden	حامل
H5188	נְטִיפָה	pendant	قرط
H5189	נְטִישָׁה	tendril	فرع
H0519	אָמָה	maidservant	أمة
H5190	נָטַל	lift	حمل
H5191	נְטַל	lift	رفع
H5192	נֵטֶל	weight	ثقل
H5193	נָטַע	plant	غرس
H5194	נֶטַע	plantation	غرس
H5195	נָטִיעַ	plant	غرسة
H5196	נְטָעִים	Netaim	نطاعيم
H5197	נָטַף	drip	قطر
H5198	נָטָף	drop	نقط
H5199	נְטֹפָה	Netophah	نطوفة
H0052	אֲבִישַׁי	Abishai	أبيشاي
H0520	אַמָּה	cubit	ذراع
H5200	נְטֹפָתִי	Netophathite	النطوفاتي
H5201	נָטַר	keep	حفظ
H5202	נְטַר	keep	حفظ
H5203	נָטַשׁ	leave	ترك
H5204	נִי	wailing	نياحة
H5205	נִיד	solace	تسلية
H5206	נִידָה	filth	نجاسة
H5207	נִיחוֹחַ	soothing	رائحة
H5208	נִיחוֹחַ	soothing	رائحة
H5209	נִין	offspring	ذرية
H0521	אַמָּה	cubit	ذراع
H5210	נִינְוֵה	Nineveh	نينوى
H5211	נִיס	fugitive	هارب
H5212	נִיסָן	Nisan	نيسان
H5213	נִיצוֹץ	spark	شرارة
H5214	נִיר	break	حرث
H5215	נִיר	fallow ground	أرض بور
H5216	נִיר	lamp	مصباح
H5217	נָכָא	whip	ضرب
H5218	נָכֵא	stricken	مكسور
H5219	נְכֹאת	tragacanth gum	اللبان
H0522	אַמָּה	Ammah	عمة
H5220	נֶכֶד	progeny	حفيد
H5221	נָכָה	smite	ضرب
H5222	נֵכֶה	smitten	مضروب
H5223	נָכֶה	crippled	أعرج
H5224	נְכוֹ	Neco	نخاو
H5225	נָכוֹן	Nacon	ناقون
H5226	נֵכַח	before	قبالة
H5227	נֹכַח	before	قبالة
H5228	נָכֹחַ	straightforward	مستقيم
H5229	נְכֹחָה	upright	استقامة
H0523	אֻמַּה	people	أمة
H5230	נָכַל	plot	كاد
H5231	נֵכֶל	trick	خدعة
H5232	נְכַס	wealth	مال
H5233	נֶכֶס	wealth	مال
H5234	נָכַר	recognize	عرف
H5235	נֶכֶר	misfortune	بلاء
H5236	נֵכָר	foreign	أجنبي
H5237	נׇכְרִי	foreign	غريب
H5238	נְכֹת	treasure	كنز
H5239	נָלָה	cease	انقطع
H0524	אֻמָּה	people	أمة
H5240	נְמִבְזֶה	vile	حقير
H5241	נְמוּאֵל	Nemuel	نموئيل
H5242	נְמוּאֵלִי	Nemuelite	نموئيلي
H5243	נָמַל	languish	ذبل
H5244	נְמָלָה	ant	نملة
H5245	נְמַר	leopard	نمر
H5246	נָמֵר	leopard	نمر
H5247	נִמְרָה	Nimrah	نمرة
H5248	נִמְרוֹד	Nimrod	نمرود
H5249	נִמְרִים	Nimrim	نمريم
H0525	אָמוֹן	artisan	أمين
H5250	נִמְשִׁי	Nimshi	نمشي
H5251	נֵס	Banner	راية
H5252	נְסִבָּה	turn	تحول
H5253	נָסַג	remove	تراجع
H5254	נָסָה	test	امتحن
H5255	נָסַח	pull	اقتلع
H5256	נְסַח	pull away	نسخ
H5257	נְסִיךְ	libation	نسيك
H5258	נָסַךְ	pour	سكب
H5259	נָסַךְ	weave	نسج
H0526	אָמוֹן	Amon	آمون
H5260	נְסַךְ	pour	نسك
H5261	נְסַךְ	drink offering	نسكة
H5262	נֶסֶךְ	drink offering	نسكة
H5263	נָסַס	faint	ضعف
H5264	נָסַס	shine	لمع
H5265	נָסַע	set out	رحل
H5266	נָסַק	ascend	صعد
H5267	נְסַק	take up	رفع
H5268	נִסְרֹךְ	Nisroch	نسروخ
H5269	נֵעָה	Neah	نعة
H0527	אָמוֹן	multitude	جمهور
H5270	נֹעָה	Noah	نوعة
H5271	נָעוּר	youth	شباب
H5272	נְעִיאֵל	Neiel	نعيئيل
H5273	נָעִים	pleasant	لذيذ
H5274	נָעַל	lock	أغلق
H5275	נַעַל	sandal	نعل
H5276	נָעֵם	be pleasant	لذ
H5277	נַעַם	Naam	نعام
H5278	נֹעַם	pleasantness	لذة
H5279	נַעֲמָה	Naamah	نعمة
H0528	אָמוֹן	Amon	آمون
H5280	נַעֲמִי	Naamite	نعامي
H5281	נׇעֳמִי	Naomi	نعمي
H5282	נַעֲמָן	pleasantness	نعمان
H5283	נַעֲמָן	Naaman	نعمان
H5284	נַעֲמָתִי	Naamathite	نعماتي
H5285	נַעֲצוּץ	thorn bush	عوسج
H5286	נָעַר	growl	زأر
H5287	נָעַר	shake	هز
H5288	נַעַר	youth	غلام
H5289	נַעַר	newborn	رضيع
H0529	אֵמוּן	faithful	أمين
H5290	נֹעַר	youth	شباب
H5291	נַעֲרָה	maiden	فتاة
H5292	נַעֲרָה	Naarah	نعرة
H5293	נַעֲרַי	Naarai	نعراي
H5294	נְעַרְיָה	Neariah	نعريا
H5295	נַעֲרָן	Naaran	نعران
H5296	נְעֹרֶת	tow	قطن
H5297	נֹף	Memphis	نف
H5298	נֶפֶג	Nepheg	نافج
H5299	נָפָה	sieve	ناحية
H5300	נְפוּשְׁסִים	Nephushesim	نفوشسيم
H5301	נָפַח	breathe	نفخ
H5302	נֹפַח	Nophah	نوفح
H5303	נְפִיל	Nephilim	نفيل
H5304	נְפִיסִים	Nephisim	نفيسيم
H5305	נָפִישׁ	Naphish	نافش
H5306	נֹפֶךְ	emerald	زمرد
H5307	נָפַל	fall	سقط
H5308	נְפַל	fall	سقط
H5309	נֶפֶל	miscarriage	إسقاط
H0531	אָמוֹץ	Amoz	آموص
H5310	נָפַץ	shatter	تناثر
H5311	נֶפֶץ	storm	عاصفة
H5312	נְפַק	go out	خرج
H5313	נִפְקָא	cost	نفقة
H5314	נָפַשׁ	be refreshed	استنشق
H5315	נֶפֶשׁ	soul	نفس
H5316	נֶפֶת	Naphath	نافة
H5317	נֹפֶת	honey	نوفة
H5318	נֶפְתּוֹחַ	Nephtoah	نفتوح
H5319	נַפְתּוּל	wrestling	نفتولي
H0532	אָמִי	Ami	آمي
H5320	נַפְתֻּחִים	Naphtuhim	نفتوحيم
H5321	נַפְתָּלִי	Naphtali	نفتالي
H5322	נֵץ	flower	نسر
H5323	נָצָא	flee	فر
H5324	נָצַב	stand	وقف
H5325	נִצָּב	hilt	مقبض
H5326	נִצְבָּה	firmness	ثبات
H5327	נָצָה	struggle	خصم
H5328	נִצָּה	flower	زهرة
H5329	נָצַח	conduct	قيم
H0533	אַמִּיץ	strong	قوي
H5330	נְצַח	distinguish oneself	برز
H5331	נֶצַח	perpetuity	أبد
H5332	נֵצַח	lifeblood	دم
H5333	נְצִיב	garrison	حامية
H5334	נְצִיב	Nezib	نصيب
H5335	נְצִיחַ	Neziah	نصيح
H5336		preserved	محفوظ
H5337	נָצַל	rescue	أنقذ
H5338	נְצַל	rescue	أنقذ
H5339	נִצָּן	flower	براعم
H0534	אָמִיר	top	قمة
H5340	נָצַץ	shine	لمع
H5341	נָצַר	watch	حرس
H5342	נֵצֶר	branch	غصن
H5343	נְקֵא	pure	نقي
H5344	נָקַב	pierce	ثقب
H5345	נֶקֶב	socket	فتحة
H5346	נֶקֶב	nekeb	نقب
H5347	נְקֵבָה	female	أنثى
H5348	נָקֹד	speckled	منقط
H5349	נֹקֵד	shepherd	راعي
H0535	אָמַל	weaken	ضعف
H5350	נִקֻּד	crumb	فتات
H5351	נְקֻדָּה	bead	خرزة
H5352	נָקָה	clear	برّأ
H5353	נְקוֹדָא	Nekoda	نقودا
H5354	נָקַט	tire	مل
H5355	נָקִי	innocent	بريء
H5356	נִקָּיוֹן	innocence	براءة
H5357	נָקִיק	cleft	شق
H5358	נָקַם	avenge	انتقم
H5359	נָקָם	vengeance	انتقام
H0536	אֻמְלַל	weak	ضعيف
H5360	נְקָמָה	vengeance	نقمة
H5361	נָקַע	be alienated	نفر
H5362	נָקַף	strike	أحاط
H5363	נֹקֶף	shaking	هز
H5364	נִקְפָּה	rope	حبل
H5365	נָקַר	dig	نقر
H5366	נְקָרָה	crevice	نقرة
H5367	נָקַשׁ	snare	نصب
H5368	נְקַשׁ	knock	رقّ
H5369	נֵר	Ner	نير
H5370	נֵרְגַּל	Nergal	نرجل
H5371	נֵרְגַּל שַׁרְאֶצֶר	Nergal-sar-ezer	نرجل شاروصر
H5372	נִרְגָּן	whisperer	نمّام
H5373	נֵרְדְּ	nard	نارد
H5374	נֵרִיָּה	Neriah	نريا
H5375	נָשָׂא	lift	حمل
H5376	נְשָׂא	lift	حمل
H5377	נָשָׁא	deceive	خدع
H5378	נָשָׁא	exact	أقسم
H5379	נִשֵּׂאת	gift	هدية
H0538	אֲמָם	Amam	عمام
H5380	נָשַׁב	blow	هب
H5381	נָשַׂג	overtake	أدرك
H5382	נָשָׁה	forget	نسي
H5383	נָשָׁה	lend	أقرض
H5384	נָשֶׁה	hamstring	عرق
H5385	נְשׂוּאָה	burden	حمل
H5386	נְשִׁי	debt	دين
H5387	נָשִׂיא	leader	رئيس
H5388	נְשִׁיָּה	forgetfulness	نسيان
H5389	נָשִׁין	woman	نساء
H0539	אָמַן	be faithful	آمن
H5390	נְשִׁיקָה	kiss	قبلة
H5391	נָשַׁךְ	bite	عض
H5392	נֶשֶׁךְ	interest	ربا
H5393	נִשְׁכָּה	chamber	حجرة
H5394	נָשַׁל	slip	سلخ
H5395	נָשַׁם	pant	لهث
H5396	נִשְׁמָא	breath	نفس
H5397	נְשָׁמָה	breath	نفس
H5398	נָשַׁף	blow	نفخ
H5399	נֶשֶׁף	twilight	شفق
H0054	אֶבְיָתָר	Abiathar	أبياثار
H0540	אֲמַן	trust	آمن
H5400	נָשַׂק	kindle	أشعل
H5401	נָשַׁק	kiss	قبل
H5402	נֶשֶׁק	weapon	سلاح
H5403	נְשַׁר	eagle	نسر
H5404	נֶשֶׁר	eagle	نسر
H5405	נָשַׁת	be dry	جف
H5406	נִשְׁתְּוָן	letter	كتاب
H5407	נִשְׁתְּוָן	document	رسالة
H5408	נָתַח	cut	قطع
H5409	נֵתַח	piece	قطعة
H0541	אָמַן	turn right	يمين
H5410	נָתִיב	path	سبيل
H5411	נָתִין	temple servant	خادم
H5412	נְתִין	temple servant	خادم
H5413	נָתַךְ	pour	صب
H5414	נָתַן	give	أعطى
H5415	נְתַן	give	أعطى
H5416	נָתָן	Nathan	ناثان
H5417	נְתַנְאֵל	Nethanel	نثنئيل
H5418	נְתַנְיָה	Nethaniah	نثنيا
H5419	נְתַן־מֶלֶךְ	Nathan-melech	ناثان ملك
H0542	אָמָן	artisan	صانع
H5420	נָתַס	break	كسر
H5421	נָתַע	break	قطع
H5422	נָתַץ	tear	هدم
H5423	נָתַק	tear	نتق
H5424	נֶתֶק	scab	نتق
H5425	נָתַר	start	نتر
H5426	נְתַר	strip	نتر
H5427	נֶתֶר	lye	نتر
H5428	נָתַשׁ	uproot	نتش
H5429	סְאָה	seah	صاع
H0543	אָמֵן	amen	آمين
H5430	סְאוֹן	boot	سعن
H5431	סָאַן	tread	سعن
H5432	סַאסְּאָה	drive away	ساساة
H5433	סָבָא	imbibe	سبأ
H5434	סְבָא	Seba	سبأ
H5435	סֹבֶא	liquor	سكر
H5436	סְבָאִי	Sabeans	سبأ
H5437	סָבַב	turn	دار
H5438	סִבָּה	turn	سبب
H5439	סָבִיב	around	حول
H0544	אֹמֶן	faithfulness	أمانة
H5440	סָבַךְ	interweave	شبك
H5441	סֹבֶךְ	thicket	غيضة
H5442	סְבָךְ	thicket	غيضة
H5443	סַבְּכָא	trigon	قيثارة
H5444	סִבְּכַי	Sibbecai	سبكاي
H5445	סָבַל	bear	حمل
H5446	סְבַל	bear	حمل
H5447	סֵבֶל	burden	حمل
H5448	סֹבֶל	burden	حمل
H5449	סַבָּל	burden	حامل
H0545	אׇמְנָה	brought up	أمنة
H5450	סְבָלָה	burden	حمل
H5451	סִבֹּלֶת	stream	سنبلة
H5452	סְבַר	intend	نوى
H5453	סִבְרַיִם	Sibraim	سبرايم
H5454	סַבְתָּא	Sabtah	سبتة
H5455	סַבְתְּכָא	Sabteca	سبتكة
H5456	סָגַד	prostrate	سجد
H5457	סְגִד	do homage	سجد
H5458	סְגוֹר	enclosure	حظيرة
H5459	סְגֻלָּה	possession	خاصة
H0546	אׇמְנָה	truly	حقاً
H5460	סְגַן	prefect	والٍ
H5461	סָגָן	ruler	والٍ
H5462	סָגַר	shut	أغلق
H5463	סְגַר	shut	أغلق
H5464	סַגְרִיד	rain	مطر
H5465	סַד	stock	قيد
H5466	סָדִין	linen	كتان
H5467	סְדֹם	Sodom	سدوم
H5468	סֶדֶר	order	ترتيب
H5469	סַהַר	roundness	استدارة
H0547	אֹמְנָה	pillar	عمود
H5470	סֹהַר	prison	سجن
H5471	סוֹא	So	سو
H5472	סוּג	turn	انحرف
H5473	סוּג	fence	سياج
H5474	סוּגַר	cage	قفص
H5475	סוֹד	counsel	سر
H5476	סוֹדִי	Sodi	سودي
H5477	סוּחַ	Suah	سوح
H5478	סוּחָה	offal	نفايات
H5479	סוֹטַי	Sotai	سوتاي
H0548	אֲמָנָה	sure	عهد
H5480	סוּךְ	anoint	دهن
H5481	סוּמְפּוֹנְיָה	bagpipe	موسيقار
H5482	סְוֵנֵה	Syene	سوينة
H5483	סוּס	swallow	حصان
H5484	סוּסָה	mare	فرس
H5485	סוּסִי	Susi	سوسي
H5486	סוּף	cease	انتهى
H5487	סוּף	be fulfilled	تم
H5488	סוּף	Red (Sea)	البحر الأحمر
H5489	סוּף	Suph	سوف
H5490	סוֹף	end	نهاية
H5491	סוֹף	end	نهاية
H5492	סוּפָה	whirlwind	إعصار
H5493	סוּר	turn aside	حاد
H5494	סוּר	degenerate	حقير
H5495	סוּר	Sur	سور
H5496	סוּת	incite	أثار
H5497	סוּת	vesture	ثوب
H5498	סָחַב	drag	جرّ
H5499	סְחָבָה	rag	خرقة
H0055	אָבַךְ	roll up	التفّ
H0550	אַמְנוֹן	Amnon	أمنون
H5500	סָחָה	scrape	كشط
H5501	סְחִי	offscouring	أرجال
H5502	סָחַף	prostatrate	اجتاح
H5503	סָחַר	trade	تاجر
H5504	סַחַר	profit	تجارة
H5505	סָחַר	merchandise	بضاعة
H5506	סְחֹרָה	merchandise	سلعة
H5507	סֹחֵרָה	buckler	ترس
H5508	סֹחֵרֶת	stone	حجر
H5509	סִיג	dross	خبث
H0551	אׇמְנָם	truly	حقاً
H5510	סִיוָן	Sivan	سيوان
H5511	סִיחוֹן	Sihon	سيحون
H5512	סִין	Pelusium	سين
H5513	סִינִי	Sinite	سيني
H5514	סִינַי	Sinai	سيناء
H5515	סִינִים	Syene	سينيم
H5516	סִיסְרָא	Sisera	سيسرا
H5517	סִיעָא	Siaha	سياها
H5518	סִיר	pot	قدر
H5519	סָךְ	throng	جموع
H0552	אֻמְנָם	truly	بالفعل
H5520	סֹךְ	lair	كنّ
H5521	סֻכָּה	booth	كوخ
H5522	סִכּוּת	Sikkuth	سكّوت
H5523	סֻכּוֹת	Succoth	سكّوت
H5524	סֻכּוֹת בְּנוֹת	Succoth-benoth	سكّوت بنوت
H5525	סֻכִּי	Sukkiim	السكيين
H5526	סָכַךְ	fence	سترة
H5527	סְכָכָה	Secacah	سكاكة
H5528	סָכַל	be foolish	حمق
H5529	סֶכֶל	folly	حماقة
H0553	אָמַץ	strengthen	تشدّد
H5530	סָכָל	fool	أحمق
H5531	סִכְלוּת	folly	حماقة
H5532	סָכַן	be useful	نفع
H5533	סָכַן	endanger	أضرّ
H5534	סָכַר	stop	سدّ
H5535	סָכַת	be silent	صمت
H5536	סַל	basket	سلة
H5537	סָלָא	weigh	وزن
H5538	סִלָּא	Silla	سلّا
H5539	סָלַד	rejoice	ابتهج
H0554	אָמֹץ	strong	قوي
H5540	סֶלֶד	Seled	سالد
H5541	סָלָה	reject	رفض
H5542	סֶלָה	Selah	سلاه
H5543	סַלּוּ	`valor`	سلّو
H5544	סִלּוֹן	briar	شوك
H5545	סָלַח	forgive	غفر
H5546	סַלָּח	forgiving	غفور
H5547	סְלִיחָה	forgiveness	غفران
H5548	סַלְכָה	Salecah	سلخة
H5549	סָלַל	build	شيّد
H0555	אֹמֶץ	strength	قوة
H5550	סֹלְלָה	mound	ساتر
H5551	סֻלָּם	ladder	سلم
H5552	סַלְסִלָּה	branch	غصن
H5553	סֶלַע	rock	صخرة
H5554	סֶלַע	Sela	سالع
H5555	סֶלַע הַמַּחְלְקוֹת	Rock of Escape	صخرة المقاطع
H5556	סׇלְעָם	locust	جراد
H5557	סָלַף	pervert	عوّج
H5558	סֶלֶף	crookedness	اعوجاج
H5559	סְלִק	ascend	صعد
H0556	אַמְצָה	strength	قوة
H5560	סֹלֶת	fine flour	دقيق
H5561	סַם	spice	طيب
H5562	סַמְגַּר נְבוֹ	Samgar, Nebu-sar-sekim	سمجر نبو
H5563	סְמָדַר	blossom	إزهار
H5564	סָמַךְ	support	سند
H5565	סְמַכְיָהוּ	Semachiah	سمخيا
H5566	סֶמֶל	idol	تمثال
H5567	סָמַן	appoint	عيّن
H5568	סָמַר	bristle up	قشعريرة
H5569	סָמָר	rough	خشن
H0557	אַמְצִי	Amzi	أمصي
H5570	סְנָאָה	Senaah	سناءة
H5571	סַנְבַלַּט	Sanballat	سنبلط
H5572	סְנֶה	bush	عليقة
H5573	סֶנֶה	Seneh	سنة
H5574	סְנוּאָה	Hassenuah	السنوءة
H5575	סַנְוֵר	blindness	العمى
H5576	סַנְחֵרִיב	Sennacherib	سنحاريب
H5577	סַנְסִן	fruit-stalk	عنقود
H5578	סַנְסַנָּה	Sansannah	سنسنة
H5579	סְנַפִּיר	fin	زعنفة
H0558	אֲמַצְיָה	Amaziah	أمصيا
H5580	סָס	moth	عثة
H5581	סִסְמַי	Sismai	سسماي
H5582	סָעַד	support	أسند
H5583	סְעַד	support	أسند
H5584	סָעָה	rush	هاج
H5585	סָעִיף	cleft	شق
H5586	סָעַף	lop	قصف
H5587	סָעִף	division	انقسام
H5588	סֵעֵף	divided	منقسم
H5589	סְעַפָּה	bough	فرع
H0559	אָמַר	say	قال
H5590	סָעַר	rage	عصف
H5591	סַעַר	tempest	عاصفة
H5592	סַף	basin	حوض
H5593	סַף	Saph	ساف
H5594	סָפַד	mourn	ندب
H5595	סָפָה	snatch	خطف
H5596	סָפַח	attach	ضم
H5597	סַפַּחַת	scab	قرحة
H5598	סִפַּי	Sippai	سفاي
H5599	סָפִיחַ	outpouring	نبت عفوي
H0056	אָבַל	mourn	نعى
H0560	אֲמַר	say	قال
H5600	סְפִינָה	ship	سفينة
H5601	סַפִּיר	sapphire	زفير
H5602	סֵפֶל	bowl	طشت
H5603	סָפַן	cover	سقف
H5604	סִפֻּן	ceiling	سقف
H5605	סָפַף	stand	وقف
H5606	סָפַק	slap	صفق
H5607	סֵפֶק	mockery	سخرية
H5608	סָפַר	recount	عدد
H5609	סְפַר	scroll	سفر
H5610	סְפָר	numbering	عدد
H5611	סְפָר	Sephar	سفار
H5612	סֵפֶר	scroll	سفر
H5613	סָפֵר	scribe	كاتب
H5614	סְפָרָד	Sepharad	سفارد
H5615	סְפֹרָה	number	عدد
H5616	סְפַרְוִי	Sepharvaim	سفروايم
H5617	סְפַרְוַיִם	Sepharvaim	سفروايم
H5618	סֹפֶרֶת	Sophereth	صوفرة
H5619	סָקַל	stone	رجم
H0562	אֹמֶר	word	قول
H5620	סַר	stubborn	عابس
H5621	סָרָב	thorn	شوك
H5622	סַרְבַּל	mantle	جبة
H5623	סַרְגּוֹן	Sargon	سرجون
H5624	סֶרֶד	Sered	سارد
H5625	סַרְדִּי	Seredite	سردي
H5626	סִרָה	Sirah	سيراح
H5627	סָרָה	revolt	عصيان
H5628	סָרַח	overrun	امتد
H5629	סֶרַח	excess	فضل
H0563	אִמַּר	lamb	خروف
H5630	סִרְיֹן	armor	درع
H5631	סָרִיס	eunuch	خصي
