# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
H7820	שָׁחַט	beaten	чеканный
H7821	שְׁחִיטָה	slaughtering	убой
H7822	שְׁחִין	boil	нарыв
H7823	שָׁחִיס	offspring	поросль
H7824	שָׁחִיף	paneled	обшитый
H7825	שְׁחִית	pit	яма
H7826	שַׁחַל	lion	лев
H7827	שְׁחֵלֶת	onycha	оникс
H7828	שַׁחַף	gull	чайка
H7829	שַׁחֶפֶת	illness	чахотка
H0783	אַרְתַּחְשַׁשְׁתָּא	Artaxerxes	Артаксеркс
H7830	שַׁחַץ	pride	гордость
H7831	שַׁחֲצוֹם	Shahazumah	Шахацума
H7832	שָׂחַק	laugh	смеяться
H7833	שָׁחַק	beat	молотить
H7834	שַׁחַק	cloud	облако
H7835	שָׁחַר	be black	чернеть
H7836	שָׁחַר	seek	искать
H7837	שַׁחַר	dawn	заря
H7838	שָׁחֹר	black	чёрный
H7839	שַׁחֲרוּת	dark hair	чернота
H0784	אֵשׁ	fire	огонь
H7840	שְׁחַרְחֹרֶת	blackish	смуглый
H7841	שְׁחַרְיָה	Shehariah	Шехарья
H7842	שַׁחֲרַיִם	Shaharaim	Шахараим
H7843	שָׁחַת	ruin	портить
H7844	שְׁחַת	corrupt	порча
H7845	שַׁחַת	Pit	яма
H7846	שֵׂט	rebellion	возмущение
H7847	שָׂטָה	turn aside	отступать
H7848	שִׁטָּה	acacia	акация
H7849	שָׁטַח	spread	расстилать
H0785	אֵשׁ	fire	огонь
H7850	שֹׁטֵט	scourge	бич
H7851	שִׁטִּים	Shittim	Шиттим
H7852	שָׂטַם	hate	ненавидеть
H7853	שָׂטַן	oppose	противиться
H7854	שָׂטָן	Satan	сатана
H7855	שִׂטְנָה	accusation	обвинение
H7856	שִׂטְנָה	Sitnah	Ситна
H7857	שָׁטַף	overflow	наводнять
H7858	שֶׁטֶף	flood	потоп
H7859	שְׁטַר	side	ребро
H0786	אִשׁ	there is	есть
H7860	שֹׁטֵר	official	надзиратель
H7861	שִׁטְרַי	Shitrai	Шитрай
H7862	שַׁי	gift	подарок
H7863	שִׂיא	loftiness	высота
H7864	שְׁוָא	Sheya	Шева
H7865	שִׂיאֹן	Sirion	Сион
H7866	שִׁיאוֹן	Shion	Шион
H7867	שִׂיב	be gray	седеть
H7868	שִׂיב	be gray	старец
H7869	שֵׂיב	age	старость
H0787	אֹשׁ	foundation	основание
H7870	שִׁיבָה	captivity	пленение
H7871	שִׁיבָה	sojourn	проживание
H7872	שֵׂיבָה	greyheaded	старость
H7873	שִׂיג	pursuing	занятость
H7874	שִׂיד	whitewash	белить
H7875	שִׂיד	lime	известь
H7876	שָׁיָה	forget	забывать
H7877	שִׁיזָא	Shiza	Шиза
H7878	שִׂיחַ	muse	размышлять
H7879	שִׂיחַ	complaint	жалоба
H0788	אַשְׁבֵּל	Ashbel	Ашбел
H7880	שִׂיחַ	bush	куст
H7881	שִׂיחָה	meditation	медитация
H7882	שִׁיחָה	pit	яма
H7883	שִׁיחוֹר	Shihor	Шихор
H7884	שִׁיחוֹר לִבְנָת	Shihor-libnath	Шихор-Ливнаф
H7885	שַׁיִט	oar	весло
H7886	שִׁילֹה	`tribute`	дань
H7887	שִׁילֹה	Shiloh	Силом
H7888	שִׁילוֹנִי	Shilonite	силомлянин
H7889	שִׁימוֹן	Shimon	Шимон
H0789	אַשְׁבֵּלִי	Ashbelite	ашбелит
H7890	שַׁיִן	urine	моча
H7891	שִׁיר	sing	петь
H7892	שִׁיר	song	песня
H7893	שַׁיִשׁ	alabaster	алебастр
H7894	שִׁישָׁא	Shisha	Шиша
H7895	שִׁישַׁק	Shishak	Шишак
H7896	שִׁית	set	ставить
H7897	שִׁית	garment	одежда
H7898	שַׁיִת	thornbush	терновник
H7899	שֵׂךְ	thorn	шип
H0079	אָבַק	wrestle	бороться
H0790	אֶשְׁבָּן	Eshban	Эшбан
H7900	שֹׂךְ	booth	шалаш
H7901	שָׁכַב	lie down	лежать
H7902	שְׁכָבָה	semen	семя
H7903	שְׁכֹבֶת	copulation	совокупление
H7904	שָׁכָה	lust	страстно желать
H7905	שֻׂכָּה	spear	копьё
H7906	שֵׂכוּ	Secu	Секу
H7907	שֶׂכְוִי	heart	ум
H7908	שְׁכוֹל	bereavement	скорбь
H7909	שַׁכּוּל	childless	бездетный
H0791	אַשְׁבֵּעַ	ashbea	Ашбея
H7910	שִׁכּוֹר	drunken	пьяный
H7911	שָׁכַח	forget	забывать
H7912	שְׁכַח	find	находить
H7913	שָׁכֵחַ	forgetful	забывчивый
H7914	שְׂכִיָּה	image	изображение
H7915	שַׂכִּין	knife	нож
H7916	שָׂכִיר	hired	наёмный
H7917	שְׂכִירָה	hired	наёмная
H7918	שָׁכַךְ	subside	утихать
H7919	שָׂכַל	be prudent	разуметь
H0792	אֶשְׁבַּעַל	Eshbaal	Ишбаал
H7920	שְׂכַל	contemplate	созерцать
H7921	שָׁכֹל	be bereaved	быть бездетным
H7922	שֶׂכֶל	understanding	разум
H7923	שִׁכֻּלִים	bereavement	бездетность
H7924	שׇׂכְלְתָנוּ	insight	рассудительность
H7925	שָׁכַם	rise	рано вставать
H7926	שְׁכֶם	shoulder	плечо
H7927	שְׁכֶם	Shechem	Сихем
H7928	שֶׁכֶם	Shechem	Сихем
H7929	שִׁכְמָה	shoulder	плечо
H0793	אֶשֶׁד	slope	склон
H7930	שִׁכְמִי	Shechemite	сихемит
H7931	שָׁכַן	dwell	обитать
H7932	שְׁכַן	dwell	обитать
H7933	שֶׁכֶן	habitation	жилище
H7934	שָׁכֵן	neighboring	сосед
H7935	שְׁכַנְיָה	Shecaniah	Шеканья
H7936	שָׂכַר	hire	нанимать
H7937	שָׁכַר	be drunk	пьянеть
H7938	שֶׂכֶר	hire	труд
H7939	שָׂכָר	wages	плата
H0794	אֲשֵׁדָה	slope	склон
H7940	שָׂכָר	Sachar	Сакар
H7941	שֵׁכָר	strong drink	крепкий напиток
H7942	שִׁכְּרוֹן	Shikkeron	Шиккерон
H7943	שִׁכָּרוֹן	drunkenness	пьянство
H7944	שַׁל	irreverence	святотатство
H7945	שֶׁל	which	что
H7946	שַׁלְאֲנָן	at ease	спокойствие
H7947	שָׁלַב	fit	соединять
H7948	שָׁלָב	frame	переклада
H7949	שָׁלַג	snow	снежить
H0795	אַשְׁדּוֹד	Ashdod	Азот
H7950	שֶׁלֶג	snow	снег
H7951	שָׁלָה	prosper	благоденствовать
H7952	שָׁלָה	neglect	забывать
H7953	שָׁלָה	extract	извлекать
H7954	שְׁלָה	be safe	спокойствие
H7955	שָׁלָה	error	ошибка
H7956	שֵׁלָה	Shelah	Шела
H7957	שַׁלְהֶבֶת	flame	пламя
H7958	שְׂלָו	quail	перепел
H7959	שֶׁלֶו	prosperity	благоденствие
H7960	שָׁלוּ	neglect	пренебрегать
H7961	שָׁלֵו	at ease	беззаботный
H7962	שַׁלְוָה	ease	беззаботность
H7963	שְׁלֵוָה	ease	беззаботность
H7964	שִׁלּוּחַ	parting gift	дар
H7965	שָׁלוֹם	peace	мир
H7966	שִׁלּוּם	recompense	возмездие
H7967	שַׁלּוּם	Shallum	Шаллум
H7968	שַׁלּוּן	Shallum	Шаллун
H7969	שָׁלוֹשׁ	three	три
H7970	שְׁלוֹשִׁים	thirty	тридцать
H7971	שָׁלַח	send	посылать
H7972	שְׁלַח	send	посылать
H7973	שֶׁלַח	missile	стрела
H7974	שֶׁלַח	Shelah	Шела
H7975	שִׁלֹחַ	Shelah	Силоам
H7976	שִׁלֻּחָה	shoot	побег
H7977	שִׁלְחִי	Shilhi	Шилхи
H7978	שִׁלְחִים	Shilhim	Шилхим
H7979	שֻׁלְחָן	table	стол
H0798		Slopes (of Pisgah)	склоны
H7980	שָׁלַט	domineer	владычествовать
H7981	שְׁלֵט	rule	владеть
H7982	שֶׁלֶט	shield	щит
H7983	שִׁלְטוֹן	power	власть
H7984	שִׁלְטוֹן	governor	правитель
H7985	שׇׁלְטָן	dominion	господство
H7986	שַׁלֶּטֶת	imperious	властная
H7987	שְׁלִי	quietness	спокойствие
H7988	שִׁלְיָה	afterbirth	послед
H7989	שַׁלִּיט	domineering	властитель
H0799	אֶשְׁדָּת	fiery	огненный
H7990	שַׁלִּיט	ruling	властвующий
H7991	שָׁלִישׁ	third	третий
H7992	שְׁלִישִׁי	third	третий
H7993	שָׁלַךְ	throw	бросать
H7994	שָׁלָךְ	cormorant	баклан
H7995	שַׁלֶּכֶת	felling	срубание
H7996	שַׁלֶּכֶת	Shallecheth	Шаллекет
H7997	שָׁלַל	take	грабить
H7998	שָׁלָל	spoil	добыча
H7999	שָׁלַם	complete	возмещать
H0008	אֹבֵד	destruction	гибель
H0080	אָבָק	dust	пыль
H0800	אֶשָּׁה	fire	огонь
H8000	שְׁלַם	be complete	быть полным
H8001	שְׁלָם	peace	мир
H8002	שֶׁלֶם	peace offering	благодарственная жертва
H8003	שָׁלֵם	complete	полный
H8004	שָׁלֵם	Salem	Салим
H8005	שִׁלֵּם	recompense	возмездие
H8006	שִׁלֵּם	Shillem	Шиллем
H8007	שַׂלְמָא	Salmon	Салма
H8008	שַׂלְמָה	garment	одежда
H8009	שַׂלְמָה	Salmon	Салма
H0801	אִשָּׁה	food offering	хлебное приношение
H8010	שְׁלֹמֹה	Solomon	Соломон
H8011	שִׁלֻּמָה	recompense	возмездие
H8012	שַׂלְמוֹן	Salmon	Салмон
H8013	שְׁלֹמוֹת	Shelomoth	Шеломиф
H8014	שַׂלְמַי	Shalmai	Шалмай
H8015	שְׁלֹמִי	Shelomi	Шеломи
H8016	שִׁלֵּמִי	Shillemite	шиллемит
H8017	שְׁלֻמִיאֵל	Shelumiel	Шелумиил
H8018	שֶׁלֶמְיָה	Shelemiah	Шелемия
H8019	שְׁלֹמִית	Shelomith	Шеломит
H0802	אִשָּׁה	woman	женщина
H8020	שַׁלְמַן	Shalman	Шалман
H8021	שַׁלְמֹן	reward	подарок
H8022	שַׁלְמַנְאֶסֶר	Shalmaneser	Саргон
H8023	שִׁלֹנִי	Shilonite	шилонит
H8024	שֵׁלָנִי	Shelanite	шеланит
H8025	שָׁלַף	draw	обнажать
H8026	שֶׁלֶף	Sheleph	Шелеф
H8027	שָׁלַשׁ	do three	утраивать
H8028	שֶׁלֶשׁ	Shelesh	Шелеш
H8029	שִׁלֵּשׁ	third	третий
H0803	אֲשׁוּיָה	foundation	основание
H8030	שִׁלְשָׁה	Shilshah	Шилша
H8031	שָׁלִשָׁה	Shalishah	Шалиша
H8032	שִׁלְשׁוֹם	three days ago	третьего дня
H8033	שָׁם	there	там
H8034	שֵׁם	name	имя
H8035	שֵׁם	Shem	Сим
H8036	שֻׁם	name	имя
H8037	שַׁמָּא	Shammah	Шамма
H8038	שֶׁמְאֵבֶר	Shemeber	Шемебер
H8039	שִׁמְאָה	Shimeah	Шимеа
H0804	אַשּׁוּר	Assyria	Ассирия
H8040	שְׂמֹאול	left	левый
H8041	שָׂמַאל	go left	идти влево
H8042	שְׂמָאלִי	left	левый
H8043	שִׁמְאָם	Shimeam	Шимеам
H8044	שַׁמְגַּר	Shamgar	Шамгар
H8045	שָׁמַד	destroy	уничтожать
H8046	שְׁמַד	destroy	уничтожать
H8047	שַׁמָּה	horror	ужас
H8048	שַׁמָּה	Shammah	Шамма
H8049	שַׁמְהוּת	Shamhuth	Шамхут
H0805	אֲשׁוּרִי	Asshurim	ассирийцы
H8050	שְׁמוּאֵל	Samuel	Самуил
H8051	שַׁמּוּעַ	Shammua	Шаммуа
H8052	שְׁמוּעָה	tidings	весть
H8053	שָׁמוּר	Shamir	Шамир
H8054	שַׁמּוֹת	Shammoth	Шаммот
H8055		rejoice	радоваться
H8056	שָׂמַח	glad	радостный
H8057	שִׂמְחָה	joy	радость
H8058	שָׁמַט	release	отпустить
H8059	שְׁמִטָּה	remission	прощение
H0806	אַשְׁחוּר	Ashhur	Ашхур
H8060	שַׁמַּי	Shammai	Шаммай
H8061	שְׁמִידָע	Shemida	Шемида
H8062	שְׁמִידָעִי	Shemidaite	Шемидаит
H8063	שְׂמִיכָה	rug	одежда
H8064	שָׁמַיִם	heaven	небо
H8065	שָׁמַיִן	heaven	небо
H8066	שְׁמִינִי	eighth	восьмой
H8067	שְׁמִינִית	Sheminith	Шеминит
H8068	שָׁמִיר	thorn	шип
H8069	שָׁמִיר	Shamir	Шамир
H0807	אַשִׁימָא	Ashima	Ашима
H8070	שְׁמִירָמוֹת	Shemiramoth	Шемирамот
H8071	שִׂמְלָה	mantle	одежда
H8072	שַׂמְלָה	Samlah	Самла
H8073		Shamlai	Шамлай
H8074	שָׁמֵם	be desolate	запустеть
H8075	שְׁמַם	be appalled	ужасаться
H8076	שָׁמֵם	devastated	опустошённый
H8077	שְׁמָמָה	devastation	опустошение
H8078	שִׁמָּמוֹן	horror	ужас
H8079	שְׂמָמִית	lizard	ящерица
H0808	אָשִׁישׁ	foundation	основание
H8080	שָׁמַן	grow fat	полнеть
H8081	שֶׁמֶן	oil	масло
H8082	שָׁמֵן	rich	тучный
H8083	שְׁמֹנֶה	eight	восемь
H8084	שְׁמֹנִים	eighty	восьмидесят
H8085	שָׁמַע	hear	слышать
H8086	שְׁמַע	hear	слышать
H8087	שֶׁמַע	Shema	Шема
H8088	שֵׁמַע	sound	звук
H8089	שֹׁמַע	report	весть
H0809	אֲשִׁישָׁה	raisin bun	изюм
H8090	שְׁמָע	Shema	Шема
H8091	שָׁמָע	Shama	Шама
H8092	שִׁמְעָא	Shimea	Шимея
H8093	שִׁמְעָה	Shimeah	Шимеа
H8094	שְׁמָעָה	Shemaah	Шемаа
H8095	שִׁמְעוֹן	Simeon	Симеон
H8096	שִׁמְעִי	Shimei	Шимей
H8097	שִׁמְעִי	Shimeite	шимеит
H8098	שְׁמַעְיָה	Shemaiah	Шемайя
H8099	שִׁמְעֹנִי	Simeon	симеонит
H8102	שֶׁמֶץ	whisper	шепот
H8103	שִׁמְצָה	derision	посмешище
H8104	שָׁמַר	keep	хранить
H8105	שֶׁמֶר	dreg	осадок
H8106	שֶׁמֶר	Shemer	Шемер
H8107	שִׁמֻּר	vigil	бдение
H8108	שׇׁמְרָה	guard	стража
H8109	שְׁמֻרָה	waking	бдение
H0811	אֶשְׁכּוֹל	cluster	гроздь
H8110	שִׁמְרוֹן	Shimron	Шимрон
H8111	שֹׁמְרוֹן	Samaria	Самария
H8112	שִׁמְרוֹן מְראוֹן	Shimron-meron	Шимрон-Мерон
H8113	שִׁמְרִי	Shimri	Шимри
H8114	שְׁמַרְיָה	Shemariah	Шемарья
H8115	שׇׁמְרַיִן	Samaria	Самария
H8116	שִׁמְרִית	Shimrith	Шимрит
H8117	שִׁמְרֹנִי	Shimronite	шимронит
H8118	שֹׁמרֹנִי	Samaritan	самарянин
H8119	שִׁמְרָת	Shimrath	Шимрат
H0812	אֶשְׁכֹּל	Eshcol	Ешкол
H8120	שְׁמַשׁ	minister	служить
H8121	שֶׁמֶשׁ	sun	солнце
H8122	שֶׁמֶשׁ	sun	солнце
H8123	שִׁמְשׁוֹן	Samson	Самсон
H8124	שִׁמְשַׁי	Shimshai	Шимшай
H8125	שַׁמְשְׁרַי	Shamsherai	Шамшерай
H8126	שֻׁמָתִי	Shumathite	шумаф
H8127	שֵׁן	tooth	слоновая кость
H8128	שֵׁן	tooth	зуб
H8129	שֵׁן	Shen	Шен
H0813	אַשְׁכְּנַז	Ashkenaz	Ашкеназ
H8130	שָׂנֵא	hate	ненавидеть
H8131	שְׂנֵא	hate	ненавидеть
H8132	שָׁנָא	change	изменять
H8133	שְׁנָא	change	изменять
H8134	שִׁנְאָב	Shinab	Шинаб
H8135	שִׂנְאָה	hating	ненависть
H8136	שִׁנְאָן	thousands	тысячи
H8137	שֶׁנְאַצַּר	Shenazzar	Шенаццар
H8138	שָׁנָה	change	изменять
H8139	שְׁנָה	sleep	сон
H0814	אֶשְׁכָּר	gift	дар
H8140	שְׁנָה	year	год
H8141	שָׁנָה	year	год
H8142	שֵׁנָה	sleep	сон
H8143	שֶׁנְהַבִּים	ivory	слоновая кость
H8144	שָׁנִי	scarlet	червлень
H8145	שֵׁנִי	second	второй
H8146	שָׂנִיא	hated	ненавидимая
H8147	שְׁנַיִם	two	два
H8148	שְׁנִינָה	taunt	поношение
H8149	שְׁנִיר	Senir	Сенир
H0815	אֵשֶׁל	tamarisk	тамариск
H8150	שָׁנַן	sharpen	точить
H8151	שָׁנַס	gird	препоясать
H8152	שִׁנְעָר	Shinar	Сенаар
H8153	שְׁנָת	sleep	сон
H8154	שָׁסָה	plunder	грабить
H8155	שָׁסַס	plunder	грабить
H8156	שָׁסַע	cleave	расселина
H8157	שֶׁסַע	cleft	расселина
H8158	שָׁסַף	hew	рассекать
H8159	שָׁעָה	gaze	вглядываться
H0816	אָשַׁם	be guilty	виноват
H8160	שָׁעָה	moment	час
H8161	שַׁעֲטָה	stamping	топот
H8162	שַׁעַטְנֵז	mixed stuff	шаатнез
H8163	שָׂעִיר	hairy	козел
H8164	שָׂעִיר	rain	роса
H8165	שֵׂעִיר	Seir	Сеир
H8166	שְׂעִירָה	female goat	коза
H8167	שְׂעִירָה	Seirah	Сеира
H8168	שֹׁעַל	handful	пригоршня
H8169	שַׁעַלְבִים	Shaalbim	Шаальбим
H0817	אָשָׁם	guilt (offering)	повинность
H8170	שַׁעַלְבֹנִי	Shaalbonite	Шаальбонит
H8171	שַׁעֲלִים	Shaalim	Шалим
H8172	שָׁעַן	lean	опираться
H8173	שָׁעַע	smear	наслаждаться
H8174	שַׁעַף	Shaaph	Шааф
H8175	שָׂעַר	shudder	содрогаться
H8176	שָׁעַר	calculate	измерять
H8177	שְׂעַר	hair	волос
H8178	שַׂעַר	shuddering	содрогание
H8179	שַׁעַר	gate	ворота
H0818	אָשֵׁם	guilty	виновный
H8180	שַׁעַר	hundredfold	мера
H8181	שֵׂעָר	hair	волос
H8182	שֹׁעָר	disgusting	отвратительный
H8183	שְׂעָרָה	storm	буря
H8184	שְׂעֹרָה	barley	ячмень
H8185	שַׂעֲרָה	hair	волос
H8186	שַׁעֲרוּרָה	horror	ужас
H8187	שְׁעַרְיָה	Sheariah	Шеарья
H8188	שְׂעֹרִים	Seorim	Сеорим
H8189	שַׁעֲרַיִם	Shaaraim	Шаараим
H0819	אַשְׁמָה	guiltiness	вина
H8190	שַׁעַשְׁגַּז	Shaashgaz	Шаашгаз
H8191	שַׁעְשֻׁעַ	delight	утеха
H8192	שָׁפָה	be bare	оголяться
H8193	שָׂפָה	lips	губа
H8194	שָׁפָה	cheese	творог
H8195	שְׁפוֹ	Shepho	Шефо
H8196	שְׁפוֹט	judgment	суд
H8197	שְׁפוּפָם	Shephupham	Шефупам
H8198	שִׁפְחָה	maidservant	рабыня
H8199	שָׁפַט	judge	судить
H0082	אָבַר	fly	летать
H0820	אַשְׁמָן	strong	мрак
H8200	שְׁפַט	judge	судья
H8201	שֶׁפֶט	judgment	суд
H8202	שָׁפָט	Shaphat	Шафат
H8203	שְׁפַטְיָה	Shephatiah	Шефатия
H8204	שִׁפְטָן	Shiphtan	Шифтан
H8205	שְׁפִי	bareness	обнажение
H8206	שֻׁפִּים	Shuppim	Шуппим
H8207	שְׁפִיפֹן	horned viper	гадюка
H8208	שָׁפִיר	Shaphir	Шафир
H8209	שַׁפִּיר	fair	прекрасный
H0821	אַשְׁמֻרָה	watch	стража
H8210	שָׁפַךְ	pour	проливать
H8211	שֶׁפֶךְ	pouring	кучи
H8212	שׇׁפְכָה	penis	член
H8213	שָׁפֵל	abase	унижать
H8214	שְׁפַל	be low	быть низким
H8215	שְׁפַל	low	низкий
H8216	שֶׁפֶל	poverty	низость
H8217	שָׁפָל	low	низкий
H8218	שִׁפְלָה	humiliation	унижение
H8219	שְׁפֵלָה	Shephelah	Шефела
H0822	אֶשְׁנָב	lattice	решётка
H8220	שִׁפְלוּת	idleness	нерадивость
H8221	שְׁפָם	Shepham	Шефам
H8222	שָׂפָם	mustache	усы
H8223	שָׁפָם	Shapham	Шафам
H8224	שִׂפְמוֹת	Siphmoth	Сифмоф
H8225	שִׁפְמִי	Shiphmite	Шифмей
H8226	שָׂפַן	treasure	сокровище
H8227	שָׁפָן	rock badger	конеглав
H8228	שֶׁפַע	abundance	обилие
H8229	שִׁפְעָה	abundance	множество
H0823	אַשְׁנָה	Ashnah	Ашна
H8230	שִׁפְעִי	Shiphi	Шифей
H8231	שָׁפַר	polish	украшать
H8232	שְׁפַר	acceptable	нравиться
H8233	שֶׁפֶר	beauty	красота
H8234	שֶׁפֶר	Shepher	Шефер
H8235	שִׁפְרָה	clearness	ясность
H8236	שִׁפְרָה	Shiphrah	Шифра
H8237	שַׁפְרוּר	pavilion	шатер
H8238	שְׁפַרְפַר	dawn	рассвет
H8239	שָׁפַת	set	ставить
H0824	אֶשְׁעָן	Eshan	Эшаан
H8240	שָׁפָת	ash heep	пепельница
H8241	שֶׁצֶף	overflowing	излияние
H8242	שַׂק	sackcloth	вретище
H8243	שָׁק	leg	голень
H8244	שָׂקַד	bind	связывать
H8245	שָׁקַד	watch	бодрствовать
H8246	שָׁקַד	be almond shaped	миндалевидный
H8247	שָׁקֵד	almond	миндаль
H8248	שָׁקָה	water	поить
H8249	שִׁקֻּו	drink	питье
H0825	אַשָּׁף	enchanter	чародей
H8250	שִׁקּוּי	drink	напиток
H8251	שִׁקּוּץ	abomination	мерзость
H8252	שָׁקַט	quiet	спокоиться
H8253	שֶׁקֶט	quietness	спокойствие
H8254	שָׁקַל	weigh	взвешивать
H8255	שֶׁקֶל	shekel	сикль
H8256	שִׁקְמָה	sycamore	сикомора
H8257	שָׁקַע	sink	опускаться
H8258	שְׁקַעְרוּרָה	hollow	впадина
H8259	שָׁקַף	look	смотреть
H0826	אַשָּׁף	enchanter	чародей
H8260	שֶׁקֶף	frame	переплет
H8261	שָׁקֻף	frame	переплет
H8262	שָׁקַץ	detest	гнушаться
H8263	שֶׁקֶץ	detestation	мерзость
H8264	שָׁקַק	rush	мчаться
H8265	שָׂקַר	ogle	вертеть
H8266	שָׁקַר	deal	изменять
H8267	שֶׁקֶר	deception	ложь
H8268	שֹׁקֶת	trough	корыто
H8269	שַׂר	ruler	князь
H0827	אַשְׁפָּה	quiver	колчан
H8270	שֹׁר	umbilical cord	пуповина
H8271	שְׁרֵא	loose	помощник
H8272	שַׁרְאֶצֶר	Sharezer	Шарецер
H8273	שָׁרָב	scorching	зной
H8274	שֵׁרֵבְיָה	Sherebiah	Шеребия
H8275	שַׁרְבִיט	scepter	скипетр
H8276	שָׂרַג	intertwine	переплетать
H8277	שָׂרַד	escape	уцелеть
H8278	שְׂרָד	braiding	вышивка
H8279	שֶׂרֶד	stylus	грифель
H0828	אַשְׁפְּנַז	Ashpenaz	Ашпеназ
H8280	שָׂרָה	strive	бороться
H8281		free	освобождать
H8282	שָׂרָה	princess	княгиня
H8283	שָׂרָה	Sarah	Сара
H8284	שָׁרָה	vine-row	ряд виноградников
H8285	שֵׁרָה	bracelet	браслет
H8286	שְׂרוּג	Serug	Серуг
H8287	שָׁרוּחֶן	Sharuhen	Шарухен
H8288	שְׂרוֹךְ	thong	ремешок
H8289	שָׁרוֹן	Lasharon	Шарон
H0829	אֶשְׁפָּר	raisin bun	лепёшка
H8290	שָׁרוֹנִי	Sharonite	шаронит
H8291	שָׂרוּק	tendril	побег
H8292	שְׁרוּקָה	piping	свист
H8293	שֵׁרוּת	remnant	остаток
H8294	שֶׂרַח	Serah	Серах
H8295	שָׂרַט	incise	царапать
H8296	שֶׂרֶט	incision	царапина
H8297	שָׂרַי	Sarai	Сара
H8298	שָׁרַי	Sharai	Шарай
H8299	שָׂרִיג	tendril	побег
H0083	אֵבֶר	wing	крыло
H0830	אַשְׁפֹּת	Dung (Gate)	навозные ворота
H8300	שָׂרִיד	survivor	уцелевший
H8301	שָׂרִיד	Sarid	Саридо
H8302	שִׁרְיוֹן	lance	кольчуга
H8303	שִׁרְיוֹן	Sirion	Сирион
H8304	שְׂרָיָה	Seraiah	Сераия
H8305	שְׂרִיקָה	combed	гребень
H8306	שָׁרִיר	muscle	мускул
H8307	שְׁרִירוּת	stubbornness	упорство
H8308	שָׂרַךְ	twist	извилина
H8309	שְׁרֵמָה	field	нива
H0831	אַשְׁקְלוֹן	Ashkelon	Аскалон
H8310	שַׂרְסְכִים	Samgar, Nebu-sar-sekim	сарсехим
H8311	שָׂרַע	extend	распростираться
H8312	שַׂרְעַף	anxiety	беспокойство
H8313	שָׂרַף	burn	сжигать
H8314	שָׂרָף	serpent	серафим
H8315	שָׂרָף	Saraph	Сараф
H8316	שְׂרֵפָה	fire	сжигание
H8317	שָׁרַץ	swarm	кишеть
H8318	שֶׁרֶץ	swarm	пресмыкающееся
H8319	שָׁרַק	whistle	свистеть
H0832	אֶשְׁקְלוֹנִי	Ashkelonite	аскалонянин
H8320	שָׂרֻק	sorrel	красный
H8321	שֹׂרֵק	vine	виноград
H8322	שְׁרֵקָה	hissing	свист
H8323	שָׂרַר	rule	властвовать
H8324	שָׁרַר	enemy	враг
H8325	שָׁרַר	Sharar	Шарар
H8326	שֹׁרֶר	navel	пупок
H8327	שָׁרַשׁ	uproot	пускать корни
H8328	שֶׁרֶשׁ	root	корень
H8329	שֶׁרֶשׁ	Sheresh	Шереш
H0833	אָשַׁר	bless	блаженствовать
H8330	שֹׁרֶשׁ	root	корень
H8331	שַׁרְשָׁה	chain	цепь
H8332	שְׁרֹשׁוּ	banishment	корень
H8333	שַׁרְשְׁרָה	chain	цепь
H8334	שָׁרַת	minister	служить
H8335	שָׁרֵת	ministry	служение
H8336	שֵׁשׁ	alabaster	лён
H8337	שֵׁשׁ	six	шесть
H8338	שָׁשָׁא	lead	вести
H8339	שֵׁשְׁבַּצַּר	Sheshbazzar	Шешбацар
H0834	אֲשֶׁר	which	который
H8340	שֵׁשְׁבַּצַּר	Sheshbazzar	Шешбацар
H8341	שָׁשָׁה	give a sixth	шестой
H8342	שָׂשׂוֹן	rejoicing	радость
H8343	שָׁשַׁי	Shashai	Шашай
H8344	שֵׁשַׁי	Sheshai	Шешай
H8345	שִׁשִּׁי	sixth	шестой
H8346	שִׁשִּׁים	sixty	шестьдесят
H8347	שֵׁשַׁךְ	Babylon	Вавилон
H8348	שֵׁשָׁן	Sheshan	Шешан
H8349	שָׁשַׁק	Shashak	Шашак
H0835	אֶשֶׁר	blessed	благословен
H8350	שָׁשַׁר	vermilion	киноварь
H8351	שֵׁת	Sheth	Сиф
H8352	שֵׁת	Seth	Сиф
H8353	שֵׁת	six	шесть
H8354	שָׁתָה	drink	пить
H8355	שְׁתָה	drink	пить
H8356	שָׁתָה	foundation	основание
H8357	שֵׁתָה	buttock	ягодица
H8358	שְׁתִי	drunkenness	пьянство
H8359	שְׁתִי	warp	основа
H0836	אָשֵׁר	Asher	Асир
H8360	שְׁתִיָּה	drinking	питие
H8361	שִׁתִּין	sixty	шестьдесят
H8362	שָׁתַל	transplant	сажать
H8363	שְׁתִל	shoot	росток
H8364	שֻׁתַלְחִי	Shuthelahite	Шутальхиты
H8365	שָׁתַם	open	слепой
H8366	שָׁתַן	urinate	мочиться
H8367	שָׁתַק	be quiet	замолчать
H8368	שָׂתַר	burst	опухать
H8369	שֵׁתָר	Shethar	Сетар
H0837	אֹשֶׁר	happy	счастлив
H8370	שְׁתַר בּוֹזְנַי	Shethar-bozenai	Сетар-Бознай
H8371	שָׁתַת	appoint	класть
H8372	תָּא	chamber	комната
H8373	תָּאַב	long for	жаждать
H8374	תָּאַב	loathe	ненавидеть
H8375	תַּאֲבָה	longing	вожделение
H8376	תָּאָה	mark	проводить
H8377	תְּאוֹ	antelope	серна
