# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
H4926	מִשְׁמָע	hearing	ji
H4927	מִשְׁמָע	Mishma	Mishma
H4928	מִשְׁמַעַת	guard	aiki
H4929	מִשְׁמָר	custody	gida
H0493	אֶלְנַעַם	Elnaam	Elnaam
H4930	מַשְׂמְרָה	nail	kuguma
H4931	מִשְׁמֶרֶת	charge	aiki
H4932	מִשְׁנֶה	Second [Quarter]	namiji
H4933	מְשִׁסָּה	plunder	ganewa
H4934	מִשְׁעוֹל	passage	hanya
H4935	מִשְׁעִי	cleansing	tsabta
H4936	מִשְׁעָם	Misham	Misham
H4937	מִשְׁעֵן	support	sanyi
H4938	מִשְׁעֵנָה	support	sanyi
H4939	מִשְׂפָּח	bloodshed	zugi
H0494	אֶלְנָתָן	Elnathan	Elnathan
H4940	מִשְׁפָּחָה	family	dangi
H4941	מִשְׁפָּט	justice	shari'a
H4942	מִשְׁפָּת	sheepfold	mabiya
H4943	מֶשֶׁק	acquisition	mallaka
H4944	מַשָּׁק	rushing	gudu
H4945	מַשְׁקֶה	cupbearer	mai ruwan sha'i
H4946	מִשְׁקוֹל	weight	nauyi
H4947	מַשְׁקוֹף	lintel	gida
H4948	מִשְׁקָל	weight	nauyi
H4949	מִשְׁקֶלֶת	level	ma'auni
H0495	אֶלָּסָר	Ellasar	Ellasar
H4950	מִשְׁקָע	clarified	tsabta
H4951	מִשְׂרָה	dominion	mulki
H4952	מִשְׁרָה	juice	jini
H4953	מַשְׁרוֹקִי	flute	baba
H4954	מִשְׁרָעִי	Mishraite	Mishrai
H4955	מִשְׂרָפָה	burning	conye
H4956	מִשְׂרְפוֹת מַיִם	Misrephoth-maim	Misrefot-Mayi
H4957	מַשְׂרֵקָה	Masrekah	Masreqa
H4958	מַשְׂרֵת	pan	tashe
H4959	מָשַׁשׁ	feel	taɓa
H0496	אֶלְעָד	Elead	Elead
H4960	מִשְׁתֶּה	feast	kubar
H4961	מִשְׁתֶּה	feast	kubar
H4962	מַת	man	mutumin
H4963	מַתְבֵּן	straw	ulba
H4964	מֶתֶג	bridle	halka
H4965	מֶתֶג הָאַמָּה	Metheg-ammah	Halkat Ammai
H4966	מָתוֹק	sweet	dadi
H4967	מְתוּשָׁאֵל	Methushael	Metushael
H4968	מְתוּשֶׁלַח	Methuselah	Metushelach
H4969	מָתַח	spread	mixa
H0497	אֶלְעָדָה	Eleadah	Eleada
H4970	מָתַי	how	yaushe
H4971	מַתְכֹנֶת	tally	tsari
H4972	מַתְּלָאָה	weariness	gajiya
H4973	מְתַלְּעָה	jaw	hankali
H4974	מְתֹם	soundness	lafiya
H4975	מֹתֶן	loin	tumshi
H4976	מַתָּן	gift	kyauta
H4977	מַתָּן	Mattan	Mattan
H4978	מַתְּנָא	gift	kyauta
H4979	מַתָּנָה	gift	kyauta
H0498	אֶלְעוּזַי	Eluzai	Eluzai
H4980	מַתָּנָה	Mattanah	Mattana
H4981	מִתְנִי	Mithnite	Mitni
H4982	מַתְּנַי	Mattenai	Mattenai
H4983	מַתַּנְיָה	Mattaniah	Mattanya
H4984	מִתְנַשֵּׂא	exalt	sarari
H4985	מָתַק	be sweet	dadi
H4986	מֶתֶק	sweetness	dadi
H4987	מֹתֶק	sweetness	dadi
H4988	מָתָק	sweeten	dadi
H4989	מִתְקָה	Mithkah	Mitqa
H0499	אֶלְעָזָר	Eleazar	Eleazar
H4990	מִתְרְדָת	Mithredath	Mithredat
H4991	מַתָּת	gift	gida
H4992	מַתַּתָּה	Mattattah	Mattattah
H4993	מַתִּתְיָה	Mattithiah	Mattithiah
H4994	נָא	please	don
H4995	נָא	raw	bakin
H4996	נֹא	Thebes	Nob
H4997	נֹאד	wineskin	cinyafar
H4998	נָאָה	be lovely	kyau
H4999	נָאָה	habitation	wurre
H5000	נָאוֶה	lovely	kyau
H5001	נָאַם	prophesy	fagaci
H5002	נְאֻם	utterance	magana
H5003	נָאַף	commit adultery	zina
H5004	נִאֻף	adultery	zina
H5005	נַאֲפוּף	adultery	zina
H5006	נָאַץ	spurn	tsorata
H5007	נְאָצָה	contempt	tsorata
H5008	נָאַק	groan	karfi
H5009	נְאָקָה	groan	karfi
H0501	אֶלְעָשָׂה	Eleasah	Eleasah
H5010	נָאַר	disown	jida
H5011	נֹב	Nob	Nob
H5012	נָבָא	prophesy	nabi
H5013	נְבָא	prophesy	nabi
H5014	נָבַב	be hollow	kware
H5015	נְבוֹ	Nebo	Nebo
H5016	נְבוּאָה	prophecy	wahy
H5017	נְבוּאָה	prophesying	wahy
H5018	נְבוּזַרְאֲדָן	Nebuzaradan	Nebuzaradan
H5019	נְבוּכַדְנֶאצַּר	Nebuchadnezzar	Nebuchadnezzar
H0502	אָלַף	teach	koya
H5020	נְבוּכַדְנֶצַּר	Nebuchadnezzar	Nebuchadnezzar
H5021	נְבוּשַׁזְבָּן	Nebushazban	Nebushazban
H5022	נָבוֹת	Naboth	Naboth
H5023	נְבִזְבָּה	reward	gida
H5024	נָבַח	bark	ita
H5025	נֹבַח	Nobah	Nobah
H5026	נִבְחַז	Nibhaz	Nibhaz
H5027	נָבַט	look	kalli
H5028	נְבָט	Nebat	Nebat
H5029	נְבִיא	prophet	annabi
H0503	אָלַף	produce thousands	dubu
H5030	נָבִיא	prophet	annabi
H5031	נְבִיאָה	prophetess	annabiyya
H5032	נְבָיוֹת	Nebaioth	Nebaiyot
H5033	נֵבֶךְ	spring	mabarma
H5034	נָבֵל	be senseless	lalace
H5035	נֶבֶל	bag	kifo
H5036	נָבָל	foolish	wauta
H5037	נָבָל	Nabal	Nabal
H5038	נְבֵלָה	carcass	gaida
H5039	נְבָלָה	folly	wauta
H5040	נַבְלוּת	lewdness	shari'a
H5041	נְבַלָּט	Neballat	Nebalat
H5042	נָבַע	bubble	zubo
H5043	נֶבְרְשָׁא	lampstand	fitila
H5044	נִבְשָׁן	Nibshan	Nibshan
H5045	נֶגֶב	Negeb	kudu
H5046	נָגַד	tell	gaya
H5047	נְגַד	flow	zubo
H5048	נֶגֶד	before	gida
H5049	נֶגֶד	before	gida
H0505	אֶלֶף	thousand	dubu
H5050	נָגַהּ	shine	haskayu
H5051	נֹגַהּ	brightness	haskayu
H5052	נֹגַהּ	Nogah	Nogah
H5053	נֹגַהּ	daylight	haske
H5054	נְגֹהָה	brightness	haskayu
H5055	נָגַח	gore	bugi
H5056	נַגָּח	goring	bugawar
H5057	נָגִיד	leader	jari
H5058	נְגִינָה	music	sako
H5059	נָגַן	play	kunna
H0506	אֲלַף	thousand	dubu
H5060	נָגַע	touch	taɓa
H5061	נֶגַע	plague	ciwon
H5062	נָגַף	strike	bugi
H5063	נֶגֶף	plague	ciki
H5064	נָגַר	pour	zubo
H5065	נָגַשׂ	oppress	matsi
H5066	נָגַשׁ	approach	kusato
H5067	נֵד	heap	tundu
H5068	נָדַב	be willing	yarda
H5069	נְדַב	be willing	yarda
H5070	נָדָב	Nadab	Nadab
H5071	נְדָבָה	voluntariness	sadaka
H5072	נְדַבְיָה	Nedabiah	Nedabiya
H5073	נִדְבָּךְ	layer	jere
H5074	נָדַד	wander	yawo
H5075	נְדַד	flee	gudu
H5076	נָדֻד	tossing	hargitsi
H5077	נָדָה	drive away	tsoki
H5078	נֵדֶה	gift	kyauta
H5079	נִדָּה	impurity	haushi
H0508	אֶלְפַּעַל	Elpaal	Elfaal
H5080	נָדַח	banish	kore
H5081	נָדִיב	noble	malami
H5082	נְדִיבָה	honor	darajiya
H5083	נָדָן	gift	kyauta
H5084	נָדָן	sheath	kpolo
H5085	נִדְנֶה	sheath	kpolo
H5086	נָדַף	drive	fita
H5087	נָדַר	vow	alqali
H5088	נֶדֶר	vow	alqali
H5089	נֹהַּ	eminency	girma
H0509	אָלַץ	urge	tilas
H5090	נָהַג	lead	jagorar
H5091	נָהָה	wail	bakin ciki
H5092	נְהִי	wailing	bakin ciki
H5093	נִהְיָה	lament	bakin ciki
H5094	נְהִיר	light	haske
H5095	נָהַל	guide	jagorar
H5096	נַהֲלָל	Nahalol	Nahalol
H5097	נַהֲלֹל	watering	ruwan shuni
H5098	נָהַם	groan	karfi
H5099	נַהַם	roaring	karfi
H0051	אֲבִישׁוּר	Abishur	Abishur
H0510	אַלְקוּם	army	jiya
H5100	נְהָמָה	groaning	karfi
H5101	נָהַק	bray	karje
H5102	נָהַר	flow	zuwa
H5103	נְהַר	River	kogi
H5104	נָהָר	River	kogi
H5105	נְהָרָה	light	haske
H5106	נוּא	forbid	hana
H5107	נוּב	bear fruit	bugi
H5108	נִיב	fruit	'ya
H5109	נוֹבַי	Nebai	Nebai
H0511	אֶלְקָנָה	Elkanah	Elkanah
H5110	נוּד	wander	iyo
H5111	נוּד	flee	gudu
H5112	נוֹד	wandering	iyo
H5113	נוֹד	Nod	Nod
H5114	נוֹדָב	Nodab	Nodab
H5115	נָוָה	beautify	kyau
H5116	נָוֶה	pasture	mako
H5117	נוּחַ	rest	hutawa
H5118	נוּחַ	rest	hutawa
H5119	נוֹחָה	Nohah	Nohah
H0512	אֶלְקֹשִׁי	Elkoshite	Elkoshite
H5120	נוּט	shake	girgiza
H5121	נָוִית	Naioth	Naioth
H5122	נְוָלוּ	dunghill	kasua
H5123	נוּם	slumber	baci
H5124	נוּמָה	drowsiness	baci
H5125	נוּן	propagate	haifa
H5126	נוּן	Nun	Nun
H5127	נוּס	flee	gudu
H5128	נוּעַ	shake	girgiza
H5129	נוֹעַדְיָה	Noadiah	Noadiah
H0513	אֶלְתּוֹלַד	Eltolad	Eltolad
H5130	נוּף	sprinkle	jajjewa
H5131	נוֹף	elevation	saman
H5132	נוּץ	flee	budde
H5133	נוֹצָה	plumage	gashin
H5134	נוּק	suckle	nyonyaye
H5135	נוּר	fire	wuta
H5136	נוּשׁ	be sick	ciwа
H5137	נָזָה	sprinkle	yayyafa
H5138	נָזִיד	stew	miya
H5139	נָזִיר	Nazirite	naziri
H0514	אֶלְתְּקֵא	Eltekeh	waje
H5140	נָזַל	flow	gudɨ
H5141	נֶזֶם	ring	zobe
H5142	נְזַק	suffer injury	lakabi
H5143	נֵזֶק	injury	lahiya
H5144	נָזַר	dedicate	sadaka
H5145	נֶזֶר	consecration	sadaki
H5146	נֹחַ	Noah	Nuhu
H5147	נַחְבִּי	Nahbi	Nahbi
H5148	נָחָה	lead	jagorata
H5149	נְחוּם	Nehum	Nehuwa
H0515	אֶלְתְּקֹן	Eltekon	waje
H5150	נִחוּם	comfort	tausayi
H5151	נַחוּם	Nahum	Nahamu
H5152	נָחוֹר	Nahor	Nahoro
H5153	נָחוּשׁ	bronze	tagulla
H5154	נְחוּשָׁה	bronze	tagulla
H5155	נְחִילָה	flute	molo
H5156	נְחִיר	nostril	hannu
H5157	נָחַל	inherit	gida
H5158	נַחַל	torrent	kwari
H5159	נַחֲלָה	inheritance	gida
H0516	אַל תַּשְׁחֵת	Do Not Destroy	rubuce
H5160	נַחֲלִיאֵל	Nahaliel	Nahaliel
H5161	נֶחֱלָמִי	Nehelam	Shelamime
H5162	נָחַם	sorry	nadani
H5163	נַחַם	Naham	Nahama
H5164	נֹחַם	repentance	jiya
H5165	נֶחָמָה	comfort	tausayi
H5166	נְחֶמְיָה	Nehemiah	Nehemuya
H5167	נַחֲמָנִי	Nahamani	Nahamanin
H5168	נַחְנוּ	we	mu
H5169	נָחַץ	urge	zagaya
H0517	אֵם	mother	uwa
H5170	נַחַר	snorting	hurmutu
H5171	נַחֲרַי	Naharai	Naharay
H5172	נָחַשׁ	divine	jifa
H5173	נַחַשׁ	divination	jifa
H5174	נְחָשׁ	bronze	tagulla
H5175	נָחָשׁ	serpent	macagi
H5176	נָחָשׁ	Nahash	Nahash
H5177	נַחְשׁוֹן	Nahshon	Nahshon
H5178	נְחֹשֶׁת	bronze	tagulla
H5179	נְחֻשְׁתָּא	Nehushta	Nehushta
H0518	אִם	if	idan
H5180	נְחֻשְׁתָּן	Nehushtan	Nehushtan
H5181	נָחַת	descend	sauka
H5182	נְחַת	descend	sauka
H5183	נַחַת	quietness	jiya
H5184	נַחַת	Nahath	Nahath
H5185	נָחֵת	descended	sauka
H5186	נָטָה	stretch	mirgina
H5187	נְטִיל	laden	mai
H5188	נְטִיפָה	pendant	kula
H5189	נְטִישָׁה	tendril	rassan
H0519	אָמָה	maidservant	bayi
H5190	נָטַל	lift	tashi
H5191	נְטַל	lift	tashi
H5192	נֵטֶל	weight	nauyi
H5193	נָטַע	plant	shuka
H5194	נֶטַע	plantation	shuka
H5195	נָטִיעַ	plant	shuka
H5196	נְטָעִים	Netaim	Netaim
H5197	נָטַף	drip	zuba
H5198	נָטָף	drop	zuba
H5199	נְטֹפָה	Netophah	Netophah
H0052	אֲבִישַׁי	Abishai	Abishay
H0520	אַמָּה	cubit	mudu
H5200	נְטֹפָתִי	Netophathite	Netophathi
H5201	נָטַר	keep	ajiye
H5202	נְטַר	keep	ajiye
H5203	נָטַשׁ	leave	bari
H5204	נִי	wailing	kuka
H5205	נִיד	solace	farin
H5206	נִידָה	filth	waje
H5207	נִיחוֹחַ	soothing	kamshi
H5208	נִיחוֹחַ	soothing	kamshi
H5209	נִין	offspring	jiko
H0521	אַמָּה	cubit	gida
H5210	נִינְוֵה	Nineveh	Ninewa
H5211	נִיס	fugitive	gudu
H5212	נִיסָן	Nisan	Nisan
H5213	נִיצוֹץ	spark	wuta
H5214	נִיר	break	fadi
H5215	נִיר	fallow ground	gona
H5216	נִיר	lamp	fitila
H5217	נָכָא	whip	bugi
H5218	נָכֵא	stricken	damje
H5219	נְכֹאת	tragacanth gum	shuni
H0522	אַמָּה	Ammah	Amma
H5220	נֶכֶד	progeny	zuriya
H5221	נָכָה	smite	buga
H5222	נֵכֶה	smitten	raini
H5223	נָכֶה	crippled	natse
H5224	נְכוֹ	Neco	Neko
H5225	נָכוֹן	Nacon	Nacon
H5226	נֵכַח	before	gida
H5227	נֹכַח	before	gida
H5228	נָכֹחַ	straightforward	madaidaici
H5229	נְכֹחָה	upright	madaidaici
H0523	אֻמַּה	people	jama'a
H5230	נָכַל	plot	damje
H5231	נֵכֶל	trick	damje
H5232	נְכַס	wealth	haraji
H5233	נֶכֶס	wealth	karfi
H5234	נָכַר	recognize	gani
H5235	נֶכֶר	misfortune	rashin gida
H5236	נֵכָר	foreign	abin ketare
H5237	נׇכְרִי	foreign	abin ketare
H5238	נְכֹת	treasure	kujerun
H5239	נָלָה	cease	tsaya
H0524	אֻמָּה	people	jama'a
H5240	נְמִבְזֶה	vile	waje
H5241	נְמוּאֵל	Nemuel	Nemwel
H5242	נְמוּאֵלִי	Nemuelite	Nemuelite
H5243	נָמַל	languish	lalace
H5244	נְמָלָה	ant	gimgima
H5245	נְמַר	leopard	damisa
H5246	נָמֵר	leopard	damisa
H5247	נִמְרָה	Nimrah	Nimra
H5248	נִמְרוֹד	Nimrod	Nimrod
H5249	נִמְרִים	Nimrim	Nimrim
H0525	אָמוֹן	artisan	mai
H5250	נִמְשִׁי	Nimshi	Nimshi
H5251	נֵס	Banner	tufa
H5252	נְסִבָּה	turn	juyawa
H5253	נָסַג	remove	warewa
H5254	נָסָה	test	gwada
H5255	נָסַח	pull	tsoke
H5256	נְסַח	pull away	tsoke
H5257	נְסִיךְ	libation	abin gida
H5258	נָסַךְ	pour	zubo
H5259	נָסַךְ	weave	haɗa
H0526	אָמוֹן	Amon	Amon
H5260	נְסַךְ	pour	zubo
H5261	נְסַךְ	drink offering	zubo
H5262	נֶסֶךְ	drink offering	zubo
H5263	נָסַס	faint	rasa
H5264	נָסַס	shine	soɗi
H5265	נָסַע	set out	tashi
H5266	נָסַק	ascend	tashi
H5267	נְסַק	take up	tashi
H5268	נִסְרֹךְ	Nisroch	Nisrok
H5269	נֵעָה	Neah	Neya
H0527	אָמוֹן	multitude	jama'a
H5270	נֹעָה	Noah	Nowa
H5271	נָעוּר	youth	matashi
H5272	נְעִיאֵל	Neiel	Niel
H5273	נָעִים	pleasant	jiya
H5274	נָעַל	lock	kulle
H5275	נַעַל	sandal	takalmi
H5276	נָעֵם	be pleasant	dadi
H5277	נַעַם	Naam	Naam
H5278	נֹעַם	pleasantness	dadi
H5279	נַעֲמָה	Naamah	Naamah
H0528	אָמוֹן	Amon	Amon
H5280	נַעֲמִי	Naamite	Naamite
H5281	נׇעֳמִי	Naomi	Naomi
H5282	נַעֲמָן	pleasantness	jiya
H5283	נַעֲמָן	Naaman	Naaman
H5284	נַעֲמָתִי	Naamathite	Naamathite
H5285	נַעֲצוּץ	thorn bush	ɓage
H5286	נָעַר	growl	ruruje
H5287	נָעַר	shake	girgiza
H5288	נַעַר	youth	yaro
H5289	נַעַר	newborn	sannu
H0529	אֵמוּן	faithful	amintacciyya
H5290	נֹעַר	youth	suna
H5291	נַעֲרָה	maiden	yarinyar
H5292	נַעֲרָה	Naarah	Naarah
H5293	נַעֲרַי	Naarai	Naarai
H5294	נְעַרְיָה	Neariah	Neariah
H5295	נַעֲרָן	Naaran	Naaran
H5296	נְעֹרֶת	tow	girgaje
H5297	נֹף	Memphis	Noph
H5298	נֶפֶג	Nepheg	Nepheg
H5299	נָפָה	sieve	allurin
H0053	אֲבִישָׁלוֹם	Absalom	Absalom
H0530	אֱמוּנָה	faithfulness	amintacciya
H5300	נְפוּשְׁסִים	Nephushesim	Nephushesim
H5301	נָפַח	breathe	fafƙa
H5302	נֹפַח	Nophah	Nophah
H5303	נְפִיל	Nephilim	Nephilim
H5304	נְפִיסִים	Nephisim	Nephisim
H5305	נָפִישׁ	Naphish	Naphish
H5306	נֹפֶךְ	emerald	shamƙa
H5307	נָפַל	fall	faɗi
H5308	נְפַל	fall	faɗi
H5309	נֶפֶל	miscarriage	ɓarna
H0531	אָמוֹץ	Amoz	Amoz
H5310	נָפַץ	shatter	waranta
H5311	נֶפֶץ	storm	guguwa
H5312	נְפַק	go out	fitowa
H5313	נִפְקָא	cost	kuɗi
H5314	נָפַשׁ	be refreshed	sauƙi
H5315	נֶפֶשׁ	soul	rai
H5316	נֶפֶת	Naphath	Nafit
H5317	נֹפֶת	honey	zuma
H5318	נֶפְתּוֹחַ	Nephtoah	Naftowa
H5319	נַפְתּוּל	wrestling	kokari
H0532	אָמִי	Ami	Ami
H5320	נַפְתֻּחִים	Naphtuhim	Naftuhim
H5321	נַפְתָּלִי	Naphtali	Naftali
H5322	נֵץ	flower	tsuntsu
H5323	נָצָא	flee	gudu
H5324	נָצַב	stand	tsaya
H5325	נִצָּב	hilt	gida
H5326	נִצְבָּה	firmness	karfi
H5327	נָצָה	struggle	yada
H5328	נִצָּה	flower	baba
H5329	נָצַח	conduct	jagora
H0533	אַמִּיץ	strong	karfi
H5330	נְצַח	distinguish oneself	daga
H5331	נֶצַח	perpetuity	har abada
H5332	נֵצַח	lifeblood	jini
H5333	נְצִיב	garrison	sojan
H5334	נְצִיב	Nezib	Natsib
H5335	נְצִיחַ	Neziah	Natsiya
H5336		preserved	adana
H5337	נָצַל	rescue	ceto
H5338	נְצַל	rescue	ceto
H5339	נִצָּן	flower	baba
H0534	אָמִיר	top	saman
H5340	נָצַץ	shine	sooje
H5341	נָצַר	watch	gadi
H5342	נֵצֶר	branch	reshe
H5343	נְקֵא	pure	tsattsache
H5344	נָקַב	pierce	tosa
H5345	נֶקֶב	socket	bugi
H5346	נֶקֶב	nekeb	Naqeb
H5347	נְקֵבָה	female	mace
H5348	נָקֹד	speckled	alama
H5349	נֹקֵד	shepherd	mallaka
H0535	אָמַל	weaken	rauni
H5350	נִקֻּד	crumb	gida
H5351	נְקֻדָּה	bead	zane
H5352	נָקָה	clear	tsara
H5353	נְקוֹדָא	Nekoda	Nekoda
H5354	נָקַט	tire	gajiya
H5355	נָקִי	innocent	mai-tsari
H5356	נִקָּיוֹן	innocence	tsari
H5357	נָקִיק	cleft	bugi
H5358	נָקַם	avenge	damje
H5359	נָקָם	vengeance	damje
H0536	אֻמְלַל	weak	raunin
H5360	נְקָמָה	vengeance	damje
H5361	נָקַע	be alienated	kima
H5362	נָקַף	strike	kewaye
H5363	נֹקֶף	shaking	girgije
H5364	נִקְפָּה	rope	igiya
H5365	נָקַר	dig	tsotse
H5366	נְקָרָה	crevice	bugi
H5367	נָקַשׁ	snare	kama
H5368	נְקַשׁ	knock	diga
H5369	נֵר	Ner	Ner
H0537	אֲמֵלָל	weak	Amam
H5370	נֵרְגַּל	Nergal	Nergal
H5371	נֵרְגַּל שַׁרְאֶצֶר	Nergal-sar-ezer	Nergal-sar-ezer
H5372	נִרְגָּן	whisperer	mai-asiri
H5373	נֵרְדְּ	nard	narudi
H5374	נֵרִיָּה	Neriah	Neriya
H5375	נָשָׂא	lift	tashi
H5376	נְשָׂא	lift	tashi
H5379	נִשֵּׂאת	gift	kyauta
H0538	אֲמָם	Amam	Amam
H5380	נָשַׁב	blow	fura
H5381	נָשַׂג	overtake	isa
H5382	נָשָׁה	forget	manta
H5383	נָשָׁה	lend	rena
H5384	נָשֶׁה	hamstring	tsagwa
H5385	נְשׂוּאָה	burden	nauyi
H5386	נְשִׁי	debt	bashi
H5387	נָשִׂיא	leader	sarki
H5388	נְשִׁיָּה	forgetfulness	sahilaci
H5389	נָשִׁין	woman	mace
H0539	אָמַן	be faithful	gaskata
H5390	נְשִׁיקָה	kiss	damama
H5391	נָשַׁךְ	bite	ciza
H5392	נֶשֶׁךְ	interest	riba
H5393	נִשְׁכָּה	chamber	daiki
H5394	נָשַׁל	slip	bugi
H5395	נָשַׁם	pant	numfashi
H5396	נִשְׁמָא	breath	numfashi
H5397	נְשָׁמָה	breath	numfashi
H5398	נָשַׁף	blow	fufa
H5399	נֶשֶׁף	twilight	magarantaci
H0054	אֶבְיָתָר	Abiathar	Abiyatar
H0540	אֲמַן	trust	amince
H5400	נָשַׂק	kindle	kona
H5401	נָשַׁק	kiss	damama
H5402	נֶשֶׁק	weapon	makamai
H5403	נְשַׁר	eagle	ungulu
H5404	נֶשֶׁר	eagle	ungulu
H5405	נָשַׁת	be dry	bushe
H5406	נִשְׁתְּוָן	letter	sauni
H5407	נִשְׁתְּוָן	document	sauni
H5408	נָתַח	cut	tsata
H5409	נֵתַח	piece	tsata
H0541	אָמַן	turn right	jiya
H5410	נָתִיב	path	hanya
H5411	נָתִין	temple servant	baje
H5412	נְתִין	temple servant	baje
H5413	נָתַךְ	pour	zubo
H5414	נָתַן	give	ba
H5415	נְתַן	give	ba
H5416	נָתָן	Nathan	Natan
H5417	נְתַנְאֵל	Nethanel	Netaneli
H5418	נְתַנְיָה	Nethaniah	Netaniya
H5419	נְתַן־מֶלֶךְ	Nathan-melech	Natan-Sarki
H0542	אָמָן	artisan	mai-sana'a
H5420	נָתַס	break	tsata
H5421	נָתַע	break	tsata
H5422	נָתַץ	tear	rasa
H5423	נָתַק	tear	turke
H5424	נֶתֶק	scab	ciwon
H5425	נָתַר	start	gadda
H5426	נְתַר	strip	bugi
H5427	נֶתֶר	lye	natron
H5428	נָתַשׁ	uproot	ture
H5429	סְאָה	seah	sa'a
H0543	אָמֵן	amen	amin
H5430	סְאוֹן	boot	kasua
H5431	סָאַן	tread	jiƙa
H5432	סַאסְּאָה	drive away	kura
H5433	סָבָא	imbibe	sha
H5434	סְבָא	Seba	Saba
H5435	סֹבֶא	liquor	giya
H5436	סְבָאִי	Sabeans	Sabawa
H5437	סָבַב	turn	kewaye
H5438	סִבָּה	turn	sababbi
H5439	סָבִיב	around	kewaye
H5440	סָבַךְ	interweave	damje
H5441	סֹבֶךְ	thicket	dajin
H5442	סְבָךְ	thicket	dajin
H5443	סַבְּכָא	trigon	makafo
H5444	סִבְּכַי	Sibbecai	Sibekaya
H5445	סָבַל	bear	dauke
H5446	סְבַל	bear	dauke
H5447	סֵבֶל	burden	nauyi
H5448	סֹבֶל	burden	nauyi
H5449	סַבָּל	burden	mai-dauke
H0545	אׇמְנָה	brought up	nyanya
H5450	סְבָלָה	burden	nauyi
H5451	סִבֹּלֶת	stream	rafi
H5452	סְבַר	intend	tunanin
H5453	סִבְרַיִם	Sibraim	Sibrayim
H5454	סַבְתָּא	Sabtah	Sabata
H5455	סַבְתְּכָא	Sabteca	Sabitaka
H5456	סָגַד	prostrate	sujada
H5457	סְגִד	do homage	sujada
H5458	סְגוֹר	enclosure	kulle
H5459	סְגֻלָּה	possession	mallaka
H0546	אׇמְנָה	truly	tabbatacce
H5460	סְגַן	prefect	sarki
H5461	סָגָן	ruler	sarki
H5462	סָגַר	shut	rufe
H5463	סְגַר	shut	rufe
H5464	סַגְרִיד	rain	ruwan sama
H5465	סַד	stock	sarki
H5466	סָדִין	linen	alkyabbar
H5467	סְדֹם	Sodom	Sodom
H5468	סֶדֶר	order	tsari
H5469	סַהַר	roundness	zagaye
H0547	אֹמְנָה	pillar	gindin
H5470	סֹהַר	prison	kurkuku
H5471	סוֹא	So	So
H5472	סוּג	turn	juye
H5473	סוּג	fence	shuni
H5474	סוּגַר	cage	tsarkiya
H5475	סוֹד	counsel	sirri
H5476	סוֹדִי	Sodi	Sodi
H5477	סוּחַ	Suah	Suah
H5478	סוּחָה	offal	kasua
H5479	סוֹטַי	Sotai	Sotai
H0548	אֲמָנָה	sure	amana
H5480	סוּךְ	anoint	maiduwa
H5481	סוּמְפּוֹנְיָה	bagpipe	garaya
H5482	סְוֵנֵה	Syene	Syene
H5483	סוּס	swallow	doki
H5484	סוּסָה	mare	dokiya
H5485	סוּסִי	Susi	Susi
H5486	סוּף	cease	gaji
H5487	סוּף	be fulfilled	cika
H5488	סוּף	Red (Sea)	Bakin Jiya
H5489	סוּף	Suph	Suph
H5490	סוֹף	end	karshe
H5491	סוֹף	end	karshe
H5492	סוּפָה	whirlwind	iskar
H5493	סוּר	turn aside	kaida
H5494	סוּר	degenerate	tabowa
H5495	סוּר	Sur	Sur
H5496	סוּת	incite	tsoye
H5497	סוּת	vesture	tufafi
H5498	סָחַב	drag	janye
H5499	סְחָבָה	rag	ragani
H0055	אָבַךְ	roll up	murza
H0550	אַמְנוֹן	Amnon	Amnon
H5500	סָחָה	scrape	kashe
H5501	סְחִי	offscouring	kashe
H5502	סָחַף	prostatrate	fado
H5503	סָחַר	trade	kasuwanci
H5504	סַחַר	profit	wasiya
H5505	סָחַר	merchandise	kasuwa
H5506	סְחֹרָה	merchandise	kasuwa
H5507	סֹחֵרָה	buckler	gida
H5508	סֹחֵרֶת	stone	dutse
H5509	סִיג	dross	toka
H0551	אׇמְנָם	truly	tabbas
H5510	סִיוָן	Sivan	Sivan
H5511	סִיחוֹן	Sihon	Sihon
H5512	סִין	Pelusium	Sin
H5513	סִינִי	Sinite	Siniy
H5514	סִינַי	Sinai	Sinay
H5515	סִינִים	Syene	Siniy
H5516	סִיסְרָא	Sisera	Sisera
H5517	סִיעָא	Siaha	Siya
H5518	סִיר	pot	tukunyar
H5519	סָךְ	throng	jinsi
H0552	אֻמְנָם	truly	tabbas
H5520	סֹךְ	lair	kurgu
H5521	סֻכָּה	booth	tenji
H5522	סִכּוּת	Sikkuth	Sikkuth
H5523	סֻכּוֹת	Succoth	Sukot
H5524	סֻכּוֹת בְּנוֹת	Succoth-benoth	Sukot
H5525	סֻכִּי	Sukkiim	Sukki
H5526	סָכַךְ	fence	katse
H5527	סְכָכָה	Secacah	Sekaka
H5528	סָכַל	be foolish	wauta
H5529	סֶכֶל	folly	wauta
H0553	אָמַץ	strengthen	karfi
H5530	סָכָל	fool	wauta
H5531	סִכְלוּת	folly	wautanci
H5532	סָכַן	be useful	amfani
H5533	סָכַן	endanger	hadari
H5534	סָכַר	stop	rufe
H5535	סָכַת	be silent	shiru
H5536	סַל	basket	kwanon
H5537	סָלָא	weigh	aunawa
H5538	סִלָּא	Silla	Silla
H5539	סָלַד	rejoice	murna
