# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
H6120	עָקֵב	supplanting	ঠকানো
H6121	עָקֹב	insidious	বাঁকা
H6122	עׇקְבָה	cunning	কূটতা
H6123	עָקַד	bind	বাঁধা
H6124	עָקֹד	striped	ডোরা কাটা
H6125	עָקָה	pressure	চাপ
H6126	עַקּוּב	Akkub	অক্কুব
H6127	עָקַל	twist	বিকৃত
H6128	עֲקַלְקַל	crooked	বাঁকাচোরা
H6129	עֲקַלָּתוֹן	crooked	বাঁকাচোরা
H0613	אֱסוּר	bond	বন্ধন
H6130	עָקָן	Akan	আকন
H6131	עָקַר	uproot	উৎপাটন
H6132	עֲקַר	be uprooted	উৎপাটিত হওয়া
H6133	עֵקֶר	descendant	বংশধর
H6134	עֵקֶר	Eker	একের
H6135	עָקָר	barren	বন্ধ্যা
H6136	עִקַּר	root	মূল
H6137	עַקְרָב	scorpion	বিচ্ছু
H6138	עֶקְרוֹן	Ekron	একরোন
H6139	עֶקְרוֹנִי	Ekron	একরোনীয়
H0614	אָסִיף	ingathering	ফসল কাটা
H6140	עָקַשׁ	twist	বিকৃত করা
H6141	עִקֵּשׁ	twisted	বিকৃত
H6142	עִקֵּשׁ	Ikkesh	ইক্কেশ
H6143	עִקְּשׁוּת	crookedness	বক্রতা
H6144	עָר	Ar	আর
H6145	עָר	enemy	শত্রু
H6146	עָר	foe	শত্রু
H6147	עֵר	Er	এর
H6148	עָרַב	pledge	জামিনদারি
H6149	עָרֵב	please	মধুর
H0615	אָסִיר	prisoner	বন্দী
H6150	עָרַב	grow dark	অন্ধকার
H6151	עֲרַב	mix	মিশ্রিত
H6152	עֲרָב	Arabia	আরব
H6153	עֶרֶב	evening	সন্ধ্যা
H6154	עֵרֶב	Arabia	বোনা
H6155	עָרָב	Willows	উল্লো
H6156	עָרֵב	sweet	মিষ্টি
H6157	עָרֹב	swarm	ঝাঁক
H6158	עֹרֵב	raven	কাক
H6159	עֹרֵב	Oreb	ওরেব
H0616	אַסִּיר	prisoner	বন্দী
H6160	עֲרָבָה	Arabah	অরাবা
H6161	עֲרֻבָּה	pledge	গ্যারান্টি
H6162	עֲרָבוֹן	pledge	প্রতিশ্রুতি
H6163	עֲרָבִי	Arab	আরব
H6164	עַרְבָתִי	Arbathite	আরবাথী
H6165	עָרַג	long for	আকাঙ্ক্ষা
H6166	עֲרָד	Arad	আরাদ
H6167	עֲרָד	wild donkey	বন্য গাধা
H6168	עָרָה	uncover	উন্মোচন
H6169	עָרָה	bulrush	নল
H0617	אַסִּיר	Assir	অসির
H6170	עֲרוּגָה	bed	বেড়
H6171	עָרוֹד	wild donkey	বন্য গাধা
H6172	עֶרְוָה	nakedness	নগ্নতা
H6173	עַרְוָה	dishonor	লজ্জা
H6174	עָרוֹם	naked	নগ্ন
H6175	עָרוּם	prudent	বুদ্ধিমান
H6176	עֲרוֹעֵר	juniper	জুনিপার
H6177	עֲרוֹעֵר	Aroer	অরোয়ের
H6178	עָרוּץ	dreadful	ভীষণ
H6179	עֵרִי	Eri	এরী
H0618	אָסָם	storehouse	ভঁড়াল
H6180	עֵרִי	Erite	ঐরি
H6181	עֶרְיָה	nakedness	নগ্নতা
H6182	עֲרִיסָה	dough	আটা
H6183	עָרִיף	cloud	মেঘ
H6184	עָרִיץ	ruthless	নিষ্ঠুর
H6185	עֲרִירִי	childless	সন্তানহীন
H6186	עָרַךְ	arrange	সাজান
H6187	עֵרֶךְ	valuation	মূল্যায়ন
H6188	עָרֵל	be uncircumcised	অসুন্নত
H6189	עָרֵל	uncircumcised	অসুন্নত
H0619	אַסְנָה	Asnah	অসনা
H6190	עׇרְלָה	haaraloth	চর্মত্বক
H6191	עָרַם	be shrewd	চতুর
H6192	עָרַם	pile up	স্তূপ করা
H6193	עֹרֶם	craftiness	চতুরতা
H6194	עָרֵם	heap	স্তূপ
H6195	עׇרְמָה	craftiness	চতুরতা
H6196	עַרְמוֹן	plane tree	চিনার গাছ
H6197	עֵרָן	Eran	ইরণ
H6198	עֵרָנִי	Eranite	ইরণী
H6199	עַרעָר	destitute	দুর্দশা
H0062	אָבֵל בֵּית־מֲעַכָה	Abel-beth-maachah	আবেল-বেথ-মাঅকা
H0620	אׇסְנַפַּר	Osnappar	ওসনাপ্পর
H6200	עֲרֹעֵרִי	Aroerite	অরোয়েরী
H6201	עָרַף	drop	বর্ষণ করা
H6202	עָרַף	break the neck	গলা ধরা
H6203	עֹרֶף	neck	গলা
H6204	עׇרְפָּה	Orpah	ওরপা
H6205	עֲרָפֶל	cloud	মেঘ
H6206	עָרַץ	tremble	কাঁপা
H6207	עָרַק	gnaw	কুরে খাওয়া
H6208	עַרְקִי	Arkite	আর্কী
H6209	עָרַר	strip	খালি করা
H6210	עֶרֶשׂ	bed	বিছানা
H6211	עָשׁ	moth	পতঙ্গ
H6212	עֶשֶׂב	vegetation	তৃণ
H6213	עָשָׂה	make	করা
H6214	עֲשָׂהאֵל	Asahel	অসাহেল
H6215	עֵשָׂו	Esau	এচাও
H6216	עָשׁוֹק	oppressor	অত্যাচারী
H6217	עָשׁוּק	oppression	অত্যাচার
H6218	עָשׂוֹר	ten	দশম
H6219	עָשׁוֹת	smooth	মসৃণ
H0622	אָסַף	gather	সংগ্রহ
H6220	עַשְׁוָת	Ashvath	অশ্বৎ
H6221	עֲשִׂיאֵל	Asiel	অসিয়েল
H6222	עֲשָׂיָה	Asaiah	অসায়া
H6223	עָשִׁיר	rich	ধনী
H6224	עֲשִׂירִי	tenth	দশম
H6225	עָשַׁן	be angry	ক্রুদ্ধ
H6226	עָשֵׁן	smoking	ধূমায়িত
H6227	עָשָׁן	smoke	ধোঁয়া
H6228	עָשָׁן	Ashan	আশান
H6229	עָשַׂק	contend	বিরোধ
H0623	אָסָף	Asaph	আসাফ
H6230	עֵשֶׂק	Esek	এসেক
H6231	עָשַׁק	oppress	অত্যাচার
H6232	עֵשֶׁק	Eshek	এশেক
H6233	עֹשֶׁק	oppression	অত্যাচার
H6234	עׇשְׁקָה	oppression	অত্যাচার
H6235	עֶשֶׂר	ten	দশ
H6236	עֲשַׂר	ten	দশ
H6237	עָשַׂר	tithe	দশমাংশ
H6238	עָשַׁר	enrich	সমৃদ্ধ
H6239	עֹשֶׁר	riches	সম্পদ
H0624	אָסֻף	storehouse	ভান্ডার
H6240	עָשָׂר	ten	দশ
H6241	עִשָּׂרוֹן	tenth	দশমাংশ
H6242	עֶשְׂרִים	twenty	বিশ
H6243	עֶשְׂרִין	twenty	বিশ
H6244	עָשֵׁשׁ	waste	ক্ষয়
H6245	עָשַׁת	gleam	উজ্জ্বল
H6246	עֲשִׁת	plan	পরিকল্পনা
H6247	עֶשֶׁת	plate	পাত্র
H6248	עַשְׁתּוּת	thought	চিন্তা
H6249	עַשְׁתֵּי	eleven	এগার
H0625	אֹסֶף	gathering	সংগ্রহ
H6250	עֶשְׁתֹּנָה	thought	চিন্তা
H6251	עַשְׁתְּרָה	young	নবজাত
H6252	עַשְׁתָּרוֹת	Ashtaroth	অশতারোত
H6253	עַשְׁתֹּרֶת	Ashtoreth	অশতোরেত
H6254	עַשְׁתְּרָתִי	Ashterathite	অশতারাথী
H6255	עַשְׁתְּרֹת קַרְנַיִם	Ashteroth-karnaim	অশতারোত-কর্নাইম
H6256	עֵת	time	সময়
H6257	עָתַד	be ready	প্রস্তুত
H6258	עַתָּה	now	এখন
H6259		ready	প্রস্তুত
H0626	אֲסֵפָה	collecting	সংগ্রহ
H6260	עַתּוּד	goat	পুরুষ ছাগল
H6261	עִתִּי	timely	যথাসময়ীন
H6262	עַתַּי	Attai	অত্তাই
H6263	עֲתִיד	ready	প্রস্তুত
H6264	עָתִיד	ready	প্রস্তুত
H6265	עֲתָיָה	Athaiah	অথায়া
H6266	עָתִיק	surpassing	উৎকৃষ্ট
H6267	עַתִּיק	ancient	প্রাচীন
H6268	עַתִּיק	ancient	প্রাচীনকালীন
H6269	עֲתָךְ	Athach	অথাক
H0627	אֲסֻפָּה	collection	সংগ্রহ
H6270	עַתְלַי	Athlai	অথলাই
H6271	עֲתַלְיָה	Athaliah	অথলিয়া
H6272	עָתַם	burn	প্রজ্বলিত
H6273	עׇתְנִי	Othni	অথনী
H6274	עׇתְנִיאֵל	Othniel	অথনীয়েল
H6275	עָתַק	proceed	স্থানান্তর
H6276	עָתֵק	surpassing	উৎকৃষ্ট
H6277	עָתָק	arrogant	দর্পী
H6278	עֵת קָצִין	Eth-kazin	ইত্তাহ-কাৎসিন
H6279	עָתַר	pray	প্রার্থনা
H0628	אֲסְפְּסֻף	rabble	জনতা
H6280	עָתַר	be abundant	প্রচুর
H6281	עֶתֶר	Ether	এথের
H6282	עָתָר	worshiper	উপাসক
H6283	עֲתֶרֶת	abundance	প্রাচুর্য
H6284	פָּאָה	cleave	বিদীর্ণ
H6285	פֵּאָה	side	পাশ
H6286	פָּאַר	beautify	সুশোভিত
H6287	פְּאֵר	headdress	মুকুট
H6288	פְּאֹרָה	bough	শাখা
H6289	פָּארוּר	pale	ফ্যাকাশে
H0629	אׇסְפַּרְנָא	diligently	যত্নসহকারে
H6290	פָּארָן	Paran	পারান
H6291	פַּג	early fig	কাঁচা ডুমুর
H6292	פִּגּוּל	refuse	বর্জ্য
H6293	פָּגַע	fall on	আক্রমণ করা
H6294	פֶּגַע	chance	সংঘটন
H6295	פַּגְעִיאֵל	Pagiel	পাগিয়েল
H6296	פָּגַר	faint	দুর্বল হওয়া
H6297	פֶּגֶר	corpse	মৃতদেহ
H6298	פָּגַשׁ	meet	দেখা
H6299	פָּדָה	ransom	মুক্তিপণ দেওয়া
H0063	אָבֵל הַשִּׁטִּים	Abel-shittim	আবেল-শিট্টীম
H0630	אַסְפָּתָא	Aspatha	আস্পাথা
H6300	פְּדַהְאֵל	Pedahel	পেদাহেল
H6301	פְּדָהצוּר	Pedahzur	পেদাহৎসুর
H6302	פָּדוּי	ransomed	মুক্তিপ্রাপ্ত
H6303	פָּדוֹן	Padon	পাদোন
H6304	פְּדוּת	redemption	মুক্তি
H6305	פְּדָיָה	Pedaiah	পেদায়া
H6306	פִּדְיוֹם	redemption	মুক্তিপণ
H6307	פַּדָּן	Paddan	পাদান
H6308	פָּדַע	deliver	উদ্ধার করা
H6309	פֶּדֶר	suet	চর্বি
H0631	אָסַר	bind	বাঁধা
H6310	פֶּה	lip	মুখ
H6311	פֹּה	here	এখানে
H6312	פּוּאָה	Puah	পুয়া
H6313	פּוּג	be numb	সংজ্ঞাহীন হওয়া
H6314	פּוּגָה	cessation	বিরাম
H6315	פּוּחַ	breathe	শ্বাস ফেলা
H6316	פּוּט	Put	পুট
H6317	פּוּטִיאֵל	Putiel	পুটিয়েল
H6318	פּוֹטִיפַר	Potiphar	পোটিফার
H6319	פּוֹטִי פֶרַע	Potiphera	পোটিফেরা
H0632	אֱסָר	injunction	নিষেধাজ্ঞা
H6320	פּוּךְ	color	সুরমা
H6321	פּוֹל	bean	মটর
H6322	פּוּל	Pul	পুল
H6323	פּוּן	distract	বিচ্যুত কৰা
H6324	פּוּנִי	Punite	পুনী
H6325	פּוּנֹן	Punon	পুনোন
H6326	פּוּעָה	Puah	পুআ
H6327	פּוּץ	scatter	ছিটিয়ে পেলান
H6328	פּוּק	reel	হেঁচকা
H6329	פּוּק	promote	সিদ্ধি
H0633	אֱסָר	injunction	আদেশ
H6330	פּוּקָה	staggering	ডাঘোনা
H6331	פּוּר	break	ভাঙি দিওয়া
H6332	פּוּר	Purim	পুরিম
H6333	פּוּרָה	winepress	আঙুৰপেষণী
H6334	פּוֹרָתָא	Poratha	পোরাথা
H6335	פּוּשׁ	leap	জাপ দিওয়া
H6336	פּוּתִי	Puthite	পুথী
H6337	פָּז	pure gold	শুদ্ধ সোণ
H6338	פָּזַז	be refined	পৰিশোধিত
H6339	פָּזַז	be agile	লাফ দিওয়া
H0634	אֵסַר־חַדּוֹן	Esarhaddon	এছর-হাদ্দোন
H6340	פָּזַר	scatter	সিঁচাই কৰা
H6341	פַּח	snare	ফাঁদ
H6342	פָּחַד	dread	ভয় কৰা
H6343	פַּחַד	dread	ভয়
H6344	פַּחַד	thigh	উৰু
H6345	פַּחְדָּה	dread	ভয়
H6346	פֶּחָה	governor	ৰাজ্যপাল
H6347	פֶּחָה	governor	ৰাজ্যপাল
H6348	פָּחַז	be reckless	অবিবেচনাপূর্ণ
H6349	פַּחַז	recklessness	প্রণয়হীনতা
H0635	אֶסְתֵּר	Esther	এস্থর
H6350	פַּחֲזוּת	recklessness	অবিবেচনা
H6351	פָּחַח	ensnare	ফাঁদত পেলান
H6352	פֶּחָם	coal	কয়লা
H6353	פֶּחָר	potter	কুমোৰ
H6354	פַּחַת	pit	গাত
H6355	פַּחַת מוֹאָב	Pahath-moab	পহাত-মোয়াব
H6356	פְּחֶתֶת	eating	খোৱা
H6357	פִּטְדָה	topaz	পীতমণি
H6358	פָּטוּר	open	খোলা
H6359		free	মুক্ত কৰা
H0636	אָע	wood	কাঠ
H6360	פַּטִּישׁ	hammer	হাতুড়ি
H6361	פַּטִּישׁ	legging	পা-বেঁধা বস্ত্র
H6362	פָּטַר	separate	আলাদা হওয়া
H6363	פֶּטֶר	firstborn	প্রথমজাত
H6364	פִּי־בֶסֶת	Pi-beseth	পি-বেসেত
H6365	פִּיד	disaster	বিপর্যয়
H6366	פֵּיָה	two-edged	দ্বিধার
H6367	פִּי הַחִירֹת	Pi-hahiroth	পি-হাখিরোত
H6368	פִּיחַ	soot	ছাই
H6369	פִּיכֹל	Phicol	ফিকোল
H0637	אַף	also	আরও
H6370	פִּילֶגֶשׁ	concubine	দাসী
H6371	פִּימָה	excess fat	মেদ
H6372	פִּינְחָס	Phinehas	ফিনহাস
H6373	פִּינֹן	Pinon	পিনোন
H6374	פִּיפִיָּה	tooth	দাঁত
H6375	פִּיק	tottering	কাঁপা
H6376	פִּישׁוֹן	Pishon	পিশোন
H6377	פִּיתוֹן	Pithon	পিথোন
H6378	פַּךְ	vial	শিশি
H6379	פָּכָה	trickle	ঝরা
H0638	אַף	also	আরও
H6380	פֹּכֶרֶת צְבָיִים	Pochereth-hazzebaim	পোকেরেত-হাজ্জেবায়িম
H6381	פָּלָא	wonder	বিস্ময়কর
H6382	פֶּלֶא	wonder	বিস্ময়
H6383	פִּלְאִי	incomprehensible	অবোধ্য
H6384	פַּלֻּאִי	Palluite	পাল্লুয়ী
H6385	פָּלַג	divide	বিভক্ত করা
H6386	פְּלַג	divide	বিভক্ত করা
H6387	פְּלַג	half	অর্ধ
H6388	פֶּלֶג	stream	নালা
H6389	פֶּלֶג	Peleg	পেলেগ
H0639	אַף	face	নাক
H6390	פְּלַגָּה	stream	প্রবাহ
H6391	פְּלֻגָּה	division	বিভাগ
H6392	פְּלֻגָּה	division	বিভাগ
H6393	פְּלָדָה	iron	ইস্পাত
H6394	פִּלְדָּשׁ	Pildash	পিলদাশ
H6395	פָּלָה	be distinguished	আলাদা হওয়া
H6396	פַּלּוּא	Pallu	পালু
H6397	פְּלוֹנִי	Pelonite	পেলোনী
H6398	פָּלַח	cleave	চিৰি কৰা
H6399	פְּלַח	serve	সেৱা কৰা
H0064	אָבֵל כְּרָמִים	Abel-keramim	আবেল কেৰামীম
H0640	אָפַד	gird	বান্ধা
H6400	פֶּלַח	millstone	শিলফলক
H6401	פִּלְחָא	Pilha	পিলহা
H6402	פׇּלְחָן	service	সেৱা
H6403	פָּלַט	escape	পলায়ন কৰা
H6404	פֶּלֶט	Pelet	পেলেট
H6405	פַּלֵּט	deliverance	মুক্তি
H6406	פַּלְטִי	Palti	পালটী
H6407	פַּלְטִי	Paltite	পালটাইট
H6408	פִּלְטַי	Piltai	পিলটাই
H6409	פַּלְטִיאֵל	Paltiel	পালটিয়েল
H0641	אֵפֹד	Ephod	ঈফোদ
H6410	פְּלַטְיָה	Pelatiah	পেলটিয়া
H6411	פְּלָיָה	Pelaiah	পেলায়া
H6412	פָּלִיט	survivor	পলায়নকারী
H6413	פְּלֵיטָה	survivor	রক্ষা
H6414	פָּלִיל	judge	বিচাৰক
H6415	פְּלִילָה	judge	বিচাৰ
H6416	פְּלִילִי	judge	বিচাৰী
H6417	פְּלִילִיָּה	judgment	বিচাৰকাৰ্য
H6418	פֶּלֶךְ	district	জিল্লা
H6419	פָּלַל	pray	প্ৰাৰ্থনা কৰা
H0642	אֵפֻדָּה	ephod	ঈফোদ
H6420	פָּלָל	Palal	পালাল
H6421	פְּלַלְיָה	Pelaliah	পেলালিয়া
H6422	פַּלְמוֹנִי	certain	অমুক
H6423	פְּלֹנִי	someone	কোনো জন
H6424	פָּלַס	envy	ঈৰ্ষা কৰা
H6425	פֶּלֶס	balance	তুলাদণ্ড
H6426	פָּלַץ	shudder	কঁপি উঠা
H6427	פַּלָּצוּת	shuddering	ভয়
H6428	פָּלַשׁ	wallow	গড়াগড়ি যোৱা
H6429	פְּלֶשֶׁת	Philistia	ফিলিস্তীন
H0643	אַפֶּדֶן	palace	প্ৰাসাদ
H6430	פְּלִשְׁתִּי	Philistine	ফিলিস্তীনী
H6431	פֶּלֶת	Peleth	পেলেৎ
H6432	פְּלֵתִי	Pelethite	পেলেথী
H6433	פֻּם	mouth	মুখ
H6434	פֵּן	Corner	কোণ
H6435	פֵּן	lest	পেন
H6436	פַּנַּג	cake	কেক
H6437	פָּנָה	turn	ফেৰা
H6438	פִּנָּה	Corner (Gate)	কোণ
H6439	פְּנוּאֵל	Peniel	পেনিয়েল
H0644	אָפָה	bake	বেক
H6440	פָּנִים	face	মুখ
H6441	פְּנִימָה	within	ভিতৰ
H6442	פְּנִימִי	inner	ভিতৰৰ
H6443	פָּנִין	jewel	মুক্তা
H6444	פְּנִנָּה	Peninnah	পেনিনা
H6445	פָּנַק	pamper	লালন-পালন
H6446	פַּס	long-sleeved	দীঘল হাতাৰ
H6447	פַּס	palm	হাতৰ তালু
H6448	פָּסַג	go through	পাৰ হোৱা
H6449	פִּסְגָּה	Pisgah	পিসগা
H0645	אֵפוֹ	then	তেন্তে
H6450	פַּס דַּמִּים	Pas-dammim	পাস-দাম্মিম
H6451	פִּסָּה	abundance	প্রচুৰ
H6452	פָּסַח	pass	যোৱা
H6453	פֶּסַח	Passover	ফসহ
H6454	פָּסֵחַ	Paseah	পাসেহ
H6455	פִּסֵּחַ	lame	খোঁড়া
H6456	פְּסִיל	idol	মূৰ্তি
H6457	פָּסַךְ	Pasach	পাসাক
H6458	פָּסַל	hew	খোদাই
H6459	פֶּסֶל	idol	মূৰ্তি
H0646	אֵפוֹד	ephod	এফোদ
H6460	פְּסַנְטֵרִין	psaltery	সিতাৰ
H6461	פָּסַס	disappear	নিশ্চিহ্ন
H6462	פִּסְפָּה	Pispa	পিসপা
H6463	פָּעָה	groan	কাতৰ
H6464	פָּעוּ	Pau	পাও
H6465	פְּעוֹר	Peor	পেওৰ
H6466	פָּעַל	work	কাম
H6467	פֹּעַל	work	কাম
H6468	פְּעֻלָּה	wages	পাৰিশ্রমিক
H6469	פְּעֻלְּתַי	Peullethai	পെউল্লথাই
H0647	אֲפִיחַ	Aphiah	অফিয়াহ
H6470	פָּעַם	trouble	ব্যাকুলতা
H6471	פַּעַם	beat	বাৰ
H6472	פַּעֲמֹן	bell	ঘন্টি
H6473	פָּעַר	open	খোলা
H6474	פַּעֲרַי	Paarai	পাৰাই
H6475	פָּצָה	open	খোলা
H6476	פָּצַח	break out	বিস্ফোরণ
H6477	פְּצִירָה	bluntness	ভোতাপন
H6478	פָּצַל	peel	খোসা
H6479	פְּצָלָה	stripe	ডোৰা
H0648	אָפִיל	late	দেৰি
H6480	פָּצַם	split open	বিভাজন
H6481	פָּצַע	wound	জখম
H6482	פֶּצַע	wound	ঘা
H6483	פִּצֵּץ	Happizzez	হাপ্পিজ্জেজ
H6484	פָּצַר	press	জোৰ
H6485	פָּקַד	reckon	গণনা
H6486	פְּקֻדָּה	punishment	দণ্ড
H6487	פִּקָּדוֹן	deposit	জমা
H6488	פְּקִדֻת	oversight	তদাৰকি
H6489	פְּקוֹד	Pekod	পেকোদ
H0649	אַפַּיִם	Appaim	অপাইম
H6490	פִּקּוּד	precept	বিধান
H6491	פָּקַח	open	খোলা
H6492	פֶּקַח	Pekah	পেকাহ
H6493	פִּקֵּחַ	seeing	দেখা
H6494	פְּקַחְיָה	Pekahiah	পেকহিয়াহ
H6495	פְּקַח־קוֹחַ	opening	মুক্তি
H6496	פָּקִיד	overseer	তত্ত্বাবধায়ক
H6497	פֶּקַע	gourd	লাউ
H6498	פַּקֻּעָה	gourd	লাউ
H6499	פַּר	bullock	ষাঁড়
H0065	אָבֵל מְחוֹלָה	Abel-meholah	এবেল-মেহোলা
H0650	אָפִיק	channel	নালী
H6500	פָּרָא	be fruitful	ফলপ্রসূ
H6501	פֶּרֶא	wild donkey	বন্য গাধা
H6502	פִּרְאָם	Piram	পিৰাম
H6503	פַּרְבָּר	colonnade	প্রাঙ্গণ
H6504	פָּרַד	separate	বিভক্ত হওয়া
H6505	פֶּרֶד	mule	খচ্চর
H6506	פִּרְדָּה	female mule	খচ্চরী
H6507	פְּרֻדָה	grain	শস্য
H6508	פַּרְדֵּס	park	উদ্যান
H6509	פָּרָה	be fruitful	ফলবান হওয়া
H0651	אָפֵל	gloom	অন্ধকার
H6510	פָּרָה	heifer	গাভী
H6511	פָּרָה	Parah	পারা
H6512	פֵּרָה	mole	তিল
H6513	פֻּרָה	Purah	পুরা
H6514	פְּרוּדָא	Peruda	পেরুদা
H6515	פָּרוּחַ	Paruah	পারুয়াহ
H6516	פַּרְוַיִם	Parvaim	পর্বয়িম
H6517	פָּרוּר	pot	পাত্র
H6518	פָּרָז	warrior	যোদ্ধা
H6519	פְּרָזָה	village	গ্রাম
H6520	פְּרָזוֹן	villager	গ্রামবাসী
H6521	פְּרָזִי	villager	গ্রামবাসী
H6522	פְּרִזִּי	Perizzite	পরিজ্জী
H6523	פַּרְזֶל	iron	লোহা
H6524	פָּרַח	sprout	ফুটিয়ে উঠা
H6525	פֶּרַח	flower	ফুল
H6526	פִּרְחַח	brood	দল
H6527	פָּרַט	divide	বিভাজন করা
H6528	פֶּרֶט	broken	ভাঙা
H6529	פְּרִי	fruit	ফল
H0653	אֲפֵלָה	darkness	অন্ধকার
H6530	פְּרִיץ	violent	হিংসক
H6531	פֶּרֶךְ	severity	কঠোরতা
H6532	פֹּרֶכֶת	curtain	পর্দা
H6533	פָּרַם	tear	ছিঁড়া
H6534	פַּרְמַשְׁתָּא	Parmashta	পর্মষ্ঠা
H6535	פַּרְנַךְ	Parnach	পর্নক
H6536	פָּרַס	divide	বিভক্ত করা
H6537	פְּרַס	divide	বিভাজন
H6538	פֶּרֶס	vulture	শকুন
H6539	פָּרַס	Persia	পারস্য
H0654	אֶפְלָל	Ephlal	এফ্‌লাল
H6540	פָּרַס	Persia	পারস
H6541	פַּרְסָה	hoof	খুৰ
H6542	פַּרְסִי	Persian	পাৰ্সিক
H6543	פַּרְסִי	Persian	পাৰ্সিক
H6544	פָּרַע	lead	ত্যাগ কৰা
H6545	פֶּרַע	lock	চুলি
H6546	פַּרְעָה	leader	নেতৃত্ব
H6547	פַּרְעֹה	Pharaoh	ফিৰাউন
H6548	פַּרְעֹה חׇפְרַע	hophra	ফিৰাউন হফ্রা
H6549	פַּרְעֹה נְכֹה	Pharaoh-neco	ফিৰাউন নেকো
H0655	אֹפֶן	time	সময়
H6550	פַּרְעֹשׁ	flea	মাখি
H6551	פַּרְעֹשׁ	Parosh	পাৰোশ
H6552	פִּרְעָתוֹן	Pirathon	পিৰাথোন
H6553	פִּרְעָתוֹנִי	Pirathon	পিৰাথোনী
H6554	פַּרְפַּר	Pharpar	ফাৰফাৰ
H6555	פָּרַץ	break through	ভাঙি পেলা
H6556	פֶּרֶץ	breach	ভাঙন
H6557	פֶּרֶץ	Perez	পেৰেজ
H6558	פַּרְצִי	Perezite	পেৰেজী
H6559	פְּרָצִים	Perazim	পেৰাজিম
H0656	אָפֵס	end	শেষ
H6560	פֶּרֶץ עֻזָּא	Perez-uzza	পেৰেজ-উজ্জা
H6561	פָּרַק	tear	ফালি দিয়া
H6562	פְּרַק	break	হ্ৰাস পায়
H6563	פֶּרֶק	plunder	লুণ্ঠন
H6564		broth	ঝোল
H6565	פָּרַר	break	বাতিল কৰা
H6566	פָּרַשׂ	spread	বিস্তাৰ কৰা
H6567	פָּרָשׁ	declare	বৰ্ণনা কৰা
H6568	פְּרַשׁ	make clear	স্পষ্ট কৰা
H6569	פֶּרֶשׁ	refuse	মল
H0657	אֶפֶס	end	অন্ত
H6570	פֶּרֶשׁ	Peresh	পেৰেশ
H6571	פָּרָשׁ	horse	ঘোঁৰা
H6572	פַּרְשֶׁגֶן	copy	প্ৰতিলিপি
H6573	פַּרְשֶׁגֶן	copy	প্ৰতিলিপি
H6574	פַּרְשְׁדֹן	refuse	মল
H6575	פָּרָשָׁה	declaration	বিৱৰণ
H6576	פַּרְשֵׁז	spread	বিস্তৃত করা
H6577	פַּרְשַׁנְדָּתָא	Parshandatha	পার্শন্দাত
H6578	פְּרָת	Euphrates	ফোরাত
H6579	פַּרְתַּם	noble	মহান
H0658	אֶפֶס דַּמִּים	Ephes-dammim	ইফস-দাম্মীম
H6580	פַּשׁ	folly	মূর্খতা
H6581	פָּשָׂה	spread	ছড়িয়ে পড়া
H6582	פָּשַׁח	tear	ছিঁড়া
H6583	פַּשְׁחוּר	Pashhur	পশ্‌হুর
H6584	פָּשַׁט	strip	খুলে যাওয়া
H6585	פָּשַׂע	step	পদক্ষেপ
H6586	פָּשַׁע	transgress	বিরোহ করা
H6587	פֶּשַׂע	step	পদক্ষেপ
H6588	פֶּשַׁע	transgression	বিরোহ
H6589	פָּשַׂק	open	খোলা
H0659	אֵפַע	worthless	নিরর্থক
H6590	פְּשַׁר	interpret	ব্যাখ্যা করা
H6591	פְּשַׁר	interpretation	ব্যাখ্যা
H6592	פֵּשֶׁר	interpretation	ব্যাখ্যা
H6593	פִּשְׁתֶּה	flax	শণ
H6594	פִּשְׁתָּה	flax	শণ
H6595	פַּת	morsel	টুকরো
H6596	פֹּת	hinge	কবজা
H6597	פִּתְאוֹם	suddenly	হঠাৎ
H6598	פַּתְבַּג	choice	রাজকীয় খাবার
H6599	פִּתְגָּם	edict	আদেশ
H0066	אַבֵל מַיִם	Abel-maim	আবেল-মায়িম
H0660	אֶפְעֶה	viper	সাঁপ
H6600	פִּתְגָּם	edict	আদেশ
H6601	פָּתָה	open wide	প্রলুব্ধ করা
H6602	פְּתוּאֵל	Pethuel	পথুয়েল
H6603	פִּתּוּחַ	engraving	খোদাই
H6604	פְּתוֹר	Pethor	পথোর
H6605	פָּתַח	open	খোলা
H6606	פְּתַח	open	খোলা
H6607	פֶּתַח	entrance	প্রবেশদ্বার
H6608	פֵּתַח	opening	মুখ
H6609	פְּתִחָה	drawn sword	খোলা
H0661	אָפַף	surround	ঘিরে রাখা
H6610	פִּתְחוֹן	opening	মুখ
H6611	פְּתַחְיָה	Pethahiah	পথহিয়া
H6612	פְּתִי	simple	সরল
H6613	פְּתַי	breadth	প্রস্থ
H6614	פְּתִיגִיל	robe	বস্ত্র
H6615	פְּתַיּוּת	naivite	সারলতা
H6616	פָּתִיל	cord	সুতা
H6617	פָּתַל	twist	মোড়
H6618	פְּתַלְתֹּל	twisted	বাঁকানো
H6619	פִּתֹם	Pithom	পিথোম
H0662	אָפַק	refrain	সংযম
H6620	פֶּתֶן	cobra	সাপ
H6621	פֶּתַע	suddenness	হঠাৎ
H6622	פָּתַר	interpret	ব্যাখ্যা
H6623	פִּתְרוֹן	interpretation	ব্যাখ্যা
H6624	פַּתְרוֹס	Pathros	পাথ্রোস
