# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
H5779	עוּץ	plan	পরিকল্পনা করা
H0578	אָנָה	lament	বিলাপ করা
H5780	עוּץ	Uz	ঊষ
H5781	עוּק	totter	চাপ দেওয়া
H5782	עוּר	rouse	জাগ্রত করা
H5783	עוּר	be exposed	উন্মুক্ত করা
H5784	עוּר	chaff	তুষ
H5785	עוֹר	skin	চর্ম
H5786	עָוַר	blind	অন্ধ
H5787	עִוֵּר	blind	অন্ধ
H5788	עִוָּרוֹן	blindness	অন্ধত্ব
H5789	עוּשׁ	help	তাড়াতাড়ি করা
H0579	אָנָה	meet	ঘটা
H5790	עוּת	help	সাহায্য করা
H5791	עָוַת	pervert	বিকৃত করা
H5792	עַוָּתָה	oppression	বিকৃতি
H5793	עוּתַי	Uthai	উথাই
H5794	עַז	strong	শক্তিশালী
H5795	עֵז	goat	ছাগল
H5796	עֵז	goat	ছাগল
H5797	עֹז	strength	শক্তি
H5798	עֻזָּא	Uzzah	উজ্জা
H5799	עֲזָאזֵל	Azazel	অজাজেল
H0058		meadow	তৃণভূমি
H0580	אֲנוּ	we	আমরা
H5800	עָזַב	leave	ত্যাগ করা
H5801	עִזָּבוֹן	ware	পণ্য
H5802	עַזְבּוּק	Azbuk	অজবুক
H5803	עַזְגָּד	Azgad	অজগদ
H5804	עַזָּה	Gaza	গাজা
H5805	עֲזוּבָה	desolation	বিরানতা
H5806	עֲזוּבָה	Azubah	অজুবা
H5807	עֱזוּז	strength	শক্তি
H5808	עִזּוּז	mighty	শক্তিশালী
H5809	עַזּוּר	Azzur	অজ্জুর
H5810	עָזַז	be strong	শক্তিশালী হওয়া
H5811	עָזָז	Azaz	অজাজ
H5812	עֲזַזְיָהוּ	Azaziah	অজজিয়া
H5813	עֻזִּי	Uzzi	উজ্জি
H5814	עֻזִּיָּא	Uzzia	উজ্জিয়া
H5815	עֲזִיאֵל	Aziel	অজিয়েল
H5816	עֻזִּיאֵל	Uzziel	উজ্জিয়েল
H5817	עׇזִּיאֵלִי	Uzzielite	উজ্জিয়েলীয়
H5818	עֻזִּיָּה	Uzziah	উজ্জিয়া
H5819	עֲזִיזָא	Aziza	অজিজা
H0582		human	মানুষ
H5820	עַזְמָוֶת	Azmaveth	অজমাবেৎ
H5821	עַזָּן	Azzan	অজ্জান
H5822	עׇזְנִיָּה	vulture	শকুন
H5823	עָזַק	dig about	খোদাই করা
H5824	עִזְקָא	signet ring	সীলমোহর
H5825	עֲזֵקָה	Azekah	অজেকা
H5826	עָזַר	help	সাহায্য করা
H5827	עֶזֶר	Ezer	এজের
H5828	עֵזֶר	helper	সাহায্যকারী
H5829	עֵזֶר	Ezer	এজের
H5830	עֶזְרָא	Ezra	এজরা
H5831	עֶזְרָא	Ezra	এজরা
H5832	עֲזַרְאֵל	Azarel	অজারেল
H5833	עֶזְרָה	help	সাহায্য
H5834	עֶזְרָה	Ezrah	এজরা
H5835	עֲזָרָה	enclosure	আঙিনা
H5836	עֶזְרִי	Ezri	এজরি
H5837	עַזְרִיאֵל	Azriel	অজরিয়েল
H5838	עֲזַרְיָה	Azariah	অজরিয়া
H5839	עֲזַרְיָה	Azariah	অজরিয়া
H0584	אָנַח	sigh	দীর্ঘশ্বাস
H5840	עַזְרִיקָם	Azrikam	অজরিকাম
H5841	עַזָּתִי	Gaza	গাজাবাসী
H5842	עֵט	stylus	কলম
H5843	עֵטָא	counsel	পরামর্শ
H5844	עָטָה	enwrap	মোড়ানো
H5845	עֲטִין	belly	পেট
H5846	עֲטִישָׁה	sneezing	হাঁচি
H5847	עֲטַלֵּף	bat	বাদুড়
H5848	עָטַף	turn aside	পরিবর্তিত হওয়া
H5849	עָטַר	surround	মুকুট পরানো
H0585	אֲנָחָה	sighing	আহাজারি
H5850	עֲטָרָה	crown	মুকুট
H5851	עֲטָרָה	Atarah	অতারা
H5852	עֲטָרוֹת	Ataroth	অতারোৎ
H5853	עַטְרוֹת אַדָּר	Ataroth-addar	অতারোৎ অদ্দার
H5854	עַטְרוֹת בֵּית יוֹאָב	Atroth-beth-joab	অতারোৎ বেৎ যোয়াব
H5855	עַטְרוֹת שׁוֹפָן	Atroth-shophan	অতারোৎ শোফান
H5856	עִי	ruin	ধ্বংসস্তূপ
H5857	עַי	Ai	অয়
H5858	עֵיבָל	Obal	এইবাল
H5859	עִיּוֹן	Ijon	ইজন
H0586	אֲנַחְנָא	we	আমরা
H5860	עִיט	scream	ছুটে যাওয়া
H5861	עַיִט	bird of prey	শিকারী পাখি
H5862	עֵיטָם	Etam	এতাম
H5863	עִיֵּי הָעֲבָרִים	Iye-abarim	ইয়ে-আবারিম
H5864	עִיִּים	Iyim	ইয়িম
H5865	עֵילוֹם	ever	চিরস্থায়ী
H5866	עִילַי	Ilai	ইলাই
H5867	עֵילָם	Elam	এলাম
H5868	עֲיָם	iniquities	ঝড়ের বায়ু
H5869	עַיִן	eye	চোখ
H0587	אֲנַחְנוּ	we	আমরা
H5870	עַיִן	eye	চোখ
H5871	עַיִן	Ain	এন
H5872	עֵין גֶּדִי	Engedi	এন গেদি
H5873	עֵין גַּנִּים	En-gannim	এন গান্নিম
H5874	עֵין־דֹּאר	En-dor	এন দোর
H5875	עֵין הַקּוֹרֵא	En-hakkore	এন হাক্কোরে
H5876	עֵין חַדָּה	En-haddah	এন হাদ্দা
H5877	עֵין חָצוֹר	En-hazor	এন হাৎসোর
H5878	עֵין חֲרֹד	Harod	এন হারোদ
H5879	עֵינַיִם	Enaim	এনাইম
H0588	אֲנָחֲרָת	Anaharath	অনহারত
H5880	עֵין מִשְׁפָּט	En-mishpat	এন মিশপাট
H5881	עֵינָן	Enan	এনান
H5882	עֵין עֶגְלַיִם	Eneglaim	এন এগলাইম
H5883	עֵין רֹגֵל	En-rogel	এন রোগেল
H5884	עֵין רִמּוֹן	En-rimmon	এন রিম্মোন
H5885	עֵין שֶׁמֶשׁ	En-shemesh	এন শেমেশ
H5886		En-tannim	এন তান্নিম
H5887	עֵין תַּפּוּחַ	En-tappuah	এন তাপ্পুয়াহ
H5888	עָיֵף	be faint	ক্লান্ত হওয়া
H5889	עָיֵף	faint	ক্লান্ত
H0589	אֲנִי	I	আমি
H5890	עֵיפָה	darkness	অন্ধকার
H5891	עֵיפָה	Ephah	এফা
H5892	עִיר	excitement	শহর
H5893	עִיר	Ir	ইর
H5894	עִיר	watcher	পাহারেদার
H5895	עַיִר	colt	গাধার বাচ্চা
H5896	עִירָא	Ira	ইরা
H5897	עִירָד	Irad	ইরাদ
H5898	עִיר הַמֶּלַח	City of Salt	লবণের শহর
H5899		Ir-hatmarim	খেজুরের শহর
H0059	אָבֵל	Abel	আবেল
H0590	אֳנִי	fleet	জাহাজ
H5900	עִירוּ	Iru	ইরু
H5901	עִירִי	Iri	ইরি
H5902	עִירָם	Iram	ইরাম
H5903	עֵירֹם	naked	উলঙ্গ
H5904	עִיר נָחָשׁ	Ir-nahash	সাপের শহর
H5905	עִיר שֶׁמֶשׁ	Ir-shemesh	সূর্যের শহর
H5906	עַיִשׁ	Bear	ভালুক
H5907	עַכְבּוֹר	Achbor	অকবোর
H5908	עַכָּבִישׁ	spider	মাকড়সা
H5909	עַכְבָּר	mouse	ইঁদুর
H0591	אֳנִיָּה	fleet	জাহাজবহর
H5910	עַכּוֹ	Acco	অক্কো
H5911	עָכוֹר	Achor	আকোর
H5912	עָכָן	Achan	আখান
H5913	עָכַס	tinkle	ঝনঝন
H5914	עֶכֶס	anklet	পায়ের অলংকার
H5915	עַכְסָה	Achsah	অকসা
H5916	עָכַר	trouble	বিঘ্নিত
H5917	עָכָר	Achan	আখার
H5918	עׇכְרָן	Ochran	ওখরান
H5919	עַכְשׁוּב	viper	বিষাক্ত সাপ
H0592	אֲנִיָּה	lamentation	কান্নার আওয়াজ
H5920	עַל	Most High	সর্বোচ্চ
H5921	עַל	upon	উপর
H5922		since	কারণ
H5923	עֹל	yoke	জোয়াল
H5924	עֵלָּא	above	উপরে
H5925	עֻלָּא	Ulla	উল্লা
H5926	עִלֵּג	stammerer	হাঁকলেমো
H5927	עָלָה	ascend	উঠা
H5928	עֲלָה	burnt offering	হোম
H5929	עָלֶה	leaf	পাতা
H0593	אֲנִיעָם	Aniam	অনিয়াম
H5930	עֹלָה	burnt offering	হোম
H5931	עִלָּה	pretext	অজুহাত
H5932	עַלְוָה	iniquity	অপরাধ
H5933	עַלְוָה	Alvah	অলবা
H5934	עָלוּם	youth	যৌবন
H5935	עַלְוָן	Alvan	অলবান
H5936	עֲלוּקָה	leech	জোঁক
H5937	עָלַז	exult	আনন্দিত
H5938	עָלֵז	exultant	আনন্দিত
H5939	עֲלָטָה	darkness	অন্ধকার
H0594	אֲנָךְ	plumbline	সরলরেখা
H5940	עֱלִי	pestle	দণ্ড
H5941	עֵלִי	Eli	এলি
H5942	עִלִּי	upper	উপরের
H5943	עִלַּי	Most High	পরাৎপর
H5944	עֲלִיָּה	upper room	উপরের কক্ষ
H5945	עֶלְיוֹן	high	উচ্চতম
H5946	עֶלְיוֹן	Most High	পরাৎপর
H5947	עַלִּיז	jubilant	আনন্দময়
H5948	עֲלִיל	furnace	গলনীয়
H5949	עֲלִילָה	wantonness	কর্ম
H5950	עֲלִילִיָּה	deed	কর্মসাধন
H5951	עֲלִיצוּת	exultation	আনন্দিতা
H5952	עַלִּית	roof	ছাদ
H5953	עָלַל	abuse	দুর্ব্যবহার
H5954	עֲלַל	come	আসা
H5955	עֹלֵלָה	gleaning	চিনে বাছা
H5956	עָלַם	conceal	লুকান
H5957	עָלַם	perpetuity	চিরকাল
H5958	עֶלֶם	youth	যুবক
H5959	עַלְמָה	maiden	কন্যা
H0596	אָנַן	complain	অভিযোগ
H5960	עַלְמוֹן	Almon	অলমোন
H5961	עֲלָמוֹת	Alamoth	অলামোত
H5962	עַלְמִי	Elamite	এলামীয়
H5963	עַלְמֹן דִּבְלָתָיְמָה	Almon-diblathaim	অলমোন দিবলাথায়িম
H5964	עָלֶמֶת	Alemeth	আলেমেথ
H5965	עָלַס	rejoice	আনন্দ করা
H5966	עָלַע	suck	চোষা
H5967	עֲלַע	rib	পাঁজর
H5968	עָלַף	enwrap	জড়িত করা
H5969	עֻלְפֶּה	fainting	মূর্ছা
H0597	אָנַס	compel	বাধ্য করা
H5970	עָלַץ	rejoice	উল্লাস করা
H5971	עַם	people	জাতি
H5972	עַם	people	জাতি
H5973	עִם	with	সহ
H5974	עִם	with	সহ
H5975	עָמַד	stand	দাঁড়ানো
H5976	עָמַד	shake	কাঁপানো
H5977	עֹמֶד	post	স্থান
H5978	עִמָּד	with me	আমার সাথে
H5979	עֶמְדָּה	support	সহায়তা
H0598	אֲנַס	constrain	বাধা দেওয়া
H5980	עֻמָּה	close	সমুখীন
H5981	עֻמָּה	Ummah	উম্মা
H5982	עַמּוּד	pillar	স্তম্ভ
H5983	עַמּוֹן	Ammon	অম্মোন
H5984	עַמּוֹנִי	Meunite	অম্মোনীয়
H5985	עַמּוֹנִית	Ammonitess	অম্মোনীয় মহিলা
H5986	עָמוֹס	Amos	আমোস
H5987	עָמוֹק	Amok	আমোক
H5988	עַמִּיאֵל	Ammiel	অম্মিয়েল
H5989	עַמִּיהוּד	Ammihud	অম্মিহুদ
H0599	אָנַף	be angry	ক্রুদ্ধ হওয়া
H5990	עַמִּיזָבָד	Ammizabad	অম্মিজাবাদ
H5991	עַמִּיחוּר	Ammihur	অম্মিহূর
H5992	עַמִּינָדָב	Amminadab	অম্মিনাদাব
H5993		Amminadib	অম্মিনাদিব
H5994	עֲמִיק	deep	গভীর
H5995	עָמִיר	sheaf	শস্যপুঞ্জ
H5996	עַמִּישַׁדַּי	Ammishaddai	অম্মিশাদ্দাই
H5997	עָמִית	neighbor	প্রতিবেশী
H5998	עָמַל	toil	পরিশ্রম করা
H5999	עָמָל	trouble	কষ্ট
H0006	אָבַד	perish	নষ্ট হওয়া
H0060	אֵבֶל	mourning	শোক
H0600	אֲנַף	face	মুখ
H6000	עָמָל	Amal	আমাল
H6001	עָמֵל	labour(er)	পরিশ্রম
H6002	עֲמָלֵק	Amalek	আমালেক
H6003	עֲמָלֵקִי	Amalekite	আমালেকী
H6004	עָמַם	darken	অন্ধকার
H6005	עִמָּנוּאֵל	Immanuel	ইমানুয়েল
H6006	עָמַס	lift	চাপিয়ে দেওয়া
H6007	עֲמַסְיָה	Amasiah	অমসিয়া
H6008	עַמְעָד	Amad	আমাদ
H6009	עָמַק	be deep	গভীর
H0601	אֲנָפָה	heron	বক
H6010	עֵמֶק	Valley (of Achor)	উপত্যকা
H6011	עֹמֶק	depth	গভীরতা
H6012	עָמֵק	unfathomable	অগম্য
H6013	עָמֹק	deep	গভীর
H6014	עָמַר	bind	বন্ধন
H6015	עֲמַר	wool	পশম
H6016	עֹמֶר	sheaf	শাফ
H6017	עֲמֹרָה	Gomorrah	গোমোরা
H6018	עׇמְרִי	Omri	ওমরি
H6019	עַמְרָם	Amram	অমরাম
H0602	אָנַק	groan	কান্না
H6020	עַמְרָמִי	Amramite	অমরামী
H6021	עֲמָשָׂא	Amasa	অমাসা
H6022	עֲמָשַׂי	Amasai	অমাসই
H6023	עֲמַשְׁסַי	Amashsai	অমাশসই
H6024	עֲנָב	Anab	অনাব
H6025	עֵנָב	grape	আঙ্গুর
H6026	עָנַג	delight	আনন্দিত
H6027	עֹנֶג	delight	আনন্দ
H6028	עָנֹג	dainty	কোমল
H6029	עָנַד	bind	পরিধান
H0603	אֲנָקָה	groaning	আর্তনাদ
H6030	עָנָה	dwell	উত্তর
H6031	עָנָה	be occupied	যন্ত্রণা
H6032	עֲנָה	answer	উত্তর
H6033	עֲנָה	afflict	দুর্দশা
H6034	עֲנָה	Anah	অনা
H6035	עָנָו	poor	নম্র
H6036	עָנוּב	Anub	অনূব
H6037	עַנְוָה	gentleness	নম্রতা
H6038	עֲנָוָה	humility	বিনয়
H6039	עֱנוּת	affliction	দুঃখ
H0604	אֲנָקָה	gecko	গিরগিটি
H6040	עֳנִי	affliction	দুঃখ
H6041	עָנִי	afflicted	দরিদ্র
H6042	עֻנִּי	Unni	উন্নী
H6043	עֲנָיָה	Anaiah	অনয়া
H6044	עָנִים	Anim	আনীম
H6045	עִנְיָן	task	কাজ
H6046	עָנֵם	Anem	আনেম
H6047	עֲנָמִים	Anamim	অনামীয়
H6048	עֲנַמֶּלֶךְ	Anammelech	অনম্মেলেক
H6049	עָנַן	cloud	মেঘ
H6050	עֲנַן	cloud	মেঘ
H6051	עָנָן	cloud	মেঘ
H6052	עָנָן	Anan	আনান
H6053	עֲנָנָה	cloud	মেঘ
H6054	עֲנָנִי	Anani	অনানী
H6055	עֲנַנְיָה	Ananiah	অনানিয়া
H6056	עֲנַף	bough	শাখা
H6057	עָנָף	branch	শাখা
H6058	עָנֵף	thickly branched	শাখাবহুল
H6059	עָנַק	ornament	গলার হার
H0606	אֱנָשׁ	man	মানুষ
H6060	עָנָק	neck	গলা
H6061	עָנָק	Anak	অনাক
H6062	עֲנָקִי	Anakite	অনাকী
H6063	עָנֵר	Aner	আনের
H6064	עָנַשׁ	fine	জরিমানা
H6065	עֲנַשׁ	confiscation	বাজেয়াপ্ত
H6066	עֹנֶשׁ	fine	জরিমানা
H6067	עֲנָת	Anath	অনাৎ
H6068	עֲנָתוֹת	Anathoth	অনাতোৎ
H6069	עַנְתֹתִי	Anathoth	অনাতোতী
H0607	אַנְתָּה	you	তুমি
H6070	עַנְתֹתִיָּה	Anthothijah	অনথোতিয়া
H6071	עָסִיס	sweet	মিষ্টি
H6072	עָסַס	press	পিষ্ট করা
H6073	עֳפֶא	branch	শাখা
H6074	עֳפִי	foliage	পাতা
H6075	עָפַל	swell	ফোলা
H6076	עֹפֶל	hill	টিলা
H6077	עֹפֶל	Ophel	ওফেল
H6078	עׇפְנִי	Ophni	ওফনি
H6079	עַפְעַף	eyelid	চোখের পাতা
H0608	אַנְתּוּן	you	তোমরা
H6080	עָפַר	throw	ছিটানো
H6081	עֵפֶר	Epher	এফর
H6082	עֹפֶר	fawn	হরিণের বাচ্চা
H6083	עָפָר	dust	ধুলো
H6084	עׇפְרָה	Ophrah	ওফরা
H6085	עֶפְרוֹן	Ephron	এফ্রোন
H6086	עֵץ	tree	গাছ
H6087	עָצַב	hurt	কষ্ট দেওয়া
H6088	עֲצַב	pain	ব্যথা
H6089	עֶצֶב	toil	পরিশ্রম
H0609	אָסָא	Asa	আসা
H6090	עֹצֶב	pain	যন্ত্রণা
H6091	עָצָב	idol	মূর্তি
H6092	עָצֵב	worker	কর্মী
H6093	עִצָּבוֹן	toil	পরিশ্রম
H6094	עַצֶּבֶת	injury	আঘাত
H6095	עָצָה	shut	বন্ধ করা
H6096	עָצֶה	spine	মেরুদণ্ড
H6097	עֵצָה	tree	গাছ
H6098	עֵצָה	counsel	পরামর্শ
H6099	עָצוּם	mighty	শক্তিশালী
H0061	אֲבָל	truly	কিন্তু
H0610	אָסוּךְ	flask	শিশি
H6100	עֶצְיוֹן גֶּבֶר	Ezion-geber	এষিয়ন-গেবের
H6101	עָצַל	be sluggish	অলস হওয়া
H6102	עָצֵל	sluggish	অলস
H6103	עַצְלָה	sluggishness	অলসতা
H6104	עַצְלוּת	sluggishness	অলসতা
H6105	עָצַם	be vast	বৃদ্ধি পাওয়া
H6106	עֶצֶם	bone	হাড়
H6107	עֶצֶם	Ezem	ইষেম
H6108	עֹצֶם	strength	শক্তি
H6109	עׇצְמָה	strength	শক্তি
H0611	אָסוֹן	harm	ক্ষতি
H6110	עַצֻּמָה	defense	শক্তি
H6111	עַצְמוֹן	Azmon	অসমোন
H6112		Eznite	ইৎসনী
H6113	עָצָר	restrain	বাধা
H6114	עֶצֶר	magistrate	শাসক
H6115	עֹצֶר	coercion	চাপ
H6116	עֲצָרָה	assembly	সমাবেশ
H6117	עָקַב	assail	গোড়ালি
H6118	עֵקֶב	consequence	ফলাফল
H6119	עָקֵב	heel	গোড়ালি
H0612	אֵסוּר	bond	বন্ধন
H6120	עָקֵב	supplanting	প্রতারণা
H6121	עָקֹב	insidious	বাঁকা
H6122	עׇקְבָה	cunning	কৌশল
H6123	עָקַד	bind	বাঁধা
H6124	עָקֹד	striped	ডোরাকাটা
H6125	עָקָה	pressure	চাপ
H6126	עַקּוּב	Akkub	অক্কূব
H6127	עָקַל	twist	মোড়ানো
H6128	עֲקַלְקַל	crooked	বাঁকা
H6129	עֲקַלָּתוֹן	crooked	বাঁকা
H0613	אֱסוּר	bond	বন্ধন
H6130	עָקָן	Akan	আকান
H6131	עָקַר	uproot	উৎপাটন
H6132	עֲקַר	be uprooted	উৎপাটিত
H6133	עֵקֶר	descendant	বংশধর
H6134	עֵקֶר	Eker	ইকের
H6135	עָקָר	barren	বন্ধ্যা
H6136	עִקַּר	root	শিকড়
H6137	עַקְרָב	scorpion	বিচ্ছু
H6138	עֶקְרוֹן	Ekron	এক্রোন
H6139	עֶקְרוֹנִי	Ekron	এক্রোনীয়
H0614	אָסִיף	ingathering	সংগ্রহ
H6140	עָקַשׁ	twist	মোড়ানো
H6141	עִקֵּשׁ	twisted	বাঁকা
H6142	עִקֵּשׁ	Ikkesh	ইক্কেশ
H6143	עִקְּשׁוּת	crookedness	বক্রতা
H6144	עָר	Ar	আর
H6145	עָר	enemy	শত্রু
H6146	עָר	foe	শত্রু
H6147	עֵר	Er	এর
H6148	עָרַב	pledge	জামিন
H6149	עָרֵב	please	মনোরম
H0615	אָסִיר	prisoner	বন্দী
H6150	עָרַב	grow dark	সন্ধ্যা
H6151	עֲרַב	mix	মিশ্রিত
H6152	עֲרָב	Arabia	আরব
H6153	עֶרֶב	evening	সন্ধ্যা
H6154	עֵרֶב	Arabia	বোনা
H6155	עָרָב	Willows	উইলো
H6156	עָרֵב	sweet	মিষ্টি
H6157	עָרֹב	swarm	ঝাঁক
H6158	עֹרֵב	raven	কাক
H6159	עֹרֵב	Oreb	ওরেব
H0616	אַסִּיר	prisoner	বন্দী
H6160	עֲרָבָה	Arabah	অরাবা
H6161	עֲרֻבָּה	pledge	জামিন
H6162	עֲרָבוֹן	pledge	বন্ধক
H6163	עֲרָבִי	Arab	আরব
H6164	עַרְבָתִי	Arbathite	আরবাথীয়
H6165	עָרַג	long for	আকাঙ্ক্ষা
H6166	עֲרָד	Arad	আরাদ
H6167	עֲרָד	wild donkey	বন্য গাধা
H6168	עָרָה	uncover	উন্মোচন
H6169	עָרָה	bulrush	নলখাগড়া
H0617	אַסִּיר	Assir	আসীর
H6170	עֲרוּגָה	bed	বেড়া
H6171	עָרוֹד	wild donkey	বন্য গাধা
H6172	עֶרְוָה	nakedness	নগ্নতা
H6173	עַרְוָה	dishonor	লজ্জা
H6174	עָרוֹם	naked	নগ্ন
H6175	עָרוּם	prudent	চতুর
H6176	עֲרוֹעֵר	juniper	জুনিপার
H6177	עֲרוֹעֵר	Aroer	আরোয়ের
H6178	עָרוּץ	dreadful	ভয়ঙ্করতা
H6179	עֵרִי	Eri	এরী
H0618	אָסָם	storehouse	ভাণ্ডার
H6180	עֵרִי	Erite	ঐরী
H6181	עֶרְיָה	nakedness	নগ্নতা
H6182	עֲרִיסָה	dough	ময়দা
H6183	עָרִיף	cloud	মেঘ
H6184	עָרִיץ	ruthless	নিষ্ঠুর
H6185	עֲרִירִי	childless	সন্তানহীন
H6186	עָרַךְ	arrange	সাজানো
H6187	עֵרֶךְ	valuation	মূল্যায়ন
H6188	עָרֵל	be uncircumcised	খতনাহীন হওয়া
H6189	עָרֵל	uncircumcised	খতনাহীন
H0619	אַסְנָה	Asnah	আসনা
H6190	עׇרְלָה	haaraloth	খতনার চামড়া
H6191	עָרַם	be shrewd	চতুর হওয়া
H6192	עָרַם	pile up	গাদা করা
H6193	עֹרֶם	craftiness	চতুরতা
H6194	עָרֵם	heap	স্তূপ
H6195	עׇרְמָה	craftiness	কৌশল
H6196	עַרְמוֹן	plane tree	প্লাটান গাছ
H6197	עֵרָן	Eran	এরান
H6198	עֵרָנִי	Eranite	এরানী
H6199	עַרעָר	destitute	নিঃসহায়
H0062	אָבֵל בֵּית־מֲעַכָה	Abel-beth-maachah	বেথ-মাআকা
H6200	עֲרֹעֵרִי	Aroerite	অরোয়েরী
H6201	עָרַף	drop	ফোঁটা পড়া
H6202	עָרַף	break the neck	ঘাড় ভাঙা
H6203	עֹרֶף	neck	গলা
H6204	עׇרְפָּה	Orpah	ওরপা
H6205	עֲרָפֶל	cloud	কালো মেঘ
H6206	עָרַץ	tremble	কাঁপা
H6207	עָרַק	gnaw	কদ্দু করা
H6208	עַרְקִי	Arkite	অর্কী
H6209	עָרַר	strip	উন্মোচন করা
H0621	אָסְנַת	Asenath	আসনত
H6210	עֶרֶשׂ	bed	বিছানা
H6211	עָשׁ	moth	পোকা
H6212	עֶשֶׂב	vegetation	তৃণ
H6213	עָשָׂה	make	করা
H6214	עֲשָׂהאֵל	Asahel	অশাহেল
H6215	עֵשָׂו	Esau	ঈশ্বর
H6216	עָשׁוֹק	oppressor	নিপীড়ক
H6217	עָשׁוּק	oppression	নিপীড়ন
H6218	עָשׂוֹר	ten	দশম
H6219	עָשׁוֹת	smooth	মসৃণ
H0622	אָסַף	gather	সংগ্রহ
H6220	עַשְׁוָת	Ashvath	আশ্বৎ
H6221	עֲשִׂיאֵל	Asiel	আসীয়েল
H6222	עֲשָׂיָה	Asaiah	আসায়াহ
H6223	עָשִׁיר	rich	ধনী
H6224	עֲשִׂירִי	tenth	দশম
H6225	עָשַׁן	be angry	রুষ্ট
H6226	עָשֵׁן	smoking	ধোঁয়াময়
H6227	עָשָׁן	smoke	ধোঁয়া
H6228	עָשָׁן	Ashan	আশান
H6229	עָשַׂק	contend	বিরুদ্ধতা
H0623	אָסָף	Asaph	আসাফ
H6230	עֵשֶׂק	Esek	ঈশেক
H6231	עָשַׁק	oppress	নিপীড়ন
H6232	עֵשֶׁק	Eshek	এশেক
H6233	עֹשֶׁק	oppression	জুলুম
H6234	עׇשְׁקָה	oppression	জুলুম
H6235	עֶשֶׂר	ten	দশ
H6236	עֲשַׂר	ten	দশ
H6237	עָשַׂר	tithe	দশমাংশ
H6238	עָשַׁר	enrich	সমৃদ্ধ
H6239	עֹשֶׁר	riches	সম্পদ
H0624	אָסֻף	storehouse	ভাণ্ডার
H6240	עָשָׂר	ten	দশ
H6241	עִשָּׂרוֹן	tenth	দশমাংশ
H6242	עֶשְׂרִים	twenty	বিশ
H6243	עֶשְׂרִין	twenty	বিশ
H6244	עָשֵׁשׁ	waste	ক্ষয়
H6245	עָשַׁת	gleam	প্রদর্শন
H6246	עֲשִׁת	plan	পরিকল্পনা
H6247	עֶשֶׁת	plate	পাত
H6248	עַשְׁתּוּת	thought	চিন্তা
H6249	עַשְׁתֵּי	eleven	এগার
H0625	אֹסֶף	gathering	সংগ্রহ
H6250	עֶשְׁתֹּנָה	thought	চিন্তা
H6251	עַשְׁתְּרָה	young	বাছুর
H6252	עַשְׁתָּרוֹת	Ashtaroth	অশতারোৎ
H6253	עַשְׁתֹּרֶת	Ashtoreth	অশতোরেৎ
H6254	עַשְׁתְּרָתִי	Ashterathite	অশতারথী
H6255	עַשְׁתְּרֹת קַרְנַיִם	Ashteroth-karnaim	অশতারোৎ-কর্নাইম
H6256	עֵת	time	সময়
H6257	עָתַד	be ready	প্রস্তুত
H6258	עַתָּה	now	এখন
H6259		ready	প্রস্তুত
H0626	אֲסֵפָה	collecting	সমাবেশ
H6260	עַתּוּד	goat	পাঁঠা
H6261	עִתִּי	timely	যথাসময়ের
H6262	עַתַּי	Attai	অত্তয়
H6263	עֲתִיד	ready	প্রস্তুত
H6264	עָתִיד	ready	প্রস্তুত
H6265	עֲתָיָה	Athaiah	অথায়া
H6266	עָתִיק	surpassing	উৎকৃষ্ট
H6267	עַתִּיק	ancient	প্রাচীন
H6268	עַתִּיק	ancient	প্রাচীন
H6269	עֲתָךְ	Athach	অথাক
H0627	אֲסֻפָּה	collection	সংগ্রহ
H6270	עַתְלַי	Athlai	অথলয়
H6271	עֲתַלְיָה	Athaliah	অথলিয়া
H6272	עָתַם	burn	পোড়া
H6273	עׇתְנִי	Othni	ওথনী
H6274	עׇתְנִיאֵל	Othniel	ওথনীয়েল
H6275	עָתַק	proceed	স্থানান্তর
H6276	עָתֵק	surpassing	উৎকৃষ্ট
H6277	עָתָק	arrogant	অহংকারী
H6278	עֵת קָצִין	Eth-kazin	এথ-কাৎসীন
H6279	עָתַר	pray	প্রার্থনা
H0628	אֲסְפְּסֻף	rabble	ভিড়
H6280	עָתַר	be abundant	প্রচুর
H6281	עֶתֶר	Ether	এথের
H6282	עָתָר	worshiper	উপাসক
H6283	עֲתֶרֶת	abundance	প্রচুরতা
H6284	פָּאָה	cleave	বিভাজন
H6285	פֵּאָה	side	পার্শ্ব
H6286	פָּאַר	beautify	সৌন্দর্য
H6287	פְּאֵר	headdress	মুকুট
H6288	פְּאֹרָה	bough	শাখা
H6289	פָּארוּר	pale	ফ্যাকাশে
H0629	אׇסְפַּרְנָא	diligently	যত্নসহকারে
H6290	פָּארָן	Paran	পারান
H6291	פַּג	early fig	অকাল ডুমুর
H6292	פִּגּוּל	refuse	অপবিত্র
H6293	פָּגַע	fall on	আঘাত করা
H6294	פֶּגַע	chance	সুযোগ
H6295	פַּגְעִיאֵל	Pagiel	পাগিয়েল
H6296	פָּגַר	faint	দুর্বল
H6297	פֶּגֶר	corpse	লাশ
H6298	פָּגַשׁ	meet	দেখা করা
H6299	פָּדָה	ransom	মুক্তিপণ
H0063	אָבֵל הַשִּׁטִּים	Abel-shittim	আবেল-শিটিম
H0630	אַסְפָּתָא	Aspatha	আস্পাথা
H6300	פְּדַהְאֵל	Pedahel	পেদাহেল
