lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
TRWMJH/,Abgabe,,,,,,,,,,,,,,,,,,,,,,,,
TRWPH/,Heilmittel,,,,,,,,,,,,,,,,,,,,,,,,
TRX/,Terach,,,,,,,,,,,,,,,,,,,,,,,,
TRX=/,Tarach,,,,,,,,,,,,,,,,,,,,,,,,
TRXNH/,Tirhana,,,,,,,,,,,,,,,,,,,,,,,,
TRYH/,Tirza,,,,,,,,,,,,,,,,,,,,,,,,
TRYH=/,Tirza,,,,,,,,,,,,,,,,,,,,,,,,
TRZH/,"<Baum>, Zypresse?",,,,,,,,,,,,,,,,,,,,,,,,
TTNJ/,Tattenai,,,,,,,,,,,,,,,,,,,,,,,,
TW/,Kennzeichen,,,,,,,,,,,,,,,,,,,,,,,,
TW<BH/,Abscheuliches,,,,,,,,,,,,,,,,,,,,,,,,
TW<H/,Verwirrung,,,,,,,,,,,,,,,,,,,,,,,,
TW<PWT/,"Hörner, Spitzen; Beste",,,,,,,,,,,,,,,,,,,,,,,,
TW>MM/,Zwillinge,,,,,,,,,,,,,,,,,,,,,,,,
TWBL_QJN/,Tubal-Kajin,,,,,,,,,,,,,,,,,,,,,,,,
TWB[,,,,,,,,,,,,,,,,,,zurückkehren,,,zurückgeben; antworten,,,,
TWCB/,Beisasse,,,,,,,,,,,,,,,,,,,,,,,,
TWCJH/,Erfolg; Umsicht,,,,,,,,,,,,,,,,,,,,,,,,
TWDH/,"Danklied, Dankopfer",,,,,,,,,,,,,,,,,,,,,,,,
TWGH/,Kummer,,,,,,,,,,,,,,,,,,,,,,,,
TWGRMH/,Togarma,,,,,,,,,,,,,,,,,,,,,,,,
TWH=[,,,,Kennzeichen machen,,,Kennzeichen machen,,,,,,,,,,,,,,,,,,
TWH[,,,,,,,betrüben,,,,,,,,,,,erschrecken,,,,,,,
TWK/,Mitte,,,,,,,,,,,,,,,,,,,,,,,,
TWKXH/,Züchtigung,,,,,,,,,,,,,,,,,,,,,,,,
TWKXT/,Zurechtweisung,,,,,,,,,,,,,,,,,,,,,,,,
TWL</,Wurm; rot gefärbte Stoffe,,,,,,,,,,,,,,,,,,,,,,,,
TWL<=/,Tola,,,,,,,,,,,,,,,,,,,,,,,,
TWL<H/,"Made, Wurm; rot gefärbte Stoffe",,,,,,,,,,,,,,,,,,,,,,,,
TWL<J/,Tolaiter,,,,,,,,,,,,,,,,,,,,,,,,
TWL<T/,Wurm,,,,,,,,,,,,,,,,,,,,,,,,
TWLD/,Eltolad,,,,,,,,,,,,,,,,,,,,,,,,
TWLDWT/,Nachkommen; Geschichte,,,,,,,,,,,,,,,,,,,,,,,,
TWLL/,Peiniger?,,,,,,,,,,,,,,,,,,,,,,,,
TWQ<JM/,Handschlag,,,,,,,,,,,,,,,,,,,,,,,,
TWR/,Turteltaube,,,,,,,,,,,,,,,,,,,,,,,,
TWR=/,Reihe,,,,,,,,,,,,,,,,,,,,,,,,
TWRH/,Weisung,,,,,,,,,,,,,,,,,,,,,,,,
TWR[,,"auskundschaften, untersuchen",,,,,auskundschaften lassen,,,,,,,,,,,,,,,,,,
TWTX/,Knüppel,,,,,,,,,,,,,,,,,,,,,,,,
TWX/,Tohu,,,,,,,,,,,,,,,,,,,,,,,,
TWXLT/,Hoffnung,,,,,,,,,,,,,,,,,,,,,,,,
TWY>WT/,Ausgänge,,,,,,,,,,,,,,,,,,,,,,,,
TXBLWT/,Lenkung,,,,,,,,,,,,,,,,,,,,,,,,
TXC/,Delphin?,,,,,,,,,,,,,,,,,,,,,,,,
TXC=/,Tahasch,,,,,,,,,,,,,,,,,,,,,,,,
TXKMNJ/,Hachmoniter,,,,,,,,,,,,,,,,,,,,,,,,
TXL>JM/,Krankheiten,,,,,,,,,,,,,,,,,,,,,,,,
TXLH/,Anfang,,,,,,,,,,,,,,,,,,,,,,,,
TXMS/,"<unreiner Vogel>, Eule?",,,,,,,,,,,,,,,,,,,,,,,,
TXN/,Tahan,,,,,,,,,,,,,,,,,,,,,,,,
TXNH/,Flehen; Erbarmen,,,,,,,,,,,,,,,,,,,,,,,,
TXNH=/,Tehinna,,,,,,,,,,,,,,,,,,,,,,,,
TXNJ/,Tahaniter,,,,,,,,,,,,,,,,,,,,,,,,
TXNTJ/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
TXNWN/,Flehen,,,,,,,,,,,,,,,,,,,,,,,,
TXPNJS/,Tachpenes,,,,,,,,,,,,,,,,,,,,,,,,
TXPNXS/,Tachpanhes,,,,,,,,,,,,,,,,,,,,,,,,
TXR</,Tachrea,,,,,,,,,,,,,,,,,,,,,,,,
TXR>/,Panzerhemd?,,,,,,,,,,,,,,,,,,,,,,,,
TXT/,Unteres; unter; anstatt,,,,,,,,,,,,,,,,,,,,,,,,
TXT=/,Tahat,,,,,,,,,,,,,,,,,,,,,,,,
TXT==/,Tahat,,,,,,,,,,,,,,,,,,,,,,,,
TXTJ/,unterer,,,,,,,,,,,,,,,,,,,,,,,,
TXTJM_XDCJ/,Tachtim-Hodschi,,,,,,,,,,,,,,,,,,,,,,,,
TXTWN/,unterer,,,,,,,,,,,,,,,,,,,,,,,,
TXW/,Tohu,,,,,,,,,,,,,,,,,,,,,,,,
TXWT/,unter,,,,,,,,,,,,,,,,,,,,,,,,
TZNWT/,Hurerei,,,,,,,,,,,,,,,,,,,,,,,,
TZZ[,,,,,,,abreißen,,,,,,,,,,,,,,,,,,
V<H[,,,,,,,verleiten,,,,,,,,,,,,,,,,,,
V<M/,"Geschmack, Verstand, Befehl",,,,,,,,,,,,,,,,,,,,,,,,
V<M[,,schmecken; empfinden,,,,,,,,,,,,,,,,,,zu essen geben,,,,,
V<N=[,,,,,durchbohrt sein,,,,,,,,,,,,,,,,,,,,
V<N[,,beladen,,,,,,,,,,,,,,,,,,,,,,,
V>B[,,,,,,,,,,,,,,,,,,gut sein,,,,,,,
V>V>[,,,,wegfegen,,,,,,,,,,,,,,,,,,,,,
VB/,gut,,,,,,,,,,,,,,,,,,,,,,,,
VB<T/,"Ring, Siegelring",,,,,,,,,,,,,,,,,,,,,,,,
VB<WT/,Tabbaot,,,,,,,,,,,,,,,,,,,,,,,,
VB<[,,"sinken, einsinken",,,versenkt werden,,,eingesenkt werden,,,,,,,,,,,,,,,,,
VB>L/,Tabeel,,,,,,,,,,,,,,,,,,,,,,,,
VBLJHW/,Tebalja,,,,,,,,,,,,,,,,,,,,,,,,
VBL[,,eintauchen in,eingetaucht werden in,,,,,,,,,,,,,,,,,,,,,,
VBRMN/,Tabrimmon,,,,,,,,,,,,,,,,,,,,,,,,
VBT/,Tabbat,,,,,,,,,,,,,,,,,,,,,,,,
VBT=/,Tebet <Monat>,,,,,,,,,,,,,,,,,,,,,,,,
VBWLJM/,"Turban, Kopfbund",,,,,,,,,,,,,,,,,,,,,,,,
VBWR/,"Nabel, Mitte",,,,,,,,,,,,,,,,,,,,,,,,
VBX/,Schlachtung,,,,,,,,,,,,,,,,,,,,,,,,
VBX=/,"Schlächter, Koch; Leibwache",,,,,,,,,,,,,,,,,,,,,,,,
VBX==/,Tebach,,,,,,,,,,,,,,,,,,,,,,,,
VBXH/,Schlachtfleisch,,,,,,,,,,,,,,,,,,,,,,,,
VBXH=/,Köchin,,,,,,,,,,,,,,,,,,,,,,,,
VBXT/,Tibhat,,,,,,,,,,,,,,,,,,,,,,,,
VBX[,,"schlachten, abschlachten",,,,,,,,,,,,,,,,,,,,,,,
VHR/,"rein, lauter",,,,,,,,,,,,,,,,,,,,,,,,
VHR=/,Reinheit; Reinigung,,,,,,,,,,,,,,,,,,,,,,,,
VHRH/,Reinheit,,,,,,,,,,,,,,,,,,,,,,,,
VHR[,,rein sein,,"reinigen, für rein erklären",für rein erklärt werden,sich reinigen,,,,,,,,,,,,,,,,,,,
VJN/,Lehm,,,,,,,,,,,,,,,,,,,,,,,,
VJRH/,Zeltlager; Zinne,,,,,,,,,,,,,,,,,,,,,,,,
VJV/,Lehm,,,,,,,,,,,,,,,,,,,,,,,,
VJX/,Lehmüberzug,,,,,,,,,,,,,,,,,,,,,,,,
VL/,Tau,,,,,,,,,,,,,,,,,,,,,,,,
VL>JM/,Telaim,,,,,,,,,,,,,,,,,,,,,,,,
VL>[,,flicken; gefleckt sein,,,mit Flecken besetzt sein,,,,,,,,,,,,,,,,,,,,
VLH/,Lamm,,,,,,,,,,,,,,,,,,,,,,,,
VLJ/,Lamm,,,,,,,,,,,,,,,,,,,,,,,,
VLL[,,,,überdachen,,,,,,,,,,,,,,,,,Schatten suchen,,,,
VLM/,Telem,,,,,,,,,,,,,,,,,,,,,,,,
VLM=/,Telem,,,,,,,,,,,,,,,,,,,,,,,,
VLMWN/,Talmon,,,,,,,,,,,,,,,,,,,,,,,,
VLVLH/,weiter Wurf,,,,,,,,,,,,,,,,,,,,,,,,
VM>/,unrein,,,,,,,,,,,,,,,,,,,,,,,,
VM>H/,Unreinheit,,,,,,,,,,,,,,,,,,,,,,,,
VM>[,,unrein werden,sich verunreinigen,verunreinigen; für unrein erklären,verunreinigt werden,sich verunreinigen,,,,,,,verunreinigt werden,,,,,,,,,,,,
VMH[,,,für unrein gelten?,,,,,,,,,,,,,,,,,,,,,,
VMN[,,verstecken,sich verstecken,,,,sich versteckt halten,,,,,,,,,,,,,,,,,,
VN>/,Korb,,,,,,,,,,,,,,,,,,,,,,,,
VNP[,,,,schmutzig machen,,,,,,,,,,,,,,,,,,,,,
VP/,Kinder,,,,,,,,,,,,,,,,,,,,,,,,
VPC[,,"unempfindlich sein, fett sein",,,,,,,,,,,,,,,,,,,,,,,
VPL[,,"beschmieren, zuschmieren",,,,,,,,,,,,,,,,,,,,,,,
VPP[,,trippeln,,,,,,,,,,,,,,,,,,,,,,,
VPR/,"Nagel, Kralle",,,,,,,,,,,,,,,,,,,,,,,,
VPSR/,"Beamter, Schreiber?",,,,,,,,,,,,,,,,,,,,,,,,
VPT/,Tafat,,,,,,,,,,,,,,,,,,,,,,,,
VPX/,Handbreite <Maß>,,,,,,,,,,,,,,,,,,,,,,,,
VPX=/,Handbreite <Maß>,,,,,,,,,,,,,,,,,,,,,,,,
VPX=[,,,,zur Welt bringen,,,,,,,,,,,,,,,,,,,,,
VPXH/,Handbreite <Maß>,,,,,,,,,,,,,,,,,,,,,,,,
VPXJM/,Kinder?,,,,,,,,,,,,,,,,,,,,,,,,
VPX[,,,,ausbreiten,,,,,,,,,,,,,,,,,,,,,
VRD[,,vertreiben,,,,,,,,,,,,,,,,vertreiben,vertrieben,,,,,,
VRJ/,"frisch, feucht",,,,,,,,,,,,,,,,,,,,,,,,
VRJPH/,zerrissenes Tier,,,,,,,,,,,,,,,,,,,,,,,,
VRM/,Anfang,,,,,,,,,,,,,,,,,,,,,,,,
VRP/,Raub,,,,,,,,,,,,,,,,,,,,,,,,
VRP=/,frisch gepflückt,,,,,,,,,,,,,,,,,,,,,,,,
VRP==/,Nahrung,,,,,,,,,,,,,,,,,,,,,,,,
VRPLJ/,<Beamtenart>,,,,,,,,,,,,,,,,,,,,,,,,
VRP[,,"reißen, zerreißen",zerrissen werden,,zerrissen werden,,genießen lassen,,,,,,,,,,,,,,,,,,
VRX/,Last,,,,,,,,,,,,,,,,,,,,,,,,
VRX[,,,,,,,belasten,,,,,,,,,,,,,,,,,,
VWB/,"gut, angenehm",,,,,,,,,,,,,,,,,,,,,,,,
VWB=/,das Beste,,,,,,,,,,,,,,,,,,,,,,,,
VWB==/,Wohlgeruch,,,,,,,,,,,,,,,,,,,,,,,,
VWB===/,Tob,,,,,,,,,,,,,,,,,,,,,,,,
VWBH/,Gutes,,,,,,,,,,,,,,,,,,,,,,,,
VWBJH/,Tobija,,,,,,,,,,,,,,,,,,,,,,,,
VWBJHW/,Tobija,,,,,,,,,,,,,,,,,,,,,,,,
VWB[,,gut sein,,,,,recht handeln,,,,,,,,,,,,,,,,,,
VWB_>DNJH/,Tob-Adonija,,,,,,,,,,,,,,,,,,,,,,,,
VWF[,,hin und her fliegen,,,,,,,,,,,,,,,,,,,,,,,
VWH[,,spinnen,,,,,,,,,,,,,,,,,,,,,,,
VWL[,,,,hinwerfen,,,"werfen, wegschleudern",hingeworfen werden,,,,,,,,,,,,,,,,,
VWR/,"Reihe, Lage",,,,,,,,,,,,,,,,,,,,,,,,
VWT,"fastend, nüchtern",,,,,,,,,,,,,,,,,,,,,,,,
VWVPT/,Anhänger,,,,,,,,,,,,,,,,,,,,,,,,
VWX[,,"bestreichen, überstreichen",überstrichen werden,,,,,,,,,,,,,,,,,,,,,,
VXH[,,,,schießen,,,,,,,,,,,,,,,,,,,,,
VXNH/,Mühle,,,,,,,,,,,,,,,,,,,,,,,,
VXNWT/,Mahlzähne,,,,,,,,,,,,,,,,,,,,,,,,
VXN[,,"mahlen, zermalmen",,,,,,,,,,,,,,,,,,,,,,,
VXRJM/,Geschwüre,,,,,,,,,,,,,,,,,,,,,,,,
VXWN/,Handmühle,,,,,,,,,,,,,,,,,,,,,,,,
VXWT/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
VXX[,,verklebt sein,,,,,,,,,,,,,,,,,,,,,,,
W,und,,,,,,,,,,,,,,,,,,,,,,,,
WCNJ/,Waschni,,,,,,,,,,,,,,,,,,,,,,,,
WCTJ/,Waschti,,,,,,,,,,,,,,,,,,,,,,,,
WDN/,Dan?,,,,,,,,,,,,,,,,,,,,,,,,
WHB/,Waheb,,,,,,,,,,,,,,,,,,,,,,,,
WJZT>/,Wajesata,,,,,,,,,,,,,,,,,,,,,,,,
WLD/,Kind,,,,,,,,,,,,,,,,,,,,,,,,
WNJH/,Wanja,,,,,,,,,,,,,,,,,,,,,,,,
WPSJ/,Wofsi,,,,,,,,,,,,,,,,,,,,,,,,
WW/,Nagel,,,,,,,,,,,,,,,,,,,,,,,,
WZR/,schuldig,,,,,,,,,,,,,,,,,,,,,,,,
XB/,"Brusttasche, Hemdtasche",,,,,,,,,,,,,,,,,,,,,,,,
XB>[,,,"sich verstecken, versteckt sein",,sich versteckt halten,sich versteckt halten,"verstecken, versteckt halten",versteckt gehalten werden,,,,,,,,,,,,,,,,,
XBB/,Hobab,,,,,,,,,,,,,,,,,,,,,,,,
XBB[,,"lieben, lieb haben",,,,,,,,,,,,,,,,,,,,,,,
XBC[,,"binden, umbinden",,"verbinden, eindämmen",verbunden werden,,,,,,,,,,,,,,,,,,,,
XBH/,Hubba,,,,,,,,,,,,,,,,,,,,,,,,
XBH[,,sich verstecken,sich verstecken,,,,,,,,,,,,,,,,,,,,,,
XBJH/,Habaja,,,,,,,,,,,,,,,,,,,,,,,,
XBJWN/,"Verhüllung, Hülle",,,,,,,,,,,,,,,,,,,,,,,,
XBL/,Geburtsschmerzen,,,,,,,,,,,,,,,,,,,,,,,,
XBL=/,"Strick, Seil",,,,,,,,,,,,,,,,,,,,,,,,
XBL==/,Matrose,,,,,,,,,,,,,,,,,,,,,,,,
XBL===/,Vernichtung,,,,,,,,,,,,,,,,,,,,,,,,
XBL====/,Pfand,,,,,,,,,,,,,,,,,,,,,,,,
XBL=====/,Mast?,,,,,,,,,,,,,,,,,,,,,,,,
XBL======/,"Fötus, Leibesfrucht",,,,,,,,,,,,,,,,,,,,,,,,
XBL==[,,,,in die Wehen kommen; schwanger sein mit,,,,,,,,,,,,,,,,,,,,,
XBL=[,,"böse, unrecht handeln",,"vernichten, zugrunde richten","vernichtet, zerstört werden",,,,,,,,,,,,,,,,,,,,
XBLH/,Pfand,,,,,,,,,,,,,,,,,,,,,,,,
XBLJM/,Verbindung,,,,,,,,,,,,,,,,,,,,,,,,
XBL[,,"pfänden, als Pfand nehmen",verpfändet werden,,,,,,,,,,,,zerstört werden,,,,,"verletzen, zerstören",,,,,
XBQ/,das Ineinanderlegen (der Hände),,,,,,,,,,,,,,,,,,,,,,,,
XBQWQ/,Habakuk,,,,,,,,,,,,,,,,,,,,,,,,
XBQ[,,umarmen,,"umarmen, umfangen",,,,,,,,,,,,,,,,,,,,,
XBR/,"Genosse, Verbündeter",,,,,,,,,,,,,,,,,,,,,,,,
XBR=/,"Genossenschaft, Verbindung",,,,,,,,,,,,,,,,,,,,,,,,
XBR==/,Genosse,,,,,,,,,,,,,,,,,,,,,,,,
XBR===/,Heber,,,,,,,,,,,,,,,,,,,,,,,,
XBR=[,,,,,,,glänzen,,,,,,,,,,,,,,,,,,
XBRBRT/,Flecken,,,,,,,,,,,,,,,,,,,,,,,,
XBRH/,"Genossenschaft, Gemeinschaft",,,,,,,,,,,,,,,,,,,,,,,,
XBRJ/,Heberiter,,,,,,,,,,,,,,,,,,,,,,,,
XBRNJ/,Hebroniter,,,,,,,,,,,,,,,,,,,,,,,,
XBRT/,Reihe (von Teppichen),,,,,,,,,,,,,,,,,,,,,,,,
XBRT=/,"Genossin, Ehefrau",,,,,,,,,,,,,,,,,,,,,,,,
XBRWN/,Hebron,,,,,,,,,,,,,,,,,,,,,,,,
XBRWN=/,Hebron,,,,,,,,,,,,,,,,,,,,,,,,
XBR[,,"vereinigt, verbunden sein",,sich verbünden; verbinden,verbunden sein,sich verbünden mit,,,,,sich verbünden mit,,,,,,,,,,,,,,
XBTJM/,Plattengebäck,,,,,,,,,,,,,,,,,,,,,,,,
XBV[,,"schlagen, ausklopfen",ausgeklopft werden,,,,,,,,,,,,,,,,,,,,,,
XBWLH/,Verbrechen,,,,,,,,,,,,,,,,,,,,,,,,
XBWR/,Habor,,,,,,,,,,,,,,,,,,,,,,,,
XBWRH/,"Strieme, Wunde",,,,,,,,,,,,,,,,,,,,,,,,
XBYLT/,Affodill,,,,,,,,,,,,,,,,,,,,,,,,
XBYNJH/,Habazzinja,,,,,,,,,,,,,,,,,,,,,,,,
XCB/,"Gurt, Gürtel",,,,,,,,,,,,,,,,,,,,,,,,
XCBDNH/,Haschbaddana,,,,,,,,,,,,,,,,,,,,,,,,
XCBH/,Haschuba,,,,,,,,,,,,,,,,,,,,,,,,
XCBJH/,Haschabja,,,,,,,,,,,,,,,,,,,,,,,,
XCBJHW/,Haschabja,,,,,,,,,,,,,,,,,,,,,,,,
XCBNH/,Haschabna,,,,,,,,,,,,,,,,,,,,,,,,
XCBNJH/,Haschabneja,,,,,,,,,,,,,,,,,,,,,,,,
XCBWN/,"Berechnung, Überlegung",,,,,,,,,,,,,,,,,,,,,,,,
XCBWN=/,Erfindung; Gerät für Krieg,,,,,,,,,,,,,,,,,,,,,,,,
XCBWN==/,Heschbon,,,,,,,,,,,,,,,,,,,,,,,,
XCB[,,"denken, überlegen, für Wertvoll halten","gerechnet werden, gelten als","berechnen, überlegen",,sich rechnen unter,,,,,,,,,,,,gerechnet,,,,,,,
XCC/,Heu,,,,,,,,,,,,,,,,,,,,,,,,
XCH[,,"schweigen, sich still verhalten",,,,,"Schweigen gebieten, sich still verhalten",,,,,,,,,,,,,,,,,,
XCK/,Dunkelheit,,,,,,,,,,,,,,,,,,,,,,,,
XCK=/,"dunkel, gering",,,,,,,,,,,,,,,,,,,,,,,,
XCKH/,Dunkelheit,,,,,,,,,,,,,,,,,,,,,,,,
XCK[,,"dunkel sein, werden",,,,,"verdunkeln, dunkel machen",,,,,,,,,,,,,,,,,,
XCL[,,,zurückgeblieben sein; Nachzügler,,,,,,,,,,,,,,,zermalmen,,,,,,,
XCM/,Huscham,,,,,,,,,,,,,,,,,,,,,,,,
XCM=/,Huschim,,,,,,,,,,,,,,,,,,,,,,,,
XCM==/,Haschum,,,,,,,,,,,,,,,,,,,,,,,,
XCML/,Bernstein?; Elektron?,,,,,,,,,,,,,,,,,,,,,,,,
XCMNH/,Haschmona,,,,,,,,,,,,,,,,,,,,,,,,
XCMNJM/,Bronzegegenstände?,,,,,,,,,,,,,,,,,,,,,,,,
XCMWN/,Heschmon,,,,,,,,,,,,,,,,,,,,,,,,
XCN/,Brustschild,,,,,,,,,,,,,,,,,,,,,,,,
XCQ/,Wunsch,,,,,,,,,,,,,,,,,,,,,,,,
XCQ=/,Speiche eines Rades,,,,,,,,,,,,,,,,,,,,,,,,
XCQ[,,"hangen an, lieben",,verbinden,verbunden sein; Verbindung,,,,,,,,,,,,,,,,,,,,
XCR/,Nabe eines Rades,,,,,,,,,,,,,,,,,,,,,,,,
XCRH/,Sieb,,,,,,,,,,,,,,,,,,,,,,,,
XCTJ/,Huschatiter,,,,,,,,,,,,,,,,,,,,,,,,
XCWB/,Haschub,,,,,,,,,,,,,,,,,,,,,,,,
XCWK/,Finsternis,,,,,,,,,,,,,,,,,,,,,,,,
XCWQ/,"Band, Querstange",,,,,,,,,,,,,,,,,,,,,,,,
XCXH/,Bedarf,,,,,,,,,,,,,,,,,,,,,,,,
XCXW/,Bedarf,,,,,,,,,,,,,,,,,,,,,,,,
XCX[,,,,,,,,,,,,,,,,,,nötig haben,,,,,,,
XD/,scharf,,,,,,,,,,,,,,,,,,,,,,,,
XD=/,"eins; einer, eine, eines",,,,,,,,,,,,,,,,,,,,,,,,
XDC/,neu,,,,,,,,,,,,,,,,,,,,,,,,
XDC=/,"Neumond, Monat",,,,,,,,,,,,,,,,,,,,,,,,
XDC==/,Hodesch,,,,,,,,,,,,,,,,,,,,,,,,
XDCH/,Hadascha,,,,,,,,,,,,,,,,,,,,,,,,
XDC[,,,,"erneuern, herstellen",,sich erneuern,,,,,,,,,,,,,,,,,,,
XDD/,Hadad,,,,,,,,,,,,,,,,,,,,,,,,
XDD[,,scharf sein,,,,,,geschärft werden,,,,,,,,,,,,,,,,,
XDH/,Brust,,,,,,,,,,,,,,,,,,,,,,,,
XDH[,,sich freuen,,erfreuen,,,,,,,,,,,,,,,,,,,,,
XDJD/,Hadid,,,,,,,,,,,,,,,,,,,,,,,,
XDL/,"aufhörend, vergänglich",,,,,,,,,,,,,,,,,,,,,,,,
XDL=/,Welt?,,,,,,,,,,,,,,,,,,,,,,,,
XDLJ/,Hadlai,,,,,,,,,,,,,,,,,,,,,,,,
XDL[,,"aufhören, aufgeben",,,,,,,,,,,,,,,,,,,,,,,
XDQ/,"Nachtschatten, Dornstrauch",,,,,,,,,,,,,,,,,,,,,,,,
XDQL/,Tigris,,,,,,,,,,,,,,,,,,,,,,,,
XDR/,"Zimmer, Innenraum",,,,,,,,,,,,,,,,,,,,,,,,
XDRK/,Hadrach,,,,,,,,,,,,,,,,,,,,,,,,
XDR[,,umkreisen,,,,,,,,,,,,,,,,,,,,,,,
XDT/,neu,,,,,,,,,,,,,,,,,,,,,,,,
XDWDJM/,Spitzen,,,,,,,,,,,,,,,,,,,,,,,,
XDWH/,Freude,,,,,,,,,,,,,,,,,,,,,,,,
XFK[,,"zurückhalten, schonen; sich zurückhalten","zurückgehalten werden, geschont werden",,,,,,,,,,,,,,,,,,,,,,
XFP/,Häuflein,,,,,,,,,,,,,,,,,,,,,,,,
XFP=[,,beschleunigen,,,,,,,,,,,,,,,,,,,,,,,
XFP[,,"entblößen, abschälen",,,,,,,,,,,,,,,,,,,,,,,
XFWP>/,Hasufa,,,,,,,,,,,,,,,,,,,,,,,,
XFWPJ/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
XG/,Fest,,,,,,,,,,,,,,,,,,,,,,,,
XG>/,"Furcht, Zittern",,,,,,,,,,,,,,,,,,,,,,,,
XGB/,Heuschrecke,,,,,,,,,,,,,,,,,,,,,,,,
XGB=/,Hagab,,,,,,,,,,,,,,,,,,,,,,,,
XGBH/,Hagaba,,,,,,,,,,,,,,,,,,,,,,,,
XGG[,,ein Fest feiern,,,,,,,,,,,,,,,,,,,,,,,
XGJ/,Haggiter,,,,,,,,,,,,,,,,,,,,,,,,
XGJ=/,Haggai,,,,,,,,,,,,,,,,,,,,,,,,
XGJ==/,Haggi,,,,,,,,,,,,,,,,,,,,,,,,
XGJH/,Haggija,,,,,,,,,,,,,,,,,,,,,,,,
XGJT/,Haggit,,,,,,,,,,,,,,,,,,,,,,,,
XGLH/,Hogla,,,,,,,,,,,,,,,,,,,,,,,,
XGR[,,"gürten, sich gürten, jemanden gürten",,,,,,,,,,,,,,,,,,,,,,,
XGW/,Felsenkluft; Schlupfwinkel,,,,,,,,,,,,,,,,,,,,,,,,
XGWR/,gegürtet,,,,,,,,,,,,,,,,,,,,,,,,
XGWR=/,"Gürtel, Gurt",,,,,,,,,,,,,,,,,,,,,,,,
XGWRH/,"Gürtel, Gurt; Schurz",,,,,,,,,,,,,,,,,,,,,,,,
XJ/,"lebend, lebendig",,,,,,,,,,,,,,,,,,,,,,,,
XJ=/,Sippe,,,,,,,,,,,,,,,,,,,,,,,,
XJ>L/,Hiël,,,,,,,,,,,,,,,,,,,,,,,,
XJC/,Eile; eilends,,,,,,,,,,,,,,,,,,,,,,,,
XJDH/,"Rätsel, Rätselfrage",,,,,,,,,,,,,,,,,,,,,,,,
XJH/,"Tier, Getier, Lebewesen",,,,,,,,,,,,,,,,,,,,,,,,
XJH=/,"lebenskräftig, gebärtüchtig",,,,,,,,,,,,,,,,,,,,,,,,
XJH==/,Leben,,,,,,,,,,,,,,,,,,,,,,,,
XJH[,,"am Leben sein, leben, aufleben",,"am Leben erhalten, zum Leben bringen",,,"am Leben erhalten, zum Leben bringen, beleben",,,,,,,,,,,leben,,,leben lassen,,,,
XJJM/,"Leben, Lebenszeit",,,,,,,,,,,,,,,,,,,,,,,,
XJJN/,Leben,,,,,,,,,,,,,,,,,,,,,,,,
XJL/,"Stärke, Kraft, Fähigkeit, Habe",,,,,,,,,,,,,,,,,,,,,,,,
XJL=/,Wehen,,,,,,,,,,,,,,,,,,,,,,,,
XJL==/,"Vormauer, Ringmauer",,,,,,,,,,,,,,,,,,,,,,,,
XJL==[,,warten,,warten,,warten,,,,,,,,,,,,,,,,,,,
XJL=[,,Bestand haben,,,,,,,,,,,,,,,,,,,,,,,
XJLH/,Wehen,,,,,,,,,,,,,,,,,,,,,,,,
XJLK/,Helech,,,,,,,,,,,,,,,,,,,,,,,,
XJLM/,Helam,,,,,,,,,,,,,,,,,,,,,,,,
XJLZ/,Holon,,,,,,,,,,,,,,,,,,,,,,,,
XJL[,,"in Wehen liegen, kreißen; sich winden, beben",,"in Wehen liegen, kreißen; sich winden, beben","in Wehen liegen, kreißen; sich winden, beben","in Wehen liegen, kreißen; sich winden, beben",erbeben lassen,hervorgebracht werden,,,,,,,,,,,,,,,,,
XJN/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
XJQ/,"Bausch des Gewandes, Schoß",,,,,,,,,,,,,,,,,,,,,,,,
XJRH/,Hira,,,,,,,,,,,,,,,,,,,,,,,,
XJRM/,Hiram,,,,,,,,,,,,,,,,,,,,,,,,
XJWH/,Tier; Getier,,,,,,,,,,,,,,,,,,,,,,,,
XJWT/,Lebenszeit,,,,,,,,,,,,,,,,,,,,,,,,
XJY/,"Wand, Scheidewand",,,,,,,,,,,,,,,,,,,,,,,,
XJYWN/,außen gelegen,,,,,,,,,,,,,,,,,,,,,,,,
XK/,"Gaumen, Mund",,,,,,,,,,,,,,,,,,,,,,,,
XKH/,Angelhaken,,,,,,,,,,,,,,,,,,,,,,,,
XKH[,,"warten, warten auf",,"warten, warten auf",,,,,,,,,,,,,,,,,,,,,
XKJLH/,Hachila,,,,,,,,,,,,,,,,,,,,,,,,
XKJM/,weise,,,,,,,,,,,,,,,,,,,,,,,,
XKLJH/,Hachalja,,,,,,,,,,,,,,,,,,,,,,,,
XKLJLJ/,trübe,,,,,,,,,,,,,,,,,,,,,,,,
XKLLWT/,Trübheit,,,,,,,,,,,,,,,,,,,,,,,,
XKM/,"weise, geschickt",,,,,,,,,,,,,,,,,,,,,,,,
XKMH/,"Weisheit, Geschick",,,,,,,,,,,,,,,,,,,,,,,,
