lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
XBQ/,vouwen (van handen,,,,,,,,,,,,,,,,,,,,,,,,
XBQWQ/,Habakuk,,,,,,,,,,,,,,,,,,,,,,,,
XBQ[,,"omarmen, met handen in schoot zitten",,omarmen,,,,,,,,,,,,,,,,,,,,,
XBR/,partner,,,,,,,,,,,,,,,,,,,,,,,,
XBR=/,samenwerking; toverspreuk,,,,,,,,,,,,,,,,,,,,,,,,
XBR==/,gildenbroeder,,,,,,,,,,,,,,,,,,,,,,,,
XBR===/,Cheber,,,,,,,,,,,,,,,,,,,,,,,,
XBR=[,,,,,,,briljant zijn (met woorden),,,,,,,,,,,,,,,,,,
XBRBRT/,sproeten,,,,,,,,,,,,,,,,,,,,,,,,
XBRH/,gezelschap,,,,,,,,,,,,,,,,,,,,,,,,
XBRJ/,Chebriet,,,,,,,,,,,,,,,,,,,,,,,,
XBRNJ/,Chebroniet,,,,,,,,,,,,,,,,,,,,,,,,
XBRT/,reeks gordijnen,,,,,,,,,,,,,,,,,,,,,,,,
XBRT=/,huwelijkspartner,,,,,,,,,,,,,,,,,,,,,,,,
XBRWN/,Chebron,,,,,,,,,,,,,,,,,,,,,,,,
XBRWN=/,Hebron,,,,,,,,,,,,,,,,,,,,,,,,
XBR[,,verbonden zijn,,iemand je partner maken,"samengevoegd worden, samengevoegd zijn",een bondgenootschap maken,,,,,een partnerschap hebben met,,,,,,,,,,,,,,
XBTJM/,in een pan gebakken koeken,,,,,,,,,,,,,,,,,,,,,,,,
XBV[,,"afslaan, uitslaan",uitgeslagen worden,,,,,,,,,,,,,,,,,,,,,,
XBWLH/,letsel,,,,,,,,,,,,,,,,,,,,,,,,
XBWR/,Chabor,,,,,,,,,,,,,,,,,,,,,,,,
XBWRH/,"wond, snee",,,,,,,,,,,,,,,,,,,,,,,,
XBYLT/,asphodelus,,,,,,,,,,,,,,,,,,,,,,,,
XBYNJH/,Chabassinja,,,,,,,,,,,,,,,,,,,,,,,,
XCB/,gordel,,,,,,,,,,,,,,,,,,,,,,,,
XCBDNH/,Chasbaddana,,,,,,,,,,,,,,,,,,,,,,,,
XCBH/,Chasuba,,,,,,,,,,,,,,,,,,,,,,,,
XCBJH/,Chasabja,,,,,,,,,,,,,,,,,,,,,,,,
XCBJHW/,Chasabja,,,,,,,,,,,,,,,,,,,,,,,,
XCBNH/,Chasabna,,,,,,,,,,,,,,,,,,,,,,,,
XCBNJH/,Chasabneja,,,,,,,,,,,,,,,,,,,,,,,,
XCBWN/,"slotsom, conclusie",,,,,,,,,,,,,,,,,,,,,,,,
XCBWN=/,"[*] plan, uitvinding, oorlogsmachine",,,,,,,,,,,,,,,,,,,,,,,,
XCBWN==/,Chesbon,,,,,,,,,,,,,,,,,,,,,,,,
XCB[,,"respecteren, veronderstellen, bedenken","meetellen, tellen","berekenen, denken aan, bedenken",,zich tellen onder,,,,,,,,,,,,beschouwen als,,,,,,,
XCC/,"hooi, gebladerte",,,,,,,,,,,,,,,,,,,,,,,,
XCH[,,stil zijn,,,,,"stil zijn, [+prep ל] het zwijgen opleggen, [+prep מן] aarzelen",,,,,,,,,,,,,,,,,,
XCK/,"duisternis, donker",,,,,,,,,,,,,,,,,,,,,,,,
XCK=/,laag,,,,,,,,,,,,,,,,,,,,,,,,
XCKH/,duisternis,,,,,,,,,,,,,,,,,,,,,,,,
XCK[,,"donker worden, donker zijn, licht laten verdwijnen",,,,,"donker maken, donker worden",,,,,,,,,,,,,,,,,,
XCL[,,,achterblijven,,,,,,,,,,,,,,,verpletteren,,,,,,,
XCM/,Chusam,,,,,,,,,,,,,,,,,,,,,,,,
XCM=/,uit Chusam,,,,,,,,,,,,,,,,,,,,,,,,
XCM==/,Chasum,,,,,,,,,,,,,,,,,,,,,,,,
XCML/,[inexpl],,,,,,,,,,,,,,,,,,,,,,,,
XCMNH/,Chasmona,,,,,,,,,,,,,,,,,,,,,,,,
XCMNJM/,[dub] bronzen voorwerpen of rode kleden,,,,,,,,,,,,,,,,,,,,,,,,
XCMWN/,Chesmon,,,,,,,,,,,,,,,,,,,,,,,,
XCN/,borstplaat,,,,,,,,,,,,,,,,,,,,,,,,
XCQ/,verlangen,,,,,,,,,,,,,,,,,,,,,,,,
XCQ=/,spaak,,,,,,,,,,,,,,,,,,,,,,,,
XCQ[,,"houden van, [+ prep ל + inf] verlangen naar",,zich verenigen,verbonden zijn,,,,,,,,,,,,,,,,,,,,
XCR/,wielnaaf,,,,,,,,,,,,,,,,,,,,,,,,
XCRH/,[*] zeef,,,,,,,,,,,,,,,,,,,,,,,,
XCTJ/,uit Chusa,,,,,,,,,,,,,,,,,,,,,,,,
XCWB/,Chassub,,,,,,,,,,,,,,,,,,,,,,,,
XCWK/,duisternis,,,,,,,,,,,,,,,,,,,,,,,,
XCWQ/,verbinding,,,,,,,,,,,,,,,,,,,,,,,,
XCXH/,benodigdheid,,,,,,,,,,,,,,,,,,,,,,,,
XCXW/,benodigde,,,,,,,,,,,,,,,,,,,,,,,,
XCX[,,,,,,,,,,,,,,,,,,nodig hebben,,,,,,,
XD/,scherp,,,,,,,,,,,,,,,,,,,,,,,,
XD=/,"één, elkaar",,,,,,,,,,,,,,,,,,,,,,,,
XDC/,nieuw; [fem pl] nieuwe dingen,,,,,,,,,,,,,,,,,,,,,,,,
XDC=/,"nieuwe maan, maand",,,,,,,,,,,,,,,,,,,,,,,,
XDC==/,Chodes,,,,,,,,,,,,,,,,,,,,,,,,
XDCH/,Chadasa,,,,,,,,,,,,,,,,,,,,,,,,
XDC[,,,,"vernieuwen, herstellen",,zichzelf vernieuwen,,,,,,,,,,,,,,,,,,,
XDD/,Chadad,,,,,,,,,,,,,,,,,,,,,,,,
XDD[,,snel zijn,,,,,,geslepen zijn,,,,,,,,,,,,,,,,,
XDH/,borst(kas),,,,,,,,,,,,,,,,,,,,,,,,
XDH[,,zich verheugen,,verblijden,,,,,,,,,,,,,,,,,,,,,
XDJD/,Chadid,,,,,,,,,,,,,,,,,,,,,,,,
XDL/,"opzettelijk weigeren, voorbijgaand",,,,,,,,,,,,,,,,,,,,,,,,
XDL=/,wereld,,,,,,,,,,,,,,,,,,,,,,,,
XDLJ/,Chadlai,,,,,,,,,,,,,,,,,,,,,,,,
XDL[,,"ophouden, nalaten, uitblijven; (met obj.) prijsgeven",,,,,,,,,,,,,,,,,,,,,,,
XDQ/,dorenstruik,,,,,,,,,,,,,,,,,,,,,,,,
XDQL/,Tigris,,,,,,,,,,,,,,,,,,,,,,,,
XDR/,"donkere kamer, slaapkamer",,,,,,,,,,,,,,,,,,,,,,,,
XDRK/,Chadrach,,,,,,,,,,,,,,,,,,,,,,,,
XDR[,,omgeven,,,,,,,,,,,,,,,,,,,,,,,
XDT/,nieuw,,,,,,,,,,,,,,,,,,,,,,,,
XDWDJM/,spaak of punt,,,,,,,,,,,,,,,,,,,,,,,,
XDWH/,vreugde,,,,,,,,,,,,,,,,,,,,,,,,
XFK[,,"achterhouden, bewaren, [+prep מן] onthouden","wegblijven, gespaard worden",,,,,,,,,,,,,,,,,,,,,,
XFP/,[*] prematuur geitenlam,,,,,,,,,,,,,,,,,,,,,,,,
XFP=[,,een vroeggeboorte veroorzaken,,,,,,,,,,,,,,,,,,,,,,,
XFP[,,"verwijderen, ontbloten",,,,,,,,,,,,,,,,,,,,,,,
XFWP>/,Chasufa,,,,,,,,,,,,,,,,,,,,,,,,
XFWPJ/,ontbloten,,,,,,,,,,,,,,,,,,,,,,,,
XG/,feest,,,,,,,,,,,,,,,,,,,,,,,,
XG>/,schaamte of verwarring,,,,,,,,,,,,,,,,,,,,,,,,
XGB/,sprinkhaan,,,,,,,,,,,,,,,,,,,,,,,,
XGB=/,Chagab,,,,,,,,,,,,,,,,,,,,,,,,
XGBH/,Chagaba,,,,,,,,,,,,,,,,,,,,,,,,
XGG[,,een pelgrimsfeest vieren; wankelen,,,,,,,,,,,,,,,,,,,,,,,
XGJ/,Chaggiet,,,,,,,,,,,,,,,,,,,,,,,,
XGJ=/,Haggai,,,,,,,,,,,,,,,,,,,,,,,,
XGJ==/,Chaggi,,,,,,,,,,,,,,,,,,,,,,,,
XGJH/,Chaggia,,,,,,,,,,,,,,,,,,,,,,,,
XGJT/,Chaggit,,,,,,,,,,,,,,,,,,,,,,,,
XGLH/,Chogla,,,,,,,,,,,,,,,,,,,,,,,,
XGR[,,gorden,,,,,,,,,,,,,,,,,,,,,,,
XGW/,"verblijfsplaats, toevluchtsoord",,,,,,,,,,,,,,,,,,,,,,,,
XGWR/,omgord,,,,,,,,,,,,,,,,,,,,,,,,
XGWR=/,gordel,,,,,,,,,,,,,,,,,,,,,,,,
XGWRH/,"gordel, lendendoek",,,,,,,,,,,,,,,,,,,,,,,,
XJ/,"levend; (in de eedsformule) leven; [fem] gedierte; [pl] het leven, gezondheid",,,,,,,,,,,,,,,,,,,,,,,,
XJ=/,"familie, bloedverwanten",,,,,,,,,,,,,,,,,,,,,,,,
XJ>L/,Chiël,,,,,,,,,,,,,,,,,,,,,,,,
XJC/,snel,,,,,,,,,,,,,,,,,,,,,,,,
XJDH/,"raadsel, dubbelzinnige uitspraak",,,,,,,,,,,,,,,,,,,,,,,,
XJH/,"dieren, wilde dieren, roofdieren",,,,,,,,,,,,,,,,,,,,,,,,
XJH=/,"[*] levendig, energiek",,,,,,,,,,,,,,,,,,,,,,,,
XJH==/,"leven, gulzigheid, honger",,,,,,,,,,,,,,,,,,,,,,,,
XJH[,,"leven, opleven, herstellen",,"in leven laten, tot leven brengen",,,[+ obj + prep ל] in leven houden; doen herleven,,,,,,,,,,,leven,,,laten leven,,,,
XJJM/,"levensduur, leven",,,,,,,,,,,,,,,,,,,,,,,,
XJJN/,leven,,,,,,,,,,,,,,,,,,,,,,,,
XJL/,"kracht, leger",,,,,,,,,,,,,,,,,,,,,,,,
XJL=/,wee; vrees en pijn,,,,,,,,,,,,,,,,,,,,,,,,
XJL==/,"voormuur, ringmuur",,,,,,,,,,,,,,,,,,,,,,,,
XJL==[,,wachten,,wachten,,wachten,,,,,,,,,,,,,,,,,,,
XJL=[,,verdragen,,,,,,,,,,,,,,,,,,,,,,,
XJLH/,wee (pijn),,,,,,,,,,,,,,,,,,,,,,,,
XJLK/,Chelez,,,,,,,,,,,,,,,,,,,,,,,,
XJLM/,Chelam,,,,,,,,,,,,,,,,,,,,,,,,
XJLZ/,Chilez,,,,,,,,,,,,,,,,,,,,,,,,
XJL[,,"[zich draaiend bewegen], barensweeën hebben, beven",,"doen krommen in barensweeën, doen werpen","voortbrengen, doen trillen",door vrees bevangen worden,doen beven,voortgebracht worden door weeën,,,,,,,,,,,,,,,,,
XJN/,[dub] ongekend,,,,,,,,,,,,,,,,,,,,,,,,
XJQ/,schoot. boezem,,,,,,,,,,,,,,,,,,,,,,,,
XJRH/,Chira,,,,,,,,,,,,,,,,,,,,,,,,
XJRM/,Chiram,,,,,,,,,,,,,,,,,,,,,,,,
XJWH/,dier(en),,,,,,,,,,,,,,,,,,,,,,,,
XJWT/,levensduur,,,,,,,,,,,,,,,,,,,,,,,,
XJY/,binnenmuur,,,,,,,,,,,,,,,,,,,,,,,,
XJYWN/,"buiten, uitwendig",,,,,,,,,,,,,,,,,,,,,,,,
XK/,gehemelte,,,,,,,,,,,,,,,,,,,,,,,,
XKH/,vishaak,,,,,,,,,,,,,,,,,,,,,,,,
XKH[,,wachten op,,"wachten op, geduldig zijn",,,,,,,,,,,,,,,,,,,,,
XKJLH/,Chachila,,,,,,,,,,,,,,,,,,,,,,,,
XKJM/,"wijs, wijze",,,,,,,,,,,,,,,,,,,,,,,,
XKLJH/,Chachalja,,,,,,,,,,,,,,,,,,,,,,,,
XKLJLJ/,sprankelend,,,,,,,,,,,,,,,,,,,,,,,,
XKLLWT/,sprankeling,,,,,,,,,,,,,,,,,,,,,,,,
XKM/,wijs,,,,,,,,,,,,,,,,,,,,,,,,
XKMH/,wijsheid,,,,,,,,,,,,,,,,,,,,,,,,
XKMWNJ/,Chachmoni,,,,,,,,,,,,,,,,,,,,,,,,
XKMWT/,wijsheid,,,,,,,,,,,,,,,,,,,,,,,,
XKM[,,"wijs zijn, wijs worden",,"onderwijzen, wijs maken","ervaren zijn, geschoold zijn","wijs handelen, uitgekiend handelen, jezelf wijsheid aanmeten",wijs maken,,,,,,,,,,,,,,,,,,
XL/,profaan,,,,,,,,,,,,,,,,,,,,,,,,
XL>H/,roest,,,,,,,,,,,,,,,,,,,,,,,,
XL>H=/,Chela,,,,,,,,,,,,,,,,,,,,,,,,
XL>[,,ziek worden,,,,,,,,,,,,,,,,,,,,,,,
XLB/,melk,,,,,,,,,,,,,,,,,,,,,,,,
XLB=/,vet (het vette = het voortreffelijkste),,,,,,,,,,,,,,,,,,,,,,,,
XLB==/,Cheleb,,,,,,,,,,,,,,,,,,,,,,,,
XLBH/,Chelba,,,,,,,,,,,,,,,,,,,,,,,,
XLBNH/,galbanum,,,,,,,,,,,,,,,,,,,,,,,,
XLBWN/,Chelbon,,,,,,,,,,,,,,,,,,,,,,,,
XLC/,zwakkeling,,,,,,,,,,,,,,,,,,,,,,,,
XLC[,,"verzwakken, wegkwijnen",,,,,,,,,,,,,,,,,,,,,,,
XLD/,"levensduur, wereld",,,,,,,,,,,,,,,,,,,,,,,,
XLD=/,mol,,,,,,,,,,,,,,,,,,,,,,,,
XLD==/,Cheled,,,,,,,,,,,,,,,,,,,,,,,,
XLDH/,Chulda,,,,,,,,,,,,,,,,,,,,,,,,
XLDJ/,Cheldai,,,,,,,,,,,,,,,,,,,,,,,,
XLH/,ringvormig brood,,,,,,,,,,,,,,,,,,,,,,,,
XLH[,,"zwak zijn, ziek zijn","uitgeput zijn, door ziekte geveld zijn","paaien, vleien",zwak maken,"ziek worden, doen alsof je ziek bent",ziek maken,zwaargewond zijn,,,,,,,,,,,,,,,,,
XLJ/,ziekte,,,,,,,,,,,,,,,,,,,,,,,,
XLJ=/,sierraad,,,,,,,,,,,,,,,,,,,,,,,,
XLJ==/,Chali,,,,,,,,,,,,,,,,,,,,,,,,
XLJH/,sierraad,,,,,,,,,,,,,,,,,,,,,,,,
XLJL/,fluit,,,,,,,,,,,,,,,,,,,,,,,,
XLJLH,het zij verre van,,,,,,,,,,,,,,,,,,,,,,,,
XLJPH/,"verlichting, overeenkomst, uitrusting",,,,,,,,,,,,,,,,,,,,,,,,
XLJYH/,uitrusting afgenomen van een omgebracht mens,,,,,,,,,,,,,,,,,,,,,,,,
XLKH/,ongelukkig iemand,,,,,,,,,,,,,,,,,,,,,,,,
XLL/,"doorboord, omgebracht, omtmaagd",,,,,,,,,,,,,,,,,,,,,,,,
XLL==[,,,,fluit spelen,,,,,,,,,,,,,,,,,,,,,
XLL=[,,gewond zijn,,laten doorboren,doorboord zijn,,,,,,,,,,,,,,,,,,,,
XLL[,,,verontreinigd zijn,ontwijden,ontheiligd zijn,,beginnen,begonnen zijn,,,,,,,,,,,,,,,,,
XLM/,Cheldai,,,,,,,,,,,,,,,,,,,,,,,,
XLMJC/,vuursteen,,,,,,,,,,,,,,,,,,,,,,,,
XLMWT/,alkanet (ossentongwortel),,,,,,,,,,,,,,,,,,,,,,,,
XLM[,,"dromen, sterk wordden",,,,,"dromen, gezond worden",,,,,,,,,,,,,,,,,,
XLN/,Chelon,,,,,,,,,,,,,,,,,,,,,,,,
XLN=/,Cholon,,,,,,,,,,,,,,,,,,,,,,,,
XLP/,in ruil voor,,,,,,,,,,,,,,,,,,,,,,,,
XLP=/,Chelef,,,,,,,,,,,,,,,,,,,,,,,,
XLP=[,,doorsnijden,,,,,,,,,,,,,,,,,,,,,,,
XLP[,,"elkaar opvolgen, doorgeven, aan iets voorbijgaan",,"wisselen, veranderen",,,"vervangen, veranderen,",,,,,,,,,,,voorbij gaan,,,,,,,
XLQ/,"deel, aandeel",,,,,,,,,,,,,,,,,,,,,,,,
XLQ=/,glad,,,,,,,,,,,,,,,,,,,,,,,,
XLQ==/,glad,,,,,,,,,,,,,,,,,,,,,,,,
XLQ===/,gladheid,,,,,,,,,,,,,,,,,,,,,,,,
XLQ====/,Chelek,,,,,,,,,,,,,,,,,,,,,,,,
XLQ=[,,"glad zijn, sluw zijn",,,,,"glad maken, vleien",,,,,,,,,,,,,,,,,,
XLQH/,kavel,,,,,,,,,,,,,,,,,,,,,,,,
XLQH=/,gladheid,,,,,,,,,,,,,,,,,,,,,,,,
XLQH==/,deel,,,,,,,,,,,,,,,,,,,,,,,,
XLQJ/,Chelkiet,,,,,,,,,,,,,,,,,,,,,,,,
XLQJ=/,Chelkai,,,,,,,,,,,,,,,,,,,,,,,,
XLQJH/,Chilkia,,,,,,,,,,,,,,,,,,,,,,,,
XLQJHW/,Chilkia,,,,,,,,,,,,,,,,,,,,,,,,
XLQLQWT/,"glibberige delen, intriges",,,,,,,,,,,,,,,,,,,,,,,,
XLQT/,Chelkat,,,,,,,,,,,,,,,,,,,,,,,,
XLQT_HYWRJM/,Chelkat-Hassurim,,,,,,,,,,,,,,,,,,,,,,,,
XLQ[,,delen (door het lot),"verdeeld worden, zichzelf verdelen",delen (door het lot),verdeeld worden,onder henzelf verdelen,deelnemen aan de verdeling,,,,,,,,,,,,,,,,,,
XLV[,,accepteren,,,,,,,,,,,,,,,,,,,,,,,
XLWCH/,nederlaag,,,,,,,,,,,,,,,,,,,,,,,,
XLWM/,droom,,,,,,,,,,,,,,,,,,,,,,,,
XLWN/,opening in de muur voor licht en lucht,,,,,,,,,,,,,,,,,,,,,,,,
XLWP/,?,,,,,,,,,,,,,,,,,,,,,,,,
XLX/,Chalach,,,,,,,,,,,,,,,,,,,,,,,,
XLXLH/,"trillen, beven",,,,,,,,,,,,,,,,,,,,,,,,
XLXWL/,Chalchul,,,,,,,,,,,,,,,,,,,,,,,,
XLY/,lendenen,,,,,,,,,,,,,,,,,,,,,,,,
XLY=/,Cheles,,,,,,,,,,,,,,,,,,,,,,,,
XLY[,,"klaar voor het gebed, terugtrekken, uittrekken","geleverd worden, uitgerust worden","plunderen, uittrekken, redden",,,sterk maken,,,,,,,,,,,,,,,,,,
XM/,hitte,,,,,,,,,,,,,,,,,,,,,,,,
XM=/,schoonvader,,,,,,,,,,,,,,,,,,,,,,,,
XM==/,heet,,,,,,,,,,,,,,,,,,,,,,,,
XM===/,Cham,,,,,,,,,,,,,,,,,,,,,,,,
XM>H/,wrongel,,,,,,,,,,,,,,,,,,,,,,,,
XMC/,vijf,,,,,,,,,,,,,,,,,,,,,,,,
XMC=/,buik,,,,,,,,,,,,,,,,,,,,,,,,
XMC==/,vijfde (deel),,,,,,,,,,,,,,,,,,,,,,,,
XMC[,,opstellen voor oorlog,,een vijfde deel nemen,,,,,,,,,,,,,,,,,,,,,
XMD/,"liefelijkheid, schoonheid",,,,,,,,,,,,,,,,,,,,,,,,
XMDH/,"kostbare zaken, begerenswaardige dingen",,,,,,,,,,,,,,,,,,,,,,,,
XMDN/,Chemdan,,,,,,,,,,,,,,,,,,,,,,,,
XMDWT/,"kostbare dingen, schatten",,,,,,,,,,,,,,,,,,,,,,,,
XMD[,,begeren,begerenswaardig,gepassioneerd verlangen,,,,,,,,,,,,,,,,,,,,,
XMH/,"toorn, toorngloed",,,,,,,,,,,,,,,,,,,,,,,,
XMH=/,"gloed (van zon), zon",,,,,,,,,,,,,,,,,,,,,,,,
XMJCJ/,vijfde,,,,,,,,,,,,,,,,,,,,,,,,
XMJCJT/,"vijfde deel, vijfde keer",,,,,,,,,,,,,,,,,,,,,,,,
XMJY/,zuring,,,,,,,,,,,,,,,,,,,,,,,,
XMLH/,vergeving,,,,,,,,,,,,,,,,,,,,,,,,
XMLH=/,compassie,,,,,,,,,,,,,,,,,,,,,,,,
XML[,,medelijden hebben; (+ prep על) medelijden hebben met,,,,,,,,,,,,,,,,,,,,,,,
XMM[,,"warm zijn, warm worden",bronstig,opwarmen,,zichzelf warmen,,,,,,,,,,,,,,,,,,,
XMN/,wierook-altaar,,,,,,,,,,,,,,,,,,,,,,,,
XMQ[,,afkeren,,,,"wankelen,",,,,,,,,,,,,,,,,,,,
XMR/,"rauwe grondstof, bouwmaterial",,,,,,,,,,,,,,,,,,,,,,,,
XMR=/,homer (inhoudsmaat),,,,,,,,,,,,,,,,,,,,,,,,
XMR==/,"aardpek, asfalt",,,,,,,,,,,,,,,,,,,,,,,,
XMR===/,wijn (in gistingsproces),,,,,,,,,,,,,,,,,,,,,,,,
XMR=[,,,,"gloeien, branden",,,,,,,,,,,,,,,,,,,,,
XMRN/,Chamran,,,,,,,,,,,,,,,,,,,,,,,,
XMR[,,"bestrijken, schuimen",,[dub] fermenteren of rood worden,,,,,,,,,,,,,,,,,,,,,
XMS/,"gewelddaad, onrecht",,,,,,,,,,,,,,,,,,,,,,,,
XMS[,,gewelddadig behandelen,geweld ondervinden,,,,,,,,,,,,,,,,,,,,,,
XMT/,zak (voor water of wijn),,,,,,,,,,,,,,,,,,,,,,,,
XMT=/,Chammat,,,,,,,,,,,,,,,,,,,,,,,,
XMT==/,Chammat,,,,,,,,,,,,,,,,,,,,,,,,
XMT===/,Chammat,,,,,,,,,,,,,,,,,,,,,,,,
XMTJ/,Hamatiet,,,,,,,,,,,,,,,,,,,,,,,,
XMT_D>R/,Chammot-Dor,,,,,,,,,,,,,,,,,,,,,,,,
XMT_YWB>/,Hamat-Soba,,,,,,,,,,,,,,,,,,,,,,,,
XMV/,reptiel,,,,,,,,,,,,,,,,,,,,,,,,
XMVH/,Chumta,,,,,,,,,,,,,,,,,,,,,,,,
XMW>L/,Chammuel,,,,,,,,,,,,,,,,,,,,,,,,
XMWL/,Chamul,,,,,,,,,,,,,,,,,,,,,,,,
XMWLJ/,Chamuliet,,,,,,,,,,,,,,,,,,,,,,,,
XMWN/,Chammon,,,,,,,,,,,,,,,,,,,,,,,,
XMWQ/,ronding,,,,,,,,,,,,,,,,,,,,,,,,
XMWR/,ezel,,,,,,,,,,,,,,,,,,,,,,,,
XMWR=/,Chamor,,,,,,,,,,,,,,,,,,,,,,,,
XMWT/,schoonmoeder,,,,,,,,,,,,,,,,,,,,,,,,
XMWVL/,Chamutal,,,,,,,,,,,,,,,,,,,,,,,,
XMWY/,fel rood,,,,,,,,,,,,,,,,,,,,,,,,
XMWY=/,onderdrukker,,,,,,,,,,,,,,,,,,,,,,,,
XMY/,gedesemd,,,,,,,,,,,,,,,,,,,,,,,,
XMY=/,azijn,,,,,,,,,,,,,,,,,,,,,,,,
XMY=[,,onderdrukken,,,,,,,,,,,,,,,,,,,,,,,
XMY[,,"gedesemd zijn, zuur zijn",,,,"verzuurd zijn, verbitterd zijn",gedesemd smaken,,,,,,,,,,,,,,,,,,
XN/,"genade, gunst",,,,,,,,,,,,,,,,,,,,,,,,
XN=/,??,,,,,,,,,,,,,,,,,,,,,,,,
XNDD/,Chenadad,,,,,,,,,,,,,,,,,,,,,,,,
XNH/,Hanna,,,,,,,,,,,,,,,,,,,,,,,,
XNH=[,,,,bewogen zijn,,,,,,,,,,,,,,,,,,,,,
XNH[,,zich legeren,,,,,,,,,,,,,,,,,,,,,,,
XNJ>L/,Channiël,,,,,,,,,,,,,,,,,,,,,,,,
XNJK/,[*] vazal,,,,,,,,,,,,,,,,,,,,,,,,
XNJNH/,compassie,,,,,,,,,,,,,,,,,,,,,,,,
XNJT/,speer,,,,,,,,,,,,,,,,,,,,,,,,
XNKH/,"inwijding, wijding",,,,,,,,,,,,,,,,,,,,,,,,
XNKJ/,Chanochiet,,,,,,,,,,,,,,,,,,,,,,,,
XNK[,,"inwijden, [+ prep ל] opleiden",,,,,,,,,,,,,,,,,,,,,,,
XNM,"onverdiend, tevergeefs, zonder compensatie",,,,,,,,,,,,,,,,,,,,,,,,
XNM>L/,Chanamel,,,,,,,,,,,,,,,,,,,,,,,,
XNML/,vernietigende watervloed,,,,,,,,,,,,,,,,,,,,,,,,
XNN/,Chanan,,,,,,,,,,,,,,,,,,,,,,,,
XNN=[,,verachtelijk zijn,,,,,,,,,,,,,,,,,,,,,,,
XNN>L/,Chananel,,,,,,,,,,,,,,,,,,,,,,,,
XNNJ/,Chanani,,,,,,,,,,,,,,,,,,,,,,,,
XNNJH/,Chananja,,,,,,,,,,,,,,,,,,,,,,,,
XNNJHW/,Chananja,,,,,,,,,,,,,,,,,,,,,,,,
XNN[,,genadig zijn,steunen,liefelijk maken,,om genade smeken,,erbarmen vinden,,,,,,,smeken,,,genadig zijn,,,,,,,
XNP/,goddeloos,,,,,,,,,,,,,,,,,,,,,,,,
XNP=/,goddeloosheid,,,,,,,,,,,,,,,,,,,,,,,,
XNPH/,goddeloosheid,,,,,,,,,,,,,,,,,,,,,,,,
XNP[,,"verontreinigd zijn, goddeloos zijn",,,,,"verontreinigen, verwoesten",,,,,,,,,,,,,,,,,,
XNQ[,,,zichzelf ophangen,wurgen,,,,,,,,,,,,,,,,,,,,,
XNS/,Chanes,,,,,,,,,,,,,,,,,,,,,,,,
XNTN/,Channaton,,,,,,,,,,,,,,,,,,,,,,,,
XNVH/,tarwe,,,,,,,,,,,,,,,,,,,,,,,,
XNVJM/,balseming,,,,,,,,,,,,,,,,,,,,,,,,
XNV[,,"tot rijping brengen, balsemen",,,,,,,,,,,,,,,,,,,,,,,
XNWK/,Henoch,,,,,,,,,,,,,,,,,,,,,,,,
XNWK=/,Henoch,,,,,,,,,,,,,,,,,,,,,,,,
XNWN/,genadig,,,,,,,,,,,,,,,,,,,,,,,,
XNWN=/,Chanun,,,,,,,,,,,,,,,,,,,,,,,,
XNWT/,gewelf,,,,,,,,,,,,,,,,,,,,,,,,
XP/,zuiver,,,,,,,,,,,,,,,,,,,,,,,,
XP>[,,,,toekennen,,,,,,,,,,,,,,,,,,,,,
XPC/,materiaal (voor zadeldek),,,,,,,,,,,,,,,,,,,,,,,,
XPCH/,bevrijding (uit slavernij),,,,,,,,,,,,,,,,,,,,,,,,
XPCJ/,"vrijgelaten (uit slavernij), vrij",,,,,,,,,,,,,,,,,,,,,,,,
XPCJT/,verblijfsplaats (van in isolatie verkerende koning Azarja),,,,,,,,,,,,,,,,,,,,,,,,
XPC[,,,,,je vrijheid verkrijgen,,,,,,,,,,,,,,,,,,,,
XPF/,vermomming,,,,,,,,,,,,,,,,,,,,,,,,
XPF[,,onderzoeken,onderzocht worden,"zoeken, opsporen",zich vermommen als,"zichzelf verbergen, zichzelf onherkenbaar maken",,,,,,,,,,,,,,,,,,,
XPH/,"veranda, bruidskamer",,,,,,,,,,,,,,,,,,,,,,,,
XPH=/,Chuppa,,,,,,,,,,,,,,,,,,,,,,,,
XPH[,,bedekken,bedekt zijn met,bedekken met,,,,,,,,,,,,,,,,,,,,,
XPJM/,Chuppim,,,,,,,,,,,,,,,,,,,,,,,,
XPN/,handpalmen,,,,,,,,,,,,,,,,,,,,,,,,
XPNJ/,Chofni,,,,,,,,,,,,,,,,,,,,,,,,
XPP[,,beschermen,,,,,,,,,,,,,,,,,,,,,,,
XPR/,Chefer,,,,,,,,,,,,,,,,,,,,,,,,
XPR</,Chofra,,,,,,,,,,,,,,,,,,,,,,,,
XPR=/,Chefer,,,,,,,,,,,,,,,,,,,,,,,,
XPR=[,,"graven, volgen, schrapen (paard)",,,,,,,,,,,,,,,,,,,,,,,
XPRJ/,Chefriet,,,,,,,,,,,,,,,,,,,,,,,,
XPRJM/,Chafaraïm,,,,,,,,,,,,,,,,,,,,,,,,
XPR[,,beschaamd zijn,,,,,"zich beschaamd voelen, zich beschamend gedragen",,,,,,,,,,,,,,,,,,
XPY/,"vreugde, wens, zaak",,,,,,,,,,,,,,,,,,,,,,,,
