lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
QC/,,,,,,,,,,,,,,,,,,,,,,,,,
QC>H/,,,,,,,,,,,,,,,,,,,,,,,,,
QCB/,,,,,,,,,,,,,,,,,,,,,,,,,
QCB=/,,,,,,,,,,,,,,,,,,,,,,,,,
QCB==/,,,,,,,,,,,,,,,,,,,,,,,,,
QCB[,,,,,,,,,,,,,,,,,,,,,,,,,
QCC[,,,,,,,,,,,,,,,,,,,,,,,,,
QCH/,,,,,,,,,,,,,,,,,,,,,,,,,
QCH[,,,,,,,,,,,,,,,,,,,,,,,,,
QCJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QCJWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QCR/,,,,,,,,,,,,,,,,,,,,,,,,,
QCRJM/,,,,,,,,,,,,,,,,,,,,,,,,,
QCR[,,,,,,,,,,,,,,,,,,,,,,,,,
QCT/,,,,,,,,,,,,,,,,,,,,,,,,,
QCT=/,,,,,,,,,,,,,,,,,,,,,,,,,
QCV/,,,,,,,,,,,,,,,,,,,,,,,,,
QCV=/,,,,,,,,,,,,,,,,,,,,,,,,,
QCX[,,,,,,,,,,,,,,,,,,,,,,,,,
QD/,,,,,,,,,,,,,,,,,,,,,,,,,
QDC/,"ቅዱስ, ቅድስና, ቅዱስ ነገር, ቅዱስ",,,,,,,,,,,,,,,,,,,,,,,,
QDC=/,,,,,,,,,,,,,,,,,,,,,,,,,
QDC==/,,,,,,,,,,,,,,,,,,,,,,,,,
QDC===/,,,,,,,,,,,,,,,,,,,,,,,,,
QDC[,,ቅዱስ መሆን,ቅድስናን ማሳየት,መቀደስ,መቀደስ,ራስን ቅዱስ አድርጎ ማቅረብ,መቀደስ፣ አንድን ነገር እንደ ቅዱስ መቁጠር,,,,,,,,,,,,,,,,,,
QDC_BRN</,,,,,,,,,,,,,,,,,,,,,,,,,
QDD[,,,,,,,,,,,,,,,,,,,,,,,,,
QDH/,,,,,,,,,,,,,,,,,,,,,,,,,
QDJC/,,,,,,,,,,,,,,,,,,,,,,,,,
QDJM/,,,,,,,,,,,,,,,,,,,,,,,,,
QDM/,,,,,,,,,,,,,,,,,,,,,,,,,
QDMH/,,,,,,,,,,,,,,,,,,,,,,,,,
QDMH=/,,,,,,,,,,,,,,,,,,,,,,,,,
QDMH==/,,,,,,,,,,,,,,,,,,,,,,,,,
QDMJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QDMJ>L/,,,,,,,,,,,,,,,,,,,,,,,,,
QDMNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QDMNJ=/,,,,,,,,,,,,,,,,,,,,,,,,,
QDMWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QDMWT/,,,,,,,,,,,,,,,,,,,,,,,,,
QDM[,,,,,,,,,,,,,,,,,,,,,,,,,
QDQD/,,,,,,,,,,,,,,,,,,,,,,,,,
QDR/,,,,,,,,,,,,,,,,,,,,,,,,,
QDRNJT,,,,,,,,,,,,,,,,,,,,,,,,,
QDRWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QDRWT/,,,,,,,,,,,,,,,,,,,,,,,,,
QDR[,,,,,,,,,,,,,,,,,,,,,,,,,
QDWC/,,,,,,,,,,,,,,,,,,,,,,,,,
QDWMJM/,,,,,,,,,,,,,,,,,,,,,,,,,
QDXT/,,,,,,,,,,,,,,,,,,,,,,,,,
QDX[,,,,,,,,,,,,,,,,,,,,,,,,,
QFJVH/,,,,,,,,,,,,,,,,,,,,,,,,,
QFQFT/,,,,,,,,,,,,,,,,,,,,,,,,,
QFWH/,,,,,,,,,,,,,,,,,,,,,,,,,
QHH[,,,,,,,,,,,,,,,,,,,,,,,,,
QHL/,,,,,,,,,,,,,,,,,,,,,,,,,
QHLH/,,,,,,,,,,,,,,,,,,,,,,,,,
QHLT/,,,,,,,,,,,,,,,,,,,,,,,,,
QHLTH/,,,,,,,,,,,,,,,,,,,,,,,,,
QHL[,,,,,,,,,,,,,,,,,,,,,,,,,
QHT/,,,,,,,,,,,,,,,,,,,,,,,,,
QHTJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QJ>/,,,,,,,,,,,,,,,,,,,,,,,,,
QJ>[,,,,,,,,,,,,,,,,,,,,,,,,,
QJC/,,,,,,,,,,,,,,,,,,,,,,,,,
QJCJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QJCWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QJH[,,,,,,,,,,,,,,,,,,,,,,,,,
QJM/,,,,,,,,,,,,,,,,,,,,,,,,,
QJM=/,,,,,,,,,,,,,,,,,,,,,,,,,
QJMH/,,,,,,,,,,,,,,,,,,,,,,,,,
QJN/,,,,,,,,,,,,,,,,,,,,,,,,,
QJN=/,,,,,,,,,,,,,,,,,,,,,,,,,
QJN==/,,,,,,,,,,,,,,,,,,,,,,,,,
QJN===/,,,,,,,,,,,,,,,,,,,,,,,,,
QJNH/,,,,,,,,,,,,,,,,,,,,,,,,,
QJNH=/,,,,,,,,,,,,,,,,,,,,,,,,,
QJNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QJNN/,,,,,,,,,,,,,,,,,,,,,,,,,
QJN[,,,,,,,,,,,,,,,,,,,,,,,,,
QJQJWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QJQLWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QJR/,,,,,,,,,,,,,,,,,,,,,,,,,
QJR=/,,,,,,,,,,,,,,,,,,,,,,,,,
QJRS/,,,,,,,,,,,,,,,,,,,,,,,,,
QJR_MW>B/,,,,,,,,,,,,,,,,,,,,,,,,,
QJR_XRF/,,,,,,,,,,,,,,,,,,,,,,,,,
QJR_XRFT/,,,,,,,,,,,,,,,,,,,,,,,,,
QJV/,,,,,,,,,,,,,,,,,,,,,,,,,
QJVWR/,,,,,,,,,,,,,,,,,,,,,,,,,
QJY/,,,,,,,,,,,,,,,,,,,,,,,,,
QJYWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QJY[,,,,,,,,,,,,,,,,,,,,,,,,,
QL/,,,,,,,,,,,,,,,,,,,,,,,,,
QL</,,,,,,,,,,,,,,,,,,,,,,,,,
QL<=/,,,,,,,,,,,,,,,,,,,,,,,,,
QL<==/,,,,,,,,,,,,,,,,,,,,,,,,,
QL<=[,,,,,,,,,,,,,,,,,,,,,,,,,
QL<[,,,,,,,,,,,,,,,,,,,,,,,,,
QL=/,,,,,,,,,,,,,,,,,,,,,,,,,
QLCWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QLH=[,,,,,,,,,,,,,,,,,,,,,,,,,
QLH[,,,,,,,,,,,,,,,,,,,,,,,,,
QLJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QLJ=/,,,,,,,,,,,,,,,,,,,,,,,,,
QLJH/,,,,,,,,,,,,,,,,,,,,,,,,,
QLJV>/,,,,,,,,,,,,,,,,,,,,,,,,,
QLL/,,,,,,,,,,,,,,,,,,,,,,,,,
QLLH/,,,,,,,,,,,,,,,,,,,,,,,,,
QLL[,,,,,,,,,,,,,,,,,,,,,,,,,
QLQL/,,,,,,,,,,,,,,,,,,,,,,,,,
QLS/,,,,,,,,,,,,,,,,,,,,,,,,,
QLSH/,,,,,,,,,,,,,,,,,,,,,,,,,
QLS[,,,,,,,,,,,,,,,,,,,,,,,,,
QLV[,,,,,,,,,,,,,,,,,,,,,,,,,
QLWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QLXT/,,,,,,,,,,,,,,,,,,,,,,,,,
QMFWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QMH/,,,,,,,,,,,,,,,,,,,,,,,,,
QML[,,,,,,,,,,,,,,,,,,,,,,,,,
QMV[,,,,,,,,,,,,,,,,,,,,,,,,,
QMW>L/,,,,,,,,,,,,,,,,,,,,,,,,,
QMWF/,,,,,,,,,,,,,,,,,,,,,,,,,
QMWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QMX/,,,,,,,,,,,,,,,,,,,,,,,,,
QMY/,,,,,,,,,,,,,,,,,,,,,,,,,
QMY[,,,,,,,,,,,,,,,,,,,,,,,,,
QN/,,,,,,,,,,,,,,,,,,,,,,,,,
QN>/,,,,,,,,,,,,,,,,,,,,,,,,,
QN>H/,,,,,,,,,,,,,,,,,,,,,,,,,
QN>[,,,,,,,,,,,,,,,,,,,,,,,,,
QNH/,,,,,,,,,,,,,,,,,,,,,,,,,
QNH=/,,,,,,,,,,,,,,,,,,,,,,,,,
QNH=[,,,,,,,,,,,,,,,,,,,,,,,,,
QNH[,,,,,,,,,,,,,,,,,,,,,,,,,
QNJN/,,,,,,,,,,,,,,,,,,,,,,,,,
QNMWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QNN[,,,,,,,,,,,,,,,,,,,,,,,,,
QNT/,,,,,,,,,,,,,,,,,,,,,,,,,
QNW>/,,,,,,,,,,,,,,,,,,,,,,,,,
QNY/,,,,,,,,,,,,,,,,,,,,,,,,,
QNZ/,,,,,,,,,,,,,,,,,,,,,,,,,
QNZJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QP>WN/,,,,,,,,,,,,,,,,,,,,,,,,,
QP>[,,,,,,,,,,,,,,,,,,,,,,,,,
QPD/,,,,,,,,,,,,,,,,,,,,,,,,,
QPDH/,,,,,,,,,,,,,,,,,,,,,,,,,
QPD[,,,,,,,,,,,,,,,,,,,,,,,,,
QPWZ/,,,,,,,,,,,,,,,,,,,,,,,,,
QPY[,,,,,,,,,,,,,,,,,,,,,,,,,
QR/,,,,,,,,,,,,,,,,,,,,,,,,,
QR<JM/,,,,,,,,,,,,,,,,,,,,,,,,,
QR<[,,,,,,,,,,,,,,,,,,,,,,,,,
QR=/,,,,,,,,,,,,,,,,,,,,,,,,,
QR>/,,,,,,,,,,,,,,,,,,,,,,,,,
QR>=[,,ማግኘት,በድንገት ማግኘት,,,,እንዲከሰት ማድረግ,,,,,,,,,,,,,,,,,,
QR>[,,"ጠራ አነበበ ተገናኘ, መጥራት፣ መገናኘት፤ ድምጽን አውጥቶ ማንበብ ኒ፡-","ተጠራ ተነበበ, መጠራት, መጎብኘት, መጠቀስ፣ መታወጅ",,"ተጠራ, መጠራት",,,,,,,,,,,,,,,,,,,,
QRB/,"ውስጥ, ውስጠኛ, መሃከል",,,,,,,,,,,,,,,,,,,,,,,,
QRB=/,,,,,,,,,,,,,,,,,,,,,,,,,
QRB==/,,,,,,,,,,,,,,,,,,,,,,,,,
QRBH/,,,,,,,,,,,,,,,,,,,,,,,,,
QRBN/,,,,,,,,,,,,,,,,,,,,,,,,,
QRBN=/,,,,,,,,,,,,,,,,,,,,,,,,,
QRB[,,"ቀረበ, መቅረብ","ቀረበ, መምጣት፣ መቅረብ","ቀረበ, ማቅረብ",,,"አቀረበ, ማቅረብ",,,,,,,,,,,,,,,,,,
QRC/,,,,,,,,,,,,,,,,,,,,,,,,,
QRDM/,,,,,,,,,,,,,,,,,,,,,,,,,
QRH/,,,,,,,,,,,,,,,,,,,,,,,,,
QRH=/,,,,,,,,,,,,,,,,,,,,,,,,,
QRH[,,,,,,,,,,,,,,,,,,,,,,,,,
QRJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJ>/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJ>H/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJH/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJT/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJTJM/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJT_>RB</,,,,,,,,,,,,,,,,,,,,,,,,,
QRJT_B<L/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJT_J<RJM/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJT_SNH/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJT_SPR/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJT_XYWT/,,,,,,,,,,,,,,,,,,,,,,,,,
QRJWT/,,,,,,,,,,,,,,,,,,,,,,,,,
QRM[,,,,,,,,,,,,,,,,,,,,,,,,,
QRN/,,,,,,,,,,,,,,,,,,,,,,,,,
QRNJM/,,,,,,,,,,,,,,,,,,,,,,,,,
QRN[,,,,,,,,,,,,,,,,,,,,,,,,,
QRN_HPWK/,,,,,,,,,,,,,,,,,,,,,,,,,
QRQ</,,,,,,,,,,,,,,,,,,,,,,,,,
QRQ<=/,,,,,,,,,,,,,,,,,,,,,,,,,
QRQR/,,,,,,,,,,,,,,,,,,,,,,,,,
QRQR=/,,,,,,,,,,,,,,,,,,,,,,,,,
QRR[,,,,,,,,,,,,,,,,,,,,,,,,,
QRS/,,,,,,,,,,,,,,,,,,,,,,,,,
QRSL/,,,,,,,,,,,,,,,,,,,,,,,,,
QRS[,,,,,,,,,,,,,,,,,,,,,,,,,
QRT/,,,,,,,,,,,,,,,,,,,,,,,,,
QRTH/,,,,,,,,,,,,,,,,,,,,,,,,,
QRTN/,,,,,,,,,,,,,,,,,,,,,,,,,
QRWB/,,,,,,,,,,,,,,,,,,,,,,,,,
QRX/,,,,,,,,,,,,,,,,,,,,,,,,,
QRX=/,,,,,,,,,,,,,,,,,,,,,,,,,
QRX==/,,,,,,,,,,,,,,,,,,,,,,,,,
QRX===/,,,,,,,,,,,,,,,,,,,,,,,,,
QRXH/,,,,,,,,,,,,,,,,,,,,,,,,,
QRXJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QRXT/,,,,,,,,,,,,,,,,,,,,,,,,,
QRX[,,,,,,,,,,,,,,,,,,,,,,,,,
QRY/,,,,,,,,,,,,,,,,,,,,,,,,,
QRY[,,,,,,,,,,,,,,,,,,,,,,,,,
QSM/,,,,,,,,,,,,,,,,,,,,,,,,,
QSM[,,,,,,,,,,,,,,,,,,,,,,,,,
QSS[,,,,,,,,,,,,,,,,,,,,,,,,,
QST/,,,,,,,,,,,,,,,,,,,,,,,,,
QTRS/,,,,,,,,,,,,,,,,,,,,,,,,,
QV/,,,,,,,,,,,,,,,,,,,,,,,,,
QVB/,,,,,,,,,,,,,,,,,,,,,,,,,
QVL/,,,,,,,,,,,,,,,,,,,,,,,,,
QVL[,,,,,,,,,,,,,,,,,,,,,,,,,
QVN/,,,,,,,,,,,,,,,,,,,,,,,,,
QVN=/,,,,,,,,,,,,,,,,,,,,,,,,,
QVN==/,,,,,,,,,,,,,,,,,,,,,,,,,
QVN===/,,,,,,,,,,,,,,,,,,,,,,,,,
QVN[,,,,,,,,,,,,,,,,,,,,,,,,,
QVP[,,,,,,,,,,,,,,,,,,,,,,,,,
QVR/,,,,,,,,,,,,,,,,,,,,,,,,,
QVRT/,,,,,,,,,,,,,,,,,,,,,,,,,
QVRWN/,,,,,,,,,,,,,,,,,,,,,,,,,
QVRWT/,,,,,,,,,,,,,,,,,,,,,,,,,
QVR[,,,,,,,,,,,,,,,,,,,,,,,,,
QVT/,,,,,,,,,,,,,,,,,,,,,,,,,
QVWRH/,,,,,,,,,,,,,,,,,,,,,,,,,
QVWRH=/,,,,,,,,,,,,,,,,,,,,,,,,,
QW/,,,,,,,,,,,,,,,,,,,,,,,,,
QW</,,,,,,,,,,,,,,,,,,,,,,,,,
QW=/,,,,,,,,,,,,,,,,,,,,,,,,,
QW==/,,,,,,,,,,,,,,,,,,,,,,,,,
QW>/,,,,,,,,,,,,,,,,,,,,,,,,,
QWB</,,,,,,,,,,,,,,,,,,,,,,,,,
QWCJHW/,,,,,,,,,,,,,,,,,,,,,,,,,
QWC[,,,,,,,,,,,,,,,,,,,,,,,,,
QWH=[,,,,,,,,,,,,,,,,,,,,,,,,,
QWH[,,,,,,,,,,,,,,,,,,,,,,,,,
QWJ/,,,,,,,,,,,,,,,,,,,,,,,,,
QWL/,"ድም, ድምጽ",,,,,,,,,,,,,,,,,,,,,,,,
QWLJH/,,,,,,,,,,,,,,,,,,,,,,,,,
QWMH/,,,,,,,,,,,,,,,,,,,,,,,,,
QWMMJWT/,,,,,,,,,,,,,,,,,,,,,,,,,
QWM[,,"ቆመ, መነሳት",,"ጸና, መመስረት, ማጽናት",,"ተነሳ አመጸ, ማመጽ","አቆመ, ማቆም, መፈጸም","ተተከለ, እንዲነሳ መደረግ",,,,,,,,,,,,,,,,,
QWP/,,,,,,,,,,,,,,,,,,,,,,,,,
QWR/,,,,,,,,,,,,,,,,,,,,,,,,,
QWR>/,,,,,,,,,,,,,,,,,,,,,,,,,
QWRH/,,,,,,,,,,,,,,,,,,,,,,,,,
QWR[,,,,,,,,,,,,,,,,,,,,,,,,,
QWV[,,,,,,,,,,,,,,,,,,,,,,,,,
QWY/,,,,,,,,,,,,,,,,,,,,,,,,,
QWY=/,,,,,,,,,,,,,,,,,,,,,,,,,
QWY==/,,,,,,,,,,,,,,,,,,,,,,,,,
QWY=[,,,,,,,,,,,,,,,,,,,,,,,,,
QWYWT/,,,,,,,,,,,,,,,,,,,,,,,,,
QWY[,,,,,,,,,,,,,,,,,,,,,,,,,
QX/,,,,,,,,,,,,,,,,,,,,,,,,,
QY/,,,,,,,,,,,,,,,,,,,,,,,,,
QY<=[,,,,,,,,,,,,,,,,,,,,,,,,,
QY<[,,,,,,,,,,,,,,,,,,,,,,,,,
QYB/,,,,,,,,,,,,,,,,,,,,,,,,,
QYB[,,,,,,,,,,,,,,,,,,,,,,,,,
QYH/,,,,,,,,,,,,,,,,,,,,,,,,,
QYH=/,,,,,,,,,,,,,,,,,,,,,,,,,
QYH==/,,,,,,,,,,,,,,,,,,,,,,,,,
QYH[,,,,,,,,,,,,,,,,,,,,,,,,,
QYJ<H/,,,,,,,,,,,,,,,,,,,,,,,,,
QYJ<H=/,,,,,,,,,,,,,,,,,,,,,,,,,
QYJN/,,,,,,,,,,,,,,,,,,,,,,,,,
QYJR/,,,,,,,,,,,,,,,,,,,,,,,,,
QYJR=/,,,,,,,,,,,,,,,,,,,,,,,,,
QYJY/,,,,,,,,,,,,,,,,,,,,,,,,,
QYP/,,,,,,,,,,,,,,,,,,,,,,,,,
QYP=/,,,,,,,,,,,,,,,,,,,,,,,,,
QYPH/,,,,,,,,,,,,,,,,,,,,,,,,,
QYP[,,,,,,,,,,,,,,,,,,,,,,,,,
QYR/,,,,,,,,,,,,,,,,,,,,,,,,,
QYR=/,,,,,,,,,,,,,,,,,,,,,,,,,
QYR=[,,,,,,,,,,,,,,,,,,,,,,,,,
QYR[,,,,,,,,,,,,,,,,,,,,,,,,,
QYT/,,,,,,,,,,,,,,,,,,,,,,,,,
QYW/,,,,,,,,,,,,,,,,,,,,,,,,,
QYWR/,,,,,,,,,,,,,,,,,,,,,,,,,
QYWT/,,,,,,,,,,,,,,,,,,,,,,,,,
QYX/,,,,,,,,,,,,,,,,,,,,,,,,,
QYY[,,,,,,,,,,,,,,,,,,,,,,,,,
R</,"መጥፎ, ክፉ",,,,,,,,,,,,,,,,,,,,,,,,
R<<=[,,,,,,,,,,,,,,,,,,,,,,,,,
R<<[,,,,,,,,,,,,,,,,,,,,,,,,,
R<=/,,,,,,,,,,,,,,,,,,,,,,,,,
R<==/,,,,,,,,,,,,,,,,,,,,,,,,,
R<===/,,,,,,,,,,,,,,,,,,,,,,,,,
R<====/,,,,,,,,,,,,,,,,,,,,,,,,,
R<B/,,,,,,,,,,,,,,,,,,,,,,,,,
R<B=/,,,,,,,,,,,,,,,,,,,,,,,,,
R<BWN/,,,,,,,,,,,,,,,,,,,,,,,,,
R<B[,,,,,,,,,,,,,,,,,,,,,,,,,
R<C/,,,,,,,,,,,,,,,,,,,,,,,,,
R<C=[,,,,,,,,,,,,,,,,,,,,,,,,,
R<C[,,,,,,,,,,,,,,,,,,,,,,,,,
R<D/,,,,,,,,,,,,,,,,,,,,,,,,,
R<DH/,,,,,,,,,,,,,,,,,,,,,,,,,
R<D[,,,,,,,,,,,,,,,,,,,,,,,,,
R<H/,ክፋት,,,,,,,,,,,,,,,,,,,,,,,,
R<H=/,,,,,,,,,,,,,,,,,,,,,,,,,
R<H==/,,,,,,,,,,,,,,,,,,,,,,,,,
R<H=[,,,,,,,,,,,,,,,,,,,,,,,,,
R<H[,,,,,,,,,,,,,,,,,,,,,,,,,
R<J/,,,,,,,,,,,,,,,,,,,,,,,,,
R<J=/,,,,,,,,,,,,,,,,,,,,,,,,,
R<JH/,,,,,,,,,,,,,,,,,,,,,,,,,
R<JWN/,,,,,,,,,,,,,,,,,,,,,,,,,
R<L/,,,,,,,,,,,,,,,,,,,,,,,,,
R<LH/,,,,,,,,,,,,,,,,,,,,,,,,,
R<LJH/,,,,,,,,,,,,,,,,,,,,,,,,,
R<L[,,,,,,,,,,,,,,,,,,,,,,,,,
R<M/,,,,,,,,,,,,,,,,,,,,,,,,,
R<M=[,,,,,,,,,,,,,,,,,,,,,,,,,
R<MH/,,,,,,,,,,,,,,,,,,,,,,,,,
R<MH=/,,,,,,,,,,,,,,,,,,,,,,,,,
R<MJH/,,,,,,,,,,,,,,,,,,,,,,,,,
R<MSS/,,,,,,,,,,,,,,,,,,,,,,,,,
R<M[,,,,,,,,,,,,,,,,,,,,,,,,,
R<NN/,,,,,,,,,,,,,,,,,,,,,,,,,
R<N[,,,,,,,,,,,,,,,,,,,,,,,,,
R<P[,,,,,,,,,,,,,,,,,,,,,,,,,
R<W/,,,,,,,,,,,,,,,,,,,,,,,,,
R<W>L/,,,,,,,,,,,,,,,,,,,,,,,,,
R<WT/,,,,,,,,,,,,,,,,,,,,,,,,,
R<WT=/,,,,,,,,,,,,,,,,,,,,,,,,,
R<Y[,,,,,,,,,,,,,,,,,,,,,,,,,
R>C/,"ራስ, ራስ, ጫፍ, መጀመሪያ, ምርጥ, አለቃ",,,,,,,,,,,,,,,,,,,,,,,,
R>C=/,,,,,,,,,,,,,,,,,,,,,,,,,
R>C==/,,,,,,,,,,,,,,,,,,,,,,,,,
R>CH/,,,,,,,,,,,,,,,,,,,,,,,,,
R>CH=/,,,,,,,,,,,,,,,,,,,,,,,,,
R>CJT/,,,,,,,,,,,,,,,,,,,,,,,,,
R>CWN/,መጀመርያ,,,,,,,,,,,,,,,,,,,,,,,,
R>CWNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
R>H/,,,,,,,,,,,,,,,,,,,,,,,,,
R>H=/,,,,,,,,,,,,,,,,,,,,,,,,,
R>H==/,,,,,,,,,,,,,,,,,,,,,,,,,
R>H[,,"አየ, ማየት, መምረጥ","ታየ, መታየት",,"ታየ, መታየት","ተያየ, መተያየት","አሳየ, ማሳየት","እንዲታየዕ ተደረገ, እንዲታይ መደረግ",,,,,,,,,,,,,,,,,
R>J/,,,,,,,,,,,,,,,,,,,,,,,,,
R>J=/,,,,,,,,,,,,,,,,,,,,,,,,,
R>JH/,,,,,,,,,,,,,,,,,,,,,,,,,
R>M/,,,,,,,,,,,,,,,,,,,,,,,,,
R>MWT/,,,,,,,,,,,,,,,,,,,,,,,,,
R>M[,,,,,,,,,,,,,,,,,,,,,,,,,
R>WBN/,,,,,,,,,,,,,,,,,,,,,,,,,
R>WBNJ/,,,,,,,,,,,,,,,,,,,,,,,,,
R>WH/,,,,,,,,,,,,,,,,,,,,,,,,,
R>WMH/,,,,,,,,,,,,,,,,,,,,,,,,,
R>WT/,,,,,,,,,,,,,,,,,,,,,,,,,
RB/,"ብዙ ዋንኛ, ብዙ",,,,,,,,,,,,,,,,,,,,,,,,
RB</,,,,,,,,,,,,,,,,,,,,,,,,,
RB<=/,,,,,,,,,,,,,,,,,,,,,,,,,
RB<==/,,,,,,,,,,,,,,,,,,,,,,,,,
RB<===/,,,,,,,,,,,,,,,,,,,,,,,,,
RB<====/,,,,,,,,,,,,,,,,,,,,,,,,,
RB<=[,,,,,,,,,,,,,,,,,,,,,,,,,
RB<[,,,,,,,,,,,,,,,,,,,,,,,,,
RB=/,ብዙሃን,,,,,,,,,,,,,,,,,,,,,,,,
RB==/,,,,,,,,,,,,,,,,,,,,,,,,,
RB===/,,,,,,,,,,,,,,,,,,,,,,,,,
RBB=[,,,,,,,,,,,,,,,,,,,,,,,,,
RBBH/,,,,,,,,,,,,,,,,,,,,,,,,,
RBB[,,,,,,,,,,,,,,,,,,,,,,,,,
RBD[,,,,,,,,,,,,,,,,,,,,,,,,,
RBH/,,,,,,,,,,,,,,,,,,,,,,,,,
RBH=[,,,,,,,,,,,,,,,,,,,,,,,,,
RBH[,,"በዛ ረባ, ብዙ መሆን፣ ታላቅ መሆን",,ብዙ ማድረግ,,,ማብዛት፣ ማባዛት,,,,,,,,,,,,,,,,,,
RBJ<J/,,,,,,,,,,,,,,,,,,,,,,,,,
RBJBJM/,ከባድ ዝናብ,,,,,,,,,,,,,,,,,,,,,,,,
RBJD/,,,,,,,,,,,,,,,,,,,,,,,,,
RBJT/,,,,,,,,,,,,,,,,,,,,,,,,,
RBK[,,,,,,,,,,,,,,,,,,,,,,,,,
RBLH/,,,,,,,,,,,,,,,,,,,,,,,,,
RBQH/,,,,,,,,,,,,,,,,,,,,,,,,,
RBRBNJN/,,,,,,,,,,,,,,,,,,,,,,,,,
RBW/,,,,,,,,,,,,,,,,,,,,,,,,,
RBW=/,,,,,,,,,,,,,,,,,,,,,,,,,
RBW>/,,,,,,,,,,,,,,,,,,,,,,,,,
RBY/,,,,,,,,,,,,,,,,,,,,,,,,,
RBY[,,,,,,,,,,,,,,,,,,,,,,,,,
RB_CQH/,,,,,,,,,,,,,,,,,,,,,,,,,
RC</,"ክፉ ሃጥያተኛ, በደለኛ, ጥፋተኛ",,,,,,,,,,,,,,,,,,,,,,,,
RC<=/,,,,,,,,,,,,,,,,,,,,,,,,,
RC<H/,,,,,,,,,,,,,,,,,,,,,,,,,
RC<[,,,,,,,,,,,,,,,,,,,,,,,,,
RCC[,,,,,,,,,,,,,,,,,,,,,,,,,
RCJWN/,,,,,,,,,,,,,,,,,,,,,,,,,
RCM[,,,,,,,,,,,,,,,,,,,,,,,,,
RCP/,,,,,,,,,,,,,,,,,,,,,,,,,
RCP=/,,,,,,,,,,,,,,,,,,,,,,,,,
RCT/,,,,,,,,,,,,,,,,,,,,,,,,,
RDD[,,,,,,,,,,,,,,,,,,,,,,,,,
RDH=[,,,,,,,,,,,,,,,,,,,,,,,,,
RDH[,,,,,,,,,,,,,,,,,,,,,,,,,
RDJ/,,,,,,,,,,,,,,,,,,,,,,,,,
RDJD/,,,,,,,,,,,,,,,,,,,,,,,,,
RDM[,,,,,,,,,,,,,,,,,,,,,,,,,
RDP[,,ማሳደድ,መሳደድ,ማሳደድ,መሳደድ,,ማሳደድ,,,,,,,,,,,,,,,,,,
RG</,,,,,,,,,,,,,,,,,,,,,,,,,
RG<=/,,,,,,,,,,,,,,,,,,,,,,,,,
RG<[,,,,,,,,,,,,,,,,,,,,,,,,,
RGB/,,,,,,,,,,,,,,,,,,,,,,,,,
RGC/,,,,,,,,,,,,,,,,,,,,,,,,,
RGCH/,,,,,,,,,,,,,,,,,,,,,,,,,
RGC[,,,,,,,,,,,,,,,,,,,,,,,,,
RGL/,እግር,,,,,,,,,,,,,,,,,,,,,,,,
RGLJ/,,,,,,,,,,,,,,,,,,,,,,,,,
RGLJM/,,,,,,,,,,,,,,,,,,,,,,,,,
RGL[,,,,,,,,,,,,,,,,,,,,,,,,,
RGM/,,,,,,,,,,,,,,,,,,,,,,,,,
RGMH/,,,,,,,,,,,,,,,,,,,,,,,,,
RGM[,,,,,,,,,,,,,,,,,,,,,,,,,
RGM_MLK/,,,,,,,,,,,,,,,,,,,,,,,,,
RGN[,,,,,,,,,,,,,,,,,,,,,,,,,
RGZ/,,,,,,,,,,,,,,,,,,,,,,,,,
RGZ=/,,,,,,,,,,,,,,,,,,,,,,,,,
