lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
S<R[,,tempestade,estar enfurecido,ir embora,ser arrebatado,,,,,,,,,,,,ser expulso,,,,,,,,
S>H/,seah (granulometria),,,,,,,,,,,,,,,,,,,,,,,,
S>N[,,vagar,,,,,,,,,,,,,,,,,,,,,,,
S>S>[,,,,assustar,,,,,,,,,,,,,,,,,,,,,
S>WN/,porta-bagagens,,,,,,,,,,,,,,,,,,,,,,,,
SB>/,cerveja,,,,,,,,,,,,,,,,,,,,,,,,
SB>=/,bêbado,,,,,,,,,,,,,,,,,,,,,,,,
SB>==/,Seba,,,,,,,,,,,,,,,,,,,,,,,,
SB>JM/,Sabeans,,,,,,,,,,,,,,,,,,,,,,,,
SB>[,,beber muito; para bêbado,,,,,,,,,,,,,,,,,,,,,,,
SBB[,,dar a volta,mudar de direção; cercar,mudar,,,fazer virar,ser posto em movimento; ser mudado,,,,,,,,,,,,,,,,,
SBH/,giro,,,,,,,,,,,,,,,,,,,,,,,,
SBJB/,"circuito, entorno (s); tudo ao redor, ao redor, em torno (adv)",,,,,,,,,,,,,,,,,,,,,,,,
SBK/,espessura,,,,,,,,,,,,,,,,,,,,,,,,
SBK=/,espessura,,,,,,,,,,,,,,,,,,,,,,,,
SBKJ/,Sibbecai,,,,,,,,,,,,,,,,,,,,,,,,
SBK[,,entrelaçar,,,ser entrelaçado,,,,,,,,,,,,,,,,,,,,
SBL/,portador de encargos,,,,,,,,,,,,,,,,,,,,,,,,
SBL=/,"carga, serviço obrigatório",,,,,,,,,,,,,,,,,,,,,,,,
SBL==/,ônus,,,,,,,,,,,,,,,,,,,,,,,,
SBLT/,espiga de trigo,,,,,,,,,,,,,,,,,,,,,,,,
SBLWT/,"carga, serviço obrigatório",,,,,,,,,,,,,,,,,,,,,,,,
SBL[,,aguentar,,,estar carregado,arrastar-se,,,,,,,,,,,,,,,,,,,
SBRJM/,Sibraim,,,,,,,,,,,,,,,,,,,,,,,,
SBT>/,Sabta,,,,,,,,,,,,,,,,,,,,,,,,
SBTK>/,Sabteca,,,,,,,,,,,,,,,,,,,,,,,,
SD/,ações,,,,,,,,,,,,,,,,,,,,,,,,
SDJN/,invólucro,,,,,,,,,,,,,,,,,,,,,,,,
SDM/,Sodoma,,,,,,,,,,,,,,,,,,,,,,,,
SDR/,"arranjo, ordem",,,,,,,,,,,,,,,,,,,,,,,,
SGD[,,prostrar-se,,,,,,,,,,,,,,,,,,,,,,,
SGLH/,propriedade,,,,,,,,,,,,,,,,,,,,,,,,
SGN/,"governador, prefeito",,,,,,,,,,,,,,,,,,,,,,,,
SGRJR/,chuva constante,,,,,,,,,,,,,,,,,,,,,,,,
SGR[,,"fechar, encerrar","estar encerrado, estar fechado",entregar,ser encerrado,,"entregar, entregar ao poder de alguém",,,,,,,,,,,,,,,,,,
SGWR/,ouro puro,,,,,,,,,,,,,,,,,,,,,,,,
SGWR=/,recinto,,,,,,,,,,,,,,,,,,,,,,,,
SHR/,prisão,,,,,,,,,,,,,,,,,,,,,,,,
SHR=/,recinto,,,,,,,,,,,,,,,,,,,,,,,,
SJ<>/,Sia,,,,,,,,,,,,,,,,,,,,,,,,
SJG/,dross,,,,,,,,,,,,,,,,,,,,,,,,
SJN/,Pecado,,,,,,,,,,,,,,,,,,,,,,,,
SJN=/,Pelusium,,,,,,,,,,,,,,,,,,,,,,,,
SJNJ/,Sinite,,,,,,,,,,,,,,,,,,,,,,,,
SJNJ=/,Sinai,,,,,,,,,,,,,,,,,,,,,,,,
SJNJM/,Responsável,,,,,,,,,,,,,,,,,,,,,,,,
SJR/,"vaso, cuba",,,,,,,,,,,,,,,,,,,,,,,,
SJRH/,"espinho, gancho",,,,,,,,,,,,,,,,,,,,,,,,
SJS/,swift,,,,,,,,,,,,,,,,,,,,,,,,
SJSR>/,Sisera,,,,,,,,,,,,,,,,,,,,,,,,
SJWN/,Siwan (mês),,,,,,,,,,,,,,,,,,,,,,,,
SJXWN/,Sihon,,,,,,,,,,,,,,,,,,,,,,,,
SK/,secreto,,,,,,,,,,,,,,,,,,,,,,,,
SK=/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
SKH/,espessa; cabana,,,,,,,,,,,,,,,,,,,,,,,,
SKJ/,Sukkite,,,,,,,,,,,,,,,,,,,,,,,,
SKK/,barricada,,,,,,,,,,,,,,,,,,,,,,,,
SKK=[,,tecer,,tecer,,,,,,,,,,,,,,,,,,,,,
SKKH/,Secacah,,,,,,,,,,,,,,,,,,,,,,,,
SKK[,,"isolar, cobrir",,,,,calar a boca; esparramar (pernas),,,,,,,,,,,,,,,,,,
SKL/,tolo,,,,,,,,,,,,,,,,,,,,,,,,
SKL=/,loucura,,,,,,,,,,,,,,,,,,,,,,,,
SKLWT/,loucura,,,,,,,,,,,,,,,,,,,,,,,,
SKL[,,,agir tolamente,transformar-se em tolice,,,fazer tolamente,,,,,,,,,,,,,,,,,,
SKN=[,,,,,<incerto>,,,,,,,,,,,,,,,,,,,,
SKN[,,"ser útil, ser útil",ter que ter cuidado,,,,ser usado,,,,,,,,,,,,,,,,,,
SKR=[,,contratar,,,,,,,,,,,,,,,,,,,,,,,
SKR[,,,"ser parado, ser calado",entregar,,,,,,,,,,,,,,,,,,,,,
SKT[,,,,,,,manter o silêncio,,,,,,,,,,,,,,,,,,
SKWT/,Succoth,,,,,,,,,,,,,,,,,,,,,,,,
SKWT=/,Sakkuth,,,,,,,,,,,,,,,,,,,,,,,,
SKWT_BNWT/,Succoth Benoth,,,,,,,,,,,,,,,,,,,,,,,,
SL/,cesta,,,,,,,,,,,,,,,,,,,,,,,,
SL</,rocha,,,,,,,,,,,,,,,,,,,,,,,,
SL<=/,Sela,,,,,,,,,,,,,,,,,,,,,,,,
SL<M/,gafanhoto,,,,,,,,,,,,,,,,,,,,,,,,
SL>/,Silla,,,,,,,,,,,,,,,,,,,,,,,,
SLD/,Selado,,,,,,,,,,,,,,,,,,,,,,,,
SLD[,,,,a primavera,,,,,,,,,,,,,,,,,,,,,
SLH,selah (termo musical),,,,,,,,,,,,,,,,,,,,,,,,
SLH=[,,,,,ser pago,,,,,,,,,,,,,,,,,,,,
SLH[,,jogar de lado,,rejeitar,,,,,,,,,,,,,,,,,,,,,
SLJ/,Sallai,,,,,,,,,,,,,,,,,,,,,,,,
SLJXH/,perdão,,,,,,,,,,,,,,,,,,,,,,,,
SLKH/,Salecah,,,,,,,,,,,,,,,,,,,,,,,,
SLLH/,monte de cerco; muralha,,,,,,,,,,,,,,,,,,,,,,,,
SLL[,,"lançar para cima, para levantar",,estimar muito,,comportar-se com altivez,,,,,,,,,,,,,,,,,,,
SLM/,escada,,,,,,,,,,,,,,,,,,,,,,,,
SLP/,tortuosidade,,,,,,,,,,,,,,,,,,,,,,,,
SLP[,,,,perverter; arruinar,,,,,,,,,,,,,,,,,,,,,
SLQ[,,ascender,,,,,,,,,,,,,,,,,,,,,,,
SLSLH/,filmagem,,,,,,,,,,,,,,,,,,,,,,,,
SLT/,farinha de trigo fina,,,,,,,,,,,,,,,,,,,,,,,,
SLW>/,Salu,,,,,,,,,,,,,,,,,,,,,,,,
SLW>=/,Sallu,,,,,,,,,,,,,,,,,,,,,,,,
SLWN/,picar,,,,,,,,,,,,,,,,,,,,,,,,
SLX/,perdoando,,,,,,,,,,,,,,,,,,,,,,,,
SLX[,,"perdoar, perdoar",ser perdoado,,,,,,,,,,,,,,,,,,,,,,
SM/,perfume,,,,,,,,,,,,,,,,,,,,,,,,
SMDR/,florescer,,,,,,,,,,,,,,,,,,,,,,,,
SMGR_NBW/,Samgar-Nebo,,,,,,,,,,,,,,,,,,,,,,,,
SMKJHW/,Semakiah,,,,,,,,,,,,,,,,,,,,,,,,
SMK[,,suportar,se sustentar,atualizar,,,,,,,,,,,,,,,,,,,,,
SML/,idol-imagem,,,,,,,,,,,,,,,,,,,,,,,,
SMM[,,,,,,,colorir,,,,,,,,,,,,,,,,,,
SMN[,,,<incerto>,,,,,,,,,,,,,,,,,,,,,,
SMR/,bristly,,,,,,,,,,,,,,,,,,,,,,,,
SMR[,,eriçar,,se eriçar,,,,,,,,,,,,,,,,,,,,,
SN>H/,Senaah,,,,,,,,,,,,,,,,,,,,,,,,
SNBLV/,Sanballat,,,,,,,,,,,,,,,,,,,,,,,,
SNH/,arbusto de amora,,,,,,,,,,,,,,,,,,,,,,,,
SNH=/,Seneh,,,,,,,,,,,,,,,,,,,,,,,,
SNPJR/,aleta,,,,,,,,,,,,,,,,,,,,,,,,
SNSNH/,fruta-da-tâmara,,,,,,,,,,,,,,,,,,,,,,,,
SNSNH=/,Sansannah,,,,,,,,,,,,,,,,,,,,,,,,
SNW>H/,Hassenuah,,,,,,,,,,,,,,,,,,,,,,,,
SNWRJM/,cegueira repentina,,,,,,,,,,,,,,,,,,,,,,,,
SNXRJB/,Sennacherib,,,,,,,,,,,,,,,,,,,,,,,,
SP/,bacia,,,,,,,,,,,,,,,,,,,,,,,,
SP=/,limiar,,,,,,,,,,,,,,,,,,,,,,,,
SP==/,Saph,,,,,,,,,,,,,,,,,,,,,,,,
SPD[,,"lamentar, fazer soar um lamento",ser lamentado,,,,,,,,,,,,,,,,,,,,,,
SPH[,,tirar,ser levado,,,,apanhar,,,,,,,,,,,,,,,,,,
SPJ/,Sippai,,,,,,,,,,,,,,,,,,,,,,,,
SPJNH/,navio,,,,,,,,,,,,,,,,,,,,,,,,
SPJR/,"safira (pedra preciosa), lápis lazúli",,,,,,,,,,,,,,,,,,,,,,,,
SPJX/,crescimento a partir de grãos derramados,,,,,,,,,,,,,,,,,,,,,,,,
SPJX=/,efusão,,,,,,,,,,,,,,,,,,,,,,,,
SPL/,tigela,,,,,,,,,,,,,,,,,,,,,,,,
SPN/,teto,,,,,,,,,,,,,,,,,,,,,,,,
SPN[,,cobrir; para painel,,,,,,,,,,,,,,,,,,,,,,,
SPP[,,,,,,ficar no limiar,,,,,,,,,,,,,,,,,,,
SPQ[,,dar um tapa; bater palmas (com as mãos),,,,,,,,,,,,,,,,,,,,,,,
SPR/,"pergaminho, rolo",,,,,,,,,,,,,,,,,,,,,,,,
SPR=/,"escriba, escritor",,,,,,,,,,,,,,,,,,,,,,,,
SPR==/,Censo,,,,,,,,,,,,,,,,,,,,,,,,
SPR===/,Sefar,,,,,,,,,,,,,,,,,,,,,,,,
SPRD/,Sepharad,,,,,,,,,,,,,,,,,,,,,,,,
SPRH/,livro,,,,,,,,,,,,,,,,,,,,,,,,
SPRT/,função do escriba,,,,,,,,,,,,,,,,,,,,,,,,
SPRWJ/,Sepharvite,,,,,,,,,,,,,,,,,,,,,,,,
SPRWJM=/,Sepharvaim,,,,,,,,,,,,,,,,,,,,,,,,
SPRWT/,números?,,,,,,,,,,,,,,,,,,,,,,,,
SPR[,,"escrever, contar, numerar",ser contado,"recontar, relatar, enumerar",ser contado,,,,,,,,,,,,,,,,,,,,
SPXT/,sarna,,,,,,,,,,,,,,,,,,,,,,,,
SPX[,,anexar a,apegar-se a,juntar-se,juntar-se,sentir-se ligado a,,,,,,,,,,,,,,,,,,,
SQL[,,apedrejar até a morte,ser apedrejado até a morte,apedrejar com pedras; libertar-se das pedras,ser apedrejado até a morte,,,,,,,,,,,,,,,,,,,,
SR/,amuado,,,,,,,,,,,,,,,,,,,,,,,,
SR<PH/,ramo,,,,,,,,,,,,,,,,,,,,,,,,
SRB/,obstinado,,,,,,,,,,,,,,,,,,,,,,,,
SRD/,Sered,,,,,,,,,,,,,,,,,,,,,,,,
SRDJ/,Seredite,,,,,,,,,,,,,,,,,,,,,,,,
SRGWN/,Sargon,,,,,,,,,,,,,,,,,,,,,,,,
SRH/,obstinação,,,,,,,,,,,,,,,,,,,,,,,,
SRH=/,cessando,,,,,,,,,,,,,,,,,,,,,,,,
SRH==/,Sirah,,,,,,,,,,,,,,,,,,,,,,,,
SRJS/,"oficial, eunuco",,,,,,,,,,,,,,,,,,,,,,,,
SRJWN/,armadura,,,,,,,,,,,,,,,,,,,,,,,,
SRN/,eixo,,,,,,,,,,,,,,,,,,,,,,,,
SRNJM/,senhores (dos filisteus),,,,,,,,,,,,,,,,,,,,,,,,
SRPD/,urtiga?,,,,,,,,,,,,,,,,,,,,,,,,
SRP[,,,,queimar,,,,,,,,,,,,,,,,,,,,,
SRR[,,"ser teimoso, ser rebelde",,,,,,,,,,,,,,,,,,,,,,,
SRWX/,suspenso; espalhado,,,,,,,,,,,,,,,,,,,,,,,,
SRX/,suspenso,,,,,,,,,,,,,,,,,,,,,,,,
SRX=[,,,estar decaído,,,,,,,,,,,,,,,,,,,,,,
SRX[,,"ultrapassar, ultrapassar",,,,,,,,,,,,,,,,,,,,,,,
SS/,traça,,,,,,,,,,,,,,,,,,,,,,,,
SSMJ/,Sismai,,,,,,,,,,,,,,,,,,,,,,,,
STM[,,"ligar, parar",ser parado,parar,,,,,,,,,,,,,,,,,,,,,
STR/,esconderijo; vestuário,,,,,,,,,,,,,,,,,,,,,,,,
STRH/,esconderijo,,,,,,,,,,,,,,,,,,,,,,,,
STRJ/,Sithri,,,,,,,,,,,,,,,,,,,,,,,,
STR[,,,"ocultar, esconder (intransitivo)",esconder,ser escondido,esconder-se,"(transitivo) esconder (alguém, algo)",,,,,,,,,,,,,,,,,,
STW/,inverno,,,,,,,,,,,,,,,,,,,,,,,,
STWR/,Sethur,,,,,,,,,,,,,,,,,,,,,,,,
SVJM/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
SW>/,Então,,,,,,,,,,,,,,,,,,,,,,,,
SWD/,conversa confidencial,,,,,,,,,,,,,,,,,,,,,,,,
SWDJ/,Sodi,,,,,,,,,,,,,,,,,,,,,,,,
SWG=[,,cercar sobre,,,,,,,,,,,,,,,,,,,,,,,
SWGR/,gaiola,,,,,,,,,,,,,,,,,,,,,,,,
SWG[,,"desviar-se, ser desleal","voltar atrás, retirar-se",,,,deslocar,ser conduzido de volta,,,,,,,,,,,,,,,,,
SWK=[,,,,agitar,,,,,,,,,,,,,,,,,,,,,
SWK[,,"ungir, ungir-se",,,,,ungir-se,,,,,,,,,,,,,,,,,,
SWP/,canaviais,,,,,,,,,,,,,,,,,,,,,,,,
SWP=/,fim,,,,,,,,,,,,,,,,,,,,,,,,
SWP==/,Suph,,,,,,,,,,,,,,,,,,,,,,,,
SWPH/,(tempestade-) vento,,,,,,,,,,,,,,,,,,,,,,,,
SWPH=/,Suphah,,,,,,,,,,,,,,,,,,,,,,,,
SWP[,,chegar ao fim,,,,,,,,,,,,,,,,,,,,,,,
SWR/,recuar,,,,,,,,,,,,,,,,,,,,,,,,
SWR=/,Sur,,,,,,,,,,,,,,,,,,,,,,,,
SWR[,,desviar,,desorganizar,,,"tirar, remover",ser removido,,,,,,,,,,,,,,,,,
SWS/,cavalo,,,,,,,,,,,,,,,,,,,,,,,,
SWSH/,égua,,,,,,,,,,,,,,,,,,,,,,,,
SWSJ/,Susi,,,,,,,,,,,,,,,,,,,,,,,,
SWT/,vestuário,,,,,,,,,,,,,,,,,,,,,,,,
SWT[,,,,,,,"enganar, seduzir",,,,,,,,,,,,,,,,,,
SWVJ/,Sotai,,,,,,,,,,,,,,,,,,,,,,,,
SWX/,Suah,,,,,,,,,,,,,,,,,,,,,,,,
SWXH/,miudezas,,,,,,,,,,,,,,,,,,,,,,,,
SXBWT/,trapos,,,,,,,,,,,,,,,,,,,,,,,,
SXB[,,"arrastar, arrastar",,,,,,,,,,,,,,,,,,,,,,,
SXH[,,,,raspar para limpar,,,,,,,,,,,,,,,,,,,,,
SXJ/,offscouring,,,,,,,,,,,,,,,,,,,,,,,,
SXJC/,grãos silvestres,,,,,,,,,,,,,,,,,,,,,,,,
SXP[,,lavar,estar sobrecarregado,,,,,,,,,,,,,,,,,,,,,,
SXR/,ganhar,,,,,,,,,,,,,,,,,,,,,,,,
SXRH/,baluarte?,,,,,,,,,,,,,,,,,,,,,,,,
SXRH=/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
SXRT/,pavimentação,,,,,,,,,,,,,,,,,,,,,,,,
SXR[,,"atravessar, passear",,palpitar fortemente,,,,,,,,,,,,,,,,,,,,,
T<<[,,,,zombar,,zombar de,,,,,,,,,,,,,,,,,,,
T<B[,,,"ser odiado, ser abominável",abominar; tornar abominável,,,agir de forma abominável,,,,,,,,,,,,,,,,,,
T<H[,,"vaguear, cambalear",cambalear; ser enganado,,,,"enganar, fazer errar",,,,,,,,,,,,,,,,,,
T<LH/,canal,,,,,,,,,,,,,,,,,,,,,,,,
T<LH=/,nova carne e pele formando sobre a ferida,,,,,,,,,,,,,,,,,,,,,,,,
T<LM/,coisa escondida,,,,,,,,,,,,,,,,,,,,,,,,
T<LMH/,coisa escondida,,,,,,,,,,,,,,,,,,,,,,,,
T<LWLJM/,arbitrariedade,,,,,,,,,,,,,,,,,,,,,,,,
T<NJT/,penitência,,,,,,,,,,,,,,,,,,,,,,,,
T<NK/,Taanach,,,,,,,,,,,,,,,,,,,,,,,,
T<NWG/,"deleite, prazer",,,,,,,,,,,,,,,,,,,,,,,,
T<R/,"lâmina de barbear, faca",,,,,,,,,,,,,,,,,,,,,,,,
T<RWBWT/,reféns,,,,,,,,,,,,,,,,,,,,,,,,
T<T<JM/,zombaria,,,,,,,,,,,,,,,,,,,,,,,,
T<W/,Tou,,,,,,,,,,,,,,,,,,,,,,,,
T<WDH/,atestado,,,,,,,,,,,,,,,,,,,,,,,,
T<WPH/,escuridão,,,,,,,,,,,,,,,,,,,,,,,,
T<YMWT/,talvez,,,,,,,,,,,,,,,,,,,,,,,,
T>/,guarda,,,,,,,,,,,,,,,,,,,,,,,,
T>B=[,,,,detestar,,,,,,,,,,,,,,,,,,,,,
T>BH/,saudade,,,,,,,,,,,,,,,,,,,,,,,,
T>B[,,desejar (para),,,,,,,,,,,,,,,,,,,,,,,
T>CWR/,Cipreste?,,,,,,,,,,,,,,,,,,,,,,,,
T>H[,,,,marcar,,,,,,,,,,,,,,,,,,,,,
T>LH/,maldição,,,,,,,,,,,,,,,,,,,,,,,,
T>M[,,,,,,,ter gêmeos,,,,,,,,,,,,,,,,,,
T>NH/,figo; figueira,,,,,,,,,,,,,,,,,,,,,,,,
T>NH=/,ocasião,,,,,,,,,,,,,,,,,,,,,,,,
T>NH==/,tempo de acasalamento,,,,,,,,,,,,,,,,,,,,,,,,
T>NJH/,luto,,,,,,,,,,,,,,,,,,,,,,,,
T>NJM/,toil,,,,,,,,,,,,,,,,,,,,,,,,
T>NT_CLH/,Taanath Shiloh,,,,,,,,,,,,,,,,,,,,,,,,
T>R/,"forma, forma",,,,,,,,,,,,,,,,,,,,,,,,
T>R</,Tarea,,,,,,,,,,,,,,,,,,,,,,,,
T>R[,,inclinar,,delinear,estender?,,,,,,,,,,,,,,,,,,,,
T>W/,ovelhas selvagens?,,,,,,,,,,,,,,,,,,,,,,,,
T>WH/,"saudade, desejo",,,,,,,,,,,,,,,,,,,,,,,,
TB<RH/,Taberah,,,,,,,,,,,,,,,,,,,,,,,,
TBH/,"arca, peito",,,,,,,,,,,,,,,,,,,,,,,,
TBH=/,peito,,,,,,,,,,,,,,,,,,,,,,,,
TBL/,continente,,,,,,,,,,,,,,,,,,,,,,,,
TBL=/,poluição,,,,,,,,,,,,,,,,,,,,,,,,
TBL==/,Tubal,,,,,,,,,,,,,,,,,,,,,,,,
TBLJT/,destruição,,,,,,,,,,,,,,,,,,,,,,,,
TBLL/,spot,,,,,,,,,,,,,,,,,,,,,,,,
TBN/,"palha, palhiço",,,,,,,,,,,,,,,,,,,,,,,,
TBNJ/,Tibni,,,,,,,,,,,,,,,,,,,,,,,,
TBNJT/,"forma, forma; padrão",,,,,,,,,,,,,,,,,,,,,,,,
TBR[,,,"quebrar, ser frágil",,,,,,,,,,,,,,,,,,,,,,
TBW>H/,"produto, rendimento, produto",,,,,,,,,,,,,,,,,,,,,,,,
TBWNH/,"inteligência, habilidade, compreensão",,,,,,,,,,,,,,,,,,,,,,,,
TBWR/,Tabor,,,,,,,,,,,,,,,,,,,,,,,,
TBWSH/,descidas de linha,,,,,,,,,,,,,,,,,,,,,,,,
TBY/,Thebez,,,,,,,,,,,,,,,,,,,,,,,,
TC</,nove,,,,,,,,,,,,,,,,,,,,,,,,
TC>H/,ruído; gritaria,,,,,,,,,,,,,,,,,,,,,,,,
TCBJ/,Tishbite,,,,,,,,,,,,,,,,,,,,,,,,
TCBY/,pano axadrezado,,,,,,,,,,,,,,,,,,,,,,,,
TCJ<J/,nono,,,,,,,,,,,,,,,,,,,,,,,,
TCW<H/,"ajuda, salvação",,,,,,,,,,,,,,,,,,,,,,,,
TCWBH/,retornar,,,,,,,,,,,,,,,,,,,,,,,,
TCWQH/,desejo,,,,,,,,,,,,,,,,,,,,,,,,
TCWRH/,presente?,,,,,,,,,,,,,,,,,,,,,,,,
TD<L/,Tidal,,,,,,,,,,,,,,,,,,,,,,,,
TDHR/,olmo? (árvore),,,,,,,,,,,,,,,,,,,,,,,,
TDMR/,Tadmor,,,,,,,,,,,,,,,,,,,,,,,,
TFWMT/,coisa depositada como penhor?,,,,,,,,,,,,,,,,,,,,,,,,
TGLT_PL>SR/,Tiglath-Pileser,,,,,,,,,,,,,,,,,,,,,,,,
TGRH/,irritação,,,,,,,,,,,,,,,,,,,,,,,,
THLH/,"glória, louvor",,,,,,,,,,,,,,,,,,,,,,,,
THLH=/,erro,,,,,,,,,,,,,,,,,,,,,,,,
THLKT/,procissão,,,,,,,,,,,,,,,,,,,,,,,,
THPKWT/,perversidade,,,,,,,,,,,,,,,,,,,,,,,,
THW/,"Desperdício de terra, sem forma, sem nada, deserto",,,,,,,,,,,,,,,,,,,,,,,,
THWM/,Profundidades profundas do oceano,,,,,,,,,,,,,,,,,,,,,,,,
TJC/,he-goat,,,,,,,,,,,,,,,,,,,,,,,,
TJKWN/,o meio,,,,,,,,,,,,,,,,,,,,,,,,
TJLWN/,Tilon,,,,,,,,,,,,,,,,,,,,,,,,
TJM>/,Tema,,,,,,,,,,,,,,,,,,,,,,,,
TJMN/,"sul, área sul",,,,,,,,,,,,,,,,,,,,,,,,
TJMN=/,Teman,,,,,,,,,,,,,,,,,,,,,,,,
TJMNJ/,Temanite,,,,,,,,,,,,,,,,,,,,,,,,
TJMNJ=/,Temenite,,,,,,,,,,,,,,,,,,,,,,,,
TJMRH/,coluna,,,,,,,,,,,,,,,,,,,,,,,,
TJRJ>/,Tiria,,,,,,,,,,,,,,,,,,,,,,,,
TJRS/,Tiras,,,,,,,,,,,,,,,,,,,,,,,,
TJRWC/,vinho,,,,,,,,,,,,,,,,,,,,,,,,
TJYJ/,Tizite,,,,,,,,,,,,,,,,,,,,,,,,
TK/,opressão,,,,,,,,,,,,,,,,,,,,,,,,
TKH[,,,,,<incerto>,,,,,,,,,,,,,,,,,,,,
TKJJM/,pavões?,,,,,,,,,,,,,,,,,,,,,,,,
TKLH/,perfeição,,,,,,,,,,,,,,,,,,,,,,,,
TKLJT/,perfeição; limite,,,,,,,,,,,,,,,,,,,,,,,,
TKLT/,"lã azul, linho azul",,,,,,,,,,,,,,,,,,,,,,,,
TKN/,quantidade fixa,,,,,,,,,,,,,,,,,,,,,,,,
TKN=/,Token,,,,,,,,,,,,,,,,,,,,,,,,
TKNJT/,"plano, modelo",,,,,,,,,,,,,,,,,,,,,,,,
TKN[,,examinar,a ser examinado,firmar; medir,ser medido,,,,,,,,,,,,,,,,,,,,
TKRJK/,roupão,,,,,,,,,,,,,,,,,,,,,,,,
TKWNH/,lugar; móveis,,,,,,,,,,,,,,,,,,,,,,,,
TL/,ruin-heap,,,,,,,,,,,,,,,,,,,,,,,,
TL<[,,,,,vestir-se de escarlate,,,,,,,,,,,,,,,,,,,,
TL>BWT/,seca,,,,,,,,,,,,,,,,,,,,,,,,
TL>FR/,Tel Assar,,,,,,,,,,,,,,,,,,,,,,,,
TL>H/,"cansaço, dificuldades",,,,,,,,,,,,,,,,,,,,,,,,
TL>[,,pendurar,,,,,,,,,,,,,,,,,,,,,,,
TLBCT/,vestuário,,,,,,,,,,,,,,,,,,,,,,,,
TLGT_PLN>SR/,Tiglath-Pileser,,,,,,,,,,,,,,,,,,,,,,,,
TLH[,,pendurar,ser enforcado,pendurar,,,,,,,,,,,,,,,,,,,,,
TLJ/,aljava e flechas,,,,,,,,,,,,,,,,,,,,,,,,
TLL[,,,,,,,enganar; brincar com,ser enganado,,,,,,,,,,,,,,,,,
TLM/,sulco,,,,,,,,,,,,,,,,,,,,,,,,
TLMJ/,Talmai,,,,,,,,,,,,,,,,,,,,,,,,
TLMJD/,acadêmico,,,,,,,,,,,,,,,,,,,,,,,,
TLNWT/,murmurando,,,,,,,,,,,,,,,,,,,,,,,,
TLPJWT/,camadas?,,,,,,,,,,,,,,,,,,,,,,,,
TLTL/,painel de datas?,,,,,,,,,,,,,,,,,,,,,,,,
TLWL/,alto,,,,,,,,,,,,,,,,,,,,,,,,
TLX/,Telah,,,,,,,,,,,,,,,,,,,,,,,,
TL_>BJB/,Tel Abib,,,,,,,,,,,,,,,,,,,,,,,,
TL_MLX/,Tel Melah,,,,,,,,,,,,,,,,,,,,,,,,
TL_XRC>/,Tel Harsha,,,,,,,,,,,,,,,,,,,,,,,,
TM/,"completo, correto, pacífico",,,,,,,,,,,,,,,,,,,,,,,,
TM=/,"integridade, completude, inocência",,,,,,,,,,,,,,,,,,,,,,,,
TMH/,integridade,,,,,,,,,,,,,,,,,,,,,,,,
TMHWN/,perplexidade,,,,,,,,,,,,,,,,,,,,,,,,
TMH[,,ficar surpreso,,,,ficar surpreso,,,,,,,,,,,,,,,,,,,
TMJD/,"continuidade (s); continuamente, regularmente (adv)",,,,,,,,,,,,,,,,,,,,,,,,
TMJM/,"inteiro, completo; sem manchas",,,,,,,,,,,,,,,,,,,,,,,,
TMJM=/,(dispositivo oráculo),,,,,,,,,,,,,,,,,,,,,,,,
TMK[,,"agarrar, segurar",ser mantido,,,,,,,,,,,,,,,,,,,,,,
TMM[,,"estar completo, estar acabado; chegar ao fim",,,,lidar com integridade,terminar; destruir,,,,,,,,,,,,,,,,,,
TMN</,Timna,,,,,,,,,,,,,,,,,,,,,,,,
TMNH/,Timnah,,,,,,,,,,,,,,,,,,,,,,,,
TMNJ/,Timnite,,,,,,,,,,,,,,,,,,,,,,,,
TMNT_SRX/,Timnath Serah,,,,,,,,,,,,,,,,,,,,,,,,
TMNT_XRS/,Timnath Heres,,,,,,,,,,,,,,,,,,,,,,,,
TMR/,"palmeira-árvore, palmeira-tâmara",,,,,,,,,,,,,,,,,,,,,,,,
TMR=/,palmeira-árvore,,,,,,,,,,,,,,,,,,,,,,,,
TMR==/,espantalho,,,,,,,,,,,,,,,,,,,,,,,,
TMR===/,Tamar,,,,,,,,,,,,,,,,,,,,,,,,
TMR====/,Tamar,,,,,,,,,,,,,,,,,,,,,,,,
TMRH/,ornamento de palmeira,,,,,,,,,,,,,,,,,,,,,,,,
TMRWQ/,"limpeza, pomada; cosméticos",,,,,,,,,,,,,,,,,,,,,,,,
TMRWRJM/,amargura,,,,,,,,,,,,,,,,,,,,,,,,
TMRWRJM=/,postes de sinalização,,,,,,,,,,,,,,,,,,,,,,,,
TMS/,derretimento,,,,,,,,,,,,,,,,,,,,,,,,
TMWL/,ontem,,,,,,,,,,,,,,,,,,,,,,,,
TMWNH/,"forma, imagem",,,,,,,,,,,,,,,,,,,,,,,,
TMWRH/,intercâmbio,,,,,,,,,,,,,,,,,,,,,,,,
TMWTH/,morte,,,,,,,,,,,,,,,,,,,,,,,,
TMWZ/,Tammuz,,,,,,,,,,,,,,,,,,,,,,,,
