lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
XJRM/,Hiram,,,,,,,,,,,,,,,,,,,,,,,,
XJWH/,,,,,,,,,,,,,,,,,,,,,,,,,
XJWT/,vida,,,,,,,,,,,,,,,,,,,,,,,,
XJY/,parede,,,,,,,,,,,,,,,,,,,,,,,,
XJYWN/,"exterior, externo",,,,,,,,,,,,,,,,,,,,,,,,
XK/,"paladar, boca",,,,,,,,,,,,,,,,,,,,,,,,
XKH/,anzol,,,,,,,,,,,,,,,,,,,,,,,,
XKH[,,esperar,,esperar,,,,,,,,,,,,,,,,,,,,,
XKJLH/,Hakilah,,,,,,,,,,,,,,,,,,,,,,,,
XKJM/,,,,,,,,,,,,,,,,,,,,,,,,,
XKLJH/,Hacaliá,,,,,,,,,,,,,,,,,,,,,,,,
XKLJLJ/,maçante,,,,,,,,,,,,,,,,,,,,,,,,
XKLLWT/,embotamento,,,,,,,,,,,,,,,,,,,,,,,,
XKM/,"sabio, hábil",,,,,,,,,,,,,,,,,,,,,,,,
XKMH/,"sabiduría, habilidad, experiencia, astucia",,,,,,,,,,,,,,,,,,,,,,,,
XKMWNJ/,Hacmoni,,,,,,,,,,,,,,,,,,,,,,,,
XKMWT/,sabedoria,,,,,,,,,,,,,,,,,,,,,,,,
XKM[,,"volverse prudente, ser prudente, actuar sabiamente",,"hacer sabio, enseñar sabiduria",hecho sabio,"mostrarse sabio, tratar sabiamente",hacer sabio,,,,,,,,,,,,,,,,,,
XL/,profano,,,,,,,,,,,,,,,,,,,,,,,,
XL>H/,ferrugem,,,,,,,,,,,,,,,,,,,,,,,,
XL>H=/,Hela,,,,,,,,,,,,,,,,,,,,,,,,
XL>[,,enfermarse,,,,,,,,,,,,,,,,,,,,,,,
XLB/,leche,,,,,,,,,,,,,,,,,,,,,,,,
XLB=/,gordura; lo mejor,,,,,,,,,,,,,,,,,,,,,,,,
XLB==/,Heled,,,,,,,,,,,,,,,,,,,,,,,,
XLBH/,Helbah,,,,,,,,,,,,,,,,,,,,,,,,
XLBNH/,gálbano (uma goma),,,,,,,,,,,,,,,,,,,,,,,,
XLBWN/,Helbon,,,,,,,,,,,,,,,,,,,,,,,,
XLC/,o fraco,,,,,,,,,,,,,,,,,,,,,,,,
XLC[,,debilitar; estar postrado,,,,,,,,,,,,,,,,,,,,,,,
XLD/,duração da vida; mundo,,,,,,,,,,,,,,,,,,,,,,,,
XLD=/,rato toupeira?; doninha?,,,,,,,,,,,,,,,,,,,,,,,,
XLD==/,Heled,,,,,,,,,,,,,,,,,,,,,,,,
XLDH/,Hulda,,,,,,,,,,,,,,,,,,,,,,,,
XLDJ/,Heldai,,,,,,,,,,,,,,,,,,,,,,,,
XLH/,(forma de anillo) pan,,,,,,,,,,,,,,,,,,,,,,,,
XLH[,,"debilitar, enfermar",ser hecho enfermo,hacer enfermar; adular a una persona,ser hecho debil,enfermarse,"debilitar, enfermar",estar herido,,,,,,,,,,,,,,,,,
XLJ/,"enfermedad, sufrimiento",,,,,,,,,,,,,,,,,,,,,,,,
XLJ=/,ornamento,,,,,,,,,,,,,,,,,,,,,,,,
XLJ==/,Hali,,,,,,,,,,,,,,,,,,,,,,,,
XLJH/,ornamento,,,,,,,,,,,,,,,,,,,,,,,,
XLJL/,"flauta, tubo",,,,,,,,,,,,,,,,,,,,,,,,
XLJLH,"no permita que, puede que no sea, quizás no sea",,,,,,,,,,,,,,,,,,,,,,,,
XLJPH/,"cambio, alivio",,,,,,,,,,,,,,,,,,,,,,,,
XLJYH/,pertences despojados,,,,,,,,,,,,,,,,,,,,,,,,
XLKH/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
XLL/,"muerto (n., adj.)",,,,,,,,,,,,,,,,,,,,,,,,
XLL==[,,,,tocar la flauta,,,,,,,,,,,,,,,,,,,,,
XLL=[,,ser perforado,,perforar,ser perforado,,,,,,,,,,,,,,,,,,,,
XLL[,,,ser profanado,"contaminar, profanar, profanar; usufructuar, hacer uso profano o ajeno",ser profanado,,"permitir ser profanado; comenzar, permitir que algo sea profanado; comenzar","ser empezado, ser comenzado, ser comenzado, ser iniciado",,,,,,,,,,,,,,,,,
XLM/,Heldai,,,,,,,,,,,,,,,,,,,,,,,,
XLMJC/,pedra,,,,,,,,,,,,,,,,,,,,,,,,
XLMWT/,marshmallow,,,,,,,,,,,,,,,,,,,,,,,,
XLM[,,fortalecerse; soñar,,,,,fortalecer,,,,,,,,,,,,,,,,,,
XLN/,Helon,,,,,,,,,,,,,,,,,,,,,,,,
XLN=/,Holon,,,,,,,,,,,,,,,,,,,,,,,,
XLP/,troca; em troca de,,,,,,,,,,,,,,,,,,,,,,,,
XLP=/,Heleph,,,,,,,,,,,,,,,,,,,,,,,,
XLP=[,,perforar,,,,,,,,,,,,,,,,,,,,,,,
XLP[,,pasar,,cambiarse de ropa,,,"cambiar; sustituir, poner algo en lugar de una cosa",,,,,,,,,,,,,,,,,,
XLQ/,"porción, parte",,,,,,,,,,,,,,,,,,,,,,,,
XLQ=/,"liso, suave",,,,,,,,,,,,,,,,,,,,,,,,
XLQ==/,suave,,,,,,,,,,,,,,,,,,,,,,,,
XLQ===/,Suavidade,,,,,,,,,,,,,,,,,,,,,,,,
XLQ====/,Helek,,,,,,,,,,,,,,,,,,,,,,,,
XLQ=[,,"ser suave, ser resbaladizo",,,,,"suavizar, halagar",,,,,,,,,,,,,,,,,,
XLQH/,"pedazo de tierra, parcela de terreno, campo",,,,,,,,,,,,,,,,,,,,,,,,
XLQH=/,Suavidade,,,,,,,,,,,,,,,,,,,,,,,,
XLQH==/,parte,,,,,,,,,,,,,,,,,,,,,,,,
XLQJ/,Helequita,,,,,,,,,,,,,,,,,,,,,,,,
XLQJ=/,Helkai,,,,,,,,,,,,,,,,,,,,,,,,
XLQJH/,Hilcías,,,,,,,,,,,,,,,,,,,,,,,,
XLQJHW/,Hilcías,,,,,,,,,,,,,,,,,,,,,,,,
XLQLQWT/,lugares escorregadios; Suavidade,,,,,,,,,,,,,,,,,,,,,,,,
XLQT/,Helkath,,,,,,,,,,,,,,,,,,,,,,,,
XLQT_HYWRJM/,Helkath Hazzurim,,,,,,,,,,,,,,,,,,,,,,,,
XLQ[,,"dividir, distribuir, repartirse, recibir su parte; repartir","ser dividido, dividirse, ser repartido, dividirse","dispersar, repartir, dispersar",ser dividido,"dividirse a sí mismo, dividirse algo",tomar parte en dividir,,,,,,,,,,,,,,,,,,
XLV[,,aceptar (como convincente),,,,,,,,,,,,,,,,,,,,,,,
XLWCH/,derrota,,,,,,,,,,,,,,,,,,,,,,,,
XLWM/,sueño,,,,,,,,,,,,,,,,,,,,,,,,
XLWN/,ventana (apertura),,,,,,,,,,,,,,,,,,,,,,,,
XLWP/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
XLX/,Halá,,,,,,,,,,,,,,,,,,,,,,,,
XLXLH/,angústia,,,,,,,,,,,,,,,,,,,,,,,,
XLXWL/,Halhul,,,,,,,,,,,,,,,,,,,,,,,,
XLY/,lomos,,,,,,,,,,,,,,,,,,,,,,,,
XLY=/,Helez,,,,,,,,,,,,,,,,,,,,,,,,
XLY[,,"comenzar, listo para batalla",ser entregado; equiparse,"entregar; arrancar, despojar",,,fortalecer,,,,,,,,,,,,,,,,,,
XM/,calor,,,,,,,,,,,,,,,,,,,,,,,,
XM=/,sogro,,,,,,,,,,,,,,,,,,,,,,,,
XM==/,quente morno,,,,,,,,,,,,,,,,,,,,,,,,
XM===/,Cam,,,,,,,,,,,,,,,,,,,,,,,,
XM>H/,leche cuajada,,,,,,,,,,,,,,,,,,,,,,,,
XMC/,cinco,,,,,,,,,,,,,,,,,,,,,,,,
XMC=/,"abdômen, barriga",,,,,,,,,,,,,,,,,,,,,,,,
XMC==/,quinta parte?,,,,,,,,,,,,,,,,,,,,,,,,
XMC[,,ser agrupado (en cincuentas),,tomar un quinto,,,,,,,,,,,,,,,,,,,,,
XMD/,"desejo, prazer, beleza",,,,,,,,,,,,,,,,,,,,,,,,
XMDH/,"algo deseable, excelente",,,,,,,,,,,,,,,,,,,,,,,,
XMDN/,Hemdan,,,,,,,,,,,,,,,,,,,,,,,,
XMDWT/,coisas preciosas,,,,,,,,,,,,,,,,,,,,,,,,
XMD[,,"desear, disfrutar","ser deseable, encantador",desear grandemente,,,,,,,,,,,,,,,,,,,,,
XMH/,"calor; rabia, ira; veneno",,,,,,,,,,,,,,,,,,,,,,,,
XMH=/,calor; sol,,,,,,,,,,,,,,,,,,,,,,,,
XMJCJ/,"quinto, una quinta parte",,,,,,,,,,,,,,,,,,,,,,,,
XMJCJT/,quinta parte,,,,,,,,,,,,,,,,,,,,,,,,
XMJY/,azedinha,,,,,,,,,,,,,,,,,,,,,,,,
XMLH/,compaixão,,,,,,,,,,,,,,,,,,,,,,,,
XMLH=/,compaixão,,,,,,,,,,,,,,,,,,,,,,,,
XML[,,"sentir compasión por, sentir compasion por",,,,,,,,,,,,,,,,,,,,,,,
XMM[,,"tener poco calor, calentarse, tener calor, estar tibio, estar caliente",estar inflamado,"mantener tibio, mantener caliente",,calentarse,,,,,,,,,,,,,,,,,,,
XMN/,incenso-altar,,,,,,,,,,,,,,,,,,,,,,,,
XMQ[,,dar la espalda,,,,volverse de aquí para allá,,,,,,,,,,,,,,,,,,,
XMR/,"mortero, cemento; arcilla",,,,,,,,,,,,,,,,,,,,,,,,
XMR=/,homer (medida seca),,,,,,,,,,,,,,,,,,,,,,,,
XMR==/,"betume, asfalto",,,,,,,,,,,,,,,,,,,,,,,,
XMR===/,fermentando vinho,,,,,,,,,,,,,,,,,,,,,,,,
XMR=[,,,,estar enrojecido,,,,,,,,,,,,,,,,,,,,,
XMRN/,Hemdan,,,,,,,,,,,,,,,,,,,,,,,,
XMR[,,cubrir; hacer espuma,,fermentar,,,,,,,,,,,,,,,,,,,,,
XMS/,"violencia, mal",,,,,,,,,,,,,,,,,,,,,,,,
XMS[,,tratar con violencia,sufrir violencia,,,,,,,,,,,,,,,,,,,,,,
XMT/,odre,,,,,,,,,,,,,,,,,,,,,,,,
XMT=/,Hamat,,,,,,,,,,,,,,,,,,,,,,,,
XMT==/,Hammath,,,,,,,,,,,,,,,,,,,,,,,,
XMT===/,Hammath,,,,,,,,,,,,,,,,,,,,,,,,
XMTJ/,Hamatita,,,,,,,,,,,,,,,,,,,,,,,,
XMT_D>R/,Hammoth Dor,,,,,,,,,,,,,,,,,,,,,,,,
XMT_YWB>/,Hamate Zobá,,,,,,,,,,,,,,,,,,,,,,,,
XMV/,(réptil),,,,,,,,,,,,,,,,,,,,,,,,
XMVH/,Humtah,,,,,,,,,,,,,,,,,,,,,,,,
XMW>L/,Hammuel,,,,,,,,,,,,,,,,,,,,,,,,
XMWL/,Hamul,,,,,,,,,,,,,,,,,,,,,,,,
XMWLJ/,Hamulita,,,,,,,,,,,,,,,,,,,,,,,,
XMWN/,presunto,,,,,,,,,,,,,,,,,,,,,,,,
XMWQ/,curva,,,,,,,,,,,,,,,,,,,,,,,,
XMWR/,"burro , asno",,,,,,,,,,,,,,,,,,,,,,,,
XMWR=/,Hamor,,,,,,,,,,,,,,,,,,,,,,,,
XMWT/,suegra,,,,,,,,,,,,,,,,,,,,,,,,
XMWVL/,Hamutal,,,,,,,,,,,,,,,,,,,,,,,,
XMWY/,vermelho brilhante,,,,,,,,,,,,,,,,,,,,,,,,
XMWY=/,opressor,,,,,,,,,,,,,,,,,,,,,,,,
XMY/,levadura,,,,,,,,,,,,,,,,,,,,,,,,
XMY=/,vinagre,,,,,,,,,,,,,,,,,,,,,,,,
XMY=[,,para oprimir,,,,,,,,,,,,,,,,,,,,,,,
XMY[,,"ser leudado, agrio",,,,"estar agrio, estar amargado","al gusto leudado, agrio",,,,,,,,,,,,,,,,,,
XN/,"favor, carisma; gracia",,,,,,,,,,,,,,,,,,,,,,,,
XN=/,Galinha,,,,,,,,,,,,,,,,,,,,,,,,
XNDD/,Henadad,,,,,,,,,,,,,,,,,,,,,,,,
XNH/,Ana,,,,,,,,,,,,,,,,,,,,,,,,
XNH=[,,,,"ser amable, tener compasión",,,,,,,,,,,,,,,,,,,,,
XNH[,,declinar; acampar,,,,,,,,,,,,,,,,,,,,,,,
XNJ>L/,Hanniel,,,,,,,,,,,,,,,,,,,,,,,,
XNJK/,seguidor,,,,,,,,,,,,,,,,,,,,,,,,
XNJNH/,"graça, bondade",,,,,,,,,,,,,,,,,,,,,,,,
XNJT/,"lanza, javalina",,,,,,,,,,,,,,,,,,,,,,,,
XNKH/,"consagração, dedicação; dedicação-oferta",,,,,,,,,,,,,,,,,,,,,,,,
XNKJ/,Hanochita,,,,,,,,,,,,,,,,,,,,,,,,
XNK[,,dedicar; entrenar,,,,,,,,,,,,,,,,,,,,,,,
XNM,en vano; sin causa,,,,,,,,,,,,,,,,,,,,,,,,
XNM>L/,Hanamel,,,,,,,,,,,,,,,,,,,,,,,,
XNML/,enchente?; geada?,,,,,,,,,,,,,,,,,,,,,,,,
XNN/,"Hanan, Hanán",,,,,,,,,,,,,,,,,,,,,,,,
XNN=[,,ser repugnante,,,,,,,,,,,,,,,,,,,,,,,
XNN>L/,Hananel,,,,,,,,,,,,,,,,,,,,,,,,
XNNJ/,"Hanani, Hananí",,,,,,,,,,,,,,,,,,,,,,,,
XNNJH/,Hananías,,,,,,,,,,,,,,,,,,,,,,,,
XNNJHW/,Hananias,,,,,,,,,,,,,,,,,,,,,,,,
XNN[,,"ser amable, favorecer","ser lastimado, compadecer","hacer gracia, favor",,implorar favor o compasion,,"ser mostrado favor, haber recibido favor",,,,,,,,,,,,,,,,,
XNP/,"impio, impío",,,,,,,,,,,,,,,,,,,,,,,,
XNP=/,impiedade,,,,,,,,,,,,,,,,,,,,,,,,
XNPH/,impiedade,,,,,,,,,,,,,,,,,,,,,,,,
XNP[,,ser impio; ser contaminado,,,,,contaminar,,,,,,,,,,,,,,,,,,
XNQ[,,,estrangularse,estrangular,,,,,,,,,,,,,,,,,,,,,
XNS/,Hanes,,,,,,,,,,,,,,,,,,,,,,,,
XNTN/,Hannathon,,,,,,,,,,,,,,,,,,,,,,,,
XNVH/,,,,,,,,,,,,,,,,,,,,,,,,,
XNVJM/,embalsamamento,,,,,,,,,,,,,,,,,,,,,,,,
XNV[,,embalsamar; hacer rojo,,,,,,,,,,,,,,,,,,,,,,,
XNWK/,Enoc,,,,,,,,,,,,,,,,,,,,,,,,
XNWK=/,Enoch,,,,,,,,,,,,,,,,,,,,,,,,
XNWN/,"benevolente, demuestra favor",,,,,,,,,,,,,,,,,,,,,,,,
XNWN=/,"Hanun, Hanún",,,,,,,,,,,,,,,,,,,,,,,,
XNWT/,cofre,,,,,,,,,,,,,,,,,,,,,,,,
XP/,"puro, limpo",,,,,,,,,,,,,,,,,,,,,,,,
XP>[,,,,¿esconder?,,,,,,,,,,,,,,,,,,,,,
XPC/,material tecido (para panos de sela),,,,,,,,,,,,,,,,,,,,,,,,
XPCH/,liberdade,,,,,,,,,,,,,,,,,,,,,,,,
XPCJ/,"liberado, libre",,,,,,,,,,,,,,,,,,,,,,,,
XPCJT/,liberdade,,,,,,,,,,,,,,,,,,,,,,,,
XPC[,,,,,ser liberado,,,,,,,,,,,,,,,,,,,,
XPF/,enredo?,,,,,,,,,,,,,,,,,,,,,,,,
XPF[,,"buscar, verificar",ser buscado,"buscar, buscar a través","ser buscado, ser ideado","dejarse buscar, disfrazarse",,,,,,,,,,,,,,,,,,,
XPH/,"abrigo, câmara nupcial",,,,,,,,,,,,,,,,,,,,,,,,
XPH=/,Hupá,,,,,,,,,,,,,,,,,,,,,,,,
XPH[,,"cubrir, velar","ser cubierto, estar cubierto",cubrir,,,,,,,,,,,,,,,,,,,,,
XPJM/,Huppim,,,,,,,,,,,,,,,,,,,,,,,,
XPN/,oco de mão,,,,,,,,,,,,,,,,,,,,,,,,
XPNJ/,Hofni,,,,,,,,,,,,,,,,,,,,,,,,
XPP[,,resguardarse,,,,,,,,,,,,,,,,,,,,,,,
XPR/,Hepher,,,,,,,,,,,,,,,,,,,,,,,,
XPR</,Hophra,,,,,,,,,,,,,,,,,,,,,,,,
XPR=/,Hepher,,,,,,,,,,,,,,,,,,,,,,,,
XPR=[,,"cavar, buscar",,,,,,,,,,,,,,,,,,,,,,,
XPRJ/,Heferita,,,,,,,,,,,,,,,,,,,,,,,,
XPRJM/,Hafaraim,,,,,,,,,,,,,,,,,,,,,,,,
XPR[,,estar avergonzado,,,,,"estar avergonzado, actuar vergonzosamente",,,,,,,,,,,,,,,,,,
XPY/,"deleite, gozo, deseo",,,,,,,,,,,,,,,,,,,,,,,,
XPY=/,ter prazer em; disposto,,,,,,,,,,,,,,,,,,,,,,,,
XPY=[,,dejar colgar,,,,,,,,,,,,,,,,,,,,,,,
XPYJ_BH/,Hefzibá,,,,,,,,,,,,,,,,,,,,,,,,
XPY[,,"deleitarse, tomar placer, ser complacido",,,,,,,,,,,,,,,,,,,,,,,
XPZWN/,voo apressado; na pressa,,,,,,,,,,,,,,,,,,,,,,,,
XPZ[,,darse prisa,darse prisa,,,,,,,,,,,,,,,,,,,,,,
XQ/,"prescripción, regla, estatuto, intrucción",,,,,,,,,,,,,,,,,,,,,,,,
XQH/,"estatuto, prescripción; costumbre",,,,,,,,,,,,,,,,,,,,,,,,
XQH[,,,,,"ser tallado, grabado",grabar para uno mismo,,,,,,,,,,,,,,,,,,,
XQQ/,Hukkok,,,,,,,,,,,,,,,,,,,,,,,,
XQQ[,,"esculpir, grabar",,decretar,decretarse,,,estar inscrito,,,,,,,,,,,,,,,,,
XQR/,"busqueda, exploracion, búsqueda, exploración",,,,,,,,,,,,,,,,,,,,,,,,
XQR[,,"espiar, investigar","ser registrado, ser buscado, ser averiguado","registrar, buscar",,,,,,,,,,,,,,,,,,,,,
XQWP>/,Hakupha,,,,,,,,,,,,,,,,,,,,,,,,
XR/,buraco,,,,,,,,,,,,,,,,,,,,,,,,
XR=/,noble,,,,,,,,,,,,,,,,,,,,,,,,
XR==/,buraco,,,,,,,,,,,,,,,,,,,,,,,,
XRB/,"espada, daga",,,,,,,,,,,,,,,,,,,,,,,,
XRB=/,"sequedad, sequía, aridez, desolación",,,,,,,,,,,,,,,,,,,,,,,,
XRB==/,"seco, desolado",,,,,,,,,,,,,,,,,,,,,,,,
XRB===/,Horeb,,,,,,,,,,,,,,,,,,,,,,,,
XRB=[,,"destruir, masacrar","ser destruido, ser sacrificado",,,,,"ser destruido, ser sacrificado",,,,,,,,,,,,,,,,,
XRBH/,Terra seca,,,,,,,,,,,,,,,,,,,,,,,,
XRBH=/,"desierto, ruina, lugar desolado, desperdicio",,,,,,,,,,,,,,,,,,,,,,,,
XRBWN/,calor seco,,,,,,,,,,,,,,,,,,,,,,,,
XRBWN>/,Harbona,,,,,,,,,,,,,,,,,,,,,,,,
XRBWNH/,Harbona,,,,,,,,,,,,,,,,,,,,,,,,
XRB[,,estar seco,estar desolado,,"estar seco, secarse",,secar; hacer desolado,ser puesto en desolación,,,,,,,,,,,,,,,,,
XRC/,artesano,,,,,,,,,,,,,,,,,,,,,,,,
XRC=/,surdo,,,,,,,,,,,,,,,,,,,,,,,,
XRC==/,lugar arborizado,,,,,,,,,,,,,,,,,,,,,,,,
XRC===/,silêncio; secretamente,,,,,,,,,,,,,,,,,,,,,,,,
XRC====/,o Vale dos Artesãos,,,,,,,,,,,,,,,,,,,,,,,,
XRC=====/,Magia?,,,,,,,,,,,,,,,,,,,,,,,,
XRC======/,Heresh,,,,,,,,,,,,,,,,,,,,,,,,
XRC=[,,arar; grabar; trazar,ser arado,,,,trazar,,,,,,,,,,,,,,,,,,
XRC>/,Harsha,,,,,,,,,,,,,,,,,,,,,,,,
XRCH/,Horesh,,,,,,,,,,,,,,,,,,,,,,,,
XRCT/,"trabalhando em madeira, pedras",,,,,,,,,,,,,,,,,,,,,,,,
XRCT_HGWJM/,Harosheth Haggoyim,,,,,,,,,,,,,,,,,,,,,,,,
XRC[,,estar en silencio; ser sordo,,,,guardar silencio,"estar en silencio, callar, hacer silencio",,,,,,,,,,,,,,,,,,
XRD/,"tremendo, ansioso",,,,,,,,,,,,,,,,,,,,,,,,
XRDH/,"tremor, ansiedade",,,,,,,,,,,,,,,,,,,,,,,,
XRDH=/,Haradah,,,,,,,,,,,,,,,,,,,,,,,,
XRDJ/,Harodita,,,,,,,,,,,,,,,,,,,,,,,,
XRD[,,"temblar, estremecer",,,,,"disturbar, aterrorizar, molestar",,,,,,,,,,,,,,,,,,
XRF/,"barro, arcilla, cerámica, alfarería",,,,,,,,,,,,,,,,,,,,,,,,
XRGL/,gafanhoto,,,,,,,,,,,,,,,,,,,,,,,,
XRG[,,salir,,,,,,,,,,,,,,,,,,,,,,,
XRH=[,,disminuir en número,,,,,,,,,,,,,,,,,,,,,,,
XRHJH/,Harhaiah,,,,,,,,,,,,,,,,,,,,,,,,
XRH[,,"estar airado (airarse) furioso, enojado",estar enojado,,,mostarse enojado,arder con celo,,,,,,,competir,,,,,,,,,,,
XRJ/,horeu,,,,,,,,,,,,,,,,,,,,,,,,
XRJ=/,"raiva, calor da raiva",,,,,,,,,,,,,,,,,,,,,,,,
XRJ==/,pão branco,,,,,,,,,,,,,,,,,,,,,,,,
XRJ===/,Hori,,,,,,,,,,,,,,,,,,,,,,,,
XRJC/,arando,,,,,,,,,,,,,,,,,,,,,,,,
XRJCJ/,"afiado, ressecado",,,,,,,,,,,,,,,,,,,,,,,,
XRJP/,Hariph,,,,,,,,,,,,,,,,,,,,,,,,
XRJV/,"bolsa, bolsa",,,,,,,,,,,,,,,,,,,,,,,,
XRJY/,picareta,,,,,,,,,,,,,,,,,,,,,,,,
XRJY=/,"fatia, porção",,,,,,,,,,,,,,,,,,,,,,,,
XRKJM/,treliça,,,,,,,,,,,,,,,,,,,,,,,,
XRK[,,¿para asar?,,,,,,,,,,,,,,,,,,,,,,,
XRM/,"prohibición, destierro, (lo que está) prohibido",,,,,,,,,,,,,,,,,,,,,,,,
XRM=/,"rede, arrastão",,,,,,,,,,,,,,,,,,,,,,,,
XRM==/,Harim,,,,,,,,,,,,,,,,,,,,,,,,
XRM===/,Horem,,,,,,,,,,,,,,,,,,,,,,,,
XRM=[,,cortar; mutilado (en la cara),,,,,separar,,,,,,,,,,,,,,,,,,
XRMC/,foice,,,,,,,,,,,,,,,,,,,,,,,,
XRMH/,Horma,,,,,,,,,,,,,,,,,,,,,,,,
XRMWN/,"Hermon, Hermón",,,,,,,,,,,,,,,,,,,,,,,,
XRMWNJM/,picos do Hermon?,,,,,,,,,,,,,,,,,,,,,,,,
XRM[,,,,,,,"consagrar, prohibir, devotar; destruir",ser puesto bajo prohibicion,,,,,,,,,,,,,,,,,
XRN/,"Haran, Harán",,,,,,,,,,,,,,,,,,,,,,,,
XRN=/,Harã,,,,,,,,,,,,,,,,,,,,,,,,
XRNJ/,Horonita,,,,,,,,,,,,,,,,,,,,,,,,
XRNPR/,Harnepher,,,,,,,,,,,,,,,,,,,,,,,,
XRP/,inverno,,,,,,,,,,,,,,,,,,,,,,,,
XRP=/,Juventude,,,,,,,,,,,,,,,,,,,,,,,,
XRP==/,Haref,,,,,,,,,,,,,,,,,,,,,,,,
XRP==[,,,,confundir,,,,,,,,,,,,,,,,,,,,,
XRP=[,,para pasar el invierno,ser designado para,,,,,,,,,,,,,,,,,,,,,,
XRPH/,reproche; desgracia,,,,,,,,,,,,,,,,,,,,,,,,
XRP[,,"mofarse de, reprochar",,"mofarse de, reprochar",,,,,,,,,,,,,,,,,,,,,
XRQ[,,rechinar (los dientes),,,,,,,,,,,,,,,,,,,,,,,
XRR=[,,,estar ronco,,,,,,,,,,,,,,,,,,,,,,
XRRJM/,trechos cobertos de lava,,,,,,,,,,,,,,,,,,,,,,,,
XRR[,,"arder, brillar","ser incendiado, ser chamuscado",hacer brillar,,,,,,,,,,,,,,,,,,,,,
XRS/,"sarna, coceira",,,,,,,,,,,,,,,,,,,,,,,,
XRS=/,sol,,,,,,,,,,,,,,,,,,,,,,,,
XRSJT/,caco,,,,,,,,,,,,,,,,,,,,,,,,
XRT/,Aqui,,,,,,,,,,,,,,,,,,,,,,,,
XRT[,,grabar,,,,,,,,,,,,,,,,,,,,,,,
XRV/,caneta,,,,,,,,,,,,,,,,,,,,,,,,
XRVM/,"mago, adivino",,,,,,,,,,,,,,,,,,,,,,,,
XRWL/,pintinho?,,,,,,,,,,,,,,,,,,,,,,,,
XRWMP/,Harumaph,,,,,,,,,,,,,,,,,,,,,,,,
XRWN/,"ardiente, enojo",,,,,,,,,,,,,,,,,,,,,,,,
XRWNJM/,Horonaim,,,,,,,,,,,,,,,,,,,,,,,,
XRWPJ/,Harupita,,,,,,,,,,,,,,,,,,,,,,,,
XRWY/,trenó de debulha,,,,,,,,,,,,,,,,,,,,,,,,
XRWY=/,"cortado, mutilado",,,,,,,,,,,,,,,,,,,,,,,,
XRWY==/,ouro,,,,,,,,,,,,,,,,,,,,,,,,
XRWY===/,"fosso, canal",,,,,,,,,,,,,,,,,,,,,,,,
XRWY====/,"assíduo, diligente",,,,,,,,,,,,,,,,,,,,,,,,
XRWY=====/,Haruz,,,,,,,,,,,,,,,,,,,,,,,,
XRWZJM/,colar,,,,,,,,,,,,,,,,,,,,,,,,
XRXR/,"febre, ardor de febre",,,,,,,,,,,,,,,,,,,,,,,,
XRXS/,Harhas,,,,,,,,,,,,,,,,,,,,,,,,
XRXWR/,Harhur,,,,,,,,,,,,,,,,,,,,,,,,
XRY/,,,,,,,,,,,,,,,,,,,,,,,,,
XRY=[,,estar ansioso,,,,,,,,,,,,,,,,,,,,,,,
XRYB/,grilhões; dor,,,,,,,,,,,,,,,,,,,,,,,,
XRYN/,uva azeda,,,,,,,,,,,,,,,,,,,,,,,,
XRY[,,"amenazar; resolver, determinar",estar determinado; decision,,,,,,,,,,,,,,,,,,,,,,
XR_HGDGD/,Hor Haggidgad,,,,,,,,,,,,,,,,,,,,,,,,
XSD/,"lealtad, bondad, devoción, amor infalible",,,,,,,,,,,,,,,,,,,,,,,,
XSD=/,vergonha,,,,,,,,,,,,,,,,,,,,,,,,
XSD==/,Ben-Hesed,,,,,,,,,,,,,,,,,,,,,,,,
XSD=[,,,,"avergonzar, reprochar",,,,,,,,,,,,,,,,,,,,,
XSDJH/,Hasadia,,,,,,,,,,,,,,,,,,,,,,,,
XSD[,,,,,,mostrarse leal,,,,,,,,,,,,,,,,,,,
XSH/,Hosá,,,,,,,,,,,,,,,,,,,,,,,,
XSH=/,Hosá,,,,,,,,,,,,,,,,,,,,,,,,
XSH[,,buscar refugio,,,,,,,,,,,,,,,,,,,,,,,
XSJD/,"(uno quien es) fiel, devoto; leal, piadoso",,,,,,,,,,,,,,,,,,,,,,,,
XSJDH/,cegonha,,,,,,,,,,,,,,,,,,,,,,,,
XSJL/,gafanhoto,,,,,,,,,,,,,,,,,,,,,,,,
XSJN/,força?,,,,,,,,,,,,,,,,,,,,,,,,
XSJR/,,,,,,,,,,,,,,,,,,,,,,,,,
XSL[,,consumir,,,,,,,,,,,,,,,,,,,,,,,
XSM[,,"amordazar, taponar",,,,,,,,,,,,,,,,,,,,,,,
XSN/,Forte,,,,,,,,,,,,,,,,,,,,,,,,
XSN=/,"loja, riqueza",,,,,,,,,,,,,,,,,,,,,,,,
XSN[,,,para ser almacenado,,,,,,,,,,,,,,,,,,,,,,
XSP/,,,,,,,,,,,,,,,,,,,,,,,,,
XSPS[,,,,,crepitar,,,,,,,,,,,,,,,,,,,,
XSR/,"deficiente, carente",,,,,,,,,,,,,,,,,,,,,,,,
XSR=/,falta,,,,,,,,,,,,,,,,,,,,,,,,
